,LHCGR (3973)
ACH-000004,0.14894023424030506
ACH-000005,0.1195661064396988
ACH-000007,0.1274280667141706
ACH-000009,-0.022084834125691743
ACH-000011,0.22668944038557545
ACH-000012,0.17474159231144318
ACH-000013,0.16065494020355334
ACH-000014,0.16782921480055674
ACH-000015,0.05990753007011961
ACH-000017,0.10615584180327584
ACH-000018,0.11087236830225404
ACH-000019,-0.023512924168849682
ACH-000021,0.013348204103021493
ACH-000022,0.02790882206206411
ACH-000025,0.0417890673797607
ACH-000028,0.01918760615310333
ACH-000030,-0.021827962682105462
ACH-000035,-0.020924621489433103
ACH-000036,0.059107702310858524
ACH-000037,0.08948071097710063
ACH-000039,0.24084252425853686
ACH-000040,0.11348853931164468
ACH-000041,0.06563255097953317
ACH-000042,0.04340265270535331
ACH-000045,0.11055500299047497
ACH-000047,0.06427022422555652
ACH-000052,0.0003415070162165752
ACH-000053,0.07490516462283545
ACH-000054,-0.0213382667390072
ACH-000055,-0.017024202750764886
ACH-000060,0.0786593308345914
ACH-000067,0.0885433941122399
ACH-000070,0.01974409063068936
ACH-000075,-0.006634954191355475
ACH-000078,0.09424445192936932
ACH-000082,0.06766802399042295
ACH-000085,-0.02515287445574657
ACH-000086,-0.05696723187521091
ACH-000087,0.10064923988470643
ACH-000092,0.06783580572441121
ACH-000095,0.017523867728385586
ACH-000097,-0.022206997845791943
ACH-000098,0.06699602875898993
ACH-000099,0.07069279133586676
ACH-000108,0.0980839548672096
ACH-000113,0.10672728230809596
ACH-000116,0.09395633485429264
ACH-000118,0.0601872779316923
ACH-000120,0.2080212156990759
ACH-000123,-0.014820235541675934
ACH-000127,0.08692388278812505
ACH-000128,-0.15208376145184965
ACH-000132,-0.08327464671671057
ACH-000133,0.055234378859203466
ACH-000137,-0.0017820653821447035
ACH-000138,-0.007710185698111759
ACH-000142,0.06607496552106798
ACH-000143,-0.17851116402300254
ACH-000146,0.02084124170122949
ACH-000148,0.061438779126116484
ACH-000150,0.04872084991969035
ACH-000152,-0.06843919239564378
ACH-000153,0.02592699239227617
ACH-000159,0.08552659139157298
ACH-000160,-0.047849688871612985
ACH-000163,-0.02887366441092878
ACH-000167,0.10865369200877073
ACH-000168,0.04683818093733725
ACH-000169,0.3315427564364155
ACH-000178,0.06615802888454443
ACH-000183,0.03375748973810193
