,CBLN1 (869)
ACH-000004,-0.2682106332708688
ACH-000005,-0.2630802334185782
ACH-000007,-0.29164451070993985
ACH-000009,-0.16020314570326136
ACH-000011,-0.4972068150734328
ACH-000012,-0.4056491701597173
ACH-000013,-0.3844970972612655
ACH-000014,-0.33682185501224393
ACH-000015,-0.2862228991769351
ACH-000017,-0.3845356236378547
ACH-000018,-0.42228193329609576
ACH-000019,-0.34093159914679105
ACH-000021,-0.4676824775623906
ACH-000022,-0.22581631813829864
ACH-000025,-0.24182675682808016
ACH-000028,-0.13179104492749227
ACH-000030,-0.3556917366512009
ACH-000035,-0.4448841484795982
ACH-000036,-0.4000592651885864
ACH-000037,-0.4523584864155405
ACH-000039,-0.6555963346851226
ACH-000040,-0.384342222605598
ACH-000041,-0.3931676381227157
ACH-000042,-0.4848399148894407
ACH-000045,-0.4813761570208413
ACH-000047,-0.3881339028945873
ACH-000052,-0.4946953402212935
ACH-000053,-0.2961502531033244
ACH-000054,-0.4521501246257047
ACH-000055,-0.3540381788327917
ACH-000060,-0.3614959724299374
ACH-000067,-0.35183185400259154
ACH-000070,-0.4791984660735622
ACH-000075,-0.2886750327612052
ACH-000078,-0.3343449807702988
ACH-000082,-0.399738395479211
ACH-000085,-0.2484006941181861
ACH-000086,-0.4473373120684281
ACH-000087,-0.4207009759147948
ACH-000092,-0.4162691567297631
ACH-000095,-0.5489167453911079
ACH-000097,-0.37465882396291855
ACH-000098,-0.3715412597127142
ACH-000099,-0.4461031139535781
ACH-000108,-0.4735547231098486
ACH-000113,-0.4562808616751755
ACH-000116,-0.4522639190432364
ACH-000118,-0.4295973406003324
ACH-000120,-0.5040819139325934
ACH-000123,-0.34353144235911115
ACH-000127,-0.5682911964079219
ACH-000128,-0.5234505734764736
ACH-000132,-0.6821682094491731
ACH-000133,-0.20493008631273127
ACH-000137,-0.4471129119130204
ACH-000138,-0.4025168025933602
ACH-000142,-0.3314923958093656
ACH-000143,-0.3541547630671593
ACH-000146,-0.3612861470559488
ACH-000148,-0.3238990549187375
ACH-000150,-0.4045354854935848
ACH-000152,-0.4136550952521196
ACH-000153,-0.3257046459795808
ACH-000159,-0.3169772751446445
ACH-000160,-0.3616846638508936
ACH-000163,-0.20719624168872344
ACH-000167,-0.36250444866408577
ACH-000168,-0.4588093832524137
ACH-000169,-0.4686290166014189
ACH-000178,-0.3729090034396389
ACH-000183,-0.3940729610557381
ACH-000188,-0.4157435563580304
ACH-000189,-0.2439265398097811
ACH-000190,-0.26108951410239883
ACH-000198,-0.4968210824456659
ACH-000203,-0.1436349174049868
ACH-000204,-0.4288459916493856
ACH-000206,-0.4404362430408781
ACH-000207,-0.25414956114762194
ACH-000208,-0.1113916521787502
ACH-000210,-0.7318323519918574
ACH-000211,-0.3009674939330957
ACH-000215,-0.3681040796313388
ACH-000221,-0.32890861712966385
ACH-000222,-0.4702403686430594
ACH-000223,-0.3898830394007828
ACH-000226,-0.2817310089566839
ACH-000227,-0.430242208479221
ACH-000228,-0.2735469533114419
ACH-000231,-0.3082915553590307
ACH-000232,-0.4490481840187145
ACH-000233,-0.4106990432632292
ACH-000234,-0.2844081478849544
ACH-000235,-0.4020878287989005
ACH-000237,-0.4808696103721956
ACH-000238,-0.3182812653961821
ACH-000242,-0.1545289690278936
ACH-000243,-0.4153066940162502
ACH-000244,-0.724941824602145
ACH-000246,-0.3134912818002522
ACH-000248,-0.3099064058972266
ACH-000250,-0.3959953469319513
ACH-000251,-0.3067170010712236
ACH-000252,-0.3552013160013113
ACH-000253,-0.17467293565550218
