,TMX2 (51075)
ACH-000004,-0.9756076665991479
ACH-000005,-1.3748981621843166
ACH-000007,-0.3575601742464528
ACH-000009,-0.2839253790761831
ACH-000011,-0.9475957533819032
ACH-000012,-0.5124983484050041
ACH-000013,-0.17328392257190356
ACH-000014,-0.0726676344285578
ACH-000015,-0.5166843259749195
ACH-000017,-0.37185177237739625
ACH-000018,-0.4247337139194499
ACH-000019,-0.932064428085744
ACH-000021,-0.6430427021411321
ACH-000022,-0.12047504700676985
ACH-000025,-0.3398641519288654
ACH-000028,-0.5078906918373429
ACH-000030,-0.4907044120647774
ACH-000035,-0.05970654698332236
ACH-000036,-0.19868479582582335
ACH-000037,-0.4530958368581576
ACH-000039,-0.5569715028098988
ACH-000040,-0.5642004856640234
ACH-000041,-0.24542601182617316
ACH-000042,-0.6115716911394924
ACH-000045,-0.5050775403792284
ACH-000047,-0.6268831596675141
ACH-000052,-0.22457379300239927
ACH-000053,-0.5970808338342709
ACH-000054,-0.4824127017651342
ACH-000055,-0.6678357240786144
ACH-000060,-0.5038476779453607
ACH-000067,-0.3282534515940138
ACH-000070,-0.6797404936059985
ACH-000075,-0.2659546417428295
ACH-000078,-0.3591938569768851
ACH-000082,-0.4002814854466229
ACH-000085,-0.7159624045876094
ACH-000086,-0.25420369917578506
ACH-000087,-0.5767600601345686
ACH-000092,-0.2035550045684619
ACH-000095,-0.4121492036859072
ACH-000097,-0.641617526963081
ACH-000098,-0.3228264687770478
ACH-000099,-0.43529613884639
ACH-000108,-0.741475294732532
ACH-000113,-0.4997099287092805
ACH-000116,-0.257996802858708
ACH-000118,-0.7084684855327381
ACH-000120,-0.3778855561979541
ACH-000123,-0.4067484719683211
ACH-000127,-0.5179514444622586
ACH-000128,-0.3986488645716754
ACH-000132,-0.2208015329819708
ACH-000133,-0.2657984481833864
ACH-000137,-0.2569165619258472
ACH-000138,-0.3844300381910497
ACH-000142,-0.3867075522547163
ACH-000143,-0.8200222683555339
ACH-000146,-0.7075883443799915
ACH-000148,-0.5152194546917369
