,ANAPC11 (51529)
ACH-000004,-1.3436679837442558
ACH-000005,-1.158566798241429
ACH-000007,-0.9919078302469078
ACH-000009,-1.192430263601844
ACH-000011,-1.0726500457619097
ACH-000012,-1.3302534813267348
ACH-000013,-1.2779528183197175
ACH-000014,-1.0630995912360308
ACH-000015,-1.2019847159321388
ACH-000017,-1.1559069093174807
ACH-000018,-1.2998168919648152
ACH-000019,-1.0775418612421297
ACH-000021,-1.340733893149633
ACH-000022,-1.3332866435751372
ACH-000025,-1.314391066799551
ACH-000028,-1.1157471140593236
ACH-000030,-1.3252941402589296
ACH-000035,-1.281302726647354
ACH-000036,-1.2056652327999506
ACH-000037,-1.3578954962036571
ACH-000039,-1.2628417148940532
ACH-000040,-1.143053458726417
ACH-000041,-1.2624048176254936
ACH-000042,-1.0621613204422389
ACH-000045,-1.20798340165645
ACH-000047,-1.1682573981476925
ACH-000052,-1.330197992366981
ACH-000053,-1.3428412971821342
ACH-000054,-1.2317267715342095
ACH-000055,-1.1443309255530578
ACH-000060,-1.1411916555268895
ACH-000067,-1.2988732407481929
ACH-000070,-1.2663596695447004
ACH-000075,-1.0560225718393776
ACH-000078,-1.1058848446821434
ACH-000082,-1.3738581407894348
ACH-000085,-1.1834721498041738
ACH-000086,-1.2929748399228669
ACH-000087,-1.223898578686203
ACH-000092,-1.39011894743647
ACH-000095,-1.2412028626058424
ACH-000097,-1.035713578221673
ACH-000098,-1.26606058124034
ACH-000099,-1.0399109975838587
ACH-000108,-1.2384391596529345
ACH-000113,-1.2246623011763758
ACH-000116,-1.1331753663034454
ACH-000118,-1.1632010502249617
ACH-000120,-1.0993607963440168
ACH-000123,-1.2461344435248627
ACH-000127,-1.3932660370285352
ACH-000128,-1.2090508124507546
ACH-000132,-1.2751327501128524
ACH-000133,-1.0836335846211091
ACH-000137,-1.0495497057322558
ACH-000138,-1.2946555840230678
ACH-000142,-1.2093776194516266
ACH-000143,-1.394593428843377
ACH-000146,-1.4385468692386076
ACH-000148,-1.2000934824556397
ACH-000150,-1.324864318193319
ACH-000152,-1.2592818380829416
ACH-000153,-1.1709482371466493
ACH-000159,-1.0888464503695072
ACH-000160,-1.3099561620610285
ACH-000163,-1.3636891170396943
ACH-000167,-1.676295869962649
ACH-000168,-1.3148866700412445
ACH-000169,-1.2208809064391823
ACH-000178,-1.089070430900688
ACH-000183,-1.3592589533428108
ACH-000188,-1.1712689475115206
ACH-000189,-1.1951360149103072
ACH-000190,-1.2148598634358878
ACH-000198,-1.116687462736629
ACH-000203,-0.5390225186352889
ACH-000204,-0.9798897531652744
ACH-000206,-1.4789070269898814
ACH-000207,-1.373549174131773
ACH-000208,-1.010495624756407
ACH-000210,-1.3850304757002658
ACH-000211,-1.2554061271676205
ACH-000215,-1.243474499937214
ACH-000221,-1.619760944128555
ACH-000222,-1.2552160169512705
ACH-000223,-1.2848704148687493
ACH-000226,-1.22233468071998
ACH-000227,-1.1810190173951318
ACH-000228,-1.2640559376422589
