,PCSK2 (5126)
ACH-000004,0.015695389960135395
ACH-000005,0.1765099313644049
ACH-000007,0.08689166087633979
ACH-000009,0.13326618751041513
ACH-000011,0.06789677109450994
ACH-000012,0.12835436027523395
ACH-000013,0.09327329984375858
ACH-000014,0.08048159323942329
ACH-000015,0.15467384663131556
ACH-000017,-0.0075135458807778065
ACH-000018,0.10192864644083532
ACH-000019,0.26569722623496594
ACH-000021,0.1596017704127703
ACH-000022,0.058578021577730274
ACH-000025,0.2547989111281488
ACH-000028,0.05068539435432537
ACH-000030,0.15616545323336434
ACH-000035,0.12088464488048847
ACH-000036,0.07295501961330624
ACH-000037,0.14610079325331954
ACH-000039,0.054212003280338636
ACH-000040,-0.011900699405518071
ACH-000041,0.06852751261757427
ACH-000042,-0.0346232254286667
ACH-000045,0.034614427227153674
ACH-000047,0.08382753734902314
ACH-000052,0.2131511845275535
ACH-000053,0.04790668689990886
ACH-000054,0.08630316711590577
ACH-000055,0.024883724401899576
ACH-000060,-0.05182673760143679
ACH-000067,0.02843224906962285
ACH-000070,0.020313338545861058
ACH-000075,0.13904009603969605
ACH-000078,0.23498199287721824
ACH-000082,0.07241341923350468
ACH-000085,0.17680478720388335
ACH-000086,0.1421081316274048
ACH-000087,0.1630190247337724
ACH-000092,0.14113889610492364
ACH-000095,0.06254577409258405
ACH-000097,0.10636017438595503
ACH-000098,0.16695350409883694
ACH-000099,0.028851753530191013
ACH-000108,0.09553067215881347
ACH-000113,0.05364293648881333
ACH-000116,0.045308491077436015
ACH-000118,0.03096457720983107
ACH-000120,0.1420488221362253
ACH-000123,0.07340897327775738
ACH-000127,0.1469798483346035
ACH-000128,0.0157433862773687
ACH-000132,0.15936353386913985
ACH-000133,0.0763548290602798
ACH-000137,0.052557329937269616
ACH-000138,0.18356422395341754
ACH-000142,0.2601696236354495
ACH-000143,0.0061385995130231906
ACH-000146,0.03620547197350441
ACH-000148,0.14069591324206676
ACH-000150,0.05322397984172407
ACH-000152,0.1887220311746815
ACH-000153,-0.054311289127650174
ACH-000159,0.12924086483244696
ACH-000160,0.06770183578404905
ACH-000163,0.06548972753875193
ACH-000167,0.11182264298991088
ACH-000168,0.2644534693381929
ACH-000169,0.15836597023425628
ACH-000178,-0.040121287189969684
