,AURKB (9212)
ACH-000317,-1.0440352937145103
ACH-000318,-0.9608696054147352
ACH-000319,-1.1394357370473875
ACH-000320,-1.0661209717017843
ACH-000322,-1.322021741854455
ACH-000323,-1.3735923350218913
ACH-000324,-1.0629432931708105
ACH-000329,-1.1934269134497637
ACH-000330,-0.9937584983562568
ACH-000331,-1.0555819070674106
ACH-000332,-1.1217057203302885
ACH-000334,-0.9845203904432636
ACH-000335,-1.1536802436348998
ACH-000336,-1.1409449852461673
ACH-000337,-1.2987458675943977
ACH-000338,-0.9873315521039876
ACH-000339,-1.1552980969912
ACH-000341,-1.2298418872591592
ACH-000348,-1.0169589465833415
ACH-000350,-0.8996932471931759
ACH-000352,-1.1407338767533324
ACH-000356,-1.043373092943826
ACH-000361,-1.3379145425860033
ACH-000362,-0.99071975410103
ACH-000363,-0.9331766421707594
ACH-000364,-1.3003332110376895
ACH-000365,-1.1858211852297984
ACH-000366,-1.159075403812548
ACH-000368,-1.1108902669189156
ACH-000374,-0.8758749789522305
ACH-000375,-0.9467162881812548
ACH-000376,-1.1029159474082977
ACH-000381,-0.995470723615569
ACH-000383,-1.2910997587002229
ACH-000387,-1.2801686897059972
ACH-000389,-1.4344175263999992
ACH-000390,-0.8684247537045178
ACH-000393,-1.092944721652921
ACH-000395,-0.9469893935949264
ACH-000396,-1.0507071989466856
ACH-000397,-1.2789658146632086
ACH-000401,-1.1389139142640945
ACH-000402,-0.929864686250899
ACH-000403,-1.2859456813045145
ACH-000404,-1.1053500861937535
ACH-000406,-1.2092220818981472
ACH-000407,-1.1373832428803259
ACH-000408,-1.1168003046876522
ACH-000410,-1.1726955894614486
ACH-000411,-1.0920767508132845
ACH-000414,-0.9278798405971356
ACH-000415,-0.9746428582359692
ACH-000416,-1.2537752797298851
ACH-000420,-1.1750617942074266
ACH-000421,-1.1634597281713774
ACH-000424,-1.0721061279036588
ACH-000425,-1.119587832810054
ACH-000426,-1.2667160580286927
ACH-000427,-0.9456456220214152
ACH-000433,-1.0664494723528548
ACH-000435,-1.1895097171632538
ACH-000436,-0.9157415752588286
ACH-000444,-1.086823826493506
ACH-000445,-1.3113298634352497
ACH-000448,-1.0880619710177732
ACH-000450,-0.8495951816750121
ACH-000452,-1.2304062839018166
ACH-000454,-1.0493393566527622
ACH-000458,-1.0080068441551744
ACH-000459,-0.7534439395911324
ACH-000460,-1.062847484612859
ACH-000461,-0.9495301103267564
ACH-000463,-0.9872509256183852
ACH-000464,-1.0488593176905747
ACH-000466,-1.2925924539147202
ACH-000467,-1.0457352009683276
ACH-000468,-1.1774162110921864
ACH-000469,-1.199106659553991
ACH-000470,-1.0998672513404646
ACH-000471,-1.1849851657251285
ACH-000472,-1.0720397221921223
ACH-000473,-1.0385695063095788
ACH-000475,-1.0262658998628158
ACH-000476,-1.1049240267331109
ACH-000477,-0.8566406496396602
ACH-000479,-1.290894311381556
ACH-000480,-0.8884415652466344
ACH-000481,-1.2871550997246195
ACH-000483,-1.1314189271276964
ACH-000484,-0.994939499230518
ACH-000485,-0.9942317324787148
ACH-000486,-1.0621589442206243
ACH-000487,-1.1332266434312497
ACH-000488,-0.9431035985995856
ACH-000490,-1.0254321878487689
ACH-000491,-0.8357354022292426
ACH-000495,-1.0075198907577172
ACH-000496,-1.371679384610105
ACH-000499,-1.1665302532858195
ACH-000500,-1.3195289540981723
ACH-000502,-1.0618459090225212
ACH-000503,-0.9314990070770276
ACH-000505,-1.1299829024215489
ACH-000507,-0.9736451977069744
ACH-000510,-1.1972375943727838
ACH-000511,-1.2078220922756813
ACH-000512,-1.0632687843826876
ACH-000516,-1.3305796196734636
ACH-000517,-1.3088743765429056
ACH-000518,-1.0074404893114821
ACH-000520,-1.14205313285188
ACH-000521,-1.2215737735208705
ACH-000522,-1.3358066869749818
ACH-000524,-0.7462203325385823
ACH-000527,-1.0362922797636978
ACH-000528,-1.0727280040991964
ACH-000537,-1.1442879837628812
ACH-000541,-1.191784915349152
ACH-000542,-1.2216642385977263
ACH-000544,-1.0756729489793584
ACH-000545,-1.0631031871000562
ACH-000547,-0.9622572234580674
ACH-000548,-1.130303411531929
ACH-000549,-0.90312807161451
ACH-000550,-0.929381583415956
ACH-000552,-1.1322832226856774
ACH-000556,-1.1822249997542822
ACH-000557,-1.646617271075292
ACH-000569,-1.0493343250602647
ACH-000570,-1.2532996446224411
ACH-000571,-1.1890338139718402
ACH-000573,-0.8004189804416852
ACH-000576,-1.0328650130433892
ACH-000579,-1.0574400145846938
ACH-000580,-1.049121016222798
ACH-000584,-1.2099237655826338
ACH-000585,-1.0671273784259103
ACH-000588,-1.2121732273605366
ACH-000589,-1.1195644375071652
ACH-000591,-1.1943708731502345
ACH-000593,-0.9858441005823289
ACH-000600,-1.0616425599107633
ACH-000601,-1.1383897724243248
ACH-000605,-1.104763910950678
ACH-000606,-0.9411693243087216
ACH-000608,-0.9076173359420618
ACH-000614,-1.2723030185178896
ACH-000616,-1.0804288563951097
ACH-000618,-0.8037972462755283
ACH-000619,-1.0815146313208022
ACH-000620,-1.0983647808205308
ACH-000621,-1.2114714529176462
ACH-000622,-1.0097598881448002
ACH-000623,-1.0615181846641522
ACH-000624,-1.1469584010073326
ACH-000627,-1.1731251790070192
ACH-000630,-1.025866290105603
ACH-000631,-1.1479099554476055
ACH-000632,-1.1195186086930504
ACH-000633,-1.2079166819352978
ACH-000637,-0.7952665446639021
ACH-000638,-0.9620588067549274
ACH-000646,-1.1043034405161871
ACH-000647,-1.0640085902516332
ACH-000648,-1.0008519387750072
ACH-000649,-1.1148508760619324
ACH-000651,-1.0529058746649846
ACH-000652,-1.1838155544688982
ACH-000653,-1.0963503015894889
ACH-000657,-1.0949303310037466
ACH-000658,-1.0475216459437235
ACH-000661,-1.1228965818243108
ACH-000662,-1.1772893816326169
ACH-000663,-0.8976755957702883
ACH-000665,-1.1692853100877578
ACH-000671,-0.8433052574961719
ACH-000672,-1.2145452053059895
ACH-000673,-1.284573675865796
ACH-000676,-1.1283538671901416
ACH-000677,-0.947105178663262
ACH-000681,-0.8250333287487557
ACH-000683,-1.2061807280718633
ACH-000684,-1.1586276449193036
ACH-000688,-1.0565632249701942
ACH-000693,-1.1050711198938092
ACH-000694,-1.126253778569409
ACH-000695,-1.164490504338242
ACH-000696,-1.0696933958558554
ACH-000697,-1.1377066975463392
ACH-000699,-1.1007455985023011
ACH-000701,-1.2028789486710276
ACH-000706,-1.1375246123653302
ACH-000711,-1.0570718658658915
ACH-000713,-1.307724253498639
ACH-000714,-1.5249991060598354
ACH-000718,-1.1483398881464701
ACH-000720,-1.2529128909849092
ACH-000721,-1.2315213309718125
ACH-000724,-1.0318207844287142
ACH-000725,-1.1589420923373654
ACH-000732,-1.0142564296137235
ACH-000734,-0.8819019661829101
ACH-000735,-0.9670575882377056
ACH-000736,-1.132925676065796
ACH-000738,-0.9643452735701858
ACH-000746,-1.2214427326156454
ACH-000747,-1.000880625759163
ACH-000748,-1.0742891912403638
ACH-000753,-1.1199028704071383
ACH-000756,-1.1530987115364004
ACH-000757,-1.2648151918010109
ACH-000758,-1.130136668471605
ACH-000760,-1.2217147421528942
ACH-000762,-1.1466069235699186
ACH-000763,-1.008371422303747
ACH-000764,-1.1172750376812774
ACH-000765,-1.1056301222206182
ACH-000766,-1.1925300777383512
ACH-000767,-1.3499288888412158
ACH-000768,-1.0632313405725915
ACH-000769,-0.9605052291743222
ACH-000770,-1.1299379474649125
ACH-000771,-0.9852852937123948
ACH-000773,-1.286383989462618
ACH-000776,-0.991758994827944
ACH-000777,-0.9862427903204972
ACH-000778,-1.024727887318064
ACH-000781,-1.2533120477328408
ACH-000782,-0.9391559831572726
ACH-000783,-1.476881892616993
ACH-000784,-1.0907717267551178
ACH-000785,-1.3727096612480343
ACH-000787,-1.072770468576969
ACH-000788,-1.2770567446460388
ACH-000791,-1.096160041427627
ACH-000792,-1.1162340055444602
ACH-000794,-1.087272326025189
ACH-000796,-1.3690166417131806
ACH-000798,-0.948910477421158
ACH-000799,-1.231304765153638
ACH-000800,-1.087307550703808
ACH-000802,-1.158812250866868
ACH-000804,-1.0265754290663467
ACH-000805,-1.1390839356252591
ACH-000809,-1.1900456273361768
ACH-000810,-1.184274511325316
ACH-000811,-1.2154398054666855
ACH-000817,-1.074549986841669
ACH-000819,-1.2097999162573396
ACH-000820,-0.7537845953928086
ACH-000821,-1.1980682011038684
ACH-000822,-1.020495186893413
ACH-000823,-1.0450959974359553
ACH-000824,-1.091228441127675
ACH-000827,-1.068254069247316
ACH-000829,-1.3110640797800726
ACH-000831,-1.011042564627714
ACH-000832,-1.072299353872719
ACH-000833,-0.8394279796578982
ACH-000834,-0.8963583730810912
ACH-000835,-1.1797109360045577
ACH-000836,-0.523681408863479
ACH-000837,-1.0409899006956107
ACH-000838,-1.0227631713608252
ACH-000839,-1.2824074088386492
ACH-000840,-0.8488173657610503
ACH-000841,-1.047331917342605
ACH-000843,-0.9884501509470842
ACH-000846,-1.1957808942085095
ACH-000847,-1.2800082516089368
ACH-000848,-1.0103349719166583
ACH-000849,-1.138634305403247
ACH-000851,-1.2371780435585384
ACH-000855,-1.030788705642455
ACH-000856,-0.9832417624596244
ACH-000858,-1.2637112465672014
ACH-000859,-1.0797984247342416
ACH-000861,-1.1586334521771784
ACH-000862,-1.2710007290327028
ACH-000865,-1.183645930138483
ACH-000866,-1.1697277025761896
ACH-000867,-1.0707703832675577
ACH-000869,-0.9849615444667912
ACH-000872,-1.2213987624086513
ACH-000873,-1.2346536222832594
ACH-000876,-1.0943821242544738
ACH-000878,-1.2286609680700218
ACH-000880,-1.2953193173416222
ACH-000881,-1.048821541430683
ACH-000882,-1.1034162734645732
ACH-000884,-1.3140456821331716
ACH-000885,-1.1517636119477281
ACH-000887,-1.0246013870462385
ACH-000889,-1.2114327967131484
ACH-000896,-0.93459785436689
ACH-000898,-1.165680222796762
ACH-000900,-1.0817741496557498
ACH-000901,-1.0282198304627053
ACH-000905,-1.1433938096178378
ACH-000906,-1.134606808561858
ACH-000907,-1.1806546923241723
ACH-000910,-1.3822283258106751
ACH-000911,-0.96891187075037
ACH-000912,-1.114164384795955
ACH-000913,-1.0091727188348418
ACH-000915,-1.1108202999566292
ACH-000916,-1.4690806779648762
ACH-000917,-1.1819252374990208
ACH-000920,-1.3190001469362458
ACH-000921,-1.1581458032879044
ACH-000924,-1.0542669240626397
ACH-000926,-1.318848543838879
ACH-000928,-1.0622152129371856
ACH-000929,-1.0786597669947198
ACH-000932,-1.1474307698530024
ACH-000935,-0.9650177350735788
ACH-000936,-1.0553750262689772
ACH-000937,-1.0325170331872373
ACH-000938,-1.092830606901268
ACH-000939,-0.7186283561756658
ACH-000941,-1.2372170141212198
ACH-000943,-0.9897712029860818
ACH-000946,-1.0728837538178675
ACH-000947,-1.1716159951129062
ACH-000948,-0.8823227234831326
ACH-000950,-1.1126088504035587
ACH-000953,-1.1632621307328586
ACH-000954,-1.325370838168416
ACH-000957,-1.2664575242346574
ACH-000958,-1.101524419740398
ACH-000960,-1.2749240247290354
ACH-000963,-1.1364046929697278
ACH-000968,-1.0652611108661851
ACH-000969,-1.1583267162291295
ACH-000972,-1.3958726014526233
ACH-000973,-1.1269084945344514
ACH-000974,-0.9946734155265764
ACH-000978,-1.093912172196789
ACH-000984,-1.2614858037542702
ACH-000986,-1.0086369256266934
ACH-000988,-1.007144503580269
ACH-000993,-0.921837944291473
ACH-000994,-0.8982624246212824
ACH-000996,-1.1999507905487696
ACH-001001,-1.0672035192189675
ACH-001020,-0.4616933272443423
ACH-001028,-1.2032414073268984
ACH-001031,-1.0225141882885165
ACH-001038,-1.1301027159000359
ACH-001048,-1.1206329473253205
ACH-001050,-1.1886083661015896
ACH-001053,-1.2543971753157277
ACH-001054,-1.378486781848278
ACH-001061,-0.9996412256478576
ACH-001067,-1.106331821455154
ACH-001075,-1.0276091368365678
ACH-001096,-1.1574236938288789
ACH-001111,-1.1003859970905019
ACH-001119,-1.0611970186472703
ACH-001128,-0.4669521300257025
ACH-001134,-0.9397640854443908
ACH-001151,-1.1593384487969864
ACH-001163,-1.1399267741932628
ACH-001164,-1.0271831194461571
ACH-001183,-1.27233062167356
ACH-001192,-1.0795955307824858
ACH-001193,-1.0505036389511808
ACH-001196,-1.1882422604615368
ACH-001197,-1.2807716908066826
ACH-001205,-1.347380131750844
ACH-001211,-0.9392828510275862
ACH-001212,-1.1197530994874765
ACH-001228,-0.8301736596012896
ACH-001232,-1.2504434049624509
ACH-001239,-1.29585143433006
ACH-001270,-1.2815708600454978
ACH-001274,-1.1564743450237898
ACH-001275,-1.1101992606339983
ACH-001277,-1.365896812166168
ACH-001278,-1.1455776546939738
ACH-001280,-0.9094799738768392
ACH-001283,-1.080527905340095
ACH-001289,-1.2392168190308792
ACH-001300,-0.8919308898820436
ACH-001301,-1.0922645997413798
ACH-001302,-1.4549730935083085
ACH-001306,-1.2091159275617478
ACH-001318,-1.0892348253005213
ACH-001322,-1.1719577142367943
ACH-001328,-1.1101344625036058
ACH-001332,-1.2018424224331263
ACH-001336,-1.0326957352801986
ACH-001346,-0.8708483004278673
ACH-001353,-1.1305378299793054
ACH-001354,-0.6399742510526482
ACH-001367,-1.4832405704389269
ACH-001368,-1.1843355180655328
ACH-001374,-1.1244438158419852
ACH-001377,-1.0801977189918828
ACH-001380,-0.9777434437339408
ACH-001391,-1.243339812580406
ACH-001408,-1.2071199425785923
ACH-001430,-1.323839917198889
ACH-001431,-1.244310285782039
ACH-001450,-1.0186393227810084
ACH-001496,-0.6925830511398854
ACH-001500,-0.9558451226278728
ACH-001523,-0.9249440973957757
ACH-001532,-1.0793011836167976
ACH-001550,-0.7472293570269859
ACH-001552,-0.9882855768208858
ACH-001554,-1.1163856827962926
ACH-001654,-1.0584029428271604
ACH-001735,-1.2061493363929745
ACH-001736,-1.1211638346325403
ACH-001737,-1.3900505451388523
ACH-001740,-0.987345722789432
ACH-001745,-1.0781798767035204
ACH-001765,-1.141689019192516
