,LCNL1 (401562)
ACH-000004,0.15899985604260827
ACH-000005,-0.12084707875599805
ACH-000007,0.22882220716470855
ACH-000009,-0.10569369727825792
ACH-000011,-0.014103314907753841
ACH-000012,-0.05650427894036718
ACH-000013,-0.07277676202824962
ACH-000014,0.07620698108920088
ACH-000015,-0.06243580661122461
ACH-000017,0.04544170199608024
ACH-000018,-0.11081471977813476
ACH-000019,0.07693953347654121
ACH-000021,0.0551710268422522
ACH-000022,0.06826226893978422
ACH-000025,0.02452736100424415
ACH-000028,0.05129983503372276
ACH-000030,0.025826293759370674
ACH-000035,0.05444922775295044
ACH-000036,0.11337376265489348
ACH-000037,0.05769349794745327
ACH-000039,-0.0026435469742829235
ACH-000040,0.07412497371943923
ACH-000041,-0.04304976047813566
ACH-000042,-0.06100162907257825
ACH-000045,0.008277505556919553
ACH-000047,0.04803732669759893
ACH-000052,0.07018205551149902
ACH-000053,-0.02986437009643623
ACH-000054,-0.00630931549628086
ACH-000055,0.08328460686933205
ACH-000060,-0.02823841134926288
ACH-000067,0.022107290124896584
ACH-000070,0.04485186641989582
ACH-000075,0.0948537819003182
ACH-000078,0.001198603055483836
ACH-000082,0.012782462285386466
ACH-000085,-0.16105955229688368
ACH-000086,0.09635676778222854
ACH-000087,0.1581811335069199
ACH-000092,0.0965789947204196
ACH-000095,0.028920715426164582
ACH-000097,0.029143730011310112
ACH-000098,0.18903003746751354
ACH-000099,-0.0012896555191898122
ACH-000108,-0.050099761141933964
ACH-000113,0.08157924513266261
ACH-000116,0.06667318432351431
ACH-000118,0.10479296469619576
ACH-000120,-0.030581151195332893
ACH-000123,0.02958390451291865
ACH-000127,0.0514090512801812
ACH-000128,-0.041283315470875936
ACH-000132,0.0661428952878905
ACH-000133,0.031741357293426545
ACH-000137,0.1272577626448287
ACH-000138,-0.02776498881438428
ACH-000142,-0.11711004472477908
ACH-000143,0.03208794134637125
ACH-000146,-0.11048542437006373
ACH-000148,-0.011563553735156329
ACH-000150,0.0938126901218011
ACH-000152,-0.07696207788499743
ACH-000153,0.10657646404538464
ACH-000159,0.0937611687251377
ACH-000160,-0.008043851272178021
ACH-000163,0.05259483073751618
ACH-000167,-0.1912756183850051
ACH-000168,-0.16074467002263687
ACH-000169,-0.009839006491621652
ACH-000178,0.0514601580289577
ACH-000183,0.022983184954829903
ACH-000188,0.047607975948788565
ACH-000189,-0.031143624067209625
ACH-000190,0.03637079970412823
ACH-000198,0.07237637097651953
ACH-000203,-0.21209200019062596
ACH-000204,0.1606068951194182
ACH-000206,0.024090016494334062
ACH-000207,-0.02329400384660109
ACH-000208,-0.050758970926490274
ACH-000210,0.12816891343905468
ACH-000211,0.07444836588530722
ACH-000215,0.01397463880702976
ACH-000221,-0.04251172252440586
ACH-000222,-0.07182598869697228
ACH-000223,0.04783331877072279
ACH-000226,0.06292978832916186
ACH-000227,0.0808572863461247
ACH-000228,0.13880559118366526
ACH-000231,-0.04066791188524317
ACH-000232,0.035540967598006463
ACH-000233,0.03333357527051765
ACH-000234,0.07450276669023145
ACH-000235,0.031221077672021508
ACH-000237,0.007988646067266103
ACH-000238,-0.008468907739830445
ACH-000242,-0.12326361214718096
ACH-000243,0.013193705154668936
ACH-000244,0.23241761281634746
ACH-000246,0.035935443150602236
ACH-000248,0.06960429889607432
ACH-000250,-0.07383537477596963
ACH-000251,-0.2187713132867354
ACH-000252,-0.02125376780135911
ACH-000253,0.0275380058037304
ACH-000255,0.009160576048386895
ACH-000256,0.09653760364234087
ACH-000257,0.02329514202431528
ACH-000258,0.1603431666072848
ACH-000259,-0.006012875040873614
ACH-000260,-0.04463573783273412
ACH-000261,0.06646740877451725
ACH-000262,-0.2426721738075131
ACH-000263,0.030893423496786893
ACH-000264,0.025346806584936116
ACH-000265,0.1311236349424002
ACH-000266,-0.057943781920387814
ACH-000272,0.029384995345204282
ACH-000274,0.017778064980430826
ACH-000277,-0.06254998394675138
ACH-000278,0.06211306499760859
ACH-000279,0.01384526662702831
ACH-000280,-0.06761930922368055
ACH-000281,-0.03903595033993285
ACH-000288,0.06804141528039592
ACH-000291,-0.029984881827321317
ACH-000293,0.07058285520205827
ACH-000294,0.042933337662733294
ACH-000295,0.05597231119184876
ACH-000296,-0.07974308997163272
ACH-000302,0.06119999844829686
ACH-000304,0.19124186771084856
ACH-000307,-0.009178783427569628
ACH-000308,-0.05127455529982005
ACH-000310,-0.06477075261180841
ACH-000311,-0.09443537674066643
ACH-000312,-0.026940153386545467
ACH-000315,0.08566192995595534
ACH-000316,-0.13082474921485654
ACH-000317,-0.015928856298795698
ACH-000318,0.03935845744001516
ACH-000319,0.09850037934813234
ACH-000320,-0.045911094131283914
ACH-000322,-0.03281233478496798
ACH-000323,0.07279932510067798
ACH-000324,0.005475924910969061
ACH-000329,-0.004792418921551652
ACH-000330,0.13350739148749968
ACH-000331,0.13295100666052062
ACH-000332,0.05345893894549895
ACH-000334,-0.0013083017698120776
ACH-000335,0.1170038023915209
ACH-000336,0.05210612479685794
ACH-000337,0.05895293086252437
ACH-000338,0.2440555401220689
ACH-000339,-0.031856255521925066
ACH-000341,0.0887857795265888
ACH-000348,-0.061858697490103615
ACH-000350,0.07956287754023637
ACH-000352,0.10493058346397023
ACH-000356,0.17329604864195386
ACH-000361,0.11660764240620558
ACH-000362,-0.028439812151576267
ACH-000363,-0.07299808966072151
ACH-000364,0.18642916871484289
ACH-000365,0.02495922585110764
ACH-000366,-0.03208775477085648
ACH-000368,0.09585141567150927
ACH-000374,0.11872422104914032
ACH-000375,-0.11244951283739156
ACH-000376,0.08311864718014901
ACH-000381,-0.1481196258612862
ACH-000383,0.0069443403197370045
ACH-000387,0.04714074683509109
ACH-000389,-0.027481697629509833
ACH-000390,0.07418650291134002
ACH-000393,0.11872713166135784
ACH-000395,-0.04029838607106751
ACH-000396,-0.21247889995875127
ACH-000397,-0.021056509497046
ACH-000401,0.21978549149457907
ACH-000402,0.049201896088006916
ACH-000403,0.07010069973334812
ACH-000404,0.19180020412129528
ACH-000406,-0.007558366266086811
ACH-000407,-0.0577885756486793
ACH-000408,0.12082625338360167
ACH-000410,0.03688423359206616
ACH-000411,-0.033595499740028435
ACH-000414,0.037034194829237164
ACH-000415,0.16886477528193775
ACH-000416,0.0045794586079406325
ACH-000420,0.021758514988466413
ACH-000421,0.07401279472762944
ACH-000424,-0.01914235122476713
ACH-000425,-0.02670077779449171
ACH-000426,0.19532719649870825
ACH-000427,0.1052082913228138
ACH-000433,-0.11243476771635147
