,FNDC8 (54752)
ACH-000004,-0.034041255262653364
ACH-000005,-0.40480094208659306
ACH-000007,-0.10666329629539947
ACH-000009,-0.1041346463600309
ACH-000011,0.0637925061204257
ACH-000012,0.033997974712333984
ACH-000013,-0.004496910802046802
ACH-000014,-0.10571774569663396
ACH-000015,0.05507314320495962
ACH-000017,-0.08589806021271566
ACH-000018,-0.17899096805209527
ACH-000019,0.04932966656494345
ACH-000021,0.09189871037610667
ACH-000022,-0.03805580654363573
ACH-000025,-0.0405059935746537
ACH-000028,-0.01802690260043093
ACH-000030,-0.0271106040572071
ACH-000035,-0.24863533377445596
ACH-000036,-0.1870431105644344
ACH-000037,-0.10044325048510276
ACH-000039,0.008660726206467195
ACH-000040,-0.13595312674272275
ACH-000041,-0.16011592835871044
ACH-000042,0.06085613286698807
ACH-000045,0.04466746219060348
ACH-000047,-0.15536727436617134
ACH-000052,-0.014263496965480084
ACH-000053,-0.048608449581757036
ACH-000054,-0.10771925272993342
ACH-000055,-0.07877338954426212
ACH-000060,-0.01477253001623741
ACH-000067,-0.16426207852298325
ACH-000070,-0.016803418584108602
ACH-000075,-0.04935597511534322
ACH-000078,-0.06415672575332687
ACH-000082,-0.12563046023447594
ACH-000085,0.0401937842937368
ACH-000086,-0.06343072533153801
ACH-000087,0.1202466621995794
ACH-000092,-0.0384657029716067
ACH-000095,-0.002667714955799523
ACH-000097,0.03513631075399765
ACH-000098,-0.06479698132098624
ACH-000099,-0.07475850064380389
ACH-000108,-0.12271292149208578
ACH-000113,-0.041129236514139
ACH-000116,-0.049428454572340866
ACH-000118,-0.061111993701315113
ACH-000120,-0.015103434825323747
ACH-000123,-0.046114796143455136
ACH-000127,-0.12505805227227168
ACH-000128,-0.07202809104296176
ACH-000132,-0.10114469432323564
ACH-000133,-0.021760828255102404
ACH-000137,-0.09768202344126392
ACH-000138,-0.001885004948172171
ACH-000142,-8.0954202337775e-05
ACH-000143,-0.15928261496599225
ACH-000146,-0.04405917086332057
ACH-000148,0.020758672351136227
ACH-000150,-0.09158943742173796
ACH-000152,-0.2275921715625789
ACH-000153,0.1699994172056368
ACH-000159,-0.06141913435324298
ACH-000160,0.03669495394872264
ACH-000163,0.017266200643722317
ACH-000167,-0.18522204130426034
ACH-000168,-0.05271890066208651
ACH-000169,-0.05683225010122773
ACH-000178,0.009122191102036015
ACH-000183,-0.08790972263049625
ACH-000188,-0.0054804184518981785
ACH-000189,-0.1836495845866738
ACH-000190,-0.01647459105989621
ACH-000198,0.06464711994546027
ACH-000203,-0.2337095104101904
ACH-000204,-0.053672761921003294
ACH-000206,0.017315383022553997
ACH-000207,-0.09732802166133248
ACH-000208,-0.18791353966535587
ACH-000210,0.006793864799679492
ACH-000211,-0.06501207465725926
ACH-000215,0.015099851448097631
ACH-000221,-0.12264905098951848
ACH-000222,-0.05353727677740308
ACH-000223,-0.09648202700628894
ACH-000226,-0.05227139075055634
ACH-000227,0.010281547660907848
ACH-000228,-0.2861592266993785
ACH-000231,-0.00899746309386708
ACH-000232,-0.08695846389230356
ACH-000233,-0.033364571846926004
ACH-000234,-0.018041659769168942
ACH-000235,-0.059937586998485136
ACH-000237,0.03433974805343225
ACH-000238,-0.12267846967530813
ACH-000242,0.06407987849493013
ACH-000243,0.007838221173783045
ACH-000244,0.15393885985214986
ACH-000246,0.08963072655978976
ACH-000248,-0.02654710722497737
ACH-000250,-0.05207498798086226
ACH-000251,-0.1049621000106827
ACH-000252,0.10324218802692993
ACH-000253,-0.062218033486470266
ACH-000255,-0.06424752548799084
ACH-000256,-0.003076648572489591
ACH-000257,-0.09606604153633563
ACH-000258,-0.14132428251194112
ACH-000259,-0.005029408657766578
ACH-000260,0.06498021756024286
ACH-000261,0.01697821900394575
ACH-000262,-0.1848958391977852
ACH-000263,0.08467349838642013
ACH-000264,-0.056930517812159624
ACH-000265,0.020785591787437826
ACH-000266,0.04394023060482025
ACH-000272,0.07199148880776086
ACH-000274,-0.12173805822034255
ACH-000277,-0.027947216006962792
ACH-000278,0.18714884773005905
ACH-000279,-0.09289677706381537
ACH-000280,-0.06642341769250948
ACH-000281,-0.033387912710121495
ACH-000288,-0.06552884376990926
ACH-000291,-0.010749249853398826
ACH-000293,-0.13080856217789252
ACH-000294,0.04323515951857145
ACH-000295,-0.025695685711351248
ACH-000296,-0.0009948520416095308
ACH-000302,-0.03526399047701307
ACH-000304,-0.03804180375396349
ACH-000307,-0.103775645144406
ACH-000308,-0.008042207762971326
ACH-000310,0.07322975880111371
ACH-000311,-0.03546626682814494
ACH-000312,-0.14645643613286485
ACH-000315,-0.08099026123736279
ACH-000316,-0.0801255582785804
ACH-000317,0.02311263807467422
ACH-000318,-0.007027789773816735
ACH-000319,-0.07237509444107867
ACH-000320,-0.00905269206332583
