,BANF1 (8815)
ACH-000004,-0.7842535707790237
ACH-000005,-0.5993660673012816
ACH-000007,-0.8439459698271737
ACH-000009,-1.0411851255105649
ACH-000011,-0.9840445042051702
ACH-000012,-0.7563802354834406
ACH-000013,-0.9216421869253222
ACH-000014,-1.003640216476522
ACH-000015,-0.8192329280162535
ACH-000017,-0.7640852763982385
ACH-000018,-0.6776005774497407
ACH-000019,-0.8351487666126403
ACH-000021,-0.9937251476692396
ACH-000022,-0.8169967285954616
ACH-000025,-0.8524279282522428
ACH-000028,-0.8616073416046014
ACH-000030,-0.9842784582407385
ACH-000035,-0.7203924591682153
ACH-000036,-0.7284479199423632
ACH-000037,-0.8182241278183866
ACH-000039,-0.979444108331476
ACH-000040,-0.8010026134014577
ACH-000041,-1.0493767970241183
ACH-000042,-0.8110908294713873
ACH-000045,-0.5371201916119968
ACH-000047,-0.5438890718038165
ACH-000052,-1.1032622410129491
ACH-000053,-0.9302206936702868
ACH-000054,-0.7421550341143086
ACH-000055,-0.6704889022133405
ACH-000060,-0.8438146424336932
ACH-000067,-0.8294238009094866
ACH-000070,-0.8253106114464953
ACH-000075,-0.993288262788272
ACH-000078,-0.8875926161194284
ACH-000082,-0.7673336885917801
ACH-000085,-0.8410985481169623
ACH-000086,-0.8811078351408216
ACH-000087,-0.9710063116302564
ACH-000092,-0.9149809120438352
ACH-000095,-0.8596031896421242
ACH-000097,-0.8384625185364921
ACH-000098,-0.8526758236682059
ACH-000099,-0.8954518354769146
ACH-000108,-0.9054725256498272
ACH-000113,-0.7085619777286982
ACH-000116,-0.7120493668692411
ACH-000118,-0.7533455459830692
ACH-000120,-0.81594541420032
ACH-000123,-0.8182130454280976
ACH-000127,-0.8989341566994691
ACH-000128,-0.9426998692619544
ACH-000132,-0.9587857911419398
ACH-000133,-0.8218700337276287
ACH-000137,-1.0253553210127524
ACH-000138,-0.8158294319937751
ACH-000142,-0.7926559692794838
ACH-000143,-0.8392902535084075
ACH-000146,-1.1368933295201362
ACH-000148,-0.8774953431327939
ACH-000150,-1.0042908755676587
ACH-000152,-0.6977300523474649
ACH-000153,-0.5022151207860205
ACH-000159,-0.6688829000328242
ACH-000160,-0.7931197978501957
ACH-000163,-1.0737275148087908
ACH-000167,-1.27797821167517
ACH-000168,-0.8864409015625975
ACH-000169,-0.7376843622372352
ACH-000178,-0.8498315447710868
ACH-000183,-1.1138279335217816
ACH-000188,-0.8419566135703079
ACH-000189,-0.7429863546505305
ACH-000190,-0.6676990541715376
ACH-000198,-0.8770394985122792
ACH-000203,-0.6992326645092735
ACH-000204,-0.909641061301633
ACH-000206,-1.0052536470339029
ACH-000207,-0.68349591698302
ACH-000208,-0.9033533851052687
ACH-000210,-0.9926845589601294
ACH-000211,-1.0668974163898417
ACH-000215,-0.98657838637035
ACH-000221,-1.0575779013241624
ACH-000222,-0.8496547139544751
ACH-000223,-1.0741297105616354
ACH-000226,-0.93394759116526
ACH-000227,-1.0010027072334449
ACH-000228,-0.9589104319313462
ACH-000231,-1.0565555448293529
ACH-000232,-0.9539381294612588
ACH-000233,-1.0802861194269204
ACH-000234,-0.838073398859123
ACH-000235,-0.7558539256257581
ACH-000237,-0.8340471845189934
ACH-000238,-0.7286388019534292
ACH-000242,-0.6797243958814588
ACH-000243,-0.7574347194185385
ACH-000244,-1.016630041928298
ACH-000246,-0.7712847240648647
ACH-000248,-0.7932136497762609
ACH-000250,-0.9168384700694118
ACH-000251,-0.8189264564321923
ACH-000252,-0.7618758230581872
ACH-000253,-0.7955808954405249
ACH-000255,-0.6205590860096739
ACH-000256,-0.7869840616583881
ACH-000257,-1.065105549117374
ACH-000258,-0.9232426768139416
ACH-000259,-0.8644314354332181
ACH-000260,-0.924912201634298
ACH-000261,-0.9302645754942922
ACH-000262,-0.7117224024237887
ACH-000263,-1.2377956932499736
ACH-000264,-1.1332075133402533
ACH-000265,-0.8264520244088498
ACH-000266,-0.8090445306706876
ACH-000272,-0.9733941942368805
ACH-000274,-1.034102768350812
ACH-000277,-0.9712372152940848
ACH-000278,-0.8447531061775374
ACH-000279,-0.9348105794447532
ACH-000280,-0.8547907112845093
ACH-000281,-0.7945046028640943
ACH-000288,-0.9289023951629136
ACH-000291,-0.8371041166115792
ACH-000293,-0.7954509782669099
ACH-000294,-0.6221728528096921
ACH-000295,-0.8620551051793021
ACH-000296,-0.6966078865586904
ACH-000302,-0.6806377258630837
ACH-000304,-0.9412895383002706
ACH-000307,-0.8692859872708545
ACH-000308,-0.9550343559237824
ACH-000310,-0.7966952429331425
ACH-000311,-0.8195645386583278
ACH-000312,-0.8829402118744647
ACH-000315,-0.9957419512792338
ACH-000316,-0.6802062328309834
ACH-000317,-1.0891147224678337
ACH-000318,-0.9619763554986924
ACH-000319,-0.8125719333710002
ACH-000320,-0.8230202697156874
ACH-000322,-0.8640655118809938
ACH-000323,-0.9488696392880338
ACH-000324,-0.8147168852040879
ACH-000329,-1.0026752904466565
ACH-000330,-1.09121091359044
ACH-000331,-0.9426021168027956
ACH-000332,-0.6793051450406076
ACH-000334,-0.8656542667213849
ACH-000335,-0.7286025023451895
ACH-000336,-0.7058733501814924
ACH-000337,-0.7955773796388407
ACH-000338,-0.5809824700340931
ACH-000339,-0.8728520306755143
ACH-000341,-1.039625332248458
ACH-000348,-0.9765089220120686
ACH-000350,-0.7060038990242682
ACH-000352,-0.790049869469703
ACH-000356,-0.9860306573347338
ACH-000361,-1.1110512943994422
ACH-000362,-0.7761392177289793
ACH-000363,-0.7169259554225278
ACH-000364,-0.953979603119692
ACH-000365,-0.8731092386387093
ACH-000366,-0.9580231518098016
ACH-000368,-0.7628519455885994
ACH-000374,-0.8886474571522135
ACH-000375,-0.7892390688159822
ACH-000376,-0.8905943701486624
ACH-000381,-0.8502420765102767
ACH-000383,-0.7656723165830849
ACH-000387,-0.7157213016477639
ACH-000389,-0.9680048675859296
ACH-000390,-1.0860517886289311
ACH-000393,-0.6424605921562125
ACH-000395,-0.8395891881557702
ACH-000396,-0.9303152160608398
ACH-000397,-0.9067381318608898
ACH-000401,-0.7696388081798152
ACH-000402,-0.6117248775320993
