,OPRM1 (4988)
ACH-000004,-0.20542315416052254
ACH-000005,0.3498753183078826
ACH-000007,-0.07365120018417924
ACH-000009,-0.06391093701130507
ACH-000011,-0.0961971139549747
ACH-000012,-0.025213174538401162
ACH-000013,0.0260699275213382
ACH-000014,0.11490921523957215
ACH-000015,0.09778463047818216
ACH-000017,0.09664246163888474
ACH-000018,-0.08473331840492906
ACH-000019,-0.050541224267765236
ACH-000021,-0.2074283142056057
ACH-000022,-0.05338391840358914
ACH-000025,-0.06206170517619055
ACH-000028,0.050030922864886015
ACH-000030,-0.04479328709538556
ACH-000035,0.00965092898276583
ACH-000036,0.032847922825176186
ACH-000037,-0.12130021657721103
ACH-000039,-0.05605908786132629
ACH-000040,-0.024401845215231026
ACH-000041,-0.01244148970076115
ACH-000042,0.03846977630178479
ACH-000045,-0.109750905744747
ACH-000047,-0.0030389675404252072
ACH-000052,-0.006877224267049519
ACH-000053,-0.0591919890395448
ACH-000054,-0.10911523295596093
ACH-000055,0.09656382000956053
ACH-000060,0.016625175438008764
ACH-000067,-0.1685188126835466
ACH-000070,-0.04643916280362601
ACH-000075,0.10753333988876997
ACH-000078,-0.08673484121271566
ACH-000082,-0.007080717341616391
ACH-000085,0.11126026958912696
ACH-000086,0.051582044384449036
ACH-000087,0.031393964613664706
ACH-000092,0.00014384460980463752
ACH-000095,0.010511031267457836
ACH-000097,-0.017992214827124348
ACH-000098,-0.14224633580141588
ACH-000099,-0.10854945983445607
ACH-000108,0.061494247926239864
ACH-000113,-0.11818033751863195
ACH-000116,0.09220031324614593
ACH-000118,-0.057011217757271776
ACH-000120,-0.015360401725364969
ACH-000123,0.002708096457920947
ACH-000127,-0.030463337776857558
ACH-000128,-0.11410517768807085
ACH-000132,-0.047141904217926335
ACH-000133,0.05978440230120604
ACH-000137,0.18266190901349247
ACH-000138,-0.07935386130247947
ACH-000142,0.04343217802749562
ACH-000143,0.032630438444078515
ACH-000146,-0.01422179528538395
ACH-000148,-0.019080788338542373
ACH-000150,-0.15008879603706568
ACH-000152,0.11924143323398045
ACH-000153,0.2846039246767455
ACH-000159,-0.07488997448368834
ACH-000160,0.1422887300803573
ACH-000163,0.10086227284485784
ACH-000167,-0.10934385318195096
ACH-000168,-0.10734240905951843
ACH-000169,0.06531557396758701
ACH-000178,0.04448420829707022
ACH-000183,-0.009754573872600262
ACH-000188,-0.011715773197891785
ACH-000189,0.016481453166700834
ACH-000190,-0.05659685722543178
ACH-000198,-0.14345232691741935
ACH-000203,-0.3816698880978739
ACH-000204,0.057032156568756924
ACH-000206,0.14628362111997142
ACH-000207,-0.08981345892937659
ACH-000208,0.11179661713699343
ACH-000210,-0.2216626272959188
