,KRTCAP3 (200634)
ACH-000004,0.10516250341875924
ACH-000005,0.2112970937193075
ACH-000007,-0.18072466556906414
ACH-000009,-0.2465068878033377
ACH-000011,-0.06547594904923637
ACH-000012,0.04299067063361955
ACH-000013,0.030021471676375908
ACH-000014,-0.05988412659938475
ACH-000015,0.07249548036821804
ACH-000017,-0.07385082656499288
ACH-000018,0.13940251229650527
ACH-000019,0.10532959871849606
ACH-000021,-0.05981036377693723
ACH-000022,-0.1292518720036323
ACH-000025,-0.016844363783664572
ACH-000028,-0.13575408746579612
ACH-000030,0.005780489244285143
ACH-000035,0.05053375903922594
ACH-000036,-0.06402320582450552
ACH-000037,-0.12984196245081778
ACH-000039,0.09362448554254796
ACH-000040,-0.1833459465794385
ACH-000041,0.013438848776491558
ACH-000042,-0.059213705253004636
ACH-000045,-0.033647754120186425
ACH-000047,0.0716376898120337
ACH-000052,-0.12740225415307033
ACH-000053,0.0551287993577668
ACH-000054,0.10763782220414007
ACH-000055,-0.2123303826767751
ACH-000060,0.19287875661584652
ACH-000067,-0.037063812139760136
ACH-000070,0.1861857497388716
ACH-000075,-0.16191050521543213
ACH-000078,-0.06994135812242792
ACH-000082,0.1578330893585331
ACH-000085,0.11672819768920854
ACH-000086,-0.032686055524554364
ACH-000087,-0.02964473390535775
ACH-000092,-0.09327769268182833
ACH-000095,-0.008431946767619847
ACH-000097,-0.1035918784957655
ACH-000098,0.012010604473275928
ACH-000099,-0.018653571022761217
ACH-000108,-0.1654664852483364
ACH-000113,0.017726092955366316
ACH-000116,-0.004426729947785542
ACH-000118,-0.04681484991965215
ACH-000120,-0.120508682919645
ACH-000123,0.07111661894175421
ACH-000127,-0.013232910182318014
ACH-000128,0.021101689228261764
ACH-000132,-0.09187325507431172
ACH-000133,0.0017202209743730828
ACH-000137,-0.062121700975588265
ACH-000138,0.0580863746750665
ACH-000142,0.051591949266093284
ACH-000143,-0.15033400662822358
ACH-000146,0.0344319364116212
ACH-000148,0.07362641977950574
ACH-000150,0.2132230745035629
ACH-000152,-0.11137462740892068
ACH-000153,-0.027001817736560317
ACH-000159,0.013695609524334634
ACH-000160,-0.034164888967392955
ACH-000163,0.03755584557784892
ACH-000167,0.05861561453794732
ACH-000168,0.0808973718558304
ACH-000169,0.14193889506120352
ACH-000178,0.058404359591929925
ACH-000183,-0.142920839819137
ACH-000188,0.0038912789289761982
ACH-000189,-0.025485794789972448
ACH-000190,-0.1052400479865256
ACH-000198,0.09195896497372713
ACH-000203,-0.1194226132111821
ACH-000204,-0.06362405576715474
ACH-000206,0.034131110126540735
ACH-000207,0.07699099199990382
ACH-000208,-0.0015710121467758784
ACH-000210,-0.1308417807533059
ACH-000211,0.09128656068787068
ACH-000215,-0.008816777309417623
ACH-000221,0.06485309913115278
ACH-000222,-0.21686657810397705
ACH-000223,-0.06354850383263881
ACH-000226,0.01758444525427665
ACH-000227,-0.010852259002968708
ACH-000228,-0.06564929741213499
ACH-000231,-0.06317750711192338
ACH-000232,-0.010888957252742816
ACH-000233,0.014611270657562238
ACH-000234,-0.042523468120699064
ACH-000235,-0.008808971421800862
ACH-000237,0.043071240224236224
ACH-000238,-0.00292185503144617
ACH-000242,0.3778059451251568
ACH-000243,-0.08830608412045991
ACH-000244,-0.01252554615393872
ACH-000246,-0.08898884914968211
ACH-000248,-0.17383834384898267
ACH-000250,-0.09149971574196936
ACH-000251,0.04226540705379615
ACH-000252,-0.35573220637434794
ACH-000253,0.0037169796677389757
ACH-000255,0.1168316701899277
ACH-000256,-0.10723323930489596
ACH-000257,0.20338477806248995
ACH-000258,0.0414035077694733
ACH-000259,-0.17596545926597898
ACH-000260,0.10388907100593188
ACH-000261,0.012381553522491064
ACH-000262,0.07865855052550945
ACH-000263,-0.1395319829516723
ACH-000264,0.06304308394440604
ACH-000265,0.05084612442216257
ACH-000266,-0.03563658181759352
ACH-000272,0.015755240350253736
ACH-000274,-0.08747590550806791
ACH-000277,-0.10100106184212088
ACH-000278,0.011879270091000982
ACH-000279,-0.06096632749190028
ACH-000280,0.10072916056981923
ACH-000281,0.008030570356819363
ACH-000288,0.02965341167687806
ACH-000291,-0.014620787612849824
ACH-000293,-0.1852290251891658
ACH-000294,0.12452560819410323
ACH-000295,0.029745519613650892
ACH-000296,0.0039110715188981505
ACH-000302,0.06724826588135419
ACH-000304,-0.1349938674186747
ACH-000307,-0.06052350967029039
ACH-000308,-0.1083388583232328
ACH-000310,0.06603404357869246
ACH-000311,0.035187053874544384
ACH-000312,-0.08803810168424703
ACH-000315,0.012967154800761152
ACH-000316,-0.10198381077675192
ACH-000317,-0.166933465039939
ACH-000318,0.022458998454781828
ACH-000319,0.09209009273005826
ACH-000320,-0.05125331498411738
ACH-000322,0.21859668107499589
ACH-000323,-0.1300230039888051
ACH-000324,0.026542463281879047
ACH-000329,0.0006536005996918852
ACH-000330,0.056704690922243325
ACH-000331,0.08304967622231482
ACH-000332,-0.03737255538036605
ACH-000334,0.013291995931400732
ACH-000335,0.0316732537713922
ACH-000336,-0.06954671770710104
ACH-000337,0.012415365287797945
ACH-000338,-0.399667031524113
ACH-000339,0.06436178519106864
ACH-000341,0.10999063934545568
ACH-000348,0.014806152158414304
ACH-000350,0.020256324822664647
ACH-000352,0.01210424169769477
ACH-000356,0.1954972968080617
ACH-000361,-0.11416918850657068
ACH-000362,0.0012873609244447404
ACH-000363,0.06520592366049541
ACH-000364,0.009345543292579141
ACH-000365,-0.038210857876774335
ACH-000366,-0.07812025230256454
ACH-000368,0.13278663774301874
ACH-000374,0.019915314139551957
ACH-000375,0.036880605434983366
ACH-000376,0.032696658933530034
ACH-000381,0.12204074754617544
ACH-000383,-0.007934827006124424
ACH-000387,-0.0378981489675005
ACH-000389,-0.1853155708919768
ACH-000390,-0.06408495483355058
ACH-000393,-0.04532722906989852
ACH-000395,0.263450225742145
ACH-000396,0.058705919833962485
ACH-000397,-0.00933342849981149
ACH-000401,0.08828751261334535
ACH-000402,-0.12121176022179668
ACH-000403,0.08817577619505834
ACH-000404,-0.06984905368115778
ACH-000406,0.005707601122333703
ACH-000407,-0.07761562265001364
ACH-000408,0.05126546346163472
ACH-000410,-0.08300879816311346
ACH-000411,-0.08515840032397934
ACH-000414,0.037698213694920935
ACH-000415,0.011610724084969213
ACH-000416,0.03383529667229022
ACH-000420,-0.07644503085183202
ACH-000421,0.022340156732760668
ACH-000424,-0.14013296357505772
ACH-000425,-0.14083720300139968
ACH-000426,0.08832312140017952
ACH-000427,-0.0604479265305447
ACH-000433,0.13662787505518245
ACH-000435,-0.11147262566750167
ACH-000436,0.1767387773470736
ACH-000444,0.0187896742135749
ACH-000445,0.070320687224319
