,PSMD14 (10213)
ACH-000004,-1.7533110044686435
ACH-000005,-1.3721624080991828
ACH-000007,-1.4773956635657817
ACH-000009,-1.5038758091171067
ACH-000011,-1.534511598382057
ACH-000012,-1.4746634812102637
ACH-000013,-1.5876513937226562
ACH-000014,-1.6691968767073584
ACH-000015,-1.3793235832092543
ACH-000017,-1.5894531718144902
ACH-000018,-1.5158346444457853
ACH-000019,-1.4944326384931743
ACH-000021,-1.413498136828487
ACH-000022,-1.3815191280647388
ACH-000025,-1.5186734381955571
ACH-000028,-1.219025852690692
ACH-000030,-1.620618230932333
ACH-000035,-1.4425477971934986
ACH-000036,-1.3495295541494798
ACH-000037,-0.4606177639595513
ACH-000039,-1.6544433359511632
ACH-000040,-1.2052345142060226
ACH-000041,-1.3226640406213404
ACH-000042,-1.3915505707628493
ACH-000045,-1.5016594638026424
ACH-000047,-1.4949972480622369
ACH-000052,-1.427590985233269
ACH-000053,-1.4091443334131568
ACH-000054,-1.2431082643764817
ACH-000055,-1.7170963082521349
ACH-000060,-1.4793193507016231
ACH-000067,-1.4394145179161515
ACH-000070,-1.6103475558980995
ACH-000075,-1.5624600082716014
ACH-000078,-1.522324217730458
ACH-000082,-1.5373469473485704
ACH-000085,-1.3797572622517478
ACH-000086,-1.3609698124796576
ACH-000087,-1.4570938308249357
ACH-000092,-1.2624299299035526
ACH-000095,-1.6055049909582906
ACH-000097,-1.507678106224397
ACH-000098,-1.4548797686891668
ACH-000099,-1.5598106462195365
ACH-000108,-1.3829839027519522
ACH-000113,-1.3567685013265365
ACH-000116,-1.5323735270091607
ACH-000118,-1.329944215384056
ACH-000120,-1.463397839134405
ACH-000123,-1.5411108637713156
ACH-000127,-1.4986117489104085
ACH-000128,-1.2420495179549491
ACH-000132,-1.3780263324794886
ACH-000133,-1.3087962105778668
ACH-000137,-1.4961798747442594
ACH-000138,-1.6648026951358492
ACH-000142,-1.4314136970793243
ACH-000143,-1.6520008450149395
ACH-000146,-1.3155817672021892
ACH-000148,-1.4726269276389117
ACH-000150,-1.550094347772832
ACH-000152,-1.353833357146499
ACH-000153,-1.5506886140112346
ACH-000159,-1.2238876594676624
ACH-000160,-1.244220798034911
ACH-000163,-1.316286649161902
ACH-000167,-0.9370617327668088
ACH-000168,-1.392894952957404
ACH-000169,-1.2847810549094214
ACH-000178,-1.290248963966989
ACH-000183,-1.6615736114831807
ACH-000188,-1.3900609918241928
ACH-000189,-1.2948695897906706
ACH-000190,-1.2542564144496828
ACH-000198,-1.4557213114506533
ACH-000203,-0.8933778505100485
ACH-000204,-1.539970654020267
ACH-000206,-1.3888212238111246
ACH-000207,-1.6413730161840192
ACH-000208,-1.5151090292948786
ACH-000210,-1.4757728359599778
ACH-000211,-1.141642301196595
ACH-000215,-1.4226722611476774
ACH-000221,-1.5346000035464245
ACH-000222,-1.4583773291819806
ACH-000223,-1.542901596710211
ACH-000226,-1.3772907752468715
ACH-000227,-1.398675121246489
ACH-000228,-1.5596283129937816
ACH-000231,-1.395443827601771
ACH-000232,-1.4735819063367068
ACH-000233,-1.5717786560516052
ACH-000234,-1.5351061812468558
ACH-000235,-1.4067293809458792
ACH-000237,-1.2817729859110902
ACH-000238,-1.4806875446176342
ACH-000242,-1.3875122500784762
ACH-000243,-1.5159961064235872
ACH-000244,-1.4328699763946573
ACH-000246,-1.3404734399359288
ACH-000248,-1.371014814796751
ACH-000250,-1.4004053473178606
ACH-000251,-1.4648627999591135
ACH-000252,-1.5634025748102494
ACH-000253,-1.4158316655467096
ACH-000255,-1.354663198642766
ACH-000256,-1.4964378216475775
ACH-000257,-1.4931314275148646
ACH-000258,-1.7989369672290738
ACH-000259,-1.6947150127783468
ACH-000260,-1.5218539817910883
ACH-000261,-1.5159464175830382
ACH-000262,-1.7067892299640992
ACH-000263,-1.6011853573090076
ACH-000264,-1.5553935228913984
ACH-000265,-1.4920949804929922
ACH-000266,-1.420697814635003
ACH-000272,-1.4008651770515153
ACH-000274,-1.517291346982337
ACH-000277,-1.6489182995706282
ACH-000278,-1.3066844318360904
ACH-000279,-1.4865783234364298
ACH-000280,-1.431922748816989
ACH-000281,-1.305826226401832
