,PLK1 (5347)
ACH-000004,-1.569352742105163
ACH-000005,-2.3383431385797864
ACH-000007,-1.5786202456076108
ACH-000009,-1.210982383362714
ACH-000011,-1.2675679536167872
ACH-000012,-1.1999382942829944
ACH-000013,-1.400199382673894
ACH-000014,-1.3099120570198777
ACH-000015,-1.4214698105252015
ACH-000017,-1.1120827379636673
ACH-000018,-1.4385210584205839
ACH-000019,-1.4577291829223602
ACH-000021,-1.3348884799148204
ACH-000022,-1.4977810565096528
ACH-000025,-1.409286411770717
ACH-000028,-1.4044480167140012
ACH-000030,-1.3860206556935155
ACH-000035,-1.2454051676450657
ACH-000036,-1.1438293983858103
ACH-000037,-1.6590684746428306
ACH-000039,-1.4232463683631105
ACH-000040,-1.2072768034839785
ACH-000041,-1.5153957537717857
ACH-000042,-1.3120325229888148
ACH-000045,-1.5566623758336493
ACH-000047,-1.2199112659642573
ACH-000052,-1.504675113045458
ACH-000053,-1.1625762423180892
ACH-000054,-1.1657622433806856
ACH-000055,-1.0468187107724265
ACH-000060,-1.2107565898114352
ACH-000067,-1.4213272856236332
ACH-000070,-1.1363931391913753
ACH-000075,-1.0150955524477874
ACH-000078,-1.3776092663439747
ACH-000082,-1.490451680064328
ACH-000085,-1.2534462252155645
ACH-000086,-1.2257703385935048
ACH-000087,-1.1627009236482615
ACH-000092,-1.1365918315216021
ACH-000095,-1.4626132835085983
ACH-000097,-1.1081889650442829
ACH-000098,-1.3548574439463978
ACH-000099,-1.2709628543510756
ACH-000108,-1.073509432887415
ACH-000113,-1.1150119540925696
ACH-000116,-1.1966997467046545
ACH-000118,-1.2288187497418113
ACH-000120,-1.2416738116149195
ACH-000123,-1.0734100097025556
ACH-000127,-1.038636610637631
ACH-000128,-1.4783501658659302
ACH-000132,-1.2455962416277642
ACH-000133,-1.428674866989739
ACH-000137,-1.280598840022874
ACH-000138,-1.416684918697787
ACH-000142,-1.1207899867931708
ACH-000143,-1.3089997729056562
ACH-000146,-1.5392837866990836
ACH-000148,-1.6081341761486534
ACH-000150,-1.1890619678487968
ACH-000152,-1.1558268324652303
ACH-000153,-1.0953494976290694
ACH-000159,-1.086150553044169
ACH-000160,-1.1064263601357085
ACH-000163,-1.2194460776711908
ACH-000167,-1.8265388389509545
ACH-000168,-1.452947928193164
ACH-000169,-1.4801812544225708
ACH-000178,-1.0908545616850516
ACH-000183,-1.4339377496433618
ACH-000188,-1.2508816789880284
ACH-000189,-0.7585685918248509
ACH-000190,-1.1840312467340903
ACH-000198,-1.5431583005954241
ACH-000203,-1.1572989792567328
ACH-000204,-1.248417313415935
ACH-000206,-1.2943468807526992
ACH-000207,-1.8036985496029407
ACH-000208,-0.8665721130437319
ACH-000210,-1.457202395916926
ACH-000211,-1.4531899059855344
ACH-000215,-1.0545649150418488
ACH-000221,-1.4505466128330704
ACH-000222,-1.4845430169380325
ACH-000223,-1.44925391396794
ACH-000226,-1.3709407588271216
ACH-000227,-1.4680261026122483
ACH-000228,-1.2706732618413623
ACH-000231,-1.0769191866055865
ACH-000232,-1.3866617244338817
ACH-000233,-1.4755229712231506
ACH-000234,-1.1804057509434842
ACH-000235,-1.2002890281898524
ACH-000237,-1.2112897033942458
ACH-000238,-1.1711972939642972
ACH-000242,-1.3144267594102053
ACH-000243,-1.3663295570099652
ACH-000244,-1.584367344389651
ACH-000246,-0.8453843459455556
ACH-000248,-1.3417184764668622
ACH-000250,-1.3706934096805763
ACH-000251,-1.5315424427682467
ACH-000252,-0.9263616720058224
ACH-000253,-1.1960597413919951
ACH-000255,-1.2441879339633717
ACH-000256,-1.1734387127473134
ACH-000257,-1.447812509636638
ACH-000258,-1.1935100684875557
ACH-000259,-1.4971875113128967
ACH-000260,-1.3162967946602666
ACH-000261,-1.1927824265725802
ACH-000262,-1.382542442318373
ACH-000263,-1.5431908191206496
ACH-000264,-1.2696224323928753
ACH-000265,-1.4950817627146908
ACH-000266,-1.2525954264327566
ACH-000272,-1.146210506668142
ACH-000274,-1.278587636287987
ACH-000277,-1.2889772927886092
ACH-000278,-1.2315724365269451
ACH-000279,-1.2391205163443564
ACH-000280,-1.044624373395291
ACH-000281,-1.3569195325035772
ACH-000288,-1.2109684886218903
ACH-000291,-1.3904586938402328
ACH-000293,-1.879112539849344
ACH-000294,-1.6439025255117068
ACH-000295,-1.7625141377473283
ACH-000296,-1.0514217665769758
ACH-000302,-1.4182371607611677
ACH-000304,-1.270623171126768
ACH-000307,-1.5121690572769926
ACH-000308,-1.1727738407506514
ACH-000310,-1.260916673702398
ACH-000311,-1.1331464229251744
ACH-000312,-1.3040372129467508
ACH-000315,-1.2807740500068907
ACH-000316,-1.2784145024518114
ACH-000317,-1.1571857907359822
ACH-000318,-1.131081574672492
ACH-000319,-1.2678875309912865
ACH-000320,-1.2473002719800883
ACH-000322,-1.2165145611784232
ACH-000323,-1.5812533415093946
ACH-000324,-1.2297710015132242
ACH-000329,-1.362461342217118
ACH-000330,-1.1768163527185094
ACH-000331,-1.2654371058317646
ACH-000332,-1.2259485114901063
ACH-000334,-1.903737399123528
ACH-000335,-1.2724376207208652
ACH-000336,-1.5693648969358942
ACH-000337,-1.0685230597861255
ACH-000338,-0.9617654562026604
ACH-000339,-1.2283803229832235
ACH-000341,-1.5744811977911295
ACH-000348,-1.569493619490875
ACH-000350,-1.5496116080297533
ACH-000352,-1.080175272714466
ACH-000356,-1.2286291961802285
ACH-000361,-1.4765591680124464
ACH-000362,-1.2344937264163691
ACH-000363,-1.3257919463476582
ACH-000364,-1.2390062495614202
ACH-000365,-1.4415859530110875
ACH-000366,-1.2507984174406028
ACH-000368,-1.3465465792937406
ACH-000374,-1.3692544895659804
ACH-000375,-1.2201363553341174
ACH-000376,-1.1904093407983274
ACH-000381,-1.0834599977458432
ACH-000383,-1.1925052012827604
ACH-000387,-1.4103224670596293
ACH-000389,-1.4349228722074732
ACH-000390,-1.4386980283034831
ACH-000393,-1.4209543541593637
ACH-000395,-1.1926594905620604
ACH-000396,-1.4910573938003808
ACH-000397,-1.6365048206657231
ACH-000401,-1.0469430156042066
ACH-000402,-1.4311573561086042
ACH-000403,-1.3794317079503209
ACH-000404,-1.4381990962893871
ACH-000406,-1.448189790253647
ACH-000407,-1.6205722754487664
ACH-000408,-1.361410580100703
ACH-000410,-1.0839225209810766
ACH-000411,-1.2372684586436988
ACH-000414,-1.3714630125856269
ACH-000415,-1.4024120667209734
ACH-000416,-1.364493367154603
ACH-000420,-1.367332842685815
ACH-000421,-1.2146874127036191
ACH-000424,-1.2359645128295922
ACH-000425,-1.2143965060934612
ACH-000426,-1.5773409435624701
ACH-000427,-1.3142307911492352
ACH-000433,-1.0475469644703588
ACH-000435,-0.9092981857038946
ACH-000436,-1.4035958174531424
ACH-000444,-1.4302650063924305
ACH-000445,-1.514150147934382
ACH-000448,-1.2178505750123447
ACH-000450,-1.2187127089875285
ACH-000452,-1.4768881364431017
ACH-000454,-1.3928096149725395
ACH-000458,-1.612344741853881
ACH-000459,-1.1355375442242346
ACH-000460,-1.2482071773474226
ACH-000461,-1.4139996443373628
ACH-000463,-1.3008106557630774
ACH-000464,-1.1726220453432892
ACH-000466,-1.1800192805135652
ACH-000467,-1.2000533911608946
ACH-000468,-1.4938974403326957
ACH-000469,-1.359119133139979
ACH-000470,-1.3785649756745475
ACH-000471,-1.2451681053671382
ACH-000472,-1.4265062198281988
ACH-000473,-1.2258706392474197
ACH-000475,-1.3512267004488767
ACH-000476,-1.3145106765456522
ACH-000477,-1.4514512645272852
ACH-000479,-1.5183350778119704
ACH-000480,-1.4512797586105293
ACH-000481,-1.3946232459065344
ACH-000483,-1.8185763618590547
ACH-000484,-0.9848418854810644
ACH-000485,-1.218850097480543
ACH-000486,-1.1853753591203509
ACH-000487,-1.5367462653179538
ACH-000488,-1.150116155287326
ACH-000490,-1.2390945519882302
ACH-000491,-1.2446774486173091
ACH-000495,-1.368241740397554
ACH-000496,-1.3451509342018295
ACH-000499,-1.4788953079440612
ACH-000500,-1.3387556068130022
ACH-000502,-1.3187069765474906
ACH-000503,-1.452080845088089
ACH-000505,-1.2043164323284197
ACH-000507,-1.4502789731952996
ACH-000510,-1.3665786889925777
ACH-000511,-1.3452599546956845
ACH-000512,-1.3212834696950693
ACH-000516,-1.3497309750895816
ACH-000517,-1.3523912412195116
ACH-000518,-1.4361033228498281
ACH-000520,-1.2864245746501095
ACH-000521,-1.3920631776594476
ACH-000522,-1.371035669574275
ACH-000524,-1.3124938209766952
ACH-000527,-1.1343097810123797
ACH-000528,-1.3809458540595148
ACH-000537,-1.458794179728759
ACH-000541,-1.3560244684715936
ACH-000542,-1.1362856524111258
ACH-000544,-1.1556345402851762
ACH-000545,-1.3629384075842064
ACH-000547,-0.9142431102216232
ACH-000548,-1.4312076479417335
ACH-000549,-1.2009309169318538
ACH-000550,-1.1904600464373152
ACH-000552,-1.2760385659315938
ACH-000556,-1.2085764104964507
ACH-000557,-1.425793525353815
ACH-000569,-1.4888691473348583
ACH-000570,-1.2311951455222154
ACH-000571,-1.2578584310651706
ACH-000573,-1.2352775322533962
ACH-000576,-1.5563093908487662
ACH-000579,-1.2045017546105443
ACH-000580,-1.3202071501370192
ACH-000584,-1.176253255791201
ACH-000585,-1.4537893645420157
ACH-000588,-1.0313812529765087
ACH-000589,-1.1201008594963693
ACH-000591,-1.1344429007112895
ACH-000593,-1.184705852952436
ACH-000600,-1.2264258240298325
ACH-000601,-1.2589926928069683
ACH-000605,-1.3854397173789526
ACH-000606,-1.3522193423301605
ACH-000608,-1.226509351401236
ACH-000614,-0.9237185547948782
ACH-000616,-1.2013073313322251
ACH-000618,-1.4092593642314841
ACH-000619,-1.4161172672590692
ACH-000620,-1.1835298197142186
ACH-000621,-1.2420795470656667
ACH-000622,-1.5986670112693848
ACH-000623,-1.1981033773571248
ACH-000624,-1.4599066820420632
ACH-000627,-1.1704122918316833
ACH-000630,-1.2202823136333858
ACH-000631,-0.6739086981110224
ACH-000632,-1.4157063783066666
ACH-000633,-1.189043451180908
ACH-000637,-1.550103936546821
ACH-000638,-1.4002187075340575
ACH-000646,-1.2927616193306095
ACH-000647,-1.27060437181858
ACH-000648,-1.1911818651732344
ACH-000649,-1.1411363122764997
ACH-000651,-1.4185113673426055
ACH-000652,-1.5335768511510357
ACH-000653,-1.3308722104752566
ACH-000657,-1.4190000413165187
ACH-000658,-1.5006724556115034
ACH-000661,-1.6629953143481813
ACH-000662,-1.2974399471228957
ACH-000663,-1.1676031339652928
ACH-000665,-1.1968668749175886
ACH-000671,-1.2846958399716708
ACH-000672,-1.0941458089778984
ACH-000673,-1.1787441889880372
ACH-000676,-1.2067547575487416
ACH-000677,-1.4043746603501723
ACH-000681,-1.4307193375355889
ACH-000683,-1.17923130212869
ACH-000684,-1.3067532636475938
ACH-000688,-1.5503929528408769
ACH-000693,-1.3159980996417118
ACH-000694,-1.2775932048297054
ACH-000695,-1.2550764616817824
ACH-000696,-1.3947326200001606
ACH-000697,-1.3496433900900755
ACH-000699,-1.4949090934207847
ACH-000701,-1.1060026227793578
ACH-000706,-1.3911516332962115
ACH-000711,-1.2430241848397028
ACH-000713,-1.3829401180312613
ACH-000714,-1.2902313124040783
ACH-000718,-1.445657677696674
ACH-000720,-1.3728386421622785
ACH-000721,-1.4996154443949277
ACH-000724,-1.3688935267507578
ACH-000725,-1.9527118973618371
ACH-000732,-1.5033395086693033
ACH-000734,-1.2995537284140979
ACH-000735,-1.2399869384603164
ACH-000736,-1.3827160459778869
ACH-000738,-1.3409382492337447
ACH-000746,-1.3623156873529385
ACH-000747,-1.3239567503235137
ACH-000748,-1.1337609387993652
ACH-000753,-1.378836347613097
ACH-000756,-1.2797031528754603
ACH-000757,-1.3751740952005194
ACH-000758,-1.458387854010857
ACH-000760,-1.2509447587790976
ACH-000762,-1.2346648157416191
ACH-000763,-1.7128219242568037
ACH-000764,-1.187917815058776
ACH-000765,-1.3574297928064991
ACH-000766,-1.2440827831087609
ACH-000767,-1.2981872523676132
ACH-000768,-1.1305979928983023
ACH-000769,-1.2737896664113275
ACH-000770,-1.5406848992218607
ACH-000771,-1.3412642192047588
ACH-000773,-1.3058532104257543
ACH-000776,-1.0971569681282958
ACH-000777,-1.215477336355832
ACH-000778,-1.7774573985785929
ACH-000781,-1.2647266430553674
ACH-000782,-1.6800154946263144
ACH-000783,-1.3993354386678476
ACH-000784,-1.3042353561152165
ACH-000785,-1.6315289410704643
ACH-000787,-1.4747807526498429
ACH-000788,-1.1691134140930584
ACH-000791,-1.3652148980978935
ACH-000792,-1.297539726436208
ACH-000794,-1.1193317445382343
ACH-000796,-1.3620505893116397
ACH-000798,-1.177263659714494
ACH-000799,-1.3060384060537258
ACH-000800,-1.5112739081156144
ACH-000802,-1.331491478474282
ACH-000804,-1.257764859408325
ACH-000805,-1.183601859109174
ACH-000809,-1.404758933858308
ACH-000810,-1.6113870139042668
ACH-000811,-1.3299387401475786
ACH-000817,-0.9575252554830852
ACH-000819,-1.4457907913733128
ACH-000820,-1.1814256897827748
ACH-000821,-1.3926224302503745
ACH-000822,-1.4388910445039584
ACH-000823,-1.292125770807643
ACH-000824,-1.4492213267507683
ACH-000827,-1.2782555322659326
ACH-000829,-1.2885097947295934
ACH-000831,-1.4445797458745533
ACH-000832,-1.5994345428180057
ACH-000833,-1.5245561672162455
ACH-000834,-1.3674636759127945
ACH-000835,-1.2945430205711836
ACH-000836,-1.0426788327609873
ACH-000837,-1.2431845701388389
ACH-000838,-1.4078815495269903
ACH-000839,-1.3175309248609404
ACH-000840,-1.4068970244888337
ACH-000841,-1.129611546886093
ACH-000843,-1.4696933465924638
ACH-000846,-1.0328175917232192
ACH-000847,-1.2106597171127325
ACH-000848,-1.206804393237553
ACH-000849,-1.2563681041573218
ACH-000851,-1.0936673939463035
ACH-000855,-1.5271076699907271
ACH-000856,-1.4005050440508555
ACH-000858,-1.205991240285652
ACH-000859,-1.1771116104387336
ACH-000861,-1.5248186071947751
ACH-000862,-1.1674004849541175
ACH-000865,-1.3794670599339411
ACH-000866,-1.376010961009445
ACH-000867,-1.269991898178653
ACH-000869,-1.5485374706920243
ACH-000872,-1.422956375124626
ACH-000873,-0.8818796298552297
ACH-000876,-1.4196058686952364
ACH-000878,-1.3757304779442294
ACH-000880,-1.3800677264311951
ACH-000881,-1.5480585485680765
ACH-000882,-1.4579099867789524
ACH-000884,-1.2412440193443794
ACH-000885,-1.407998574709984
ACH-000887,-1.099916987942763
ACH-000889,-1.4558082662571945
ACH-000896,-1.327192815931562
ACH-000898,-1.5123695149114715
ACH-000900,-1.3413496064071315
ACH-000901,-1.4241805981099451
ACH-000905,-1.424650548836928
ACH-000906,-1.3946335157236127
ACH-000907,-1.3091023932467751
ACH-000910,-1.2500935559563289
ACH-000911,-1.3180386940906257
ACH-000912,-1.2824619010479108
ACH-000913,-1.3367091602934391
ACH-000915,-1.027830382303711
ACH-000916,-1.145427930189767
ACH-000917,-1.3001537794855749
ACH-000920,-1.4666510414316505
ACH-000921,-1.4356523482364931
ACH-000924,-1.3822404426699069
ACH-000926,-1.1861286578675514
ACH-000928,-0.929309011321704
ACH-000929,-1.3986890598159811
ACH-000932,-1.317595219323888
ACH-000935,-1.3876955996399842
ACH-000936,-1.2508745161221202
ACH-000937,-1.4127740521862169
ACH-000938,-1.4895960064784752
ACH-000939,-1.1719675433236556
ACH-000941,-1.7140634115288331
ACH-000943,-1.5024519308173268
ACH-000946,-1.3710113203109628
ACH-000947,-1.2986257566355444
ACH-000948,-1.544274715282559
ACH-000950,-1.483119957858806
ACH-000953,-1.3994368174758118
ACH-000954,-1.2046308770554268
ACH-000957,-1.2025572445074673
ACH-000958,-1.5454230678384255
ACH-000960,-1.5395563365277458
ACH-000963,-1.6292544408863043
ACH-000968,-1.3793738703846683
ACH-000969,-1.3625370619416828
ACH-000972,-1.2442907524950668
ACH-000973,-1.2081718169120552
ACH-000974,-1.2661988467480816
ACH-000978,-1.249744692598229
ACH-000984,-1.1904383936334222
ACH-000986,-1.309892793121289
ACH-000988,-1.3999056896592963
ACH-000993,-1.4240886456627695
ACH-000994,-1.510999012719301
ACH-000996,-1.3230130808639824
ACH-001001,-1.329044873880753
ACH-001020,-0.9925118289586196
ACH-001028,-1.224403151546397
ACH-001031,-1.014838614705517
ACH-001038,-1.3235835685221815
ACH-001048,-1.2673310691708364
ACH-001050,-1.363596899957893
ACH-001053,-1.024929199955178
ACH-001054,-1.3233531549681672
ACH-001061,-1.1029893534660222
ACH-001067,-1.0617389547305185
ACH-001075,-1.1528753228391309
ACH-001096,-0.9042277410277216
ACH-001111,-1.0498509219594725
ACH-001119,-1.044116286327341
ACH-001128,-0.4616308085999276
ACH-001134,-1.1714573296487742
ACH-001151,-1.2997407649169537
ACH-001163,-1.3122701483309545
ACH-001164,-1.3050126976086105
ACH-001183,-1.1745142969053992
ACH-001192,-1.3389518673617242
ACH-001193,-1.2775616368980387
ACH-001196,-1.261806168261482
ACH-001197,-1.228730233888914
ACH-001205,-1.044680373351082
ACH-001211,-1.108008404132105
ACH-001212,-1.2010311381795051
ACH-001228,-1.3638256826659303
ACH-001232,-1.3359923671509424
ACH-001239,-1.2519874035625949
ACH-001270,-1.2802688756678084
ACH-001274,-1.1375311076335894
ACH-001275,-1.25258299051086
ACH-001277,-0.920921495396352
ACH-001278,-1.180482379003367
ACH-001280,-1.423362922481381
ACH-001283,-1.326199029722123
ACH-001289,-1.213850525213053
ACH-001300,-1.5207480694049305
ACH-001301,-1.2188503966282105
ACH-001302,-1.484241705015651
ACH-001306,-1.1293402146250318
ACH-001318,-1.513882174829379
ACH-001322,-1.4966894620653597
ACH-001328,-1.1698457290952644
ACH-001332,-1.2826293614623283
ACH-001336,-1.4127716013550842
ACH-001346,-1.2519312720521791
ACH-001353,-1.2226607863180292
ACH-001354,-1.6555409955522167
ACH-001367,-1.2860047903571998
ACH-001368,-1.48551322986184
ACH-001374,-1.1005140037591816
