,TLR2 (7097)
ACH-000004,-0.04237975097292536
ACH-000005,-0.2072873188687621
ACH-000007,0.05225236242516675
ACH-000009,-0.059572558910610286
ACH-000011,-0.09926831482907326
ACH-000012,-0.12028089415965007
ACH-000013,-0.05389815642017335
ACH-000014,-0.09648394883282148
ACH-000015,-0.1343850576984986
ACH-000017,-0.1099907741047012
ACH-000018,-0.12589199304926252
ACH-000019,0.030029107992310088
ACH-000021,-0.08934172317988147
ACH-000022,-0.13370482648350115
ACH-000025,-0.056112598829365375
ACH-000028,-0.03930729647862732
ACH-000030,-0.07197714701141054
ACH-000035,-0.05511195796518477
ACH-000036,-0.025750120773650846
ACH-000037,-0.0347354929512585
ACH-000039,-0.1096279543572773
ACH-000040,-0.0575821367018588
ACH-000041,-0.21841054992599765
ACH-000042,-0.04351156172326698
ACH-000045,-0.14667194686518176
ACH-000047,0.004672656854164385
ACH-000052,-0.06378652487350156
ACH-000053,-0.12004587371655888
ACH-000054,-0.07391385576434276
ACH-000055,0.07056924347301785
ACH-000060,-0.08948898993394729
ACH-000067,-0.1530070899449661
ACH-000070,-0.14811958367294306
ACH-000075,-0.1905516576339437
ACH-000078,-0.17378127407437205
ACH-000082,-0.11158773225661296
ACH-000085,-0.05783958392512074
ACH-000086,-0.0381648376432502
ACH-000087,-0.06620176488337988
ACH-000092,-0.11496216013266848
ACH-000095,-0.10379421531343412
ACH-000097,-0.02990658166101288
ACH-000098,-0.08139821363565795
ACH-000099,-0.1617781469388288
ACH-000108,-0.12330510451731228
ACH-000113,-0.0965102352019313
ACH-000116,-0.062254480472246125
ACH-000118,-0.02093587752938164
ACH-000120,-0.033833064612304536
ACH-000123,-0.1553165790120398
ACH-000127,-0.12154106537857175
ACH-000128,-0.10916784451847776
ACH-000132,-0.1238497648174732
ACH-000133,-0.037440062719054666
ACH-000137,0.04157696130920305
ACH-000138,-0.08554351517531561
ACH-000142,0.007498903818509806
ACH-000143,-0.05213379114760763
ACH-000146,-0.08329485312263166
ACH-000148,-0.2138499137955898
ACH-000150,-0.04687743970525822
ACH-000152,-0.07150809399554088
ACH-000153,-0.010281153932660957
ACH-000159,-0.021448440568708642
ACH-000160,-0.08884137818907235
ACH-000163,-0.06916801573424877
ACH-000167,-0.1387261140842488
ACH-000168,-0.2170990128769234
ACH-000169,-0.026414258152127883
ACH-000178,-0.13284883926161192
ACH-000183,-0.05562992741355373
ACH-000188,-0.12093851789835824
ACH-000189,-0.13212764532164328
ACH-000190,-0.1478641307346924
ACH-000198,-0.009520862396187886
ACH-000203,-0.2934769089819301
ACH-000204,0.15380594891199986
ACH-000206,-0.1878862591366376
ACH-000207,-0.07508176801540482
ACH-000208,-0.14564436835837793
ACH-000210,0.16353764509614568
ACH-000211,-0.18791556081278096
ACH-000215,-0.15318690022133558
ACH-000221,-0.14447889738073036
ACH-000222,0.01935512016185558
ACH-000223,-0.08613148635158857
ACH-000226,-0.059837707556430815
ACH-000227,-0.10863362949191252
ACH-000228,0.06231814180833459
ACH-000231,-0.13287894972868744
ACH-000232,-0.17748334822425085
ACH-000233,-0.04120543752080032
ACH-000234,-0.14618866159563254
ACH-000235,-0.06367115313078013
ACH-000237,-0.08460937484369341
ACH-000238,-0.04081014702062575
ACH-000242,0.12309667129914152
ACH-000243,-0.1417306361081451
ACH-000244,-0.1241198617415518
ACH-000246,-0.06741262659273545
ACH-000248,0.1602951669998062
ACH-000250,-0.08176412680697848
ACH-000251,-0.20118188635515347
ACH-000252,-0.045109428961309116
ACH-000253,-0.09690031931895456
ACH-000255,-0.08608289040309643
ACH-000256,-0.03312974990662166
ACH-000257,-0.062318272697661665
ACH-000258,-0.17460166522715867
ACH-000259,-0.1641003317937784
ACH-000260,-0.15096104748808034
ACH-000261,-0.13204807628511578
ACH-000262,-0.16673640042259405
ACH-000263,-0.19897458243285784
ACH-000264,-0.04454447279429255
ACH-000265,-0.16290153748556047
ACH-000266,-0.10572604680097457
ACH-000272,-0.038307239896408926
ACH-000274,-0.1435567818762078
ACH-000277,-0.11118999780486397
ACH-000278,-0.14509339160679824
ACH-000279,-0.18460560021076164
ACH-000280,-0.13822678456564408
ACH-000281,-0.0968582246974282
ACH-000288,-0.10158809953606576
ACH-000291,-0.06477652588247171
ACH-000293,-0.14531436603130807
ACH-000294,-0.04834218821178013
ACH-000295,-0.13169399394429526
ACH-000296,0.05628424866245522
ACH-000302,-0.14546041721245045
ACH-000304,-0.02695096266657733
ACH-000307,-0.17187679090906932
ACH-000308,-0.12737452504351132
ACH-000310,-0.0978258274008554
ACH-000311,-0.12039535891620975
ACH-000312,-0.1068739407283516
ACH-000315,-0.26076519738962106
ACH-000316,-0.11802927664048815
ACH-000317,-0.061976094313106675
ACH-000318,-0.2508243606621413
ACH-000319,-0.24703691990081786
ACH-000320,-0.16763889629470474
ACH-000322,0.01894207373784907
ACH-000323,-0.11194867400321594
ACH-000324,-0.11010688651993908
ACH-000329,-0.1367754378536642
ACH-000330,-0.06389790361636033
ACH-000331,-0.0011955078114550747
ACH-000332,-0.04254095369558608
ACH-000334,-0.03183911570240593
ACH-000335,-0.24020095252307397
ACH-000336,-0.0675711835644743
ACH-000337,-0.056964672699703366
ACH-000338,0.004183259493065614
