,RPS6KA1 (6195)
ACH-000004,-0.17562415375309273
ACH-000005,-0.4010708852926443
ACH-000007,-0.3034741435772101
ACH-000009,-0.2878955495649552
ACH-000011,-0.2542846105511302
ACH-000012,-0.257351762727085
ACH-000013,-0.2260853183845272
ACH-000014,-0.3321656857478761
ACH-000015,-0.06004008830319193
ACH-000017,-0.20440247898385627
ACH-000018,-0.1842831121678648
ACH-000019,-0.23424268658838174
ACH-000021,-0.15385676831217088
ACH-000022,-0.15727884981587367
ACH-000025,-0.009638738978764523
ACH-000028,-0.20823265530704604
ACH-000030,-0.12022075985540648
ACH-000035,-0.2427185301353719
ACH-000036,-0.08887070785273693
ACH-000037,-0.17764239190083053
ACH-000039,-0.2266645242919927
ACH-000040,-0.2656220447896793
ACH-000041,-0.23617472764980735
ACH-000042,-0.2572087968216619
ACH-000045,-0.2983516259478585
ACH-000047,-0.2537348461759827
ACH-000052,-0.1269598572070481
ACH-000053,-0.40066395780144026
ACH-000054,-0.2239679886777182
ACH-000055,0.007886239174815578
ACH-000060,-0.4089785335981264
ACH-000067,-0.2507819447519058
ACH-000070,-0.1562040867670638
ACH-000075,-0.03480196773794802
ACH-000078,-0.12384028412280736
ACH-000082,-0.22752098318676398
ACH-000085,-0.3454527622968282
ACH-000086,-0.20676295859104246
ACH-000087,-0.23585031778696466
ACH-000092,-0.4619826096460529
ACH-000095,-0.19437832300152685
ACH-000097,-0.1103779515524254
ACH-000098,-0.2750875339246015
ACH-000099,-0.13084782902895387
ACH-000108,-0.2293747481545466
ACH-000113,-0.8229453393086287
ACH-000116,-0.1921915451121724
ACH-000118,-0.056302672429382486
ACH-000120,-0.19156285768423326
ACH-000123,-0.02472513787005862
ACH-000127,-0.12387329827058265
ACH-000128,-0.2051823633863828
ACH-000132,-0.19087884890996212
ACH-000133,-0.1836072283284892
ACH-000137,-0.30791357289299
ACH-000138,-0.14979426558704378
ACH-000142,-0.23844329293459224
ACH-000143,-0.13719422104286416
ACH-000146,-0.25586141756385905
ACH-000148,-0.20843963401404805
ACH-000150,-0.2695516369476339
ACH-000152,-0.3277415735460961
ACH-000153,-0.4362347453784923
ACH-000159,-0.18523879749070074
ACH-000160,-0.1752954487727175
ACH-000163,-0.08431920599923247
ACH-000167,-0.12078699229014392
ACH-000168,-0.5171327637506611
ACH-000169,-0.2372006702790259
ACH-000178,-0.23608522300550264
ACH-000183,-0.16593340903370946
ACH-000188,-0.2198414751478009
ACH-000189,-0.07182449276391943
ACH-000190,-0.23451572803234197
ACH-000198,-0.19947448940797227
ACH-000203,-0.07195793542917417
ACH-000204,-0.1437319592828081
ACH-000206,-0.2065180031559094
ACH-000207,-0.2370800458094062
ACH-000208,-0.15987973742723238
ACH-000210,-0.1546874099834247
ACH-000211,-0.06488893703786645
ACH-000215,-0.17896882243713638
ACH-000221,-0.21425919793135945
ACH-000222,-0.23646627645520374
ACH-000223,-0.14645979939003226
ACH-000226,-0.16889941259472144
ACH-000227,-0.17929665983315016
ACH-000228,-0.0678065869569177
ACH-000231,-0.2836875958999493
ACH-000232,-0.17122203734167946
ACH-000233,-0.13692052599448806
ACH-000234,-0.2370665336865733
ACH-000235,-0.1497574879780787
ACH-000237,-0.07708960316437351
ACH-000238,-0.1739952595228508
ACH-000242,-0.190836322689846
ACH-000243,-0.20822149169482454
ACH-000244,-0.202446341592835
ACH-000246,-0.2661987891472968
ACH-000248,-0.15982558537722888
ACH-000250,-0.10215151102360208
ACH-000251,-0.08364181870187704
ACH-000252,-0.14325719671209491
ACH-000253,-0.23003625648103534
ACH-000255,-0.1521520298150501
ACH-000256,-0.3367630029916638
ACH-000257,-0.3408061123497404
ACH-000258,-0.4767787583239885
ACH-000259,-0.12500645928690554
ACH-000260,-0.16792298101027794
ACH-000261,-0.22305457935790565
ACH-000262,-0.3010604999132056
ACH-000263,-0.22326256355301874
ACH-000264,-0.2120658460924559
ACH-000265,-0.10978372599144554
ACH-000266,-0.1990531504331327
ACH-000272,-0.16092789638842872
ACH-000274,-0.2448785300305563
ACH-000277,-0.14929533365786218
ACH-000278,-0.09047444687395552
ACH-000279,-0.2651838285385076
ACH-000280,-0.14022461723553545
ACH-000281,-0.19032528214346014
ACH-000288,-0.3776757203915488
ACH-000291,-0.15834882651160925
ACH-000293,-0.2391623389440652
ACH-000294,-0.3678969533326891
ACH-000295,0.0040638425920468116
ACH-000296,-0.1995877466475662
ACH-000302,-0.18099127069548104
ACH-000304,-0.3844667942487093
ACH-000307,-0.2092605028348473
ACH-000308,-0.15144510631630476
ACH-000310,-0.2662877045258552
ACH-000311,-0.18699610479125786
ACH-000312,-0.18640484307248786
ACH-000315,-0.1803522029092883
ACH-000316,-0.27279324929414034
ACH-000317,-0.4787243802101848
ACH-000318,-0.15088657339140585
ACH-000319,-0.09416969909725156
ACH-000320,-0.06188451864571817
ACH-000322,-0.20892755298931204
ACH-000323,-0.3385999675522733
ACH-000324,-0.2694375367380095
ACH-000329,-0.2919307652320625
ACH-000330,-0.2807425469620789
ACH-000331,-0.22368511678285435
ACH-000332,-0.18880707200546687
ACH-000334,-0.17036084193933482
ACH-000335,-0.13749382747864433
ACH-000336,-0.7405291405617562
ACH-000337,-0.10804791416852044
ACH-000338,0.03670100465246163
ACH-000339,-0.07682041305545835
ACH-000341,-0.2852646282736855
ACH-000348,-0.1764920108698692
ACH-000350,-0.1933075685866588
ACH-000352,-0.18765528413624866
ACH-000356,-0.22475845179154488
ACH-000361,-0.3255992374939765
ACH-000362,-0.8384036252542119
ACH-000363,-0.12209038747749584
ACH-000364,-0.16995020639420924
ACH-000365,-0.2488022344162143
ACH-000366,-0.2199605194642474
ACH-000368,-0.0982271650631764
ACH-000374,-0.2441088912190425
ACH-000375,-0.1974988503503005
ACH-000376,-0.31358300965915564
ACH-000381,-0.1527299150396402
ACH-000383,-0.2710266539732425
ACH-000387,-0.18743362862649146
ACH-000389,-0.16760889823485878
ACH-000390,-0.2484074676691658
ACH-000393,-0.19540206804867105
ACH-000395,-0.13066584372151085
ACH-000396,-0.25498867893568683
ACH-000397,-0.16484974663899976
ACH-000401,-0.17940955305093348
ACH-000402,-0.2657588395051207
ACH-000403,-0.20602341567138155
ACH-000404,-0.4242115034032447
ACH-000406,-0.023777705538587587
ACH-000407,-0.2871067946063243
ACH-000408,-0.1862594161450775
ACH-000410,-0.10294468778320184
ACH-000411,-0.1740648845827302
ACH-000414,-0.09168285092770023
ACH-000415,-0.30487590910642537
ACH-000416,-0.1835911853148423
ACH-000420,-0.19149612319431786
ACH-000421,-0.3049367795605504
ACH-000424,-0.36887820967346935
ACH-000425,-0.11396413472067425
ACH-000426,-0.22916620469000756
ACH-000427,-0.2733314813601215
ACH-000433,-0.2686509903046487
ACH-000435,-0.004275647432266358
ACH-000436,-0.4107266748836988
ACH-000444,-0.08692311987089217
ACH-000445,-0.06891715724836565
ACH-000448,-0.04102834313183163
ACH-000450,-0.12243456254855688
ACH-000452,-0.13011865553167015
ACH-000454,-0.13582754523602042
ACH-000458,-0.3227748745036221
ACH-000459,-0.2544032158477381
ACH-000460,-0.14488545969977587
ACH-000461,-0.11286529930495412
ACH-000463,-0.205170109405454
ACH-000464,-0.2327817668092729
ACH-000466,-0.03327891026419992
ACH-000467,-0.25505241264243816
ACH-000468,-0.24805087156566324
ACH-000469,-0.1340595185947101
ACH-000470,-0.16591239015323964
ACH-000471,-0.1600864406419266
ACH-000472,-0.12481371342511227
ACH-000473,-0.19951514309320734
ACH-000475,-0.19375753054918207
ACH-000476,-0.2182919769139456
ACH-000477,-0.17170050479489365
ACH-000479,-0.07505495668892442
ACH-000480,-0.17914680507447225
ACH-000481,-0.2461337381689551
ACH-000483,-0.2452564234903057
ACH-000484,-0.36269578932853536
ACH-000485,-0.16006797746504986
ACH-000486,-0.07471771687261998
ACH-000487,-0.4032183376642872
ACH-000488,-0.24144928127030946
ACH-000490,-0.1798670106043298
ACH-000491,-0.1184843938148251
ACH-000495,-0.19127018857924089
ACH-000496,-0.3455686155292655
ACH-000499,-0.2161706330603473
ACH-000500,-0.3722711466848525
ACH-000502,-0.19659612398198267
ACH-000503,-0.20428626379528614
ACH-000505,-0.1925820944876672
ACH-000507,-0.2626991153565221
ACH-000510,-0.20111591894949565
ACH-000511,-0.15036022548375874
ACH-000512,-0.21633316920642612
ACH-000516,-0.1866363963499613
ACH-000517,-0.2367825925191077
ACH-000518,-0.1631503499890234
ACH-000520,-0.3525367006581062
