,ASAH2B (653308)
ACH-000454,-0.2360780589370802
ACH-000458,-0.18592848108683815
ACH-000459,0.10912192073383956
ACH-000460,0.008949785748706555
ACH-000461,-0.21868257565077506
ACH-000463,-0.13548777657908762
ACH-000464,-0.2992323773330593
ACH-000466,0.014532187809213185
ACH-000467,-0.15172246663042624
ACH-000468,-0.1665734972819327
ACH-000469,-0.1014038681013758
ACH-000470,0.032811241664253324
ACH-000471,-0.09609796743516748
ACH-000472,-0.18146663012231512
ACH-000473,-0.059968113812082675
ACH-000475,-0.14189536881295672
ACH-000476,-0.02999004729849056
ACH-000477,-0.08150740044080985
ACH-000479,0.14041173164008713
ACH-000480,-0.2311902532627622
ACH-000481,-0.2694829361204357
ACH-000483,-0.13200681659773272
ACH-000484,-0.1849861313359608
ACH-000485,-0.00354124095896099
ACH-000486,-0.06475630752473616
ACH-000487,-0.014723872461432159
ACH-000488,-0.11244130233547384
ACH-000490,-0.16941852134008525
ACH-000491,-0.1761165860837774
ACH-000495,-0.32792667044361223
ACH-000496,-0.2119143681710199
ACH-000499,-0.057499630571943273
ACH-000500,0.11741126770522628
ACH-000502,-0.18975739695014973
ACH-000503,-0.3634233916019979
ACH-000505,-0.16992073857457307
ACH-000507,-0.11525211057168422
ACH-000510,-0.10828743327716443
ACH-000511,-0.35003659401462195
ACH-000512,-0.47785156561255
ACH-000516,-0.08658970814329267
ACH-000517,-0.098110426112609
ACH-000518,-0.06478646919744628
ACH-000520,-0.05198385475690198
ACH-000521,0.03533589924479712
ACH-000522,-0.03249906933917484
ACH-000524,-0.11204731140360437
ACH-000527,-0.13079379413625694
ACH-000528,-0.08160488469972829
ACH-000537,-0.1574774859912039
ACH-000541,-0.3243926103735523
ACH-000542,-0.02505524787237913
ACH-000544,-0.06562566113921922
ACH-000545,-0.16699208869114426
ACH-000547,0.15352645293443107
ACH-000548,-0.2222240766542966
ACH-000549,-0.1338719294031044
ACH-000550,-0.19346026801669056
ACH-000552,-0.19174859092745025
ACH-000556,-0.11620146958314387
ACH-000557,-0.1037557178821977
ACH-000569,-0.10881181576886527
ACH-000570,-0.23341179177138455
ACH-000571,-0.17525520510029527
ACH-000573,-0.29550622811148264
ACH-000576,-0.09886720210699848
ACH-000579,-0.22170317123236785
ACH-000580,-0.1520129918276015
ACH-000584,-0.05440453429978074
ACH-000585,-0.1167484479123734
ACH-000588,-0.28336849843195216
ACH-000589,-0.14471966757347493
ACH-000591,-0.1731944806969178
ACH-000593,-0.05941716062962439
ACH-000600,-0.16899287453176084
ACH-000601,-0.017838959453576986
ACH-000605,-0.1455177737216566
ACH-000606,-0.2194957708314262
ACH-000608,-0.11269424476155747
ACH-000614,-0.0765058376044855
ACH-000616,-0.022169820875034912
ACH-000618,-0.15428088417681482
ACH-000619,-0.016339675878841827
ACH-000620,-0.09564744970353813
ACH-000621,-0.17389905986844176
ACH-000622,-0.16332298192543104
ACH-000623,-0.08788941358216201
ACH-000624,-0.08789901273218549
ACH-000627,-0.12838212012495615
ACH-000630,-0.11069514370044242
ACH-000631,-0.17390689629417222
ACH-000632,-0.16843848823233648
ACH-000633,-0.18556807227293712
ACH-000637,-0.006807925853078411
ACH-000638,-0.003539144175247157
ACH-000646,-0.06895027198706631
ACH-000647,-0.1026649575825324
ACH-000648,-0.2326601017105095
ACH-000649,-0.17873834363398214
ACH-000651,-0.1283144500992462
ACH-000652,-0.12644122048931095
ACH-000653,-0.27091539605684906
ACH-000657,-0.14816264590181472
ACH-000658,-0.10097603854953943
ACH-000661,-0.2950744551999591
ACH-000662,-0.09889183455569242
ACH-000663,-0.11328986753928062
ACH-000665,-0.0849525210858023
ACH-000671,-0.1423124463127046
ACH-000672,-0.08342647167881218
ACH-000673,-0.12445796208553205
ACH-000676,-0.1828659919497612
ACH-000677,-0.12061449229396523
ACH-000681,-0.22848252455787094
ACH-000683,-0.15071015138952445
ACH-000684,-0.10871975467334104
ACH-000688,-0.08967903121056113
ACH-000693,-0.14830698442383208
ACH-000694,-0.15578785345175494
ACH-000695,-0.09879265061594182
ACH-000696,-0.12729803860797134
ACH-000697,-0.20976360855441306
ACH-000699,-0.15029255285037355
ACH-000701,-0.14480530566582464
ACH-000706,-0.09486881733196527
ACH-000711,-0.17463358851476954
ACH-000713,-0.16501903407429755
ACH-000714,-0.15464660425137702
ACH-000718,-0.18591579120920546
ACH-000720,0.022895037616385797
ACH-000721,-0.1259373182274859
ACH-000724,0.046783642466464506
ACH-000725,-0.0341446025351852
ACH-000732,-0.20721492170411654
ACH-000734,-0.18741368554312754
ACH-000735,-0.062087483212900474
ACH-000736,-0.3149202247727726
ACH-000738,-0.1633723293068161
ACH-000746,-0.05766199177348477
ACH-000747,-0.08784099369656488
ACH-000748,-0.09125664212317453
ACH-000753,-0.037790418284634586
ACH-000756,-0.07219279839377102
ACH-000757,-0.2277315969150292
ACH-000758,-0.1451082836790483
ACH-000760,-0.0531949588570334
ACH-000762,-0.07001032990967218
ACH-000763,-0.15941968706277934
ACH-000764,-0.21935273233432906
ACH-000765,-0.15127420634096053
ACH-000766,-0.18663623823772654
ACH-000767,-0.2302977967434788
ACH-000768,-0.08401838274398102
ACH-000769,-0.07619660943513387
ACH-000770,-0.20077765472808104
ACH-000771,-0.04558925177693717
ACH-000773,-0.20793847667879556
ACH-000776,-0.17794360916404325
ACH-000777,-0.15014583701415626
ACH-000778,-0.08929561053247753
ACH-000781,-0.12120964526982884
ACH-000782,-0.2138825222577556
ACH-000783,-0.1766263595762156
ACH-000784,-0.0799313512220427
ACH-000785,-0.277696431086914
ACH-000787,-0.11778188155119695
ACH-000788,-0.13664488011800469
ACH-000791,-0.16233709664693013
ACH-000792,-0.07081485655566958
ACH-000794,-0.3134431208285919
ACH-000796,-0.03202525397420687
ACH-000798,-0.2798042932884889
ACH-000799,-0.16493245528280956
ACH-000800,-0.2670738463558886
ACH-000802,-0.1476996411573046
ACH-000804,0.001616854890809852
ACH-000805,-0.026472643779100385
ACH-000809,-0.2844161575327668
ACH-000810,-0.16962303771556295
ACH-000811,-0.12657097936074374
ACH-000817,-0.034489761084674914
ACH-000819,-0.07031968261038804
ACH-000820,0.030453494466551087
ACH-000821,-0.14525332138176628
ACH-000822,-0.12113684722410192
ACH-000823,-0.07328286452699115
ACH-000824,-0.1972680507148736
ACH-000827,-0.1080194154111772
ACH-000829,-0.041408488911973566
ACH-000831,-0.2511026810865752
ACH-000832,-0.17511738627059248
ACH-000833,-0.22337083254887902
ACH-000834,-0.1919830983999624
ACH-000835,-0.1535870071396144
ACH-000836,-0.3732179463094635
ACH-000837,-0.11687984013380405
ACH-000838,-0.3741670233483871
ACH-000839,-0.10645315718405447
ACH-000840,-0.015683064154506172
ACH-000841,-0.12043262825202584
ACH-000843,0.05753044626555254
ACH-000846,-0.03858164887301088
ACH-000847,-0.12396599856355585
ACH-000848,-0.1520716846120659
ACH-000849,-0.2951394162617084
ACH-000851,-0.14082969550654506
ACH-000855,-0.17440644620901927
ACH-000856,0.03266030074817397
ACH-000858,-0.2567256047940181
ACH-000859,-0.04397073192137796
ACH-000861,-0.0880637234235652
ACH-000862,-0.21769973385370928
ACH-000865,-0.08612329429725976
ACH-000866,-0.1004143096074913
ACH-000867,-0.12366328257418226
ACH-000869,-0.13065490237482968
ACH-000872,0.11065004036278277
ACH-000873,-0.237504556105412
ACH-000876,-0.16529976870808266
ACH-000878,-0.2883022055723806
ACH-000880,-0.18417791646765352
ACH-000881,-0.11519021787317232
ACH-000882,-0.2304673870600671
ACH-000884,-0.1707810402567962
ACH-000885,-0.08835093567453033
ACH-000887,-0.09994063269356587
ACH-000889,-0.19479135932617925
ACH-000896,-0.1806197123965342
ACH-000898,-0.05786073785138361
ACH-000900,-0.20128225983596984
ACH-000901,-0.07405790410005175
ACH-000905,-0.1418151395617714
ACH-000906,-0.04069861518071797
ACH-000907,-0.2346110478700418
ACH-000910,-0.12316124538722695
ACH-000911,-0.1957024574675673
ACH-000912,-0.08723560530823678
ACH-000913,-0.07472073109037336
ACH-000915,-0.08422891886648548
ACH-000916,-0.0598451400880398
ACH-000917,0.027579360036808304
ACH-000920,-0.1971551507686778
ACH-000921,-0.12002766709410333
ACH-000924,-0.13247288028408294
ACH-000926,-0.20338039884443213
ACH-000928,-0.0518420301837218
ACH-000929,-0.06025424051461682
ACH-000932,-0.10732197224399097
ACH-000935,-0.10288289324125728
ACH-000936,-0.09653535126452943
ACH-000937,-0.091273301373705
ACH-000938,-0.13265669305007494
ACH-000939,-0.015351414036620253
ACH-000941,-0.17645324703854778
ACH-000943,-0.08493494675705397
ACH-000946,-0.16969806577900734
ACH-000947,-0.16809672999989705
ACH-000948,-0.13016010191862795
ACH-000950,-0.10254361438064877
ACH-000953,-0.01109167190676158
ACH-000954,-0.2356706214550497
ACH-000957,-0.005601023585719037
ACH-000958,-0.343992427726
ACH-000960,-0.08099279327908142
ACH-000963,-0.2216047290797464
ACH-000968,-0.07578308812502425
ACH-000969,-0.025771247170545276
ACH-000972,-0.23294391504756395
ACH-000973,-0.17048583039273468
ACH-000974,-4.851737013958561e-05
ACH-000978,-0.2876245852246569
ACH-000984,-0.17440372773053048
ACH-000986,-0.16746908958059353
ACH-000988,-0.14439245666807982
ACH-000993,-0.009211603733275087
ACH-000994,-0.07831799499803352
ACH-000996,0.0042029744082258316
ACH-001001,-0.17088591746493853
ACH-001020,-0.2713718345763869
ACH-001028,-0.12152546324626468
ACH-001031,-0.08370944671178794
ACH-001038,-0.06702242138101477
ACH-001048,-0.13784428089845022
ACH-001050,0.05528559431861872
ACH-001053,-0.2816892170982496
ACH-001054,0.0138954746230951
ACH-001061,-0.15500557176062918
ACH-001067,0.31408881902811553
ACH-001075,-0.23799649353573615
ACH-001096,-0.01340588445351268
ACH-001111,-0.3810733655723532
ACH-001119,-0.23797318333730616
ACH-001128,-0.245287191312048
ACH-001134,-0.030813429138061187
ACH-001151,-0.14170483627422298
ACH-001163,-0.18330587292606326
ACH-001164,-0.0422019665207721
ACH-001183,-0.12502186015617067
ACH-001192,-0.07286383006542535
ACH-001193,-0.4008317997799177
ACH-001196,-0.3242423828928393
ACH-001197,-0.10152763411303338
ACH-001205,0.01782427318008742
ACH-001211,-0.19704439629760925
ACH-001212,-0.07342166910537921
ACH-001228,-0.048988857887138484
ACH-001232,-0.007348745238266903
ACH-001239,-0.10870144361050696
ACH-001270,0.07134821984760782
ACH-001274,-0.1805622917845182
ACH-001275,-0.1235900710999054
ACH-001277,-0.3963646459928949
ACH-001278,-0.12724344074764238
ACH-001280,0.007538275820864171
ACH-001283,-0.09785441486345027
ACH-001289,0.04531158469653767
ACH-001300,-0.09531995483081958
ACH-001301,-0.003265709258455597
ACH-001302,-0.0034422635990526878
ACH-001306,-0.11405007791601306
ACH-001318,-0.14626262996534195
ACH-001322,-0.1964480647844025
ACH-001328,-0.19421059929247644
ACH-001332,0.04275537803760987
ACH-001336,-0.10829592668819832
ACH-001346,0.015113830954644282
ACH-001353,-0.17921668893855375
ACH-001354,-0.11927608794621185
ACH-001367,-0.05013418153994542
ACH-001368,-0.08703306368817472
ACH-001374,-0.010214003794517005
ACH-001377,-0.09975262107602036
ACH-001380,-0.11778294815308248
ACH-001391,-0.2436030515454493
ACH-001408,0.02849663088227538
ACH-001430,0.04416600385461697
ACH-001431,0.15682844153672704
ACH-001450,-0.21259293120093128
ACH-001496,-0.1321159134435392
ACH-001500,-0.0652239950035359
ACH-001523,-0.019675914501229002
ACH-001532,-0.017966154229332225
ACH-001550,-0.21141216610763694
ACH-001552,-0.1876672740572754
ACH-001554,-0.11348601513374748
ACH-001654,0.03306018283809285
ACH-001735,-0.1318812633503013
ACH-001736,-0.13971416267711134
ACH-001737,-0.1810126721176516
ACH-001740,-0.17247591980820334
ACH-001745,-0.031490534408979066
ACH-001765,-0.09704516762225912
