,PPP2R5E (5529)
ACH-000004,-0.19487625189805846
ACH-000005,0.07984471218610578
ACH-000007,-0.16702921727281525
ACH-000009,-0.1206250969401216
ACH-000011,-0.2341552720314486
ACH-000012,-0.215116772148344
ACH-000013,-0.22119481802819574
ACH-000014,0.0806177744817289
ACH-000015,0.0417354626361864
ACH-000017,0.1646230764962036
ACH-000018,0.10763065912341142
ACH-000019,-0.07669511832114159
ACH-000021,0.05804117449937265
ACH-000022,0.0348226284019935
ACH-000025,0.006013044795249285
ACH-000028,-0.10574909244456393
ACH-000030,-0.08292437319614515
ACH-000035,0.02235806469755596
ACH-000036,-0.047985422692736174
ACH-000037,0.08247362345261852
ACH-000039,0.026292859393091537
ACH-000040,-0.18529302728068853
ACH-000041,-0.17949842426896942
ACH-000042,-0.12181922452394475
ACH-000045,-0.062481618273914914
ACH-000047,-0.19636371053212587
ACH-000052,-0.2783582466495325
ACH-000053,0.023364006661455317
ACH-000054,0.04012768064728462
ACH-000055,-0.0944044417167494
ACH-000060,-0.25433028423439097
ACH-000067,-0.21383717980903327
ACH-000070,0.13117533278377844
ACH-000075,-0.023209136207247842
ACH-000078,0.22975297962992364
ACH-000082,-0.038796620223159314
ACH-000085,-0.22334231740365626
ACH-000086,-0.023549957310443115
ACH-000087,-0.01154613813660135
ACH-000092,0.09137740663803423
ACH-000095,0.008747072396051278
ACH-000097,0.030758970029144107
ACH-000098,-0.15131790352371846
ACH-000099,0.18658694403302126
ACH-000108,0.12129807093197882
ACH-000113,0.02343034176031358
ACH-000116,0.0627793440530892
ACH-000118,-0.1078413233659092
ACH-000120,0.04836168980764971
ACH-000123,-0.03823516388115336
ACH-000127,-0.08042706672729291
ACH-000128,-0.06427413175565183
ACH-000132,0.11806216298141613
ACH-000133,0.05599549922755126
ACH-000137,0.04324430792611934
ACH-000138,-0.030031070303623224
ACH-000142,0.06917197266306124
ACH-000143,-0.1183618029047031
ACH-000146,0.037635325852532535
ACH-000148,0.0380519688574541
ACH-000150,0.08676020836561563
ACH-000152,-0.07322564223058811
ACH-000153,-0.04786155157315685
ACH-000159,-0.030346276669670838
ACH-000160,-0.12003152156569985
ACH-000163,0.008149503376385045
ACH-000167,0.17588216523674924
ACH-000168,-0.10545015621531324
ACH-000169,-0.13181260555995
ACH-000178,-0.023609523951899775
ACH-000183,0.2426720400704881
ACH-000188,0.010160903393668659
ACH-000189,-0.25870187258279803
ACH-000190,0.03844488320500919
ACH-000198,-0.013826126714223643
ACH-000203,-0.15793039971462744
ACH-000204,-0.025867762720272327
ACH-000206,0.14494612863723488
ACH-000207,-0.16701377261040876
ACH-000208,0.008980130573048426
ACH-000210,-0.08741246486926244
ACH-000211,-0.2420860517343504
ACH-000215,0.03377742669432462
ACH-000221,-0.054204030390612425
ACH-000222,-0.006656424479602388
ACH-000223,-0.13273063595048504
ACH-000226,-0.08381413000394662
ACH-000227,0.06844767260136643
ACH-000228,-0.17562184590451993
ACH-000231,0.039403722069767694
ACH-000232,-0.3476655481359667
ACH-000233,-0.08163373800621337
ACH-000234,-0.005693288791352495
ACH-000235,-0.13050039391646254
ACH-000237,-0.07371668377444537
