,PGM2 (55276)
ACH-000004,-0.11603518995657487
ACH-000005,0.18714377264894289
ACH-000007,-0.048802640528886526
ACH-000009,0.005210915615845537
ACH-000011,0.04194248322235837
ACH-000012,0.04655214546890344
ACH-000013,-0.006178239271000307
ACH-000014,0.03346555099706965
ACH-000015,-0.018434546908642727
ACH-000017,-0.07737258437903442
ACH-000018,-0.04870299719572235
ACH-000019,-0.080690172726918
ACH-000021,-0.06870184984729259
ACH-000022,-0.10886796258692208
ACH-000025,-0.06596506033627865
ACH-000028,0.04385816247590146
ACH-000030,0.019043712541791737
ACH-000035,0.10054541555748618
ACH-000036,0.08441608072167395
ACH-000037,-0.1308095598838644
ACH-000039,-0.1025834085028804
ACH-000040,-0.04337831720616789
ACH-000041,-0.05623895243880919
ACH-000042,-0.0068825885741221095
ACH-000045,-0.2481928039866355
ACH-000047,0.0073119720702938
ACH-000052,0.056243411506161634
ACH-000053,-0.06308819637770087
ACH-000054,-0.08786381431277236
ACH-000055,0.06219798944425064
ACH-000060,0.035227080129821786
ACH-000067,-0.029944919195498437
ACH-000070,-0.18433985483834234
ACH-000075,-0.15768028627940867
ACH-000078,-0.024994650256354826
ACH-000082,0.022212521087774214
ACH-000085,0.1285051505309793
ACH-000086,-0.09398836904962674
ACH-000087,-0.0954056275479268
ACH-000092,-0.10033472445999006
ACH-000095,0.14001707598823132
ACH-000097,-0.0006661616079460395
ACH-000098,0.10170563676602457
ACH-000099,-0.040819447315297165
ACH-000108,0.09328223519524856
ACH-000113,-0.15007813755862145
ACH-000116,-0.1446763163302968
ACH-000118,0.026270713313889263
ACH-000120,-0.11828656572122218
ACH-000123,-0.19717704820032944
ACH-000127,-0.10477564901138296
ACH-000128,-0.14274434281911574
ACH-000132,-0.09632746168497602
ACH-000133,-0.07866325684927485
ACH-000137,-0.07843073339342722
ACH-000138,-0.08347946218769693
ACH-000142,0.0010789061955291117
ACH-000143,-0.03431967910145636
ACH-000146,-0.06288087283848606
ACH-000148,-0.06350761711825473
ACH-000150,0.032693568092591836
ACH-000152,-0.017729098957663003
ACH-000153,0.08078135145774562
ACH-000159,-0.05402003655816106
ACH-000160,-0.2666360602013469
ACH-000163,0.02715857532386232
ACH-000167,-0.23526440661701026
ACH-000168,-0.12661783310581565
ACH-000169,-0.05004858134049321
ACH-000178,-0.0750701547994202
ACH-000183,-0.0786752770521838
ACH-000188,-0.11330131704741962
ACH-000189,-0.013786298902306942
ACH-000190,0.0689523560685297
ACH-000198,0.061253675816192725
ACH-000203,0.18040608014346432
ACH-000204,-0.031986232503523664
ACH-000206,-0.02494797970375829
ACH-000207,-0.276540109420056
ACH-000208,0.03981914274705201
ACH-000210,-0.0946096706345423
ACH-000211,-0.08094513305263447
ACH-000215,-0.10169212354152242
ACH-000221,-0.07918679712168576
ACH-000222,-0.052094777365067575
ACH-000223,-0.0671027280973777
ACH-000226,-0.050184211528439715
ACH-000227,-0.029342436124303126
ACH-000228,-0.027332261290692158
ACH-000231,-0.14960436988291606
ACH-000232,-0.07392775246580724
ACH-000233,-0.08053279584270127
ACH-000234,-0.06965247282561858
ACH-000235,-0.11662977453485945
ACH-000237,-0.03350117100215027
ACH-000238,0.06389232121629403
ACH-000242,-0.3655114262968232
ACH-000243,-0.042012920403879016
ACH-000244,-0.13667730997531327
ACH-000246,0.002782777750240357
ACH-000248,0.026902962745989044
ACH-000250,-0.04405065802764208
ACH-000251,-0.07606125952338287
ACH-000252,0.059648570337527775
ACH-000253,-0.08989963691612374
ACH-000255,0.020167344157816684
ACH-000256,-0.09110925041352608
ACH-000257,-0.2358695001772237
ACH-000258,-0.21597274031961447
ACH-000259,-0.07722120634687074
ACH-000260,-0.1228362942744308
ACH-000261,-0.054441223339097206
ACH-000262,-0.21812894947239714
ACH-000263,-0.17760336215437408
ACH-000264,-0.19937395870345453
ACH-000265,-0.0423605772267611
ACH-000266,-0.046165731790835364
ACH-000272,-0.11517319321253275
ACH-000274,-0.16138859262650107
ACH-000277,-0.03013767095423445
ACH-000278,0.0007235144116953022
ACH-000279,-0.015609101425234816
ACH-000280,-0.10556571979905327
ACH-000281,-0.2989647870988432
ACH-000288,0.04149558115385744
ACH-000291,-0.10328331829454884
ACH-000293,0.021946621469277984
ACH-000294,-0.07500226130974308
ACH-000295,-0.1160254561966868
ACH-000296,0.1812007174124673
ACH-000302,-0.07966398839885758
ACH-000304,0.04911240952149702
ACH-000307,0.045176095246259936
ACH-000308,-0.03628689640770906
ACH-000310,-0.20340802999724272
ACH-000311,-0.05236928918108216
ACH-000312,-0.09931591937542243
ACH-000315,0.02034426046706047
ACH-000316,0.1661859235872838
ACH-000317,-0.16696073857269067
ACH-000318,0.15761636875364832
ACH-000319,-0.07609301036962543
ACH-000320,0.021143972511867087
ACH-000322,-0.10649533130022368
ACH-000323,-0.0004440232847153453
ACH-000324,-0.04426584509359319
ACH-000329,-0.00968695918109468
ACH-000330,0.0577878326725499
ACH-000331,-0.05116259198596379
ACH-000332,-0.005541082253044787
ACH-000334,-0.2258973576840887
ACH-000335,-0.2499915329941277
ACH-000336,-0.13322925112234274
ACH-000337,0.024837412127308032
ACH-000338,0.560552940955805
ACH-000339,0.0019132512673109368
ACH-000341,-0.15571175475524848
ACH-000348,-0.02830262807043711
ACH-000350,-0.059603798919876425
ACH-000352,0.004599449321164695
ACH-000356,0.07002954834646898
ACH-000361,-0.0010722203978263119
ACH-000362,-0.07493393361598816
ACH-000363,-0.1621504329200024
