,UNK (85451)
ACH-000420,0.004481712777400631
ACH-000421,-0.2361735967592127
ACH-000424,-0.2570133748668141
ACH-000425,-0.1945074965477639
ACH-000426,-0.14280891115310249
ACH-000427,-0.06550775230830366
ACH-000433,-0.16124774493936903
ACH-000435,-0.13305079217193486
ACH-000436,-0.1891621604483084
ACH-000444,-0.1292082721201446
ACH-000445,-0.0465081149764147
ACH-000448,-0.11803086174669425
ACH-000450,-0.296036355328224
ACH-000452,-0.13297208500343238
ACH-000454,0.2029476945172325
ACH-000458,-0.1495341112324006
ACH-000459,-0.07450384623530228
ACH-000460,-0.06242477740518421
ACH-000461,-0.17397208655828708
ACH-000463,-0.12456934201113345
ACH-000464,-0.2222218564924784
ACH-000466,-0.25782896030020624
ACH-000467,0.0265406644235714
ACH-000468,-0.26716658385686554
ACH-000469,-0.23613208014942705
ACH-000470,-0.09062582541625497
ACH-000471,-0.13964283967342628
ACH-000472,-0.14950162335581782
ACH-000473,-0.2840239841466388
ACH-000475,-0.2012136258615967
ACH-000476,0.03050573077650425
ACH-000477,-0.18502270643911486
ACH-000479,-0.08745255492167353
ACH-000480,-0.2823614965830187
ACH-000481,-0.19593600789048976
ACH-000483,-0.13123483159954202
ACH-000484,-0.1164792931878854
ACH-000485,-0.15548341580228042
ACH-000486,-0.032692428273378635
ACH-000487,0.01653195547512602
ACH-000488,-0.1829539787115607
ACH-000490,-0.15772981803833347
ACH-000491,-0.21419951211300595
ACH-000495,-0.1370444111539906
ACH-000496,-0.028839873681721244
ACH-000499,-0.17522808933264475
ACH-000500,-0.2747917525190829
ACH-000502,-0.17224136117514974
ACH-000503,-0.022733566411622004
ACH-000505,-0.1933878993158765
ACH-000507,-0.04804926054561174
ACH-000510,-0.13206268600868618
ACH-000511,-0.15532603775865714
ACH-000512,-0.2644268998444563
ACH-000516,-0.17996874204799715
ACH-000517,-0.10183961659183424
ACH-000518,-0.11924817178296306
ACH-000520,-0.12221324389520816
ACH-000521,-0.29842525679793136
ACH-000522,-0.023100607849432468
ACH-000524,-0.10548080643297887
ACH-000527,-0.2084225131655894
ACH-000528,-0.1035406023045058
ACH-000537,-0.2241535966557449
ACH-000541,-0.14063057606736562
ACH-000542,-0.2132456929099045
ACH-000544,-0.13548000738573512
ACH-000545,-0.13470073650740205
ACH-000547,-0.09042164264399552
ACH-000548,-0.15221985689515402
ACH-000549,-0.12333698676588425
ACH-000550,-0.15155019078684795
ACH-000552,-0.12273738340032095
ACH-000556,-0.2811434144367295
ACH-000557,-0.12715528955099425
ACH-000569,-0.2618005124700842
ACH-000570,-0.13060195312349251
ACH-000571,-0.3234277597234084
ACH-000573,-0.20590712725462185
ACH-000576,-0.2173260419581339
ACH-000579,0.056447878609341584
ACH-000580,-0.05299361033409091
ACH-000584,-0.12211336623536037
ACH-000585,-0.060055321616795374
ACH-000588,-0.15115971468326092
ACH-000589,-0.10645370542616077
ACH-000591,-0.21064603070568308
ACH-000593,-0.0997064070755543
ACH-000600,-0.15921210847811412
ACH-000601,-0.12811562954884215
ACH-000605,-0.24508916850497905
ACH-000606,-0.16588787435798
ACH-000608,-0.16991460125315225
ACH-000614,-0.15071505003620944
ACH-000616,-0.10673004874836818
ACH-000618,-0.1851487493225744
ACH-000619,-0.0915882759529007
ACH-000620,-0.02727724674044672
ACH-000621,-0.2353342629163125
ACH-000622,-0.20095318500330606
ACH-000623,-0.20454517823741228
ACH-000624,-0.08688299455779196
ACH-000627,-0.14194885183527234
ACH-000630,-0.10344340876306554
ACH-000631,0.067595293940167
ACH-000632,-0.07526101738442463
ACH-000633,-0.30342266652165106
ACH-000637,-0.2670056148133654
ACH-000638,-0.04693808508450899
ACH-000646,-0.0545828416953559
ACH-000647,-0.23501095527884455
ACH-000648,0.11602261995517822
ACH-000649,-0.2373664315956013
ACH-000651,-0.0680067127317861
ACH-000652,-0.1908410083699254
ACH-000653,-0.2648094689511372
ACH-000657,-0.17424117164591746
ACH-000658,-0.244810267841348
ACH-000661,-0.027261676670020663
ACH-000662,0.1845317436162181
ACH-000663,-0.23593985698224496
ACH-000665,-0.1159071607944986
ACH-000671,-0.07516222895733883
ACH-000672,-0.22106372607783034
ACH-000673,-0.23931773621519356
ACH-000676,-0.14401738525148333
ACH-000677,-0.04903432176366165
ACH-000681,-0.16038881180589254
ACH-000683,-0.15947265484477866
ACH-000684,-0.22128936387463272
ACH-000688,-0.3436301760335625
ACH-000693,-0.19639499259943705
ACH-000694,-0.1849203657255786
ACH-000695,-0.04653598028304829
ACH-000696,-0.202424652405852
ACH-000697,-0.08165826736782192
ACH-000699,-0.08995622217016433
ACH-000701,-0.2727756180209834
ACH-000706,-0.2192090112202633
ACH-000711,-0.16315625216865118
ACH-000713,-0.0754510708467065
ACH-000714,-0.1600575656734251
ACH-000718,-0.055310427055164
ACH-000720,-0.18154126642472027
ACH-000721,-0.2354417355083076
ACH-000724,0.021845696861945683
ACH-000725,-0.1446430442049548
ACH-000732,-0.2249248539221696
ACH-000734,-0.00347648812780422
ACH-000735,-0.058321369048212585
ACH-000736,0.00410399341631286
ACH-000738,-0.04604741608564604
ACH-000746,-0.19242620632608048
ACH-000747,-0.00710965424425282
ACH-000748,-0.10441600215452453
ACH-000753,-0.2330492205942228
ACH-000756,-0.04131233027509836
ACH-000757,-0.11339610663012277
ACH-000758,-0.17963852186383944
ACH-000760,-0.21763947982441784
ACH-000762,-0.041395027977437264
ACH-000763,-0.06820162830570506
ACH-000764,-0.21457817330834028
ACH-000765,-0.2756639235306265
ACH-000766,-0.28130810311022403
ACH-000767,-0.4385879386101064
ACH-000768,-0.1563659224431667
ACH-000769,-0.2609844637549422
ACH-000770,-0.1627160496132827
ACH-000771,-0.023127410064430358
ACH-000773,-0.2436580623215389
ACH-000776,-0.24422994786111174
ACH-000777,-0.12392227000435994
ACH-000778,-0.06630889111603623
ACH-000781,-0.1566323569870982
ACH-000782,-0.256122615657158
ACH-000783,-0.1171843805870545
ACH-000784,-0.11614067264813335
ACH-000785,-0.05951285667083226
ACH-000787,-0.12932996537688282
ACH-000788,-0.1738903351521461
ACH-000791,-0.2580714906076755
ACH-000792,-0.22762447251241266
ACH-000794,-0.16468776109510885
ACH-000796,-0.13915613060036428
ACH-000798,-0.13517646978244088
ACH-000799,-0.25418679647919745
ACH-000800,-0.3067996957634884
ACH-000802,-0.0440226773495505
ACH-000804,-0.18656112509694128
ACH-000805,-0.13459768594472826
ACH-000809,-0.0313874558250691
ACH-000810,-0.05627121041422335
ACH-000811,-0.3024846965137337
ACH-000817,-0.1319374477970701
ACH-000819,-0.24099938249988376
ACH-000820,-0.12456947205223673
ACH-000821,-0.2597946870985522
ACH-000822,-0.13103217780888693
ACH-000823,-0.18695231614578164
ACH-000824,-0.07609417627705717
ACH-000827,-0.1290002063464978
ACH-000829,-0.13680702357567284
ACH-000831,-0.06742434609691772
ACH-000832,-0.021297970194743814
ACH-000833,-0.11955283130797995
ACH-000834,-0.03526854866629308
ACH-000835,-0.12549412271083948
ACH-000836,-0.09295046753029383
ACH-000837,-0.1796997347654633
ACH-000838,-0.07505640428165836
ACH-000839,-0.20693984545942712
ACH-000840,-0.28246246056434043
ACH-000841,-0.0939951003136746
ACH-000843,-0.11367214205844073
ACH-000846,-0.01033817448526085
ACH-000847,-0.0053474517802055204
ACH-000848,-0.03165898664568526
ACH-000849,-0.061394639908954635
ACH-000851,-0.0856394581386724
ACH-000855,-0.12581316443368531
ACH-000856,-0.18335276966678066
ACH-000858,-0.022252042213679064
ACH-000859,0.1232251493446863
ACH-000861,-0.04975703376503614
ACH-000862,-0.1391809471349074
ACH-000865,-0.061091856608174074
ACH-000866,-0.1669659994883196
ACH-000867,-0.13223669565660287
ACH-000869,-0.0024835853107191357
ACH-000872,-0.12277130230885483
ACH-000873,-0.09077008827367918
ACH-000876,-0.15555742736169562
ACH-000878,0.07123643640844843
ACH-000880,-0.15526109200357288
ACH-000881,-0.29678335292521424
ACH-000882,-0.21260809752787446
ACH-000884,-0.1499600293166274
ACH-000885,-0.3971778741171691
ACH-000887,-0.2201974376163197
ACH-000889,-0.08352281078415671
ACH-000896,-0.15708364389872465
ACH-000898,-0.16501787736466209
ACH-000900,-0.10079466194382916
ACH-000901,-0.25097535019755857
ACH-000905,-0.16506750918306545
ACH-000906,-0.11008475305065488
ACH-000907,-0.22046239133723905
ACH-000910,-0.029887006960493238
ACH-000911,-0.1174286083762419
ACH-000912,-0.1275669858555823
ACH-000913,-0.139436740678198
ACH-000915,-0.02637710673714418
ACH-000916,-0.5946734854782042
ACH-000917,-0.07764682868714376
ACH-000920,-0.27432225704425145
ACH-000921,-0.10264564324103273
ACH-000924,-0.1467478556257743
ACH-000926,-0.3006437634218772
ACH-000928,-0.20084634145286184
ACH-000929,-0.12142692966938087
ACH-000932,-0.23721173101790746
ACH-000935,-0.06513524112412873
ACH-000936,-0.12115926601279085
ACH-000937,-0.1754782861833374
ACH-000938,-0.3195184118602675
ACH-000939,-0.09735777994071444
ACH-000941,0.007568346398098945
ACH-000943,-0.15837390674729876
ACH-000946,-0.10987825793482006
ACH-000947,-0.1735932106384516
ACH-000948,-0.06658185081866233
ACH-000950,0.10820579264329926
ACH-000953,-0.3689756907436339
ACH-000954,-0.16587854888967887
ACH-000957,-0.01864630759988802
ACH-000958,-0.2314050075150954
ACH-000960,-0.3273258841750067
ACH-000963,-0.09773925582495548
ACH-000968,-0.14324033788692633
ACH-000969,-0.29319983301403635
ACH-000972,-0.016336598344792962
ACH-000973,-0.12437543387849966
ACH-000974,-0.20481714502932266
ACH-000978,-0.2526134402897278
ACH-000984,-0.014861938790515948
ACH-000986,-0.16634388522396285
ACH-000988,-0.11411506841270702
ACH-000993,-0.08490259490998475
ACH-000994,-0.04573939915944874
ACH-000996,-0.07461965115957976
ACH-001001,-0.1874577570255664
ACH-001020,-0.05505031229465
ACH-001028,-0.2032655422061969
ACH-001031,-0.42835975038956375
ACH-001038,-0.1179906540797262
ACH-001048,-0.06896706041498131
ACH-001050,-0.3412761546022634
ACH-001053,-0.30337095697683597
ACH-001054,-0.15096028632041872
ACH-001061,-0.0927117028058722
ACH-001067,-0.05700138844229553
ACH-001075,-0.20552557423346413
ACH-001096,-0.017776521089068808
ACH-001111,-0.04345528962837646
ACH-001119,-0.3190230520527691
ACH-001128,-0.13985298296320173
ACH-001134,-0.15147710623760155
ACH-001151,-0.1154293432499674
ACH-001163,-0.32082030883255297
ACH-001164,-0.2216161620580635
ACH-001183,-0.03715168297627525
ACH-001192,-0.07775012162309276
ACH-001193,-0.25664422292420896
ACH-001196,-0.10483543681758567
ACH-001197,-0.35398857477079315
ACH-001205,-0.1191838868159459
ACH-001211,-0.23105520778195285
ACH-001212,-0.26377935520230456
ACH-001228,-0.241961630966458
ACH-001232,-0.045251051906847264
ACH-001239,-0.19140310995823107
ACH-001270,-0.20881134238897275
ACH-001274,-0.14164701852648146
ACH-001275,-0.0921111728455962
ACH-001277,-0.09419168222774853
ACH-001278,-0.4605708840926256
ACH-001280,-0.2341436799389707
ACH-001283,-0.04417306346416311
ACH-001289,-0.08518873848606102
ACH-001300,-0.06280709352798065
ACH-001301,-0.15141689261052574
ACH-001302,-0.13502807235577408
ACH-001306,-0.03845229461374874
ACH-001318,-0.2282036730159141
ACH-001322,-0.05390353173743579
ACH-001328,-0.17206031120458734
ACH-001332,-0.13816862679682024
ACH-001336,-0.177078025908879
ACH-001346,-0.09126312205728787
ACH-001353,0.04050032804785944
ACH-001354,0.03829015869150917
ACH-001367,-0.1569546753163635
ACH-001368,-0.14053203450341878
ACH-001374,-0.15352175725973918
ACH-001377,-0.07299338946152553
ACH-001380,0.059033062315305314
ACH-001391,-0.16893861672477514
ACH-001408,-0.16195502523386598
ACH-001430,-0.06642257492823325
ACH-001431,-0.31352346692304955
ACH-001450,-0.13690427494137802
ACH-001496,-0.13898116199757155
ACH-001500,-0.17766033380598034
ACH-001523,-0.08702026103592814
ACH-001532,-0.1447643625533909
ACH-001550,-0.20322967339053066
ACH-001552,0.0396577140609002
ACH-001554,-0.06506113725105259
ACH-001654,-0.2772810397381151
ACH-001735,-0.3296282708920045
ACH-001736,-0.2606405074387741
ACH-001737,0.06906569269559111
ACH-001740,-0.1637790768934554
ACH-001745,-0.1371989969460584
ACH-001765,-0.03858586311243297
