,PPP5C (5536)
ACH-000004,0.028494348456975963
ACH-000005,0.280499071706669
ACH-000007,0.015332752449569218
ACH-000009,-0.17895245859539902
ACH-000011,0.1024033445908236
ACH-000012,-0.024360288088933625
ACH-000013,-0.08947451014657144
ACH-000014,0.3827003882537765
ACH-000015,-0.17389682761497344
ACH-000017,0.0020576277838496087
ACH-000018,-0.15396638431674642
ACH-000019,-0.12320446804338772
ACH-000021,-0.05351662160281236
ACH-000022,-0.041313564934288734
ACH-000025,0.07678173550073351
ACH-000028,-0.17856477824508354
ACH-000030,-0.167395697868808
ACH-000035,-0.21609164673447664
ACH-000036,-0.07189648104896541
ACH-000037,0.14291644545961088
ACH-000039,-0.19858925909829309
ACH-000040,-0.056855814085583926
ACH-000041,-0.10165710950250086
ACH-000042,0.011660292130456756
ACH-000045,-0.25091956693094875
ACH-000047,-0.1278926504688519
ACH-000052,0.014493041609077068
ACH-000053,-0.1831431456874816
ACH-000054,-0.15442031827363056
ACH-000055,-0.22210539973483015
ACH-000060,0.1833047370111094
ACH-000067,-0.02687221718677841
ACH-000070,0.20389685087375814
ACH-000075,-0.1378138853762759
ACH-000078,-0.06388337872372192
ACH-000082,-0.002382756579936526
ACH-000085,-0.26097228462589644
ACH-000086,-0.08578543186652644
ACH-000087,-0.056613544536200974
ACH-000092,0.04864429678942321
ACH-000095,0.028389296372194363
ACH-000097,-0.15149469772910368
ACH-000098,-0.1993780732003776
ACH-000099,0.007826876317867541
ACH-000108,-0.006829410727214321
ACH-000113,0.3785100964345273
ACH-000116,0.07570593786334329
ACH-000118,-0.07952711167485686
ACH-000120,-0.1557330220284886
ACH-000123,-0.12648327638767995
ACH-000127,-0.03647331990766936
ACH-000128,0.1213552201856906
ACH-000132,0.13100286939847833
ACH-000133,-0.11072160750737098
ACH-000137,-0.17525798724660474
ACH-000138,-0.2428524360492109
ACH-000142,-0.24968752333810004
ACH-000143,0.06395047671655946
ACH-000146,-0.04763865337246222
ACH-000148,0.0644163362499845
ACH-000150,0.000658792439803355
ACH-000152,-0.06185787181472829
ACH-000153,-0.1288356139952072
ACH-000159,-0.1367342259343242
ACH-000160,0.11439014712743972
ACH-000163,-0.030319402797278724
ACH-000167,0.08302259207808302
ACH-000168,0.011662232215313468
ACH-000169,-0.1948011651319478
ACH-000178,-0.03540232301704764
ACH-000183,-0.06379564896460134
ACH-000188,-0.0314223262017791
ACH-000189,0.1061463937123722
ACH-000190,-0.025786148958328297
ACH-000198,-0.06957153757461873
