,PAM (5066)
ACH-000004,-0.08011055112484862
ACH-000005,0.20063898651281056
ACH-000007,0.11771748685958695
ACH-000009,0.12787637817935454
ACH-000011,0.05239034499745539
ACH-000012,0.09010814848290057
ACH-000013,0.1072282500293962
ACH-000014,0.06058494739932295
ACH-000015,0.01662467431044629
ACH-000017,0.06283741452782947
ACH-000018,0.1617280727531479
ACH-000019,0.062056429549514035
ACH-000021,0.03863959513139395
ACH-000022,0.09807607969727926
ACH-000025,0.15483551834961365
ACH-000028,0.17371120262799106
ACH-000030,0.1116824870533666
ACH-000035,0.011182445789033548
ACH-000036,0.13699844984505094
ACH-000037,0.011701915115750323
ACH-000039,0.045202988426027615
ACH-000040,0.13083558293209255
ACH-000041,0.08111099912738415
ACH-000042,0.016608685769824442
ACH-000045,0.2460001011624137
ACH-000047,0.10477456793375307
ACH-000052,-0.006970438065239277
ACH-000053,0.059863463269716234
ACH-000054,0.09280784747535524
ACH-000055,0.20296910439605495
ACH-000060,0.0952479596210171
ACH-000067,0.11180303562919386
ACH-000070,0.21016586374793367
ACH-000075,0.09400131651436634
ACH-000078,0.08564599470226046
ACH-000082,0.04461297551562431
ACH-000085,-0.11714525846513013
ACH-000086,0.0509474996370031
ACH-000087,0.10475136619458836
ACH-000092,0.025784403640996902
ACH-000095,0.08755610283832972
ACH-000097,0.1590473867073927
ACH-000098,0.10569088622335683
ACH-000099,0.0649255742335804
ACH-000108,0.09171380637182652
ACH-000113,0.11710182907065493
ACH-000116,0.1031257018446156
ACH-000118,0.047802483578276884
ACH-000120,0.17687092153654313
ACH-000123,0.13664971690057393
ACH-000127,0.0817445193192129
ACH-000128,0.01831000292728704
ACH-000132,0.18109953754611796
ACH-000133,0.06741810158539857
ACH-000137,0.06306355496693787
ACH-000138,0.08188547249277371
ACH-000142,0.07112178718244944
ACH-000143,0.06609888889122255
ACH-000146,0.10861064513284664
ACH-000148,0.041844008736598236
ACH-000150,0.12493511008909645
ACH-000152,0.037735792422236805
ACH-000153,0.0979706869560969
ACH-000159,0.11337651498366175
ACH-000160,0.09335023710428443
ACH-000163,0.003458768396867727
ACH-000167,-0.2505289568847778
ACH-000168,0.03923305849882067
ACH-000169,0.037542570835442934
ACH-000178,0.10268440351150902
ACH-000183,-0.008118397296578416
ACH-000188,0.10024483843367392
ACH-000189,0.030852357068895893
ACH-000190,0.03613172945274472
ACH-000198,0.06144380444714283
ACH-000203,-0.07531852026895082
ACH-000204,-0.017997786930594253
ACH-000206,0.0309647462226302
ACH-000207,0.15867230464921428
ACH-000208,-0.0926953600152668
ACH-000210,0.24673799350648756
ACH-000211,0.039016548557196364
ACH-000215,0.05218582900376898
ACH-000221,0.06816790337066359
ACH-000222,0.0957962572209646
ACH-000223,0.1132800008688413
ACH-000226,0.08830905749045273
ACH-000227,0.034431302355720686
ACH-000228,0.002806663367159267
ACH-000231,0.06668553867073765
ACH-000232,0.053289347222976687
ACH-000233,0.12943114516371146
ACH-000234,0.01457728206921306
ACH-000235,0.06353598464004777
ACH-000237,0.11443378393304307
ACH-000238,0.104675013725256
ACH-000242,0.026538443268359004
ACH-000243,0.025253747589377963
ACH-000244,0.21577026085451068
ACH-000246,0.06026258316435362
ACH-000248,0.024184821737962242
ACH-000250,0.06422930620103602
ACH-000251,0.15614419529422122
ACH-000252,0.14616823421683892
ACH-000253,0.07432866680863831
ACH-000255,0.11535915285938896
ACH-000256,0.1210529386415722
ACH-000257,0.005889939737007
ACH-000258,0.06606160420871705
ACH-000259,0.06914942781924985
ACH-000260,0.0016239329105882713
ACH-000261,0.0684987576288326
ACH-000262,0.2154031835694128
ACH-000263,0.19227046242452728
ACH-000264,0.10377559244305327
ACH-000265,0.11577818766249255
ACH-000266,-0.028597016772761514
ACH-000272,0.04920850741106962
ACH-000274,0.08867365344322475
ACH-000277,0.13840128962443224
ACH-000278,0.04437017487439735
ACH-000279,0.0307328440500586
ACH-000280,0.14250421074384165
ACH-000281,0.12481283922687908
ACH-000288,0.0516231545559793
ACH-000291,0.2079672083297937
ACH-000293,-0.014951117774278738
ACH-000294,0.17078537936015364
ACH-000295,0.21857485824674489
ACH-000296,0.056759454138659675
ACH-000302,0.09388777611729543
ACH-000304,0.13982588350757189
ACH-000307,0.07494635197311299
ACH-000308,0.02543992797692761
ACH-000310,0.008486096176446821
ACH-000311,0.10086887769814497
ACH-000312,0.024949089615825763
ACH-000315,0.08011941001814245
ACH-000316,0.0647632430885792
ACH-000317,0.1989537208166753
ACH-000318,0.029013660094227445
ACH-000319,0.05460000894296807
ACH-000320,0.10106654962898247
ACH-000322,0.26284973596865985
ACH-000323,0.1272928839894471
ACH-000324,0.029803307442345238
ACH-000329,0.07111060125525852
ACH-000330,0.016855452751867554
ACH-000331,0.112024936843891
ACH-000332,0.058151718564894365
ACH-000334,0.06422788556644196
ACH-000335,-0.10432056734664907
ACH-000336,0.19805624636142552
ACH-000337,0.003152466503018332
ACH-000338,-0.3175180764965238
ACH-000339,0.07617925209041235
ACH-000341,0.022315790987722
ACH-000348,0.057375752096612075
ACH-000350,0.014579793873862837
ACH-000352,0.058963392942718636
ACH-000356,0.2123794486377063
ACH-000361,0.18835281922561145
ACH-000362,0.18411872065548246
ACH-000363,0.109374569712265
ACH-000364,0.14623889209738558
ACH-000365,0.17684468229445302
ACH-000366,0.053090251939469264
ACH-000368,0.07341167535985613
ACH-000374,0.0014156545563410213
ACH-000375,0.090464396523315
ACH-000376,0.07939210004528978
ACH-000381,0.006810693713980644
ACH-000383,0.03763587886198093
ACH-000387,0.023821729066930468
ACH-000389,0.10267063301685626
ACH-000390,0.11542150202029156
ACH-000393,-0.0038369928676944883
ACH-000395,0.20669250062617855
ACH-000396,0.1891077931045776
ACH-000397,0.09091918947817723
ACH-000401,0.03499395464610955
ACH-000402,0.02582719247954266
ACH-000403,0.05083433217411197
ACH-000404,-0.031052545766542164
ACH-000406,0.08604354757258545
ACH-000407,-0.02008901553475345
ACH-000408,0.006835619462394249
ACH-000410,0.011652150711350813
ACH-000411,0.14398294257346614
ACH-000414,0.03712622080278923
ACH-000415,0.10789290325846143
ACH-000416,0.04847984525348011
ACH-000420,0.06898357091470772
ACH-000421,0.12183232155577002
ACH-000424,0.08091076901875242
ACH-000425,0.05742629594091156
ACH-000426,0.09641684015499606
ACH-000427,0.0568780964138396
ACH-000433,0.18624099666356325
ACH-000435,0.3238487619129756
ACH-000436,0.04284093208275079
ACH-000444,0.1187086947270984
ACH-000445,-0.03621877673471239
ACH-000448,0.10095589702041853
ACH-000450,0.05091886338163875
ACH-000452,0.10024562163596806
ACH-000454,-0.029460065305091813
ACH-000458,-0.030466803035140395
ACH-000459,0.08919988171925458
ACH-000460,0.05366562894242823
ACH-000461,0.1964751420090254
ACH-000463,0.06752268711305758
ACH-000464,0.00815322213102866
ACH-000466,0.1116650338176548
ACH-000467,0.1509067872966705
ACH-000468,0.10785166275146654
ACH-000469,0.05992672030593865
ACH-000470,0.08376483402481691
ACH-000471,0.09182532864795348
ACH-000472,0.09157453863288313
ACH-000473,0.10808197105090092
ACH-000475,0.07767033498726884
ACH-000476,0.01304616015770392
ACH-000477,0.06438379563248822
ACH-000479,0.05133121305664733
ACH-000480,0.09831293832750562
ACH-000481,0.0695455138708278
ACH-000483,0.05909427629682181
ACH-000484,0.18892671628229807
ACH-000485,0.07050441898819268
ACH-000486,0.035207250890140984
ACH-000487,0.1283634971099587
ACH-000488,0.012543429423578929
ACH-000490,0.0782149341312322
ACH-000491,0.11904895932158835
ACH-000495,0.1076059542522039
ACH-000496,0.09377306415792222
ACH-000499,0.1459869544793102
ACH-000500,0.04495238487209458
ACH-000502,0.1571810965091413
ACH-000503,0.05575160394151607
ACH-000505,0.10093945346039432
ACH-000507,0.025570564329486744
ACH-000510,0.08457644053338725
ACH-000511,0.039248387540254025
ACH-000512,-0.0463985063186367
ACH-000516,0.042317490028989935
ACH-000517,0.08423710873447864
ACH-000518,0.12583462688313346
ACH-000520,-0.0017114201356259568
ACH-000521,0.06126300730202825
ACH-000522,0.01835162114419256
ACH-000524,0.006119106210204652
ACH-000527,0.09275463030937793
ACH-000528,0.08442567025635289
ACH-000537,0.07795724702007181
ACH-000541,0.04310064970422337
ACH-000542,0.09787617289323106
ACH-000544,0.05880440753540605
ACH-000545,0.011137510138337551
ACH-000547,0.1429496385063378
ACH-000548,0.11164874974166934
ACH-000549,0.1753387675606907
ACH-000550,-0.001282119935145728
ACH-000552,-0.034757568750306424
ACH-000556,0.08405549165668988
ACH-000557,0.06304701029797605
