,MIS18BP1 (55320)
ACH-000683,-0.8576001096756278
ACH-000684,-1.3601751182823054
ACH-000688,-0.9118361302839628
ACH-000693,-0.8349814785033196
ACH-000694,-1.0829684065392753
ACH-000695,-0.9821946483750346
ACH-000696,-0.9307995536047616
ACH-000697,-0.7795436021268861
ACH-000699,-0.9833674584519028
ACH-000701,-0.8824208601424087
ACH-000706,-0.9572641554725048
ACH-000711,-1.063037922673572
ACH-000713,-1.1479573535221352
ACH-000714,-1.107147085766605
ACH-000718,-0.9839756101898752
ACH-000720,-0.9067476308024104
ACH-000721,-0.8079961993277935
ACH-000724,-0.6107596999504716
ACH-000725,-0.8444046488250871
ACH-000732,-0.8329875675744776
ACH-000734,-0.8884819321676745
ACH-000735,-0.8039998094672165
ACH-000736,-0.7873713657839022
ACH-000738,-0.8384422188069126
ACH-000746,-0.8665592566443039
ACH-000747,-0.9763179859917922
ACH-000748,-1.1203028530300136
ACH-000753,-0.9346547942873203
ACH-000756,-0.917725048807369
ACH-000757,-0.7957911475600853
ACH-000758,-0.9324299950182868
ACH-000760,-0.944593259682454
ACH-000762,-0.8911271377464252
ACH-000763,-1.1587322468490062
ACH-000764,-0.8840958497954583
ACH-000765,-1.1113579314035782
ACH-000766,-0.8372532460530757
ACH-000767,-0.8905452192964103
ACH-000768,-0.8379185055449372
ACH-000769,-1.0539563016892828
ACH-000770,-1.0158666593358954
ACH-000771,-1.1110825483665852
ACH-000773,-1.0449076627290308
ACH-000776,-0.849781787077839
ACH-000777,-1.0515400869357934
ACH-000778,-0.8621751331114034
ACH-000781,-1.1114591346095208
ACH-000782,-0.9078807498176248
ACH-000783,-0.934974153785485
ACH-000784,-1.0064094551811325
ACH-000785,-0.8624047150019833
ACH-000787,-0.9875167095326688
ACH-000788,-0.9754155424017248
ACH-000791,-0.9001796347455675
ACH-000792,-0.8977028094116661
ACH-000794,-0.8963547296388961
ACH-000796,-0.8708430333843753
ACH-000798,-0.8866892794494559
ACH-000799,-1.2050197310769883
ACH-000800,-0.8207391540071034
ACH-000802,-1.0411201446661222
ACH-000804,-0.7317508979202576
ACH-000805,-1.147582567417243
ACH-000809,-0.7326637592241959
ACH-000810,-1.2396465328459894
ACH-000811,-0.8570098595891801
ACH-000817,-1.076897922908571
ACH-000819,-1.027182574073919
ACH-000820,-0.7521459852916632
ACH-000821,-0.7459083320370143
ACH-000822,-0.5804544351992265
ACH-000823,-0.8843945551700167
ACH-000824,-0.972401585271035
ACH-000827,-0.8983751829754262
ACH-000829,-0.6911157747700325
ACH-000831,-1.026841932757341
ACH-000832,-0.717959043974403
ACH-000833,-0.7672479937877605
ACH-000834,-0.9233791630368009
ACH-000835,-1.003396784208754
ACH-000836,-0.4443137669827244
ACH-000837,-0.8893001310937747
ACH-000838,-0.8015923464184642
ACH-000839,-1.051282733479754
ACH-000840,-1.182260547344648
ACH-000841,-0.7822277049593978
ACH-000843,-0.835265967986702
ACH-000846,-0.7190697227994262
ACH-000847,-0.6734882740395689
ACH-000848,-1.0382927734390903
ACH-000849,-0.9081077433416529
ACH-000851,-0.9921441820862336
ACH-000855,-1.3425239686795365
ACH-000856,-1.1322910447148928
ACH-000858,-0.9785447940242176
ACH-000859,-0.9006911931737339
ACH-000861,-0.9481805409893952
ACH-000862,-0.7893997687845352
ACH-000865,-1.0602856325044154
ACH-000866,-1.1675021675826969
ACH-000867,-0.8519615473960913
ACH-000869,-0.7713031706242773
ACH-000872,-0.8789732023812816
ACH-000873,-0.7926779773317931
ACH-000876,-0.6686762515155797
ACH-000878,-0.9195964278079856
ACH-000880,-0.7315559264404825
ACH-000881,-1.069833998478808
ACH-000882,-0.8415695995091302
ACH-000884,-1.047500527943266
ACH-000885,-0.9975968662531772
ACH-000887,-0.8758260265668413
ACH-000889,-0.8121562884679194
ACH-000896,-1.158786355097938
ACH-000898,-0.737493273702124
ACH-000900,-0.8445631794480947
ACH-000901,-0.9191912493672793
ACH-000905,-0.9410105516889408
ACH-000906,-0.9248603104681972
ACH-000907,-1.022852041520019
ACH-000910,-0.6921577371101458
ACH-000911,-1.0048875951064695
ACH-000912,-0.9806795134805949
ACH-000913,-1.0261838274942865
ACH-000915,-0.9018384265434988
ACH-000916,-0.7735160773555505
ACH-000917,-0.9697892321658048
ACH-000920,-1.1204777933220873
ACH-000921,-1.0637399760683963
ACH-000924,-0.6779883501746143
ACH-000926,-0.928854638496766
ACH-000928,-1.232711503435541
ACH-000929,-0.8405229124286927
ACH-000932,-0.869737491522129
ACH-000935,-1.1185230575339242
ACH-000936,-1.186638715375806
ACH-000937,-0.8474090056716141
ACH-000938,-1.1501222851377138
ACH-000939,-0.6486113477067362
ACH-000941,-1.311309204544125
ACH-000943,-1.0820454703388147
ACH-000946,-0.8893365925949254
ACH-000947,-1.0734452766403213
ACH-000948,-1.1716615636801564
ACH-000950,-1.0642532426692828
ACH-000953,-1.1350242270968258
ACH-000954,-0.9049220303610742
ACH-000957,-0.8744351811974055
ACH-000958,-0.762713031666638
ACH-000960,-1.1159284702748469
ACH-000963,-0.7723277824659102
ACH-000968,-1.0752689945490286
ACH-000969,-0.9203456762864576
ACH-000972,-0.8919618327239014
ACH-000973,-0.7676708108296891
ACH-000974,-0.9180507141165364
ACH-000978,-1.0789971433814565
ACH-000984,-0.7546566861121321
ACH-000986,-0.9720119172497772
ACH-000988,-1.410589399976509
ACH-000993,-0.9862757293891544
ACH-000994,-0.9820484653792564
ACH-000996,-0.9789920090318206
ACH-001001,-0.8839852468483562
ACH-001020,-0.9229608002754084
ACH-001028,-0.8552962614795536
ACH-001031,-0.8253178420986347
ACH-001038,-0.8343591583753855
ACH-001048,-0.9984400878055718
ACH-001050,-1.047096761924536
ACH-001053,-1.0418422040134874
ACH-001054,-0.9814319171378753
ACH-001061,-0.9186833614984236
ACH-001067,-0.9670350073624318
ACH-001075,-1.0971606362206392
ACH-001096,-1.1471110888345928
ACH-001111,-1.2084018139916344
ACH-001119,-1.0176819183683694
ACH-001128,0.04077116191517818
ACH-001134,-0.9853933566159664
ACH-001151,-0.9644869042203372
ACH-001163,-0.7080738243400753
ACH-001164,-0.6783427926884898
ACH-001183,-0.7511206015293094
ACH-001192,-0.6633591132927028
ACH-001193,-1.293969845770925
ACH-001196,-1.2887152205104364
ACH-001197,-0.8558660835790075
ACH-001205,-0.8207301319053212
ACH-001211,-0.7820110598197128
ACH-001212,-1.1894062237993686
ACH-001228,-0.9369213662360568
ACH-001232,-1.067174815742548
ACH-001239,-0.918663879520078
ACH-001270,-1.0376727860005948
ACH-001274,-1.1859009879254585
ACH-001275,-0.6435295872014888
ACH-001277,-1.1316085424195756
ACH-001278,-0.7889258393722256
ACH-001280,-0.7597255899601688
ACH-001283,-0.9468536491211432
ACH-001289,-0.7931910250866724
ACH-001300,-0.8447914880451125
ACH-001301,-1.1099298473009211
ACH-001302,-0.7861867996382722
ACH-001306,-0.8673558030309351
ACH-001318,-1.0098132815377792
ACH-001322,-0.9195129393550036
ACH-001328,-1.007942137684218
ACH-001332,-1.0085711536427675
ACH-001336,-0.8761663074567294
ACH-001346,-1.0039474632993013
ACH-001353,-0.8504598066597965
ACH-001354,-1.1464001840729543
ACH-001367,-0.8692449609796447
ACH-001368,-0.8776176792374057
ACH-001374,-0.7942613275259807
ACH-001377,-0.7616130027627782
ACH-001380,-0.9905531184373344
ACH-001391,-0.8731135658588101
ACH-001408,-0.8554082322430632
ACH-001430,-0.8448140833833284
ACH-001431,-1.095278201103852
ACH-001450,-0.8746620237170676
ACH-001496,-0.622450512476208
ACH-001500,-0.8441159450322132
ACH-001523,-0.9873465722919258
ACH-001532,-1.0234469040052712
ACH-001550,-0.7058505204305378
ACH-001552,-0.9148264350171038
ACH-001554,-0.8828701274035059
ACH-001654,-0.6448770879910559
ACH-001735,-0.9725764252554608
ACH-001736,-0.8767758126366129
ACH-001737,-1.0951683753286026
ACH-001740,-0.6016810270092869
ACH-001745,-0.7852438692037177
ACH-001765,-0.9452476731252254
