,OR10V1 (390201)
ACH-000004,0.00345432527801495
ACH-000005,-0.17838404181172401
ACH-000007,-0.10489177688014996
ACH-000009,0.047932838805612964
ACH-000011,0.04446105260955155
ACH-000012,-0.05468226032162634
ACH-000013,-0.0615117604353516
ACH-000014,0.2352355665710807
ACH-000015,-0.07937358945947888
ACH-000017,0.009046206502838496
ACH-000018,-0.24032488314024505
ACH-000019,0.008575603770934921
ACH-000021,-0.10999687976926106
ACH-000022,-0.1343269006681854
ACH-000025,-0.01251600640780979
ACH-000028,-0.0374187448961574
ACH-000030,-0.023350071976291804
ACH-000035,-0.12541902529518004
ACH-000036,0.0066804770332872096
ACH-000037,-0.05975187978280056
ACH-000039,-0.13922332590047887
ACH-000040,-0.03436096362156843
ACH-000041,-0.12654904592783256
ACH-000042,-0.15063324056665126
ACH-000045,-0.16818557464769612
ACH-000047,-0.01581970312763912
ACH-000052,-0.028017286596284687
ACH-000053,-0.04559724618078771
ACH-000054,-0.0032289937293472444
ACH-000055,-0.19090481137159135
ACH-000060,-0.052063398183522826
ACH-000067,0.09170446419719427
ACH-000070,-0.0054671267005892785
ACH-000075,-0.1888783976971603
ACH-000078,0.0014731193366660821
ACH-000082,-0.11984583656940942
ACH-000085,-0.05314284080857133
ACH-000086,-0.16188539775559746
ACH-000087,0.027617746391924373
ACH-000092,-0.06789190798656163
ACH-000095,0.01611619886249404
ACH-000097,-0.03561057617884361
ACH-000098,0.03989035424975846
ACH-000099,-0.02168837790953235
ACH-000108,-0.14697680222047535
ACH-000113,-0.04045730785702833
ACH-000116,0.03991485652509496
ACH-000118,-0.07010631340932189
ACH-000120,0.09369665563567403
ACH-000123,-0.12005096993882047
ACH-000127,0.03889353096895727
ACH-000128,-0.029166188091815988
ACH-000132,-0.042848646174965865
ACH-000133,0.01648675290909592
ACH-000137,-0.13189730980202596
ACH-000138,-0.08461060159064462
ACH-000142,0.028666387662727125
ACH-000143,-0.0656711504661098
ACH-000146,0.046009855769968695
ACH-000148,0.01788050149097657
ACH-000150,0.1102289710528256
ACH-000152,0.04488853856548149
ACH-000153,-0.1807981743735204
ACH-000159,0.013040953534245666
ACH-000160,-0.06838127934439645
ACH-000163,0.017144362585280563
ACH-000167,-0.13619711171356447
ACH-000168,-0.010275388755670285
ACH-000169,-0.08885205148900698
ACH-000178,-0.024271424675361808
ACH-000183,-0.20481777117252548
ACH-000188,-0.1203311504284015
ACH-000189,-0.009996721509100122
ACH-000190,0.028945803405404227
ACH-000198,-0.09636782382060856
ACH-000203,0.27671166401184943
ACH-000204,-0.15025529371061308
ACH-000206,-0.07223159518395407
ACH-000207,-0.3011831591572968
ACH-000208,-0.14048451472174922
