,RBP3 (5949)
ACH-000004,-0.12185333451219743
ACH-000005,0.07431804296774247
ACH-000007,-0.14660732148777286
ACH-000009,-0.16067270753671953
ACH-000011,-0.16580121351707644
ACH-000012,-0.24727385883606715
ACH-000013,-0.10988680698565262
ACH-000014,-0.2037521289976801
ACH-000015,-0.2495002319156415
ACH-000017,-0.21364305648768372
ACH-000018,-0.3206029505131984
ACH-000019,-0.164763268843102
ACH-000021,-0.04611385268376411
ACH-000022,-0.2312454525443671
ACH-000025,-0.3298211062071233
ACH-000028,-0.16963563197872064
ACH-000030,-0.3503566171948193
ACH-000035,-0.3551618009777532
ACH-000036,-0.0616811938283092
ACH-000037,-0.17770657434586842
ACH-000039,-0.029623655001578705
ACH-000040,-0.19044204417800445
ACH-000041,-0.15344017315108024
ACH-000042,-0.23321911730266284
ACH-000045,-0.08824625431136197
ACH-000047,-0.18409550740981798
ACH-000052,-0.2074902744561786
ACH-000053,-0.340061711110872
ACH-000054,-0.17061994403127126
ACH-000055,-0.02108127436910579
ACH-000060,-0.08184710896867234
ACH-000067,-0.17776684320907254
ACH-000070,-0.193624335506918
ACH-000075,-0.3635300491060863
ACH-000078,0.0800212347765642
ACH-000082,-0.1280139436525325
ACH-000085,-0.2431526493058516
ACH-000086,-0.2863756622431855
ACH-000087,-0.17516740491577135
ACH-000092,-0.16666145623717513
ACH-000095,-0.025059045618253097
ACH-000097,-0.19898568720871135
ACH-000098,-0.1440218718114388
ACH-000099,-0.09117905870596668
ACH-000108,-0.21096440128881155
ACH-000113,-0.06913607645479654
ACH-000116,-0.2261016132630121
ACH-000118,-0.22455243310248305
ACH-000120,-0.16670870853993994
ACH-000123,-0.3052607804973178
ACH-000127,-0.1850397910448889
ACH-000128,-0.1785900033409773
ACH-000132,-0.033418576861817866
ACH-000133,-0.1993099041415506
ACH-000137,-0.32857266779150035
ACH-000138,-0.06783864690664394
ACH-000142,-0.152016098284139
ACH-000143,-0.19376052753849046
ACH-000146,-0.17144631327308882
ACH-000148,-0.2805395020110971
ACH-000150,0.019763835851295902
ACH-000152,-0.13548046153156504
ACH-000153,-0.13170626956489964
ACH-000159,-0.11963427647438668
ACH-000160,-0.0827109343512607
ACH-000163,-0.0767461473386723
ACH-000167,-0.041039712818068265
ACH-000168,-0.08783080190116872
ACH-000169,-0.14995190303073672
ACH-000178,-0.1703482797756862
ACH-000183,-0.22599600772031034
ACH-000188,-0.1230945024598251
ACH-000189,-0.028277826400377026
ACH-000190,-0.21066408714378507
ACH-000198,-0.058636647364886524
ACH-000203,-0.2553607906531737
ACH-000204,0.11361104181333065
ACH-000206,-0.18496158256776224
ACH-000207,-0.32657374146790136
ACH-000208,-0.5345238874534234
ACH-000210,-0.17912127092089153
ACH-000211,-0.2262249053595435
ACH-000215,-0.15929879002431313
ACH-000221,-0.3463870773270977
ACH-000222,-0.06592862710431271
ACH-000223,-0.17769672596461605
ACH-000226,-0.13429386495698015
ACH-000227,-0.2489361895056137
ACH-000228,-0.2723340318708254
ACH-000231,-0.2841355639948197
ACH-000232,-0.13424051249860938
ACH-000233,-0.14488002259852115
ACH-000234,-0.015579112569815775
ACH-000235,-0.13327156724286693
ACH-000237,-0.1900868330425592
ACH-000238,-0.0617966897869582
ACH-000242,-0.10373690430150002
ACH-000243,-0.23670507960045226
ACH-000244,0.028856520599943914
ACH-000246,-0.12754528251343414
ACH-000248,-0.07599583260300208
ACH-000250,-0.19333645966631813
ACH-000251,-0.08026426417225696
ACH-000252,-0.16531193391936652
ACH-000253,-0.15913708950420136
ACH-000255,-0.30022696646921315
ACH-000256,0.01823620059652201
ACH-000257,-0.2259036823704877
ACH-000258,-0.14222438942305707
ACH-000259,-0.2044801109117141
ACH-000260,-0.14113437466600598
ACH-000261,-0.22483117570194674
ACH-000262,-0.24705730732075895
ACH-000263,0.10179065185622574
ACH-000264,-0.17185211484720395
ACH-000265,-0.23790083679732896
ACH-000266,-0.09820014298301916
ACH-000272,-0.09115838294223877
ACH-000274,-0.07499849269763093
ACH-000277,0.08144017828743359
ACH-000278,-0.022895166485588685
ACH-000279,-0.1615279858352226
ACH-000280,-0.3366688538662754
ACH-000281,-0.15555323463061016
ACH-000288,-0.14547212446550944
ACH-000291,-0.2150016247650628
ACH-000293,-0.14836804100155251
ACH-000294,-0.29490126179935244
ACH-000295,0.037639631110169235
ACH-000296,-0.18534907548950133
ACH-000302,-0.14272910702024627
ACH-000304,-0.14466604701802935
ACH-000307,-0.2928427602759561
ACH-000308,-0.059151173554888935
ACH-000310,-0.0173869354726647
ACH-000311,-0.07931540989192623
