,SIGLEC12 (89858)
ACH-000004,-0.11166545808125657
ACH-000005,-0.12198667602392628
ACH-000007,-0.06750093071957122
ACH-000009,-0.2394872528254795
ACH-000011,-0.07785691881705938
ACH-000012,-0.01956510359485148
ACH-000013,-0.1852500628187406
ACH-000014,-0.022007840562808943
ACH-000015,-0.2573405839422989
ACH-000017,-0.08294856393172664
ACH-000018,-0.015110196882557513
ACH-000019,-0.1359406370902579
ACH-000021,-0.07095896212926403
ACH-000022,-0.15011108852365945
ACH-000025,-0.01988248583268525
ACH-000028,-0.08873709818962597
ACH-000030,-0.2334040675907177
ACH-000035,-0.03502839758166166
ACH-000036,-0.15048859932219674
ACH-000037,-0.21242457697764305
ACH-000039,-0.1968964741808928
ACH-000040,-0.12617290018092198
ACH-000041,-0.060775878862494435
ACH-000042,-0.12461387006719428
ACH-000045,-0.3432092688897989
ACH-000047,-0.18643720276586664
ACH-000052,-0.015437389743679688
ACH-000053,-0.1648386702904968
ACH-000054,-0.09898787346488276
ACH-000055,-0.17886421937386926
ACH-000060,-0.03051813544380342
ACH-000067,-0.1544529595355018
ACH-000070,-0.049086985457387634
ACH-000075,-0.09466324731343577
ACH-000078,-0.07574610404442075
ACH-000082,-0.07295908163296337
ACH-000085,-0.12964684866292475
ACH-000086,-0.0818040643012022
ACH-000087,-0.14857806622276146
ACH-000092,-0.11033327919012303
ACH-000095,-0.27878883186681136
ACH-000097,-0.16653914957099752
ACH-000098,-0.2418485804047142
ACH-000099,-0.21791893860542924
ACH-000108,-0.2291883627362909
ACH-000113,-0.0678177068504588
ACH-000116,-0.1009334722949443
ACH-000118,-0.15056814652107706
ACH-000120,-0.2825101669775717
ACH-000123,-0.16969846901149302
ACH-000127,-0.1296455322128402
ACH-000128,0.011400283419672358
ACH-000132,-0.024356227528383532
ACH-000133,-0.2221571085009066
ACH-000137,-0.1862853070868581
ACH-000138,-0.21014766117028544
ACH-000142,-0.16509582234881134
ACH-000143,0.08058626255932574
ACH-000146,-0.144025894885144
ACH-000148,-0.05043990460364677
ACH-000150,-0.17172883043877782
ACH-000152,-0.1124067009077744
ACH-000153,-0.09688297140253983
ACH-000159,-0.1575662525781786
ACH-000160,-0.1614156963889257
ACH-000163,-0.15233505202723
ACH-000167,0.23946543634370404
ACH-000168,-0.36306076869020537
ACH-000169,-0.11994379797569556
ACH-000178,-0.07720890521129539
ACH-000183,-0.1983313650745719
ACH-000188,-0.11270829818250168
ACH-000189,-0.1137809947319323
ACH-000190,0.04131952947332651
ACH-000198,-0.1565645451060391
ACH-000203,-0.3705557851418544
ACH-000204,-0.13631146608917682
ACH-000206,-0.13459985994833984
ACH-000207,-0.05903882456345305
ACH-000208,-0.09461824055435084
ACH-000210,-0.05034606687235618
ACH-000211,-0.2602956397223336
ACH-000215,-0.0872453782045063
ACH-000221,-0.17462746529218146
ACH-000222,-0.20417176772158732
ACH-000223,-0.05021199550247439
ACH-000226,-0.01969705332927852
ACH-000227,-0.0721651086376571
ACH-000228,0.010856042348899352
ACH-000231,-0.04107422475907168
ACH-000232,-0.13960999690223047
ACH-000233,-0.14267178848148598
ACH-000234,-0.1503143440405038
ACH-000235,-0.11301263858531001
ACH-000237,-0.16133006979960532
ACH-000238,-0.08998253861006045
ACH-000242,-0.3651996163561825
ACH-000243,-0.07248681177274538
ACH-000244,-0.12660527132859642
ACH-000246,-0.10438166523173316
ACH-000248,-0.007383229920737631
ACH-000250,-0.12276917526490473
ACH-000251,-0.19239506713420454
ACH-000252,-0.2515293962620657
ACH-000253,0.016897510322384724
ACH-000255,-0.16088596728194532
ACH-000256,-0.13171527882303852
ACH-000257,-0.06165300964130189
ACH-000258,-0.12842296489745053
ACH-000259,-0.13085390506307684
ACH-000260,-0.15748311137488166
ACH-000261,-0.0586740617592489
ACH-000262,-0.3090279906180097
ACH-000263,-0.04276581646606451
ACH-000264,-0.14302822963191436
ACH-000265,-0.24110476204533984
ACH-000266,-0.07843546300827697
ACH-000272,-0.06494100022943583
ACH-000274,-0.013806047546392508
ACH-000277,-0.08045958494906008
ACH-000278,-0.08298110214811366
ACH-000279,-0.21842753124420644
ACH-000280,-0.10347541157941847
ACH-000281,-0.1324236800600266
ACH-000288,-0.03903713373936007
ACH-000291,-0.08656189221509075
ACH-000293,-0.15689363772229786
ACH-000294,-0.2532810473056233
ACH-000295,-0.32137885395613713
ACH-000296,-0.03361720545968872
ACH-000302,-0.3324623151390217
ACH-000304,-0.08985713681112617
ACH-000307,-0.12453638891066897
ACH-000308,-0.22775723250093136
ACH-000310,-0.1989637673938032
ACH-000311,-0.2497018645415137
ACH-000312,-0.05692486420071422
