,CLMN (79789)
ACH-000004,0.2660638116272818
ACH-000005,0.1752268224356934
ACH-000007,0.03790310539599258
ACH-000009,0.05267917579720527
ACH-000011,0.0994396789225472
ACH-000012,0.06966914012038879
ACH-000013,0.1236088676498889
ACH-000014,0.09649379739755157
ACH-000015,0.0475749510061283
ACH-000017,0.08982517924337814
ACH-000018,0.15376768494292942
ACH-000019,0.1695440954971632
ACH-000021,0.031525971634824505
ACH-000022,0.1350759845330473
ACH-000025,0.07561847756842856
ACH-000028,0.1090428156579156
ACH-000030,0.08966840092829638
ACH-000035,0.11807495000556467
ACH-000036,0.11095373476851618
ACH-000037,0.07140782241253306
ACH-000039,-0.05558096396288658
ACH-000040,0.16895135400756103
ACH-000041,0.08830992510540084
ACH-000042,0.008510220882173795
ACH-000045,0.1409548299015422
ACH-000047,-0.02250886590308914
ACH-000052,0.2727917908699148
ACH-000053,0.1390176326131452
ACH-000054,0.048300318388182786
ACH-000055,0.10780609761345604
ACH-000060,-0.02426783982734141
ACH-000067,-0.0703286895767092
ACH-000070,0.1591724251963157
ACH-000075,0.034975765538592565
ACH-000078,0.09648772036293296
ACH-000082,0.09425623526034274
ACH-000085,0.06675256605021203
ACH-000086,0.09362420918739044
ACH-000087,0.21817808075423514
ACH-000092,0.11331200583420385
ACH-000095,0.11882910665277308
ACH-000097,0.11526567248301267
ACH-000098,0.17871898591044535
ACH-000099,0.08746410801471048
ACH-000108,0.16481815387618387
ACH-000113,0.1297857642984514
ACH-000116,0.16910705401546555
ACH-000118,0.1125357441885393
ACH-000120,0.08476597027218491
ACH-000123,0.15108049516243652
ACH-000127,0.19554402927438808
ACH-000128,0.0116208852841275
ACH-000132,0.060574208902324275
ACH-000133,0.20050927914464609
ACH-000137,0.1146547127036535
ACH-000138,0.11310986034053255
ACH-000142,0.1967198117562561
ACH-000143,0.058867475428575226
ACH-000146,0.2254586034416085
ACH-000148,0.0632454859103916
ACH-000150,0.14347836762295688
ACH-000152,0.10474203808207977
ACH-000153,0.05190968380350605
ACH-000159,0.19972466960851684
ACH-000160,-0.03574928271606704
ACH-000163,0.22237929434813428
ACH-000167,0.06012193712446779
ACH-000168,0.08755159394445249
ACH-000169,0.22389936126171295
ACH-000178,0.2257591928281512
ACH-000183,0.1478462309040323
ACH-000188,0.12298442616724208
ACH-000189,0.08233531615173204
ACH-000190,-0.033215224252620745
ACH-000198,0.09924528794220026
ACH-000203,0.127189105959923
ACH-000204,-0.06706634953233316
ACH-000206,-0.006974556079678861
ACH-000207,0.0700231266707907
ACH-000208,0.4735255720004291
ACH-000210,0.19493744363626409
ACH-000211,-0.14435287708918051
ACH-000215,0.1020973552403722
ACH-000221,-0.029870415016355605
ACH-000222,0.047922034352401936
ACH-000223,0.10822997375134703
ACH-000226,0.12093016860462535
ACH-000227,0.1915620765854418
ACH-000228,0.16830742557587502
ACH-000231,0.0909191992952971
ACH-000232,-0.012827284405262694
ACH-000233,0.09542056855520743
ACH-000234,0.205494461251402
ACH-000235,0.16501660545186153
ACH-000237,0.16979591161669108
ACH-000238,-0.12530174231073826
ACH-000242,0.16669459122567487
ACH-000243,0.15340613048562698
ACH-000244,-0.08409232045784831
ACH-000246,-0.028597014877436662
ACH-000248,0.17105907112297647
ACH-000250,0.190081582711314
ACH-000251,0.192445683533898
ACH-000252,-0.09537837871762272
ACH-000253,-0.10968739878823
ACH-000255,0.06789774311958452
ACH-000256,0.09909049182043414
ACH-000257,0.06144132848489664
ACH-000258,0.5546079291335579
ACH-000259,0.15523283964617268
ACH-000260,0.07878986224629217
ACH-000261,0.14828879468896305
ACH-000262,0.19744973382272304
ACH-000263,0.009117733982477656
ACH-000264,0.1404227154750626
ACH-000265,0.12000716719733676
ACH-000266,0.08245370483858708
ACH-000272,0.04883159171305617
ACH-000274,0.07605277331486228
ACH-000277,-0.05279983694553938
ACH-000278,0.1383864625797336
ACH-000279,0.2111449027801967
ACH-000280,0.17149817877147647
ACH-000281,0.17443405010337054
ACH-000288,0.18299845343539814
ACH-000291,0.1800926171253539
ACH-000293,-0.028811205861852138
ACH-000294,0.13682779132482595
ACH-000295,0.0758343470416496
ACH-000296,0.10541102080137224
ACH-000302,0.08993275447238334
ACH-000304,-0.3633931629587736
ACH-000307,0.12740443598121526
ACH-000308,0.08427970613787464
ACH-000310,0.1195227175385342
ACH-000311,0.16285532073497122
ACH-000312,0.16834860394946696
ACH-000315,-0.18692627371818624
ACH-000316,0.04913451471767834
ACH-000317,0.1280169580220886
ACH-000318,0.1532034818935806
ACH-000319,-0.049237320849914515
ACH-000320,-0.01863160168149241
ACH-000322,0.16347141150169284
ACH-000323,0.019283715869427
ACH-000324,0.1187331272700062
ACH-000329,0.1319368500648223
ACH-000330,0.09911656611715383
ACH-000331,0.31591074322204266
ACH-000332,-0.02686333560946017
ACH-000334,0.216145769899293
ACH-000335,0.06861623577352638
ACH-000336,0.4188866985203169
ACH-000337,0.12927859887857673
ACH-000338,-0.4308390305545052
ACH-000339,0.18304471443318804
ACH-000341,-0.0739582746922366
ACH-000348,0.040023992475768384
ACH-000350,0.07623712825718289
ACH-000352,0.018647493619935236
ACH-000356,0.003405268277624864
ACH-000361,-0.10382212570687964
ACH-000362,0.036611789117633534
ACH-000363,0.01962465572834861
ACH-000364,-0.03883270855069052
ACH-000365,0.028919216108101487
ACH-000366,0.15485218115926164
ACH-000368,0.19476915940759312
ACH-000374,0.4093984725675646
ACH-000375,-0.0200122364238936
ACH-000376,0.014765822788895263
