,MVD (4597)
ACH-000207,-0.8211347651610291
ACH-000208,-0.916928976783738
ACH-000210,-0.5730780355786351
ACH-000211,-0.6904057696419768
ACH-000215,-0.5147551978570004
ACH-000221,-0.4198307955422048
ACH-000222,-0.8911156157353477
ACH-000223,-0.4112727559315052
ACH-000226,-0.5538951205209603
ACH-000227,-0.8017890943807748
ACH-000228,-0.20225607731208053
ACH-000231,-0.6383050139517861
ACH-000232,-0.6157109683580986
ACH-000233,-0.6454871020746463
ACH-000234,-0.8075846862770036
ACH-000235,-0.8483283414739032
ACH-000237,-0.6087272406994748
ACH-000238,-0.5832692454556219
ACH-000242,-0.7238507620778807
ACH-000243,-0.8287484579395306
ACH-000244,-0.647768371898694
ACH-000246,-0.6461845460600437
ACH-000248,-0.9541870378256152
ACH-000250,-0.8859691882162564
ACH-000251,-0.8625821376280602
ACH-000252,-0.9618957501558154
ACH-000253,-0.8622890510658004
ACH-000255,-1.2134887251492117
ACH-000256,-0.8283138244262982
ACH-000257,-0.9815691789407204
ACH-000258,-0.9823168528301685
ACH-000259,-0.9505212253053282
ACH-000260,-1.0011711468681843
ACH-000261,-0.7731748341596639
ACH-000262,-1.059744515410416
ACH-000263,-0.8372424226269702
ACH-000264,-0.6465583251427499
ACH-000265,-0.5528418918369458
ACH-000266,-0.8659033458135231
ACH-000272,-0.8904560736761329
ACH-000274,-0.6089884168188543
ACH-000277,-0.8806232968563753
ACH-000278,-0.81254198537093
ACH-000279,-0.9110575528378276
ACH-000280,-0.5990241084396982
ACH-000281,-1.0047514629445993
ACH-000288,-0.8356209774913509
ACH-000291,-0.5467375615246102
ACH-000293,-0.36909592261217977
ACH-000294,-0.9998702954495344
ACH-000295,-1.0458480268665271
ACH-000296,-0.8873864429307946
ACH-000302,-0.4591965188494995
ACH-000304,-0.5230639454139814
ACH-000307,-0.8434576907477113
ACH-000308,-0.6461153643407298
ACH-000310,-0.996094862293086
ACH-000311,-0.7651334155963764
ACH-000312,-0.7952391239611409
ACH-000315,-1.2004806909214076
ACH-000316,-0.8360594383158025
ACH-000317,-1.0437476179047205
ACH-000318,-0.8750146035024393
ACH-000319,-0.6429692895009474
ACH-000320,-0.8930295328137209
ACH-000322,-0.6262428974972096
ACH-000323,-0.3793347544249971
ACH-000324,-0.6928772234490003
ACH-000329,-0.415460252934228
ACH-000330,-1.150294368090606
ACH-000331,-0.7121083846796289
ACH-000332,-0.8807296312074865
ACH-000334,-1.2856392591985002
ACH-000335,-0.7560426405209294
ACH-000336,-0.6773340759152991
ACH-000337,-1.0673214299668008
ACH-000338,-0.6168216887370385
ACH-000339,-0.7586377351705118
ACH-000341,-0.4260643708461341
ACH-000348,-0.9942773405312756
ACH-000350,-0.39318363097355546
ACH-000352,-1.0602646418547268
ACH-000356,-0.8003981739040426
ACH-000361,-1.043133235424442
ACH-000362,-0.6598720317477278
ACH-000363,-0.8684490031576824
ACH-000364,-0.4294217065988343
ACH-000365,-0.9168122746930326
ACH-000366,-1.0357196480132191
ACH-000368,-0.4781309114339227
ACH-000374,-0.8269969510148337
ACH-000375,-0.5903842301900132
ACH-000376,-0.7860699792638626
ACH-000381,-0.7827625180875769
ACH-000383,-0.8136926873032035
ACH-000387,-0.9680286550345522
ACH-000389,-0.07015992174560648
ACH-000390,-1.0206048645012444
ACH-000393,-0.3610141043218537
ACH-000395,-0.6834837624063798
ACH-000396,-0.8265089598492451
ACH-000397,-0.8552804261664528
ACH-000401,-1.034477628572264
ACH-000402,-0.6917515487624109
ACH-000403,-0.7582318882930154
ACH-000404,-0.6830932451642426
ACH-000406,-0.9312773002303468
ACH-000407,-0.3841842044337072
ACH-000408,-1.091876515203876
ACH-000410,-0.8116262892748817
ACH-000411,-0.8721819923166402
ACH-000414,-0.7826659535827741
ACH-000415,-0.9088843118053412
ACH-000416,-0.8492723406315642
ACH-000420,-0.7536872457466522
ACH-000421,-0.917550808838028
ACH-000424,-0.7933628716502462
ACH-000425,-1.0711630464013897
ACH-000426,-1.185764267160789
ACH-000427,-0.5743541276790024
ACH-000433,-0.5605311774566873
ACH-000435,-0.9902797128989131
ACH-000436,-0.5754923202504603
ACH-000444,-1.0264182690525328
ACH-000445,-0.9430625215888933
ACH-000448,-0.813924997992973
ACH-000450,-0.6664087174184667
ACH-000452,-0.833389839094695
ACH-000454,-0.9247713735359164
ACH-000458,-0.9120832135921784
ACH-000459,-1.096186999029232
ACH-000460,-0.7262599893607223
ACH-000461,-0.7510461387045978
ACH-000463,-0.7496642342220955
ACH-000464,-0.7043192942866081
ACH-000466,-0.5444146064059333
ACH-000467,-0.8722484625659569
ACH-000468,-0.7908259603678435
ACH-000469,-0.38614994207300507
ACH-000470,-0.4779999131466157
ACH-000471,-1.020489385360995
ACH-000472,-0.6242896950332668
ACH-000473,-0.1291658246561091
ACH-000475,-0.7221748115847118
ACH-000476,-0.8322650025066307
ACH-000477,-0.9028338034510162
ACH-000479,-0.12763915478296206
ACH-000480,-0.3624647905035576
ACH-000481,-0.6888060289837447
ACH-000483,-0.465930106073903
ACH-000484,-0.35317682402062306
ACH-000485,-0.6648835902784329
ACH-000486,-0.7414184387955407
ACH-000487,-0.8295937074484637
ACH-000488,-0.6380866760827771
ACH-000490,-0.6024738608837246
ACH-000491,-0.8686529196982958
ACH-000495,-0.6800791429876217
ACH-000496,-0.9227715443962404
ACH-000499,-0.6694882988730384
ACH-000500,-0.6187186567051237
ACH-000502,-0.8510485987837553
ACH-000503,-0.4564427552590185
ACH-000505,-0.9596253562129248
ACH-000507,-0.9369416459152834
ACH-000510,-0.8978452798887538
ACH-000511,-0.7775266896845531
ACH-000512,-0.6677293297183974
ACH-000516,-0.4210803515762575
ACH-000517,-0.9855100742141852
ACH-000518,-0.8500584602643847
ACH-000520,-0.9698769901056432
ACH-000521,-0.9323118498967332
ACH-000522,-0.8319034651011493
ACH-000524,-0.5426437955394445
ACH-000527,-0.8112202216290033
ACH-000528,-0.7015240701275469
ACH-000537,-0.8061270707098406
ACH-000541,-0.5073953399583236
ACH-000542,-0.8735454305724945
ACH-000544,-0.5575004364377378
ACH-000545,-0.3842469240830962
ACH-000547,-0.5860121465219276
ACH-000548,-1.1139392778200838
ACH-000549,-0.8140740682333655
ACH-000550,-1.0154915216926512
ACH-000552,-0.8970280765178069
ACH-000556,-0.7653324672940356
ACH-000557,-1.0785027370272922
ACH-000569,-0.5574142679715961
ACH-000570,-0.9271940338252508
ACH-000571,-0.8513219033983442
ACH-000573,-0.8980057332316298
ACH-000576,-0.8259468848967182
ACH-000579,-0.8561500700281596
ACH-000580,-0.9597599738683212
ACH-000584,-0.7967135380019585
ACH-000585,-0.8964746144419659
ACH-000588,-0.9322583247953272
ACH-000589,-0.3343791263948582
ACH-000591,-0.29048539416700786
ACH-000593,-0.827273201529277
ACH-000600,-0.6420728152306788
ACH-000601,-0.6192459686483962
ACH-000605,-0.5118921285190728
ACH-000606,-0.4157525432343399
ACH-000608,-0.8677237686045539
ACH-000614,-0.8143906604272985
ACH-000616,-0.94042719635585
ACH-000618,-0.7744929627395699
ACH-000619,-0.9508406948891096
ACH-000620,-0.984979357380234
ACH-000621,-0.7130069409131377
ACH-000622,-0.3814717550839473
ACH-000623,-0.3868336154427913
ACH-000624,-0.7147827170791687
ACH-000627,-0.785105134314412
ACH-000630,-0.998128808094646
ACH-000631,-1.1039304030007837
ACH-000632,-1.0905315143633
ACH-000633,-0.8955381913371401
ACH-000637,-0.7686045049080648
ACH-000638,-0.6283611638640579
ACH-000646,-0.4295360777983153
ACH-000647,-0.7386050973032999
ACH-000648,-1.084499303987429
ACH-000649,-0.7298474976337559
ACH-000651,-0.6165253220631106
ACH-000652,-1.0318313237989976
ACH-000653,-0.7429660490986244
ACH-000657,-0.6048683991038503
ACH-000658,-0.9520203607882955
ACH-000661,-1.2535080290257088
ACH-000662,-0.6075266555566348
ACH-000663,-0.4582149355912794
ACH-000665,-0.7839705249461449
ACH-000671,-0.807575801145183
ACH-000672,-0.7430684078833968
ACH-000673,-0.9241390334511159
ACH-000676,-0.7732348818714949
ACH-000677,-0.482762218983226
ACH-000681,-0.6879205990712581
ACH-000683,-0.5938085971410589
ACH-000684,-0.6847243369739603
ACH-000688,-0.8125725587252163
ACH-000693,-0.3782864613023906
ACH-000694,-0.8620490108439749
ACH-000695,-0.9725969947083988
ACH-000696,-0.766436997101963
ACH-000697,-0.6569229714128453
ACH-000699,-0.7405250021942489
ACH-000701,-0.8184997541847099
ACH-000706,-0.5806569285601321
ACH-000711,-0.7472734978987505
ACH-000713,-0.9647846298553044
ACH-000714,-0.8398824355361114
ACH-000718,-0.5783507577756398
ACH-000720,-0.5213105273751856
ACH-000721,-0.7085649968970718
ACH-000724,-0.4363108284280424
ACH-000725,-0.5819802401880112
ACH-000732,-0.4940819600879002
ACH-000734,-0.8609455275203229
ACH-000735,-0.8442489037870301
ACH-000736,-0.6187430661951064
ACH-000738,-0.5884826741173892
ACH-000746,-1.0218832985771578
ACH-000747,-0.9895024184361564
ACH-000748,-0.9789252165686868
ACH-000753,-1.0285772960408204
ACH-000756,-0.33899582246562665
ACH-000757,-0.8222355454274247
ACH-000758,-0.957075488721304
ACH-000760,-0.9643455321767316
ACH-000762,-0.9933929146019558
ACH-000763,-0.755616333596105
ACH-000764,-0.7961016857399226
ACH-000765,-1.1684206896346598
ACH-000766,-0.9037188616064272
ACH-000767,-1.0444422692010842
ACH-000768,-0.8757754643577179
ACH-000769,-0.5093592123891505
ACH-000770,-0.7745597798643106
ACH-000771,-0.9668675868244412
ACH-000773,-0.6197891055517707
ACH-000776,-0.7472402915320296
ACH-000777,-0.953475399730389
ACH-000778,-0.4752121937534236
ACH-000781,-0.9034021166007532
ACH-000782,-0.6166263619134752
ACH-000783,-0.5858669997702485
ACH-000784,-0.4286308844767705
ACH-000785,-0.5486889706007849
ACH-000787,-0.7991549549599906
ACH-000788,-0.8763723560226254
ACH-000791,-0.6194093693880766
ACH-000792,-0.9555889765055944
ACH-000794,-0.7475976240411356
ACH-000796,-0.5039499013303401
ACH-000798,-0.7196940965412235
ACH-000799,-0.579743190277842
ACH-000800,-1.4994624723119954
ACH-000802,-0.6752109154689857
ACH-000804,-0.891957422216414
ACH-000805,-0.9051346044098896
ACH-000809,-0.8798422315794766
ACH-000810,-1.1645206184747559
ACH-000811,-0.4471645057490933
ACH-000817,-0.8732834606438259
ACH-000819,-0.7942868773794076
ACH-000820,-0.8966467501991187
ACH-000821,-1.1125443658872272
ACH-000822,-0.7289060196530566
ACH-000823,-0.7499178509213584
ACH-000824,-0.6159529629293756
ACH-000827,-0.979490389574812
ACH-000829,-0.3718465567042312
ACH-000831,-0.7511520964552066
ACH-000832,-0.7589687936763091
ACH-000833,-0.8558144499063438
ACH-000834,-0.3253200398679546
ACH-000835,-0.8702972596641259
ACH-000836,-0.8951837065460441
ACH-000837,-0.861485672883506
ACH-000838,-1.304883083906322
ACH-000839,-0.4169331238247963
ACH-000840,-0.8031414825205777
ACH-000841,-0.8311358673381762
ACH-000843,-1.090682278416044
ACH-000846,-0.8921497729135045
ACH-000847,-0.9072581286294441
ACH-000848,-0.6780691710349392
ACH-000849,-0.8522677928912055
ACH-000851,-0.7970528247096568
ACH-000855,-1.139422881078244
ACH-000856,-0.6928331948124941
ACH-000858,-0.192264250787654
ACH-000859,-0.7455561627189772
ACH-000861,-0.5171346854563345
ACH-000862,-0.3998039084885574
ACH-000865,-0.5788004267084779
ACH-000866,-0.9055764253340809
ACH-000867,-0.6884567582516636
ACH-000869,-0.6604170716937018
ACH-000872,-0.8839707523094208
ACH-000873,-0.8028054282777423
ACH-000876,-0.6908169213362867
ACH-000878,-0.9185960823204552
ACH-000880,-0.7292037644531462
ACH-000881,-1.005789512074033
ACH-000882,-0.7464950283439159
ACH-000884,-0.9374887224882918
ACH-000885,-0.6000269208274271
ACH-000887,-0.7886576808855704
ACH-000889,-0.8145743335139368
ACH-000896,-0.9815404793920778
ACH-000898,-0.5313899004295186
ACH-000900,-0.6105371891929172
ACH-000901,-0.7378142155665314
ACH-000905,-0.9697943539420186
ACH-000906,-0.7625315515090307
ACH-000907,-0.5487047413760217
ACH-000910,-1.0191397486849716
ACH-000911,-0.6616272483561983
ACH-000912,-0.884655615555522
ACH-000913,-0.961663552240819
ACH-000915,-1.0791094036756006
ACH-000916,-0.585638500207599
ACH-000917,-0.8295398701173101
ACH-000920,-0.7245008767990355
ACH-000921,-0.7191796741977649
ACH-000924,-0.7182566811964215
ACH-000926,-0.9203782831008394
ACH-000928,-0.8133805110671718
ACH-000929,-0.5441951188263197
ACH-000932,-0.6898683764502536
ACH-000935,-0.7438464015579391
ACH-000936,-0.7196828133510109
ACH-000937,-0.7576704165626132
ACH-000938,-0.9854884456204728
ACH-000939,-0.9215762071862404
ACH-000941,-0.8859348318102609
ACH-000943,-0.8295924429863498
ACH-000946,-0.8207182995880403
ACH-000947,-0.8738621758343135
ACH-000948,-0.8394692707239024
ACH-000950,-0.9796965218331876
ACH-000953,-0.9100773936277528
ACH-000954,-0.7453729307903811
ACH-000957,-0.7986440817135719
ACH-000958,-0.6620504541248292
ACH-000960,-0.7921676523394966
ACH-000963,-0.4504398124180666
ACH-000968,-1.0895909578059575
ACH-000969,-0.3386569089988693
ACH-000972,-0.4420342243739152
ACH-000973,-0.8158786838080566
ACH-000974,-0.7052297629093522
ACH-000978,-0.8655081775859411
ACH-000984,-0.6552163278402693
ACH-000986,-0.7888385431508257
ACH-000988,-0.9119409220518836
ACH-000993,-0.7892402320504948
ACH-000994,-0.6736777233230615
ACH-000996,-0.3676281961060157
ACH-001001,-0.5956063904442925
ACH-001020,-1.1415696044508188
ACH-001028,-0.7844792429931449
ACH-001031,-0.7708843032469573
ACH-001038,-0.7469536083768191
ACH-001048,-0.9035162833393564
ACH-001050,-0.936142063026682
ACH-001053,-0.6201551204340789
ACH-001054,-1.0642351820652185
ACH-001061,-0.8235504680740731
ACH-001067,-0.5580739550517105
ACH-001075,-0.8278834820121943
ACH-001096,-0.8175911067440887
ACH-001111,-0.3705933800099517
ACH-001119,-0.7752507323631512
ACH-001128,-0.7556139222804243
ACH-001134,-0.5035432860116671
ACH-001151,-1.0291100380247151
ACH-001163,-0.8072293375765741
ACH-001164,-0.9634430249656588
ACH-001183,-0.1339605819763871
ACH-001192,-0.9036071068323936
ACH-001193,-0.8166666095949802
ACH-001196,-1.1207561410909832
ACH-001197,-0.523042494915123
ACH-001205,-0.9352509367276814
ACH-001211,-0.6938446242338456
ACH-001212,-0.32505693207654
ACH-001228,-0.5413640680928699
ACH-001232,-0.5181889534936298
ACH-001239,-0.8558302900085665
ACH-001270,-1.0356809267072464
ACH-001274,-0.8070236828919669
ACH-001275,-0.7659977244746368
ACH-001277,-0.4983095985275215
ACH-001278,-0.7944079649107331
ACH-001280,-0.7303676019261568
ACH-001283,-0.9797619266150738
ACH-001289,-0.815780179688424
ACH-001300,-0.9077386560183208
ACH-001301,-0.493583613745659
ACH-001302,-0.9934857845376506
ACH-001306,-0.8976431719746032
ACH-001318,-0.6936974396492064
ACH-001322,-0.7281996381155019
ACH-001328,-0.8805897034599017
ACH-001332,-0.975018605382372
ACH-001336,-0.3418610659870869
ACH-001346,-0.6987315411456995
ACH-001353,-0.8930029726034995
ACH-001354,-1.2052933897988014
ACH-001367,-0.9536821276884834
ACH-001368,-0.6826095590379531
ACH-001374,-0.6839457462137261
ACH-001377,-0.4771213658389291
ACH-001380,-0.7237481771159597
ACH-001391,-0.9179975263608858
ACH-001408,-1.1279546600049033
ACH-001430,-1.0407037842007858
ACH-001431,-0.8459486963414936
ACH-001450,-0.6007107385240851
ACH-001496,-0.9191429300767491
ACH-001500,-0.7881672509059622
ACH-001523,-0.6752119972620442
ACH-001532,-0.6619659363364419
ACH-001550,-0.545983302583359
ACH-001552,-0.648385199724129
ACH-001554,-0.8847951037099714
ACH-001654,-0.7707077830776687
ACH-001735,-0.908019502040716
ACH-001736,-0.8399804785874139
ACH-001737,-0.5862402304706635
ACH-001740,-1.0499816395238024
ACH-001745,-0.8023212450251942
ACH-001765,-0.8650020883482941
