,ANXA4 (307)
ACH-000004,-0.06470953265553601
ACH-000005,0.09742923874721653
ACH-000007,0.3564541989986855
ACH-000009,0.10594341518794463
ACH-000011,0.11653247196865653
ACH-000012,-0.004318960508703994
ACH-000013,0.12470645452942325
ACH-000014,0.19163527634060384
ACH-000015,-0.011984807655122432
ACH-000017,0.17576362393117598
ACH-000018,0.0264743478841457
ACH-000019,0.12796031843559333
ACH-000021,0.02292155200006538
ACH-000022,0.2022262491510447
ACH-000025,0.20298557588998545
ACH-000028,0.1606299136630451
ACH-000030,0.01933946136646005
ACH-000035,-0.10437349682978997
ACH-000036,0.030844759311331706
ACH-000037,0.07529531511015468
ACH-000039,0.10147715394323402
ACH-000040,0.057362928464096324
ACH-000041,0.11048981387194692
ACH-000042,0.12301346900341467
ACH-000045,0.023156873434065358
ACH-000047,0.08217149000988631
ACH-000052,0.2363060516285357
ACH-000053,0.04478849371071015
ACH-000054,0.07069998985836125
ACH-000055,0.12840169746157226
ACH-000060,0.07644040576980522
ACH-000067,0.012468846694390408
ACH-000070,0.22421583968494305
ACH-000075,-0.03203296290943995
ACH-000078,-0.03535807755060294
ACH-000082,0.13672637739028332
ACH-000085,0.12639208704910554
ACH-000086,0.04165814088517642
ACH-000087,0.1152479232009437
ACH-000092,-0.030313619601715018
ACH-000095,0.041900974740739685
ACH-000097,0.14674836970294775
ACH-000098,0.1343257854130726
ACH-000099,0.01138903844403845
ACH-000108,0.10246136852506284
ACH-000113,0.07427258553864845
ACH-000116,0.07686906579207324
ACH-000118,0.06311873967448221
ACH-000120,0.05239983861103064
ACH-000123,0.10475395267251646
ACH-000127,0.08863646845547989
ACH-000128,0.08551402151962978
ACH-000132,0.057820343773247976
ACH-000133,0.05040212397266237
ACH-000137,0.20749336810632948
ACH-000138,0.18718152470720384
ACH-000142,0.09853641107836053
ACH-000143,0.23269230376170705
ACH-000146,0.1424062176186183
ACH-000148,0.1016322273487634
ACH-000150,0.2871482284913557
ACH-000152,0.0798466182257107
ACH-000153,0.3121277902808349
ACH-000159,0.04165563412341202
ACH-000160,0.0678573946076819
ACH-000163,0.1177234358482669
ACH-000167,0.018825031206734004
ACH-000168,0.0076434606200811205
ACH-000169,0.17600412170510038
ACH-000178,0.10170095060819748
ACH-000183,0.12077419601180993
ACH-000188,0.15371078990281176
ACH-000189,0.18950699543579244
ACH-000190,0.08933907245094849
ACH-000198,0.08838045453858644
ACH-000203,-0.1812248573776136
ACH-000204,0.04162898329463123
ACH-000206,0.13633397671277622
ACH-000207,-0.037815378670083485
ACH-000208,0.2015187236390641
ACH-000210,-0.08641092336278164
ACH-000211,0.19742128150751048
ACH-000215,0.059841200260047175
ACH-000221,0.028753855287422737
ACH-000222,0.20888093096191185
ACH-000223,0.11301046161850012
ACH-000226,-0.05316873404655572
ACH-000227,0.10716830989482252
ACH-000228,0.04881318857252436
ACH-000231,0.09934100558580712
ACH-000232,0.047331569956855314
ACH-000233,-0.014372038428102384
ACH-000234,0.1222070334525748
ACH-000235,0.13127048755531032
ACH-000237,0.10205716604586748
ACH-000238,0.1106490538780706
ACH-000242,-0.05970472596774789
ACH-000243,0.07048827708851563
ACH-000244,-0.22658868495165446
ACH-000246,0.17566410436217594
ACH-000248,-0.020851396324757326
ACH-000250,0.0510055311487673
ACH-000251,-0.043279577755662234
ACH-000252,0.18183517111710693
ACH-000253,-0.01054465900849307
ACH-000255,0.08012565204289859
ACH-000256,-0.0041382084827956255
ACH-000257,0.02485522594849736
ACH-000258,0.17368921850125812
ACH-000259,0.048951235501813344
ACH-000260,0.08650015945342691
ACH-000261,0.19095678171121186
ACH-000262,0.07013274941922294
ACH-000263,-0.034616156483076074
ACH-000264,0.07082439859726428
ACH-000265,0.0889128607916314
ACH-000266,0.07323219170614131
ACH-000272,0.1371307916368016
ACH-000274,0.0510935926840437
ACH-000277,0.17720956796388454
ACH-000278,0.09397613349441784
ACH-000279,-0.053545683702212486
ACH-000280,0.07686113723885564
ACH-000281,0.0619657904207882
ACH-000288,0.012738256535916651
ACH-000291,0.11912486250587348
ACH-000293,-0.025875476303617338
ACH-000294,0.09544668164283986
ACH-000295,0.01135851761308448
ACH-000296,0.16433771247476645
ACH-000302,0.11014622635042788
ACH-000304,0.005821302710581211
ACH-000307,-0.0018296853419886509
ACH-000308,0.12339081649019705
ACH-000310,0.059584963039762275
ACH-000311,0.11360986386090854
ACH-000312,0.05587780567594021
ACH-000315,-0.0505154671754492
ACH-000316,0.1445545306400433
ACH-000317,0.046871834694675416
ACH-000318,0.059244966371803785
ACH-000319,0.15638169521658113
ACH-000320,0.15903094856461994
ACH-000322,0.08136256786487582
ACH-000323,0.09430133845415486
ACH-000324,0.07412519439903657
ACH-000329,-0.010733042243188936
ACH-000330,-0.02202735684339724
ACH-000331,0.1269131522568306
ACH-000332,0.08328228879914107
ACH-000334,0.035866893464642016
ACH-000335,-0.024168298219860097
ACH-000336,0.3902552156506079
ACH-000337,0.06116383959524727
ACH-000338,0.12990153861204567
ACH-000339,0.029645123109563788
ACH-000341,-0.044452735783755
ACH-000348,0.05541554585604503
ACH-000350,0.13716583377622446
ACH-000352,0.02857110636496235
ACH-000356,0.1920355957218808
ACH-000361,0.1211394572521172
ACH-000362,0.03883602575650896
ACH-000363,0.118360184025809
ACH-000364,0.10600219209361722
ACH-000365,0.1224546210043254
ACH-000366,0.06669746361568914
ACH-000368,-0.16829983708240495
ACH-000374,0.16769306864637462
ACH-000375,0.04598944323267466
ACH-000376,0.10624595486886712
ACH-000381,-0.012397100133863274
ACH-000383,0.13783578715898795
ACH-000387,0.045645929862011485
ACH-000389,0.24927583205577264
ACH-000390,0.09268530879569732
ACH-000393,-0.11380678714114348
ACH-000395,0.13169747946223584
ACH-000396,-0.07352565604726558
ACH-000397,-0.08586836558565322
ACH-000401,0.12578651931389292
ACH-000402,0.2245371628868657
ACH-000403,0.08568210708207911
ACH-000404,0.21423531681375726
ACH-000406,-0.020374851220889643
ACH-000407,0.0780791334040317
ACH-000408,-0.06452704944438901
ACH-000410,0.038162294931478574
ACH-000411,0.211263555690611
ACH-000414,0.09459248971412199
ACH-000415,0.08917100719235319
ACH-000416,0.024253116439189083
ACH-000420,0.2585812863805595
ACH-000421,0.06183930619539532
ACH-000424,0.1111703072307906
ACH-000425,0.041858986462878965
ACH-000426,0.10178664866243448
ACH-000427,0.06554654184258035
ACH-000433,0.2544816518510783
ACH-000435,0.2818708094943416
ACH-000436,0.2256907974052943
ACH-000444,-0.007218172090195181
ACH-000445,0.0016133721719158176
ACH-000448,0.10136097416368878
ACH-000450,0.16796469574209724
ACH-000452,0.12612950552558855
ACH-000454,-0.051796247416795484
ACH-000458,0.10367545224712167
ACH-000459,0.2706679691514798
ACH-000460,-0.07091019758249421
ACH-000461,0.04499082522426608
ACH-000463,0.0010013468167389332
ACH-000464,0.10152906164059954
ACH-000466,-0.049323585256023074
ACH-000467,0.12940348241143898
ACH-000468,0.027079844559035712
ACH-000469,0.018153675234985758
ACH-000470,0.16869627907741008
ACH-000471,0.06092555054600082
ACH-000472,0.057163287256027574
ACH-000473,0.04408692911737324
ACH-000475,0.0912982383690126
ACH-000476,0.10590441735305356
ACH-000477,0.18500091338817454
ACH-000479,-0.06617338382012287
ACH-000480,0.008760296653585539
ACH-000481,0.05061075675658249
ACH-000483,0.09494035344204538
ACH-000484,0.15628125297585638
ACH-000485,0.08059831413354107
ACH-000486,0.0810168302256744
ACH-000487,0.047339919508272515
ACH-000488,0.044501624380406835
ACH-000490,-0.015727126135267618
ACH-000491,-0.01139242695461042
ACH-000495,-0.06196251020785755
ACH-000496,0.04385008280165693
ACH-000499,0.03524717834073442
ACH-000500,-0.046673935902446236
ACH-000502,0.07167363324473829
ACH-000503,0.0438408495278769
ACH-000505,0.04800941860076858
ACH-000507,0.19049317942046012
ACH-000510,0.1041037823473352
ACH-000511,0.10525043787186047
ACH-000512,-0.1232092336283801
ACH-000516,0.05602617387556246
ACH-000517,0.1114327366268364
ACH-000518,0.028260249841053645
ACH-000520,0.0818968404907286
ACH-000521,0.06575258732328856
ACH-000522,0.16390951197602116
ACH-000524,0.005029657440010432
ACH-000527,0.08597589350204783
ACH-000528,0.12445515849809442
ACH-000537,0.04895244362939452
ACH-000541,-0.007238393398842167
ACH-000542,0.08311935331716562
ACH-000544,0.01674665935505884
ACH-000545,-0.051652362328868835
ACH-000547,0.1722210880080895
ACH-000548,-0.039461184681165835
ACH-000549,0.04209544145828587
ACH-000550,-0.005244350597573453
ACH-000552,0.035725647505291086
ACH-000556,0.14315765104569092
ACH-000557,0.050651501913396464
ACH-000569,-0.1436549335867593
ACH-000570,0.03570059208640109
ACH-000571,0.1681220235829932
ACH-000573,0.07430544936107382
ACH-000576,0.09404292648813334
ACH-000579,0.07443989748724067
ACH-000580,-0.03758388986861248
ACH-000584,0.11247213273898518
ACH-000585,0.09170699710325313
ACH-000588,0.07689962280131292
ACH-000589,0.029602250955737607
ACH-000591,0.06532293251620175
ACH-000593,-0.02385845523953906
ACH-000600,0.12786918052447474
ACH-000601,0.12752360432855506
ACH-000605,0.133098817200837
ACH-000606,-0.0017696310879553726
ACH-000608,0.10337379032305986
ACH-000614,0.0840697297972481
ACH-000616,-0.0887380541841144
ACH-000618,0.2746740533565593
ACH-000619,0.06498871762910757
ACH-000620,0.19698464721094028
ACH-000621,0.07057390747865076
ACH-000622,0.055136330355894526
ACH-000623,0.050080032002456636
ACH-000624,0.00697381518988573
ACH-000627,0.06070204332651032
ACH-000630,0.07470132287985129
ACH-000631,0.09048196678879793
ACH-000632,0.057377089386437034
ACH-000633,0.062230871861624376
ACH-000637,0.07687442436509709
ACH-000638,0.13343673373580006
ACH-000646,0.04416393966755208
ACH-000647,0.10217762920495352
ACH-000648,0.0799994856358909
ACH-000649,0.1060423745092378
ACH-000651,0.07454956239185087
ACH-000652,0.1807735204078275
ACH-000653,-0.009272821909836559
ACH-000657,0.02882871262598998
ACH-000658,0.1574954198914192
ACH-000661,0.12555254290635928
ACH-000662,0.2354891960295622
ACH-000663,-0.011429063125344929
ACH-000665,0.003433469198929677
ACH-000671,0.042339750284753855
ACH-000672,0.23839424598810524
ACH-000673,0.02550466588036468
ACH-000676,0.12240089178452675
ACH-000677,0.08051140365155372
ACH-000681,0.18282757241317427
ACH-000683,0.024970929970767542
ACH-000684,0.20544929202039985
ACH-000688,0.1913186473578236
ACH-000693,0.039700217525775364
ACH-000694,0.11220354547786976
ACH-000695,0.18429314426907528
ACH-000696,0.09539401590962288
ACH-000697,0.07386173543643453
ACH-000699,0.0849461328281875
ACH-000701,0.11252577923762687
ACH-000706,0.09900362657166133
ACH-000711,0.032927815332610695
ACH-000713,-0.02294783479015405
ACH-000714,0.05232316268606976
ACH-000718,0.13080520691555714
ACH-000720,0.09180291096808542
ACH-000721,-0.002321215185514123
ACH-000724,0.2888222811362911
ACH-000725,0.15048859541731405
ACH-000732,-0.06373178238046305
ACH-000734,0.13752426559424555
ACH-000735,0.08815594448123258
ACH-000736,0.12675304549182015
ACH-000738,0.14248162432963488
ACH-000746,0.1374834790907073
ACH-000747,0.04767410584630155
ACH-000748,0.15375702931372934
ACH-000753,0.10378623918469804
ACH-000756,0.12809948130605564
ACH-000757,0.2099343468562917
ACH-000758,-0.06469187860414309
ACH-000760,0.000691583139521536
ACH-000762,0.2458822111390067
ACH-000763,0.2642479785350509
ACH-000764,0.0966042423371864
ACH-000765,0.14154010693590202
ACH-000766,-0.021326789467427068
ACH-000767,0.20302745200375452
ACH-000768,0.03830870286450967
ACH-000769,0.02369072261897581
ACH-000770,0.019999667153147046
ACH-000771,0.0180274166629612
ACH-000773,-0.03852414873299444
ACH-000776,0.12352825007268893
ACH-000777,-0.01318957733510734
ACH-000778,0.02487156481024061
ACH-000781,0.13203322509361326
ACH-000782,0.2106337062154656
ACH-000783,0.13897613803960585
ACH-000784,0.052302774810251806
ACH-000785,0.0980476706434948
ACH-000787,0.005207491553781192
ACH-000788,0.05247346099426745
ACH-000791,0.036708289311919495
ACH-000792,0.1654940622486427
ACH-000794,0.07336605202631666
ACH-000796,0.0621949224101836
ACH-000798,-0.0402109420881081
ACH-000799,-0.011873986153906908
ACH-000800,0.059846142640525214
ACH-000802,0.2787387649626836
ACH-000804,-0.044223757779677283
ACH-000805,0.24742400134304066
ACH-000809,0.054396257411432274
ACH-000810,0.17880003364480346
ACH-000811,0.06769839095779266
ACH-000817,-0.12678055751662495
ACH-000819,0.11517441537467155
ACH-000820,0.18716034926875075
ACH-000821,0.10656906072314673
ACH-000822,0.0554830460197936
ACH-000823,-0.034448804544025324
ACH-000824,0.11649570063895175
ACH-000827,0.07789836989199468
ACH-000829,0.17593519341416106
ACH-000831,-0.038600519864259185
ACH-000832,-0.009880063034917392
ACH-000833,0.12940650608362786
ACH-000834,0.13369219840334062
ACH-000835,0.13232121278588324
ACH-000836,0.04029046573603996
ACH-000837,0.013556293747067918
ACH-000838,-0.01624739186930051
ACH-000839,0.12978327442074186
ACH-000840,0.2482670092090747
ACH-000841,0.11952249384425458
ACH-000843,0.1746126584805341
ACH-000846,-0.07701072169995103
ACH-000847,-0.01915219565868932
ACH-000848,0.13826785180377385
ACH-000849,0.17217134133212028
ACH-000851,0.08622118867209308
ACH-000855,0.23726546689267936
ACH-000856,0.10186078345752204
ACH-000858,0.06158881899270585
ACH-000859,0.01936772243419068
ACH-000861,0.22821978753574845
ACH-000862,0.17115296746618106
ACH-000865,0.20312783324745728
ACH-000866,0.10021053548856763
ACH-000867,0.10062201220323824
ACH-000869,0.04667348588272843
ACH-000872,0.0822688310621443
ACH-000873,0.0738689677233107
ACH-000876,0.1435575920172758
ACH-000878,0.07914979844646218
ACH-000880,0.111457713462549
ACH-000881,0.15960892792988238
ACH-000882,0.027149223139102258
ACH-000884,0.08554352606657764
ACH-000885,0.06067358766454615
ACH-000887,0.13117094471539162
ACH-000889,0.11438261759432496
ACH-000896,0.03320421511160696
ACH-000898,0.14432639726800878
ACH-000900,0.11521170723560414
ACH-000901,0.06079824835762414
ACH-000905,-0.03238296722670598
ACH-000906,0.08359412041859196
ACH-000907,0.016021832664211772
ACH-000910,0.08744503746666896
ACH-000911,0.05346960044662248
ACH-000912,-0.012425187215040866
ACH-000913,0.15041765270684468
ACH-000915,0.13630550905321348
ACH-000916,0.29308401040914284
ACH-000917,0.1940576428337389
ACH-000920,0.116056226399763
ACH-000921,0.018181236844063843
ACH-000924,0.052609659219286405
ACH-000926,0.12029349643661587
ACH-000928,0.017645152595006867
ACH-000929,0.21136295229617302
ACH-000932,0.21893799627948293
ACH-000935,0.0554724048840869
ACH-000936,0.02483238737610064
ACH-000937,0.07272081762774693
ACH-000938,0.13933402917087528
ACH-000939,0.07418778624893657
ACH-000941,0.1528148431522651
ACH-000943,0.08870403335785036
ACH-000946,0.21201394804688448
ACH-000947,0.11612118872580712
ACH-000948,0.1666426791336561
ACH-000950,0.24584183872500534
ACH-000953,0.02722185778867036
ACH-000954,-0.07865809271582097
ACH-000957,0.2800564700988726
ACH-000958,0.22835180754847864
ACH-000960,0.12209946049123847
ACH-000963,0.07115351443816635
ACH-000968,0.10909502798895418
ACH-000969,0.1424415270883611
ACH-000972,0.20333325459257445
ACH-000973,0.009098717897841516
ACH-000974,0.07190347326256745
ACH-000978,0.08630176509066563
ACH-000984,0.11033744926636437
ACH-000986,0.033055460214541435
ACH-000988,0.1989699193299865
ACH-000993,0.15672536488425992
ACH-000994,-0.0833704623499926
ACH-000996,0.08351671764890525
ACH-001001,0.057782761057412126
ACH-001020,-0.09280830989447572
ACH-001028,0.08341972954170437
ACH-001031,0.1618052862463424
ACH-001038,0.025609744982014158
ACH-001048,0.0641697355769733
ACH-001050,-0.021224939877083897
ACH-001053,0.03743700465952576
ACH-001054,0.14739751995963524
