,RD3 (343035)
ACH-000004,-0.060786422551659565
ACH-000005,0.04366182396016218
ACH-000007,-0.055213780285655656
ACH-000009,-0.05295651348267076
ACH-000011,0.11832458203651065
ACH-000012,0.0010138234123820505
ACH-000013,0.06731492496914013
ACH-000014,0.14206497412756008
ACH-000015,0.1563621173552305
ACH-000017,0.1002354187251674
ACH-000018,0.019451680749393088
ACH-000019,0.12522654789827214
ACH-000021,0.017798273058359213
ACH-000022,0.05763200481412605
ACH-000025,-0.21908683754212616
ACH-000028,0.01842831127962426
ACH-000030,0.016273632474213283
ACH-000035,0.044396399094344265
ACH-000036,0.20245568277389034
ACH-000037,0.2592444979064349
ACH-000039,0.3630668956233442
ACH-000040,0.08095646240241765
ACH-000041,0.06695585899101539
ACH-000042,0.08843072713231992
ACH-000045,0.05580522903941073
ACH-000047,0.04158232766296596
ACH-000052,0.18348544347948495
ACH-000053,0.05449106553579383
ACH-000054,0.11094299476698996
ACH-000055,0.2357114547053752
ACH-000060,0.1002575830021181
ACH-000067,0.0875020737845958
ACH-000070,-0.28180659228581306
ACH-000075,0.07730473680111673
ACH-000078,0.04698724292405803
ACH-000082,0.1088728823102686
ACH-000085,0.01051069236946163
ACH-000086,-0.21761545635101068
ACH-000087,0.062147859202373264
ACH-000092,0.029248614223423806
ACH-000095,-0.005105062815294158
ACH-000097,0.13114809768168012
ACH-000098,0.0010518111955225467
ACH-000099,0.15126700416937325
ACH-000108,0.14721733041920892
ACH-000113,-0.07582518738102399
ACH-000116,0.1105152467422056
ACH-000118,0.030978044468717943
ACH-000120,0.037945618377854935
ACH-000123,0.028039239832793283
ACH-000127,0.08285180354342682
ACH-000128,0.09717565487185324
ACH-000132,-0.038854720609785266
ACH-000133,0.10418816754056938
ACH-000137,0.04844842664366331
ACH-000138,0.06548987515550607
ACH-000142,-0.09878813019361082
ACH-000143,0.0629130978794287
ACH-000146,0.08961288794687504
ACH-000148,-0.054987768593067886
ACH-000150,0.006759970768603076
ACH-000152,0.21305376912428295
ACH-000153,0.11039974927359653
ACH-000159,0.14750634688521508
ACH-000160,0.10510481091484572
ACH-000163,-0.010229501823067838
ACH-000167,0.5483167081188954
ACH-000168,0.105372143356273
ACH-000169,0.2379972213101854
ACH-000178,0.19802957759658107
ACH-000183,0.0030656898595383788
