,MPC2 (25874)
ACH-000376,-0.22255383848652008
ACH-000381,-0.28513417246157674
ACH-000383,-0.24034542206012935
ACH-000387,-0.1903626433482672
ACH-000389,-0.18591310365730265
ACH-000390,-0.1887019731842861
ACH-000393,-0.06288150812915917
ACH-000395,-0.19495889868491675
ACH-000396,-0.3385036862361636
ACH-000397,-0.16213569887282125
ACH-000401,-0.253129697274732
ACH-000402,-0.06953189581248939
ACH-000403,-0.2638189440888347
ACH-000404,-0.10848272753400763
ACH-000406,-0.168973011828618
ACH-000407,-0.10976895602189923
ACH-000408,-0.16176489377166606
ACH-000410,-0.1227943187395063
ACH-000411,-0.3924607799392792
ACH-000414,-0.12273274026835865
ACH-000415,-0.06862381043489255
ACH-000416,-0.2826750250923981
ACH-000420,-0.29640332012651666
ACH-000421,-0.2621820298551202
ACH-000424,0.07832131473052538
ACH-000425,-0.03959574134617372
ACH-000426,-0.3769798605377872
ACH-000427,-0.3050844899892117
ACH-000433,-0.2480403582954933
ACH-000435,-0.0950265642840657
ACH-000436,0.0228109288252686
ACH-000444,-0.2484714733095058
ACH-000445,-0.2636093180555393
ACH-000448,-0.1505640266501658
ACH-000450,-0.31819072693659456
ACH-000452,-0.15721046488576085
ACH-000454,-0.16852190726215316
ACH-000458,-0.024099009626523886
ACH-000459,-0.214102731467616
ACH-000460,-0.19201969551478304
ACH-000461,-0.12726806021568265
ACH-000463,-0.25105854210506123
ACH-000464,-0.153533614992306
ACH-000466,-0.09134757534690376
ACH-000467,-0.3377705820312025
ACH-000468,-0.2719253300791824
ACH-000469,-0.20736671463934053
ACH-000470,-0.3069406737089001
ACH-000471,-0.22039270428401908
ACH-000472,-0.14890640137269065
ACH-000473,-0.07143427173454771
ACH-000475,-0.08488576354860669
ACH-000476,-0.2368450275537456
ACH-000477,0.049917155529406544
ACH-000479,-0.24861767328278714
ACH-000480,-0.18703447022329234
ACH-000481,-0.1979534209914798
ACH-000483,-0.06574991030593627
ACH-000484,-0.485883418296741
ACH-000485,-0.051887200316165984
ACH-000486,-0.04703862784228332
ACH-000487,-0.1660988221112026
ACH-000488,-0.08052502488117343
ACH-000490,-0.1729251602317724
ACH-000491,0.13182096355047054
ACH-000495,-0.11442596253476126
ACH-000496,-0.05626497941682046
ACH-000499,-0.15178091727856596
ACH-000500,-0.3130845907515722
ACH-000502,-0.03771064990771068
ACH-000503,-0.374086270530325
ACH-000505,-0.1842725562196669
ACH-000507,-0.04404606284941535
ACH-000510,-0.24043551983751746
ACH-000511,-0.2528636789224251
ACH-000512,-0.22500461611918685
ACH-000516,-0.2670758118181156
ACH-000517,-0.19296971782551425
ACH-000518,-0.1658767111932279
ACH-000520,-0.05942320218401745
ACH-000521,0.03648722879338432
ACH-000522,-0.28335541606858045
ACH-000524,-0.1245576139371695
ACH-000527,-0.07634317248855635
ACH-000528,-0.13698989931911146
ACH-000537,-0.14865206969331268
ACH-000541,-0.009159808024380905
ACH-000542,-0.16403735492863095
ACH-000544,-0.180449883607544
ACH-000545,-0.19105675794768684
ACH-000547,-0.27605833398834884
ACH-000548,-0.3475232471028801
ACH-000549,-0.12654251491381344
ACH-000550,-0.014965971636018196
ACH-000552,0.006643695639480838
ACH-000556,-0.4678122348143627
ACH-000557,-0.21566990350565235
ACH-000569,-0.15605844475574834
ACH-000570,-0.11573772947941405
ACH-000571,-0.4544290902128492
ACH-000573,-0.061641578402236524
ACH-000576,-0.3045967681105569
ACH-000579,-0.2012958292644108
ACH-000580,-0.05923265944026095
ACH-000584,-0.06266634603658694
ACH-000585,-0.31796744898957163
ACH-000588,-0.19352759577348166
ACH-000589,-0.32216678069241284
ACH-000591,0.08855426618884447
ACH-000593,-0.06432947197866863
ACH-000600,-0.27957660677037405
ACH-000601,-0.16750638077005506
ACH-000605,0.009940172526199182
ACH-000606,-0.1740111372972513
ACH-000608,-0.08818710135178379
ACH-000614,-0.3257206403512136
ACH-000616,-0.2303749704884191
ACH-000618,-0.24095882260992896
ACH-000619,-0.13054800655279006
ACH-000620,-0.1639891343161739
ACH-000621,-0.14762909881197514
ACH-000622,-0.3039099817671649
ACH-000623,-0.17426184416442403
ACH-000624,-0.17139847902533242
ACH-000627,-0.06240416345967721
ACH-000630,-0.058600772372229826
ACH-000631,-0.1988258900186329
ACH-000632,-0.08938460090185289
ACH-000633,-0.27975990370391074
ACH-000637,-0.07832360181055485
ACH-000638,0.1240906514596943
ACH-000646,0.04553548313628555
ACH-000647,-0.1912867826369868
ACH-000648,-0.07101868617424804
ACH-000649,-0.18807483667097444
ACH-000651,-0.13967414572187425
ACH-000652,-0.08539613467548292
ACH-000653,-0.1554760214836956
ACH-000657,0.009427851076411184
ACH-000658,-0.1505127956327635
ACH-000661,-0.5177113045892495
ACH-000662,-0.2967128344172629
ACH-000663,0.07374266757172092
ACH-000665,-0.18401332453338176
ACH-000671,-0.1931330168918759
ACH-000672,0.14603384155450178
ACH-000673,-0.1758091131397977
ACH-000676,-0.33941908688958305
ACH-000677,-0.14766690275030747
ACH-000681,-0.006706228875846446
ACH-000683,-0.3106020612994752
ACH-000684,-0.19620350397705175
ACH-000688,-0.1589988686202184
ACH-000693,-0.2538031737075869
ACH-000694,-0.15602559859680107
ACH-000695,-0.2489609031044975
ACH-000696,-0.15399559624670342
ACH-000697,-0.5189910313220963
ACH-000699,-0.14474012916720586
ACH-000701,-0.24383924339806434
ACH-000706,-0.2882128738147058
ACH-000711,0.057381370466918075
ACH-000713,-0.2425434831487526
ACH-000714,-0.3880527819336265
ACH-000718,-0.012826493096988786
ACH-000720,-0.3091401674161006
ACH-000721,0.04355760472366303
ACH-000724,-0.2450453275200087
ACH-000725,-0.3630324940216216
ACH-000732,-0.13246378144631898
ACH-000734,-0.11853219299352342
ACH-000735,-0.1994627945309569
ACH-000736,-0.4452060546810658
ACH-000738,-0.065490728199632
ACH-000746,-0.2530976544067548
ACH-000747,-0.25670341156860715
ACH-000748,-0.1490760406851477
ACH-000753,-0.12947177891874148
ACH-000756,-0.20091493893301274
ACH-000757,-0.18324998717694352
ACH-000758,-0.2298003736985195
ACH-000760,-0.1349574853399917
ACH-000762,-0.1436925888292092
ACH-000763,-0.21595431951043975
ACH-000764,0.08919011746742597
ACH-000765,-0.2797246917774778
ACH-000766,-0.10247441687027042
ACH-000767,-0.2157645655596568
ACH-000768,-0.1441397440844324
ACH-000769,-0.2005730075574864
ACH-000770,-0.08497344024184139
ACH-000771,-0.20556541683095012
ACH-000773,-0.1802012639494892
ACH-000776,-0.1012891680028212
ACH-000777,-0.05484499009665456
ACH-000778,-0.04508996907490618
ACH-000781,0.08652662276656484
ACH-000782,0.037249276500678205
ACH-000783,-0.14217310337525169
ACH-000784,-0.17133484775730878
ACH-000785,-0.1699194030892905
ACH-000787,-0.029551475930311037
ACH-000788,-0.12272276374643268
ACH-000791,-0.2618226985879311
ACH-000792,-0.0817531603618979
ACH-000794,-0.2369163464081317
ACH-000796,0.22116768531577335
ACH-000798,-0.2765402360356873
ACH-000799,-0.2944365123066588
ACH-000800,-0.1627820343065085
ACH-000802,-0.2713058711082118
ACH-000804,-0.0406237104638027
ACH-000805,-0.12017789725195975
ACH-000809,-0.16021890264706298
ACH-000810,-0.08749460590349803
ACH-000811,-0.1842938813990128
ACH-000817,-0.5784758159597219
ACH-000819,-0.21101328553399815
ACH-000820,-0.02732633076732792
ACH-000821,-0.2246710675196136
ACH-000822,-0.7126053357434559
ACH-000823,-0.171646295116233
ACH-000824,-0.09436665448397097
ACH-000827,-0.1876064246667774
ACH-000829,-0.30437829822448365
ACH-000831,0.033734645617324865
ACH-000832,-0.633612647188486
ACH-000833,-0.20528265839084195
ACH-000834,-0.0696617356415716
ACH-000835,-0.19737631203528352
ACH-000836,-0.07274601824218202
ACH-000837,-0.0807305505651681
ACH-000838,-0.14160302041107484
ACH-000839,-0.030759842769901232
ACH-000840,-0.2672434992074739
ACH-000841,-0.06081937388770504
ACH-000843,-0.1905793126399394
ACH-000846,-0.3969970231679419
ACH-000847,-0.012279298465939885
ACH-000848,-0.1494488596677686
ACH-000849,-0.1596534661022262
ACH-000851,-0.20171608105040192
ACH-000855,-0.2890864548126155
ACH-000856,-0.061078323936102824
ACH-000858,-0.1839171582339192
ACH-000859,-0.17892903378082606
ACH-000861,-0.3347722983470023
ACH-000862,-0.024906121870511503
ACH-000865,-0.10407160900085008
ACH-000866,-0.11079451014569212
ACH-000867,-0.13734218443956814
ACH-000869,-0.14463196702969394
ACH-000872,-0.15008416059182605
ACH-000873,-0.2841702907309053
ACH-000876,0.010460157168652544
ACH-000878,0.21517931811958824
ACH-000880,-0.11213102241260008
ACH-000881,-0.17424707850336724
ACH-000882,-0.03510427661757645
ACH-000884,-0.3430282260505714
ACH-000885,-0.5738008527529413
ACH-000887,-0.14024679081032562
ACH-000889,-0.3472476113413178
ACH-000896,-0.17926824853522036
ACH-000898,-0.03321599225018888
ACH-000900,-0.17659794606426718
ACH-000901,-0.13526302851626992
ACH-000905,-0.0749141361962715
ACH-000906,0.1175292715414826
ACH-000907,-0.28638748032932937
ACH-000910,-0.4633573913642837
ACH-000911,-0.2748621938926864
ACH-000912,-0.0027937433978837585
ACH-000913,-0.1843790167677371
ACH-000915,-0.24500753913931844
ACH-000916,0.034693077526776125
ACH-000917,-0.13494811126048872
ACH-000920,-0.39703141925415225
ACH-000921,-0.15216761231566106
ACH-000924,-0.4050798550045982
ACH-000926,-0.22100608030016045
ACH-000928,-0.26558781142050675
ACH-000929,-0.2405411905949737
ACH-000932,-0.2043397749020409
ACH-000935,-0.23309617416352016
ACH-000936,-0.1307204016803062
ACH-000937,-0.07384269227205464
ACH-000938,-0.13498724640002815
ACH-000939,-0.3772286396293513
ACH-000941,-0.3794209034183551
ACH-000943,-0.39577426938937393
ACH-000946,-0.2262505236868759
ACH-000947,-0.2617870467392549
ACH-000948,-0.26793375433284994
ACH-000950,-0.0381674548440648
ACH-000953,-0.20325065154095856
ACH-000954,-0.3240905721101232
ACH-000957,-0.22819596943622564
ACH-000958,-0.18693328856855773
ACH-000960,-0.3013461413799107
ACH-000963,-0.3262940563184114
ACH-000968,-0.15069544922139946
ACH-000969,-0.4920341089958856
ACH-000972,0.04073206942706093
ACH-000973,-0.18397073840791506
ACH-000974,-0.21438917185995096
ACH-000978,0.16475742988413505
ACH-000984,-0.31743317187789843
ACH-000986,-0.18505483513570425
ACH-000988,-0.1223214160551376
ACH-000993,-0.19021222106864474
ACH-000994,-0.15230751983934193
ACH-000996,-0.1737619311056265
ACH-001001,-0.1520682191668685
ACH-001020,-0.19972140179024134
ACH-001028,-0.1207233035451096
ACH-001031,0.0003607153656394293
ACH-001038,-0.424154227241056
ACH-001048,-0.18472022635294952
ACH-001050,0.03280658929561707
ACH-001053,-0.09836428307643252
ACH-001054,-0.25384141785101016
ACH-001061,-0.07703528256252133
ACH-001067,-0.17100026786904518
ACH-001075,-0.1369326596387339
ACH-001096,-0.24718093700687915
ACH-001111,-0.39598716629960734
ACH-001119,-0.17253613453920388
ACH-001128,-0.40975625524753995
ACH-001134,-0.19766246462165826
ACH-001151,-0.17989802564942406
ACH-001163,-0.18848915867874047
ACH-001164,0.04927126595669721
ACH-001183,-0.07810484598652367
ACH-001192,-0.1204099169514093
ACH-001193,-0.12543219391598132
ACH-001196,-0.03899802381627954
ACH-001197,-0.22332071506832915
ACH-001205,-0.2595638246755155
ACH-001211,-0.3462790626101662
ACH-001212,-0.17480311983249355
ACH-001228,-0.30441034318309595
ACH-001232,-0.18752873620156196
ACH-001239,-0.20859129053781733
ACH-001270,-0.2993174557424999
ACH-001274,-0.09097653208790198
ACH-001275,0.0497507671501993
ACH-001277,-0.06709252265511803
ACH-001278,-0.09914304417477143
ACH-001280,-0.3687760429286094
ACH-001283,-0.036750638033656635
ACH-001289,-0.22209064537207068
ACH-001300,-0.11327624585217225
ACH-001301,-0.2757515063641401
ACH-001302,-0.23353227395707565
ACH-001306,-0.20030955023028751
ACH-001318,-0.2659318134149979
ACH-001322,-0.2101207397843972
ACH-001328,-0.15356332015438826
ACH-001332,-0.2780504661069848
ACH-001336,-0.2125501247200492
ACH-001346,-0.1912792838474975
ACH-001353,-0.3295084991276454
ACH-001354,-0.13572068618914682
ACH-001367,-0.16149241939532405
ACH-001368,-0.2056010523170702
ACH-001374,-0.0764317790428853
ACH-001377,-0.10486533461753653
ACH-001380,-0.1871622744672352
ACH-001391,-0.2913408005690016
ACH-001408,-0.16557357806525413
ACH-001430,-0.4721647003585162
ACH-001431,-0.04973397367927899
ACH-001450,-0.03547991673715141
ACH-001496,-0.4016414825953888
ACH-001500,-0.20812489399821416
ACH-001523,-0.1000276848034542
ACH-001532,-0.0653576103401125
ACH-001550,-0.11385324000552045
ACH-001552,-0.21716993676440224
ACH-001554,-0.13003393277508446
ACH-001654,-0.16320685954661612
ACH-001735,0.014184369488515544
ACH-001736,-0.09488421185067304
ACH-001737,0.02196857257188635
ACH-001740,-0.3689303549345481
ACH-001745,-0.2888739613501868
ACH-001765,-0.16908835133016556
