,BIVM (54841)
ACH-000004,0.06337106724461189
ACH-000005,0.14598638289710014
ACH-000007,-0.3740032114179911
ACH-000009,0.13262874703640265
ACH-000011,0.21962175867196027
ACH-000012,0.10482588676868053
ACH-000013,0.04995164870034752
ACH-000014,0.003208359677420717
ACH-000015,-0.07180576662065857
ACH-000017,0.03409108592974237
ACH-000018,0.09388822785282844
ACH-000019,0.14665422792674
ACH-000021,0.12786809807636815
ACH-000022,0.10005015685180144
ACH-000025,0.13936379131542315
ACH-000028,0.10837551742176477
ACH-000030,0.043049359733574113
ACH-000035,-0.018730138811649498
ACH-000036,0.1417787678648796
ACH-000037,-0.02957951752260128
ACH-000039,0.14534905071959442
ACH-000040,0.04008153658956026
ACH-000041,-0.007348317251644587
ACH-000042,0.10097872021787753
ACH-000045,0.11462067655840165
ACH-000047,0.05552539000249917
ACH-000052,0.08724711255241936
ACH-000053,0.09717889927266607
ACH-000054,-0.04541468558828545
ACH-000055,0.2648609660617622
ACH-000060,0.05167689074472075
ACH-000067,0.013821703688819962
ACH-000070,0.024527635706666967
ACH-000075,0.12395395469406205
ACH-000078,-0.06284148188547824
ACH-000082,0.060036655025996276
ACH-000085,0.16399589046253465
ACH-000086,0.15013430216798893
ACH-000087,0.2628762255819786
ACH-000092,0.18246190878986315
ACH-000095,0.006976201532115649
ACH-000097,0.11130942600043282
ACH-000098,0.020361326251031462
ACH-000099,0.08249430958195914
ACH-000108,0.04069438681532694
ACH-000113,-0.006478152264941113
ACH-000116,0.0018157546951967781
ACH-000118,0.12497415061645745
ACH-000120,0.12270368661806867
ACH-000123,0.07664675095467365
ACH-000127,0.1127855169216008
ACH-000128,0.07800693549000286
ACH-000132,-0.09547174020790944
ACH-000133,0.07400495686360341
ACH-000137,0.10668094751159107
ACH-000138,0.07027204797056921
ACH-000142,0.046115735891485335
ACH-000143,0.2536994789986297
ACH-000146,0.12704218388446462
ACH-000148,0.046070240293482
ACH-000150,0.10903525771648016
ACH-000152,-0.04868097475271303
ACH-000153,0.11831397129604293
ACH-000159,-0.004077149231544229
ACH-000160,0.05714388219789
ACH-000163,0.06770502636505472
ACH-000167,-0.17944413803829054
ACH-000168,0.2268046122518137
ACH-000169,0.08820991711704877
ACH-000178,0.06762215976550613
ACH-000183,-0.07160437756347078
ACH-000188,0.19154149278386265
ACH-000189,0.038479138971600976
ACH-000190,0.05154726200066465
ACH-000198,0.060594654066232885
ACH-000203,-0.14556985174679254
ACH-000204,0.10273217900118246
ACH-000206,0.03896314742556774
ACH-000207,0.003925816793138046
ACH-000208,0.20734128939413984
ACH-000210,0.18374399187423004
ACH-000211,0.10674420218764066
ACH-000215,0.08692095193950003
ACH-000221,0.20388123487254284
ACH-000222,0.08407031576472547
ACH-000223,0.023703991297437044
ACH-000226,0.14469401128222387
ACH-000227,-0.11868727516142998
ACH-000228,-0.04686240871840721
ACH-000231,0.17178015973318825
ACH-000232,0.07302898426901347
ACH-000233,0.03606259097587219
ACH-000234,0.07254106190095631
ACH-000235,0.08393244574569175
ACH-000237,0.0005362651425784512
ACH-000238,0.11957039330531527
ACH-000242,-0.0005371185989950497
ACH-000243,0.04175900351371177
ACH-000244,0.21489034326341333
ACH-000246,0.057820852683250226
ACH-000248,0.06825791319252572
ACH-000250,0.10986792652089156
ACH-000251,0.14145408137775534
ACH-000252,-0.07910307395739394
ACH-000253,0.009811082218032015
ACH-000255,0.14251158430845154
ACH-000256,0.05750063933037465
ACH-000257,-0.13984797688180314
ACH-000258,-0.015037497816840063
ACH-000259,0.08297814276221803
ACH-000260,0.05395266924825888
ACH-000261,0.12101300047113722
ACH-000262,0.16281329759848912
ACH-000263,0.16181953103614982
ACH-000264,0.08764218445634549
ACH-000265,0.093719613561669
ACH-000266,-3.610557929757424e-05
ACH-000272,0.03709723934602673
ACH-000274,0.0406600274621813
ACH-000277,0.055629261174597336
ACH-000278,0.06534681669815436
ACH-000279,0.09919987888095946
ACH-000280,0.0807972269222143
ACH-000281,-0.08225434188692535
ACH-000288,0.08980475237119326
ACH-000291,-0.02674502229520377
ACH-000293,0.027105693136870446
ACH-000294,0.008550619878920857
ACH-000295,0.04629399167436082
ACH-000296,0.16786323824469418
ACH-000302,0.01988953918368034
ACH-000304,-0.07266424953953214
ACH-000307,0.05253122767887445
ACH-000308,0.07559863740565928
ACH-000310,0.038850267346367665
ACH-000311,0.0066649891702488424
ACH-000312,0.07397428395229738
ACH-000315,0.07156575740477697
ACH-000316,0.06762318829728482
ACH-000317,0.18687132241219734
ACH-000318,0.093134823828065
ACH-000319,0.2334713395997497
ACH-000320,0.06589135873646143
ACH-000322,0.2311136039793503
ACH-000323,0.037791135175370784
ACH-000324,0.04191993040483048
ACH-000329,0.1191913300820402
ACH-000330,0.16556253677769606
ACH-000331,0.09512420462045908
ACH-000332,0.08672295074288018
ACH-000334,-0.19227287452930114
ACH-000335,0.08001198907717036
ACH-000336,0.07582298074753901
ACH-000337,0.19161429336011795
ACH-000338,-0.13439369413228566
ACH-000339,0.14571150977606112
ACH-000341,0.13821762867014886
ACH-000348,-0.007087165790312305
ACH-000350,0.021762281137835876
ACH-000352,0.05124990376786781
ACH-000356,0.13873934884584208
ACH-000361,0.07963758041511812
ACH-000362,0.04881171982232725
ACH-000363,0.05924452030046597
ACH-000364,0.15212743588979818
ACH-000365,-0.07251810210261303
ACH-000366,-0.01809259907163545
ACH-000368,0.057632278894510384
ACH-000374,-0.024678031830648258
ACH-000375,0.07022851868204097
ACH-000376,0.02831747801725233
ACH-000381,0.14069304833206772
ACH-000383,0.010828396583621978
ACH-000387,0.06682061725465081
ACH-000389,0.0455536937594533
ACH-000390,0.012680530621779448
ACH-000393,0.0773633022144529
ACH-000395,-0.19553565205581155
ACH-000396,-0.1271610408398958
ACH-000397,0.08882630320670099
ACH-000401,0.1598627833563812
ACH-000402,-0.0586872116698581
ACH-000403,0.014339151884039662
ACH-000404,0.11549483157623425
ACH-000406,0.034768621931456536
ACH-000407,-0.062421446659198986
ACH-000408,0.1574804350772114
ACH-000410,0.05334199330368554
ACH-000411,0.049128480383820256
ACH-000414,0.020736454552947717
ACH-000415,-0.002445857269412973
ACH-000416,0.06671884765335423
ACH-000420,0.05548334307759199
ACH-000421,0.06911282574824149
ACH-000424,0.05566466862835688
ACH-000425,0.023533580895844418
ACH-000426,0.2271044987644295
ACH-000427,-0.020662337615652757
ACH-000433,-0.03787559511705825
ACH-000435,0.14176326543179174
ACH-000436,-0.020060967208463832
ACH-000444,0.11485095508296933
ACH-000445,-0.00033297583309474884
ACH-000448,0.13752588400483146
ACH-000450,0.2932530537487901
ACH-000452,0.0196784185687178
ACH-000454,0.15168156683147602
ACH-000458,0.034186040862014405
ACH-000459,0.2491094075663967
ACH-000460,-0.016377415056283325
ACH-000461,0.050616014399177865
ACH-000463,0.09551327896734596
ACH-000464,0.10086260285096144
ACH-000466,0.17457938121172842
ACH-000467,0.19712849639991298
ACH-000468,0.0955246593332687
ACH-000469,0.10958952781271812
ACH-000470,0.1553386583518099
ACH-000471,0.12516977868145654
ACH-000472,0.07851505474148701
ACH-000473,0.1323987388460185
ACH-000475,0.05016865062897585
ACH-000476,-0.013166020015214195
ACH-000477,0.0493153859624242
ACH-000479,0.2483442709052559
ACH-000480,0.13335402331333304
ACH-000481,0.03596792604809385
ACH-000483,0.13889727466634846
ACH-000484,0.086079958745002
ACH-000485,0.11478159153061974
ACH-000486,0.16087430918298326
ACH-000487,0.07363409720008622
ACH-000488,0.16597888580980522
ACH-000490,0.03286298916297409
ACH-000491,0.1024842768174024
ACH-000495,0.2568555649275333
ACH-000496,-0.0206189798281856
ACH-000499,0.25414655371892164
ACH-000500,0.03767809652711638
ACH-000502,0.1679223830887709
ACH-000503,-0.13075953241358074
ACH-000505,-0.01922866093416797
ACH-000507,0.02125846679701749
ACH-000510,0.16573656217248015
ACH-000511,0.0231737752468732
ACH-000512,-0.0492475221767158
ACH-000516,0.035322781987548305
ACH-000517,0.07790976620671808
ACH-000518,0.04886398717545768
ACH-000520,0.15297077175696888
ACH-000521,0.13870004010533465
ACH-000522,0.10351606487066856
ACH-000524,-0.01565388922288734
ACH-000527,0.04442193602674609
ACH-000528,0.06388550605779449
ACH-000537,-0.04960532353783399
ACH-000541,-0.21975844362061275
ACH-000542,0.11493169419723763
ACH-000544,0.061119589706125375
ACH-000545,0.13333379709216742
ACH-000547,0.01530654708514494
ACH-000548,-0.14495010654624335
ACH-000549,0.07064772568940406
ACH-000550,0.13182595994570098
ACH-000552,0.011071926384232909
ACH-000556,0.08096629953771968
ACH-000557,-0.07843839910511119
ACH-000569,0.011069356684138916
ACH-000570,0.13226378271044312
ACH-000571,-0.005197788915745653
ACH-000573,0.06733738010984401
ACH-000576,-0.026534530034158985
ACH-000579,0.05342971418792435
ACH-000580,0.11163826661849223
ACH-000584,0.024924257079090347
ACH-000585,-0.01402300857669842
ACH-000588,0.2438572362297412
ACH-000589,0.04408443679261535
ACH-000591,0.15901077956756568
ACH-000593,0.030066000177904693
ACH-000600,0.08638856790559166
ACH-000601,0.06272902672910087
ACH-000605,0.11472365504745267
ACH-000606,0.13396840714074268
ACH-000608,0.0875025176766343
ACH-000614,0.08570230043628768
ACH-000616,0.07234210844437286
ACH-000618,0.07893768185275278
ACH-000619,0.055015546142803934
ACH-000620,0.09280074958883004
ACH-000621,0.09607506846628648
ACH-000622,0.07555009452036446
ACH-000623,0.06066150447901895
ACH-000624,0.11470455642834995
ACH-000627,0.06596120063270408
ACH-000630,-0.008933665354328546
ACH-000631,0.12243729941943987
ACH-000632,0.04835465945862081
ACH-000633,0.09455618457611052
ACH-000637,0.12897576770421545
ACH-000638,0.02731165025892656
ACH-000646,0.13450652620098213
ACH-000647,0.0739016189877761
ACH-000648,-0.0748637160615638
ACH-000649,0.10068483382669814
ACH-000651,0.060297228560036685
ACH-000652,-0.05370378274487675
ACH-000653,0.049983064755442376
ACH-000657,0.04307721355713834
ACH-000658,0.07892261819007537
ACH-000661,0.11720191868398795
ACH-000662,0.06465303868726588
ACH-000663,0.19193091967785444
ACH-000665,-0.013640067727755457
ACH-000671,0.08031297247896757
ACH-000672,0.13908585739460874
ACH-000673,0.08347565745869971
ACH-000676,0.19259353124458015
ACH-000677,0.13506232656878828
ACH-000681,0.04888411838287717
ACH-000683,0.05294744709075446
ACH-000684,0.24399406181596364
ACH-000688,-0.003189605682982345
ACH-000693,0.07590755016899395
ACH-000694,0.13744437431958068
ACH-000695,-0.034513794259485836
ACH-000696,0.12890694359872473
ACH-000697,0.2725244344992216
ACH-000699,0.07166855556984883
ACH-000701,0.038643354425753534
ACH-000706,0.08794208626925118
ACH-000711,0.10698426895762063
ACH-000713,0.10447735857192496
ACH-000714,0.20035469725560667
ACH-000718,0.05374066384462872
ACH-000720,0.05932004827944056
ACH-000721,0.13849943647523594
ACH-000724,0.12343517828354755
ACH-000725,-0.002331362526434053
ACH-000732,0.15716245849549035
ACH-000734,0.0907135998012584
ACH-000735,-0.04959869794204624
ACH-000736,0.18782709030308728
ACH-000738,0.09148862630318932
ACH-000746,0.09543215498885177
ACH-000747,0.11663325710638517
ACH-000748,-0.2299269014057719
ACH-000753,0.10628209076708044
ACH-000756,0.07178651864660998
ACH-000757,0.11804305499136596
ACH-000758,0.22995127915089145
ACH-000760,0.15047518788347275
ACH-000762,0.1567191050524701
ACH-000763,-0.06913210787408924
ACH-000764,0.19241712937655966
ACH-000765,0.09511510076232853
ACH-000766,0.024134692515278517
ACH-000767,0.07802605849334192
ACH-000768,0.16822072017021125
ACH-000769,0.05242842136643144
ACH-000770,0.11722925084946514
ACH-000771,-0.08020020331446477
ACH-000773,0.17069118410324408
ACH-000776,0.2227807306161231
ACH-000777,0.038387149224104966
ACH-000778,0.04254681501764188
ACH-000781,0.04613712751327634
ACH-000782,0.06756057025229173
ACH-000783,0.12449553227765715
ACH-000784,0.1195101907246706
ACH-000785,0.096629836749061
ACH-000787,0.07140732587914098
ACH-000788,0.06633758920270239
ACH-000791,-0.002770201565596125
ACH-000792,0.16756621868678465
ACH-000794,0.0891653875798898
ACH-000796,0.0040384152524501745
ACH-000798,0.0569334966249223
ACH-000799,0.08561144940136517
ACH-000800,-0.04396290636888125
ACH-000802,0.009379220160291971
ACH-000804,0.06096712133569244
ACH-000805,0.032972103843188716
ACH-000809,0.11299261221132917
ACH-000810,0.16537288065226227
ACH-000811,0.058430894705553516
ACH-000817,0.18634755715432386
ACH-000819,-0.05582883797424338
ACH-000820,-0.01300269312217863
ACH-000821,0.3334216871419799
ACH-000822,0.015133521836997737
ACH-000823,0.0399772885093125
