,CHMP3 (51652)
ACH-000004,-0.9087819854253648
ACH-000005,-0.6767848006500575
ACH-000007,-0.6705992482341225
ACH-000009,-0.2978251335828001
ACH-000011,-0.056774115405997375
ACH-000012,-0.7148454906372631
ACH-000013,-0.7742493298802164
ACH-000014,-0.3608428155853311
ACH-000015,-0.6975584247003246
ACH-000017,-0.2521975203953254
ACH-000018,-0.6896811459848251
ACH-000019,-0.21590075580169846
ACH-000021,-0.4385522780220975
ACH-000022,-0.1988546013201448
ACH-000025,-0.6726942936726633
ACH-000028,-0.2882960494329759
ACH-000030,-0.2700061299715208
ACH-000035,-0.5058791130910202
ACH-000036,-0.7989321326681159
ACH-000037,-0.31376001927211994
ACH-000039,-0.3147773974161889
ACH-000040,-0.6465806788434102
ACH-000041,-0.7326952237460519
ACH-000042,-0.27142495211196616
ACH-000045,-0.5594598208471618
ACH-000047,-0.09264786235707864
ACH-000052,-0.6984932730991337
ACH-000053,-0.9540526633382536
ACH-000054,-0.8305314223413273
ACH-000055,-0.6225744200072304
ACH-000060,-0.5966760462819226
ACH-000067,-0.8731930464213502
ACH-000070,-0.5645414678075141
ACH-000075,-0.6042221953707627
ACH-000078,-0.9315311341571264
ACH-000082,-0.5325748326678368
ACH-000085,-0.35949992262085045
ACH-000086,-0.6339209751802718
ACH-000087,-0.6657367272352733
ACH-000092,-0.9050831138821054
ACH-000095,-0.036891282714546725
ACH-000097,-0.6438327116918342
ACH-000098,-0.6160721436489218
ACH-000099,-0.8067660528436327
ACH-000108,-0.4702207530273573
ACH-000113,-0.8702944919597619
ACH-000116,-0.6866578997955048
ACH-000118,-0.6593174250503405
ACH-000120,-0.7216599206006618
ACH-000123,-0.522490635457667
ACH-000127,-0.8453920905413518
ACH-000128,-0.6527116473478651
ACH-000132,-0.5955952274707118
ACH-000133,-1.0106025741074356
ACH-000137,-0.9404987485178476
ACH-000138,-0.3100279024260849
ACH-000142,-0.6753157603625068
ACH-000143,-0.7782459345509506
ACH-000146,-1.0814379915877792
ACH-000148,-0.3858862922363868
ACH-000150,-0.9119654726501678
ACH-000152,-0.7993083320621635
ACH-000153,-0.4535516657975936
ACH-000159,-0.1810517224976373
ACH-000160,-0.3588550824873879
ACH-000163,-0.7085930269650476
ACH-000167,-0.6874923733085643
ACH-000168,-0.7441849295257584
ACH-000169,-0.8371044797878374
ACH-000178,-0.7772523116206933
ACH-000183,-0.07013147415967108
ACH-000188,-0.7965768587854982
ACH-000189,-0.3989662432149048
ACH-000190,-0.5529402036685259
ACH-000198,-0.7978729934702806
ACH-000203,-0.6392787784808881
ACH-000204,-0.6399806640080461
ACH-000206,-0.7971309911943001
ACH-000207,-0.8113255228805281
ACH-000208,-0.7744528729719917
ACH-000210,-0.7501803616910054
ACH-000211,-0.73013948190696
ACH-000215,-0.9901521477614024
ACH-000221,-0.8718015389804447
ACH-000222,-0.6012448640554312
ACH-000223,-0.517247436162247
ACH-000226,-0.8103722933770877
ACH-000227,-0.6777296146758229
ACH-000228,-0.1880934104209416
ACH-000231,-0.7804870782277217
ACH-000232,-0.6332871387163876
ACH-000233,-0.8062074064376791
ACH-000234,-0.3280959825899689
ACH-000235,-0.4672266871599916
ACH-000237,-0.686079435153407
ACH-000238,-0.4486687404923101
ACH-000242,-0.3386211219245956
ACH-000243,-0.8344068233255288
ACH-000244,-0.6134680539322354
ACH-000246,-0.7272322198787157
ACH-000248,-0.15269615195014016
ACH-000250,-0.05216727116687463
ACH-000251,-0.7932212344066879
ACH-000252,-0.6411644845690373
ACH-000253,-0.40148029303361615
ACH-000255,-0.8114816589058103
ACH-000256,-0.1917846895153094
ACH-000257,-0.6167822539023836
ACH-000258,-0.2960885080957139
ACH-000259,-0.9244649213640664
ACH-000260,-0.8889964836144262
ACH-000261,-0.7908355998872718
ACH-000262,-0.4445928054015351
ACH-000263,-0.679874277266611
ACH-000264,-0.694855544076433
ACH-000265,-0.8072957321880405
ACH-000266,-0.6743778315334584
ACH-000272,-0.5756765469918053
ACH-000274,-0.28737961072293816
ACH-000277,-0.9316757257014668
ACH-000278,-0.4827781244596388
ACH-000279,-0.5854283131591275
ACH-000280,-0.40696585116682815
ACH-000281,-0.5928222179903081
ACH-000288,-0.8041534165719917
ACH-000291,0.0761715252508795
ACH-000293,-0.6059441379523428
ACH-000294,-0.7980688317185656
ACH-000295,-0.6339898989260205
ACH-000296,-0.15185868373785386
ACH-000302,-0.9531802791971592
ACH-000304,-0.5601519479243433
ACH-000307,-0.6205887159633908
ACH-000308,-0.7623209853835841
ACH-000310,-0.6925445437556044
ACH-000311,-0.5889819948653116
ACH-000312,-0.804914905726021
ACH-000315,-0.8146686780709892
ACH-000316,-0.5122976558635587
ACH-000317,-0.6787155019059903
ACH-000318,-0.7134835092740597
ACH-000319,-0.5867631016705962
ACH-000320,-0.567505726905621
ACH-000322,-0.5503437631711167
ACH-000323,-0.9046501022900596
ACH-000324,-0.5239846798317994
ACH-000329,-0.3644793360731286
ACH-000330,-0.5075638086531146
ACH-000331,-0.6726036014677811
ACH-000332,-0.8293833286540151
ACH-000334,-0.3832156507122549
ACH-000335,-0.6055819108162218
ACH-000336,-0.4173294299488409
ACH-000337,-0.5312250979410559
ACH-000338,-0.7761659671121354
ACH-000339,-0.5777480309836149
ACH-000341,-0.7670084347603031
ACH-000348,-0.5472119722194749
ACH-000350,-0.06953307177103536
ACH-000352,-0.3551937922036392
ACH-000356,-0.2964424742682677
ACH-000361,-0.5303713574974834
ACH-000362,-0.6294636263238246
ACH-000363,-0.5915185251988132
ACH-000364,-0.8645989278973595
ACH-000365,-0.7049969302307836
ACH-000366,-0.9622771952943846
ACH-000368,-0.8114163553379844
ACH-000374,-0.7764061169557724
ACH-000375,-0.4939504764936817
ACH-000376,-0.9006460723830434
ACH-000381,-0.4989596910427367
ACH-000383,-0.2839564133263042
ACH-000387,-0.963270481811786
ACH-000389,-0.6165043901512642
ACH-000390,-0.5169010042556592
ACH-000393,-0.4891011561079083
ACH-000395,-0.6269295707115031
ACH-000396,-0.9829745592000168
ACH-000397,-0.6822574536057064
ACH-000401,-0.6604633935280543
ACH-000402,-0.6070722531787291
ACH-000403,-0.45291522852084
ACH-000404,-0.3299745198586713
ACH-000406,-0.21187770115324725
ACH-000407,-0.7347188286913263
ACH-000408,-0.4382521375688159
ACH-000410,-0.8843641872394675
ACH-000411,-0.5186353430888917
ACH-000414,-0.5272100192084731
ACH-000415,-0.7223051754497262
ACH-000416,-0.5484216583513046
ACH-000420,-0.7720746668962064
ACH-000421,-0.5465427607462724
ACH-000424,-0.6043652471780753
ACH-000425,-0.7488877706443661
