,ODF1 (4956)
ACH-000004,-0.2967467265624784
ACH-000005,-0.10139821748374052
ACH-000007,-0.00020814732872766442
ACH-000009,-0.09369666769820628
ACH-000011,-0.1284520717017828
ACH-000012,-0.4485442700712129
ACH-000013,-0.15951458359833753
ACH-000014,-0.06801135931427182
ACH-000015,-0.17552121478512342
ACH-000017,-0.2793046883284051
ACH-000018,-0.3839568914545412
ACH-000019,-0.31843069678613123
ACH-000021,-0.1599716171983756
ACH-000022,-0.060581607842394726
ACH-000025,-0.05465953598444966
ACH-000028,-0.2496191959678895
ACH-000030,-0.1906186823197072
ACH-000035,-0.18290899781868286
ACH-000036,-0.1137438007202974
ACH-000037,-0.25703304616017625
ACH-000039,-0.2608741810196857
ACH-000040,-0.2446242035143456
ACH-000041,-0.21181966561459356
ACH-000042,-0.2408298594166913
ACH-000045,-0.005570630852839726
ACH-000047,-0.11417024807368392
ACH-000052,-0.14686379848706715
ACH-000053,-0.1866712988820367
ACH-000054,-0.048729193192998586
ACH-000055,-0.4340627726596757
ACH-000060,-0.0733872196686757
ACH-000067,-0.14939364598662966
ACH-000070,-0.09926868984017878
ACH-000075,-0.31514152022382885
ACH-000078,-0.20344438043133126
ACH-000082,-0.1982098224902153
ACH-000085,-0.11120954312788783
ACH-000086,-0.05409646035015175
ACH-000087,-0.1517209428649457
ACH-000092,-0.17478283375753745
ACH-000095,0.03199257811219517
ACH-000097,-0.14624624481064827
ACH-000098,-0.16818050698797068
ACH-000099,-0.1220638205721433
ACH-000108,-0.06649439617656254
ACH-000113,-0.16321831001689566
ACH-000116,-0.19470913741671447
ACH-000118,-0.1674157438552175
ACH-000120,-0.15008935018315264
ACH-000123,-0.17922047049060585
ACH-000127,-0.17041927659827294
ACH-000128,0.048272861100808986
ACH-000132,-0.0060777402970328045
ACH-000133,-0.06394826461087064
ACH-000137,-0.12984840705756698
ACH-000138,-0.08524600620641641
ACH-000142,-0.24458832065390934
ACH-000143,-0.217886961989863
ACH-000146,-0.1946405219172656
ACH-000148,-0.09727943819489276
ACH-000150,-0.2907012912097415
ACH-000152,-0.14542690297316804
ACH-000153,-0.034809872844754126
ACH-000159,-0.20147194686525408
ACH-000160,-0.07021010517002776
ACH-000163,-0.2357872314767298
ACH-000167,-0.4023940807468827
ACH-000168,-0.21799493816097612
ACH-000169,0.011402156451553474
ACH-000178,-0.20156522716073605
ACH-000183,-0.16183059430557342
ACH-000188,-0.10295922833702556
ACH-000189,-0.1043961409957524
ACH-000190,-0.29460442357219724
ACH-000198,-0.13845585100290012
ACH-000203,0.5171176909318378
ACH-000204,-0.25480969903972905
ACH-000206,-0.16304976176071576
ACH-000207,-0.15351900591794027
ACH-000208,-0.2953664989909365
ACH-000210,-0.32431387557389596
ACH-000211,-0.11144644511903626
ACH-000215,-0.17794874510524195
ACH-000221,-0.12018138895947175
ACH-000222,-0.2193367897165767
ACH-000223,-0.2178867014293634
ACH-000226,-0.15286422006046607
ACH-000227,-0.24892297380149275
ACH-000228,-0.22450464109117887
ACH-000231,-0.2209863676590194
ACH-000232,-0.10959408539889487
ACH-000233,-0.1749635844036945
ACH-000234,-0.10649850374001378
ACH-000235,-0.15998542597253768
ACH-000237,-0.16468902471658886
ACH-000238,-0.0774137489904987
ACH-000242,-0.2582076014213694
ACH-000243,-0.16189694460394102
ACH-000244,-0.3151316994446263
ACH-000246,-0.24974771316425745
ACH-000248,-0.17805671333592746
ACH-000250,-0.19389626076466748
ACH-000251,-0.18706667880844896
ACH-000252,-0.2773103265524127
ACH-000253,-0.1869235308332944
ACH-000255,0.008976614852957957
ACH-000256,-0.3123878169449512
ACH-000257,-0.3239672626179491
ACH-000258,-0.2510510550886817
ACH-000259,-0.041788106941673626
ACH-000260,-0.12573286893621433
ACH-000261,-0.17858819214257635
ACH-000262,0.07541351626501237
ACH-000263,-0.19176600086733575
ACH-000264,-0.15113559887569514
ACH-000265,-0.03379701622128752
ACH-000266,-0.12855218678825334
ACH-000272,-0.10527524928281028
ACH-000274,-0.2040554687281856
ACH-000277,-0.187191737014596
ACH-000278,-0.14144700488029327
ACH-000279,-0.2862492875540917
ACH-000280,-0.1697538055434069
ACH-000281,-0.14014934319409836
ACH-000288,-0.09437506134983853
ACH-000291,-0.18937020483772046
ACH-000293,-0.07015637037705873
ACH-000294,-0.14852431449050796
ACH-000295,-0.161370621948181
ACH-000296,-0.11480493659101412
ACH-000302,-0.2543012839102755
ACH-000304,-0.1485289656956927
ACH-000307,-0.24911716585217486
ACH-000308,-0.2034051938003056
ACH-000310,-0.09516388317525974
ACH-000311,-0.0685991748212663
ACH-000312,-0.11902492259212355
ACH-000315,-0.09728966242233636
ACH-000316,-0.1416078752832482
ACH-000317,-0.3382600951793211
ACH-000318,-0.07028105685428708
ACH-000319,-0.17853356539902218
ACH-000320,-0.03135976789557725
ACH-000322,-0.13015513467294376
ACH-000323,-0.013867948402438407
ACH-000324,-0.1763603433636157
ACH-000329,-0.1914533383836501
ACH-000330,-0.2256288735329376
ACH-000331,-0.09730084838782102
ACH-000332,-0.14397974696118832
ACH-000334,-0.4479005063666967
ACH-000335,-0.05045305026446208
ACH-000336,0.1036645280967583
ACH-000337,-0.20855479019246007
ACH-000338,0.1346222173006514
ACH-000339,-0.15641085333991753
ACH-000341,0.03655686973952379
ACH-000348,-0.1826912596341264
ACH-000350,-0.12104099452745908
ACH-000352,-0.3485416015375673
ACH-000356,-0.1772016459230154
ACH-000361,-0.11550825255218042
ACH-000362,-0.14516458180965647
ACH-000363,-0.3526642884967013
ACH-000364,-0.08522169906646958
ACH-000365,-0.028985998749885018
ACH-000366,-0.06861318065068978
ACH-000368,-0.20955248049577416
ACH-000374,0.08110732126625521
ACH-000375,-0.21969141192753328
ACH-000376,-0.2480247381097423
ACH-000381,-0.3133886954586553
ACH-000383,-0.2090833950506076
ACH-000387,-0.15925499532490794
ACH-000389,-0.12187562981154006
ACH-000390,-0.16552985227599445
ACH-000393,-0.17208538832896644
ACH-000395,-0.24236027039226896
ACH-000396,-0.19328752402000332
ACH-000397,-0.10291594988307234
ACH-000401,-0.0979392108975661
ACH-000402,-0.1148701647848864
ACH-000403,-0.1348749664432672
ACH-000404,-0.1548113994491438
ACH-000406,-0.1748755816118741
ACH-000407,0.015286754042958985
ACH-000408,-0.09559918114899676
ACH-000410,-0.13396654431375915
ACH-000411,-0.3252260703957677
ACH-000414,-0.2439947549414439
ACH-000415,-0.11775103339270178
ACH-000416,-0.13895703136464085
ACH-000420,-0.2571112830996052
ACH-000421,-0.2549433817291656
ACH-000424,-0.3360426398523149
ACH-000425,-0.1012572853064517
ACH-000426,-0.1890528049780653
ACH-000427,-0.23921610557273826
ACH-000433,-0.2336372280693183
ACH-000435,-0.08090557020543772
ACH-000436,-0.25282453582242104
ACH-000444,-0.2400941603718683
ACH-000445,-0.2814665498666094
ACH-000448,-0.16803988666768954
ACH-000450,-0.4050729597646962
ACH-000452,-0.1798285210024919
ACH-000454,-0.011962430710063116
ACH-000458,-0.23192908077665456
ACH-000459,-0.11767036107648733
ACH-000460,-0.1658958718316615
ACH-000461,-0.30034125452489896
ACH-000463,-0.015496817611774143
ACH-000464,-0.24544885261629898
ACH-000466,-0.09484383469710704
ACH-000467,-0.2935661098136507
ACH-000468,-0.0941578613833817
ACH-000469,-0.1691523070915162
ACH-000470,-0.1978731120294908
ACH-000471,-0.17889688664462886
ACH-000472,-0.2513859586168882
ACH-000473,-0.1898138934534691
ACH-000475,-0.15145879862197428
ACH-000476,-0.1580241056895425
ACH-000477,-0.041091086228925607
ACH-000479,0.10018166286627106
ACH-000480,-0.09887202938473247
ACH-000481,-0.12448479674417852
ACH-000483,-0.1784901952280737
ACH-000484,-0.2277442921479225
ACH-000485,-0.1720095338206966
ACH-000486,-0.13182734205250524
ACH-000487,-0.0944317572522642
ACH-000488,-0.213549685761941
ACH-000490,-0.16817924536390685
ACH-000491,0.0019661520447176984
ACH-000495,-0.15905364886498324
ACH-000496,-0.07852224986863096
ACH-000499,-0.10236996838164583
ACH-000500,0.1627301613508214
ACH-000502,-0.15895404503235278
ACH-000503,0.01080656116880842
ACH-000505,-0.2401280360169631
ACH-000507,-0.19484065394441005
ACH-000510,-0.15458869835766476
ACH-000511,-0.06485975633356296
ACH-000512,-0.18203373097645725
ACH-000516,-0.12333751697746212
ACH-000517,-0.17431734441142907
ACH-000518,-0.188953931361944
ACH-000520,-0.1863932447477875
ACH-000521,-0.00107642324332025
ACH-000522,-0.15459047590465685
ACH-000524,-0.00612027781207775
ACH-000527,-0.12092935821002015
ACH-000528,-0.14232941808533833
ACH-000537,-0.2630714646388635
ACH-000541,-0.21208190387195835
ACH-000542,-0.17814467836859282
ACH-000544,-0.11149271895487588
ACH-000545,-0.3955361254480674
ACH-000547,-0.03397185727566774
ACH-000548,-0.14396321184602393
ACH-000549,-0.06951619351291552
ACH-000550,-0.1076775389960058
ACH-000552,-0.27857208447472465
ACH-000556,-0.16534437090842427
ACH-000557,-0.25577066173862234
ACH-000569,-0.09126437912182687
ACH-000570,-0.08106226809332961
ACH-000571,-0.044237669251745874
ACH-000573,-0.16759473290975466
ACH-000576,-0.13023616441990407
ACH-000579,-0.2532987640203871
ACH-000580,-0.11759090134487955
ACH-000584,-0.1882540869335531
ACH-000585,-0.15691778114049545
ACH-000588,-0.1816743699212992
ACH-000589,-0.008945781997048598
ACH-000591,-0.07655462586415585
ACH-000593,-0.1877966608058441
ACH-000600,-0.09444506498871108
ACH-000601,-0.09475957858201008
