,C1QTNF5 (114902)
ACH-000004,-0.17056146155300755
ACH-000005,-0.3171008174575301
ACH-000007,-0.19835221268852773
ACH-000009,-0.2179363480247055
ACH-000011,-0.07041611786483264
ACH-000012,-0.07655068031432596
ACH-000013,-0.15860879146246068
ACH-000014,-0.1554928596357665
ACH-000015,-0.1086328329626041
ACH-000017,-0.3109345176168945
ACH-000018,-0.19158302621157786
ACH-000019,-0.14145354541171806
ACH-000021,-0.09158923107593124
ACH-000022,-0.11070188372008168
ACH-000025,-0.3156191190816124
ACH-000028,-0.04261415851961845
ACH-000030,-0.115055381385646
ACH-000035,-0.15927724334910062
ACH-000036,-0.2530376179260092
ACH-000037,-0.16240433749398794
ACH-000039,0.0335757953187916
ACH-000040,-0.4894081757544056
ACH-000041,-0.17227281615141607
ACH-000042,-0.054206044170484816
ACH-000045,-0.29615000508116274
ACH-000047,-0.22237485037376736
ACH-000052,0.03260108271535365
ACH-000053,-0.08816063714571047
ACH-000054,-0.25145157236202964
ACH-000055,-0.10545205513112088
ACH-000060,-0.18636165918184147
ACH-000067,-0.11306206449176305
ACH-000070,-0.2558020024355804
ACH-000075,-0.1239342500667482
ACH-000078,-0.0743276472370846
ACH-000082,-0.0941187986180894
ACH-000085,-0.23704223095435906
ACH-000086,-0.21862783544710052
ACH-000087,-0.09041573480947816
ACH-000092,-0.20034138585273395
ACH-000095,-0.13192054835028916
ACH-000097,-0.13086067323232525
ACH-000098,-0.14619895565835114
ACH-000099,-0.2865198052530961
ACH-000108,-0.2849458133406281
ACH-000113,-0.19518054545109612
ACH-000116,-0.15142336124203742
ACH-000118,-0.19063108597954606
ACH-000120,-0.19626799811419104
ACH-000123,-0.2987730550635853
ACH-000127,-0.09636198241499734
ACH-000128,-0.21128195755496595
ACH-000132,-0.4548185206244537
ACH-000133,-0.2946009462184025
ACH-000137,-0.3142962065822633
ACH-000138,-0.2242710871635028
ACH-000142,-0.17634418927836132
ACH-000143,-0.18906407115759088
ACH-000146,-0.0861989196789742
ACH-000148,-0.23092854925610476
ACH-000150,-0.2298547901888697
ACH-000152,-0.1878729313984784
ACH-000153,-0.17641922769260016
ACH-000159,-0.05301123650011118
ACH-000160,-0.20693603235933886
ACH-000163,-0.05934369836560481
ACH-000167,-0.021095758508413318
ACH-000168,-0.2399311667962776
ACH-000169,-0.20135400788892235
ACH-000178,-0.14467671166954107
ACH-000183,-0.1495048405342577
ACH-000188,-0.2769248931772478
ACH-000189,-0.15192050443052812
ACH-000190,-0.2547044999076218
ACH-000198,-0.13703184467846566
ACH-000203,-0.3872860930482291
ACH-000204,-0.20301663032052944
ACH-000206,-0.08562631412335754
ACH-000207,-0.19097549456348947
ACH-000208,-0.20870657183063096
ACH-000210,-0.3797703569513141
ACH-000211,-0.17123305493210034
ACH-000215,-0.2609982454947838
ACH-000221,-0.11814144995922722
ACH-000222,-0.2801105229475729
ACH-000223,-0.19822028257188676
ACH-000226,-0.30029370873365346
ACH-000227,-0.2587814261493852
ACH-000228,-0.203006045897636
ACH-000231,-0.18452940110951727
ACH-000232,-0.07994448731668811
ACH-000233,-0.20095222543997251
ACH-000234,-0.20708831664968508
ACH-000235,-0.18850749693673208
ACH-000237,-0.1572429345635127
ACH-000238,-0.29379759529983096
ACH-000242,-0.34088615337255185
ACH-000243,-0.1537109040355887
ACH-000244,-0.20971688124123428
ACH-000246,-0.2605978724245128
ACH-000248,-0.18137923013037044
ACH-000250,-0.2362312902772868
ACH-000251,-0.2811548240343912
ACH-000252,-0.17325283825817106
ACH-000253,-0.28518325498566266
ACH-000255,-0.15475181198375865
ACH-000256,-0.11930434456391513
ACH-000257,-0.217482873428564
ACH-000258,-0.2955528750607788
ACH-000259,-0.19379080735188792
ACH-000260,-0.18394527754946507
ACH-000261,-0.058314594517424476
ACH-000262,0.06627588985115887
ACH-000263,-0.13852293955824854
ACH-000264,-0.2393126586100616
ACH-000265,-0.13537451624928742
ACH-000266,-0.19945081920822674
ACH-000272,-0.14500626771601854
ACH-000274,-0.1734824655354353
ACH-000277,-0.08180805303478096
ACH-000278,-0.3828328581808276
ACH-000279,-0.0986028439169863
ACH-000280,-0.1579228263299268
ACH-000281,-0.2008778795566364
ACH-000288,-0.21007756744689973
ACH-000291,-0.05378755969469305
ACH-000293,-0.1141909875596246
ACH-000294,-0.09038874750037397
ACH-000295,-0.15184493859268133
ACH-000296,-0.12020536494071896
ACH-000302,-0.016467969297700804
ACH-000304,-0.2834349406637624
ACH-000307,-0.11898533019704365
ACH-000308,-0.36284327494270735
ACH-000310,-0.2259733578575795
ACH-000311,-0.17089545248470933
ACH-000312,-0.3827378636050645
ACH-000315,-0.006413017683086286
ACH-000316,-0.20136959622497166
ACH-000317,-0.3008106960113337
ACH-000318,-0.10379885359982713
ACH-000319,-0.4335424355293463
ACH-000320,-0.28672875980088897
ACH-000322,-0.11942585100236362
ACH-000323,-0.31912117517994176
ACH-000324,-0.21420575602408007
ACH-000329,-0.1576027651551246
ACH-000330,-0.10602187233588596
ACH-000331,-0.2561374835901229
ACH-000332,-0.3187802195093924
ACH-000334,0.02090254477897344
ACH-000335,0.03605553017327097
ACH-000336,-0.16051827170338215
ACH-000337,-0.2124563696998636
ACH-000338,0.05072537830624951
ACH-000339,-0.14790763397586446
ACH-000341,-0.2993498684963304
ACH-000348,-0.2555720148718764
ACH-000350,-0.18038486046092805
ACH-000352,-0.07008595185289371
ACH-000356,0.009687525766211869
ACH-000361,-0.018526393504752492
ACH-000362,-0.08793077233063389
ACH-000363,-0.07946415241941468
ACH-000364,-0.03964524712217734
ACH-000365,-0.11532512922332465
ACH-000366,-0.26423808393299364
ACH-000368,-0.12534298349842593
ACH-000374,-0.2896644180258895
ACH-000375,-0.19546025165659028
ACH-000376,-0.208898210749699
ACH-000381,-0.1572941070139548
ACH-000383,-0.18394850795729945
ACH-000387,0.055600784858426316
ACH-000389,-0.22963647079746746
ACH-000390,-0.1350458813328379
ACH-000393,-0.13190657306428147
ACH-000395,-0.22745410973169444
ACH-000396,0.07264222024831597
ACH-000397,-0.2373332274445074
ACH-000401,-0.2363948027682341
ACH-000402,0.018596362399179632
ACH-000403,-0.2669218607979672
ACH-000404,-0.4346965140579944
ACH-000406,-0.036820527765890634
ACH-000407,-0.14313150661417334
ACH-000408,0.05752385535008975
ACH-000410,-0.190287791593674
ACH-000411,-0.2571089404934732
ACH-000414,-0.12245567268376398
ACH-000415,-0.17804260082815504
ACH-000416,-0.2678187680534536
ACH-000420,-0.12454979252120033
ACH-000421,-0.1537241681676025
ACH-000424,-0.03672567498107319
ACH-000425,-0.2380131429214115
ACH-000426,-0.0122060129023523
ACH-000427,-0.2595784637430044
ACH-000433,-0.2325371148414923
ACH-000435,0.27954912703810736
ACH-000436,-0.1910632220166784
ACH-000444,-0.08188103348513127
ACH-000445,-0.03765971146021433
ACH-000448,-0.13372570632697375
ACH-000450,-0.13369265464064733
ACH-000452,-0.1627103622903909
ACH-000454,-0.1267576823867558
ACH-000458,-0.1567761269301057
ACH-000459,-0.19610815118761665
ACH-000460,-0.19298776519008415
ACH-000461,-0.3705363501023328
ACH-000463,-0.1150909345755581
ACH-000464,-0.2569413528545649
ACH-000466,-0.2559348402152579
ACH-000467,-0.2502372903221219
ACH-000468,-0.09327317404149338
ACH-000469,-0.23087957233176176
ACH-000470,-0.33275835653031594
ACH-000471,-0.10545610219672548
ACH-000472,-0.08376757010494522
ACH-000473,-0.11632923515189045
ACH-000475,-0.17926690512256452
ACH-000476,-0.18072470809604546
ACH-000477,-0.11364357573667515
ACH-000479,-0.4349123599021602
ACH-000480,-0.15552756966635778
ACH-000481,-0.17629507370910202
ACH-000483,-0.3134354251701567
ACH-000484,-0.1851942830285999
ACH-000485,-0.12982547301692515
ACH-000486,-0.1511411335654421
ACH-000487,-0.07587590021152267
ACH-000488,-0.0846349797579309
ACH-000490,-0.18410691052596825
ACH-000491,0.016836272272209147
ACH-000495,-0.19490283089037427
ACH-000496,-0.19354301437416874
ACH-000499,-0.13827518862773194
ACH-000500,-0.2870499355963816
ACH-000502,-0.1903366949793282
ACH-000503,-0.2475426145233453
ACH-000505,-0.2519459795531207
ACH-000507,-0.12841217113922682
ACH-000510,-0.1143897998974004
