,EPDR1 (54749)
ACH-000004,0.07838640846975757
ACH-000005,0.08771160685458487
ACH-000007,0.0006876332476022495
ACH-000009,0.06858152823856649
ACH-000011,0.09789081646518348
ACH-000012,0.11662185567081257
ACH-000013,0.13233107813906714
ACH-000014,-0.18983481268149985
ACH-000015,0.08748137347521052
ACH-000017,0.22437954818136144
ACH-000018,0.30032417158239866
ACH-000019,0.04968644770759971
ACH-000021,0.09159287298504916
ACH-000022,0.09673766874053044
ACH-000025,0.07881991072825499
ACH-000028,0.2537378795210876
ACH-000030,0.15465338885833962
ACH-000035,0.08629142526905427
ACH-000036,0.08861077607932745
ACH-000037,0.006718634226325954
ACH-000039,0.3208731916390381
ACH-000040,0.13640007885872046
ACH-000041,0.1381401984186921
ACH-000042,-0.03856005953519264
ACH-000045,0.10765863197140853
ACH-000047,0.24118829373613734
ACH-000052,0.13206113456337282
ACH-000053,0.08370311717624973
ACH-000054,-0.07708656276056325
ACH-000055,0.09476733906604423
ACH-000060,0.12226974984351913
ACH-000067,0.19246412032188456
ACH-000070,0.3052449219798124
ACH-000075,-0.0001043348287593632
ACH-000078,0.008754407630110098
ACH-000082,-0.1332415891302922
ACH-000085,0.13694072912209992
ACH-000086,0.2505688743284948
ACH-000087,-0.03349071137610555
ACH-000092,0.06455439390829716
ACH-000095,0.003475987539819369
ACH-000097,0.1561314931161007
ACH-000098,0.11003802461138966
ACH-000099,0.12510753134213642
ACH-000108,0.0587482565931723
ACH-000113,-0.12436210602406254
ACH-000116,-0.008307158185205993
ACH-000118,0.13515660895122086
ACH-000120,0.0804430827749053
ACH-000123,0.15443234193298472
ACH-000127,0.052078707855871716
ACH-000128,0.07564077683547335
ACH-000132,0.20044575968689052
ACH-000133,0.08373916363522227
ACH-000137,-0.0015864577721851384
ACH-000138,0.1900149587688621
ACH-000142,0.13048673893394178
ACH-000143,0.1233431805164966
ACH-000146,0.1033141940458568
ACH-000148,0.11919928564352415
ACH-000150,0.02860027775831685
ACH-000152,0.0536000409294647
ACH-000153,0.013265995005199552
ACH-000159,0.02742985390915531
ACH-000160,0.20608986457787204
ACH-000163,0.10575241087941194
ACH-000167,0.05017602442175774
ACH-000168,0.10515701998982943
ACH-000169,0.1584008359731495
ACH-000178,-0.006848025973204115
ACH-000183,0.011661827262629631
ACH-000188,0.07663004489009986
ACH-000189,0.1236533305401492
ACH-000190,0.04326146198398878
ACH-000198,0.13667327887963346
ACH-000203,0.03181240773817716
ACH-000204,0.15101441541008978
ACH-000206,0.28251689234948624
ACH-000207,0.10352457328131397
ACH-000208,-0.2480889131644265
ACH-000210,0.08299936994598757
ACH-000211,0.09681600332025317
ACH-000215,0.08705490194066708
ACH-000221,0.11425562862564105
ACH-000222,0.07768641136134208
ACH-000223,-0.08296786881549645
ACH-000226,0.08458881705018864
ACH-000227,-0.02099249662925028
ACH-000228,0.1983340266368587
ACH-000231,0.04885438918250993
ACH-000232,0.05863005903428301
ACH-000233,0.10532060365669976
ACH-000234,-0.09587797347319954
ACH-000235,0.04680390617981946
ACH-000237,0.1177049581554524
ACH-000238,0.08325666008190566
ACH-000242,0.4318624020667781
ACH-000243,0.026050785118329717
ACH-000244,-0.07943681122241662
ACH-000246,0.12236236268623513
ACH-000248,0.03805719540110414
ACH-000250,-0.026679431637746668
ACH-000251,0.02510330533438664
ACH-000252,0.11085595648894966
ACH-000253,-0.0628604240081805
ACH-000255,0.0842963933093579
ACH-000256,0.11430467279461552
ACH-000257,-0.10958750701988082
ACH-000258,0.20387001256614767
ACH-000259,0.08691057860515844
ACH-000260,0.12438475695329845
ACH-000261,0.11021626030777136
ACH-000262,0.12557442772218272
ACH-000263,0.1211769414634454
ACH-000264,0.00791568069188307
ACH-000265,0.0905162766673035
ACH-000266,0.06982054535723763
ACH-000272,0.08249292139767776
ACH-000274,0.1865436963444427
ACH-000277,0.125138819836781
ACH-000278,0.07538295297601462
ACH-000279,-0.0015650742312838565
ACH-000280,0.08532018639426489
ACH-000281,0.18747386182678352
ACH-000288,-0.002867070690910981
ACH-000291,0.09271356835697818
ACH-000293,-0.06987966035346567
ACH-000294,0.042238455133824133
ACH-000295,0.0933738565113461
ACH-000296,0.12209217794595245
ACH-000302,0.054121482053962895
ACH-000304,0.03638701409680161
ACH-000307,0.004078791352406147
ACH-000308,0.06461145218486028
ACH-000310,0.01972942070642806
ACH-000311,0.11682191485148577
ACH-000312,0.004251577453301963
ACH-000315,0.3372772468000909
ACH-000316,0.16984195103625882
ACH-000317,0.19747088612991626
ACH-000318,0.1290503991038646
ACH-000319,-0.012334725324524991
ACH-000320,0.1799491788903515
ACH-000322,0.06784152507797478
ACH-000323,0.1588842603028119
ACH-000324,0.016284570169485285
ACH-000329,0.0068901898708693884
ACH-000330,0.2489593696699128
ACH-000331,-0.029393723319483873
ACH-000332,0.11585242897968502
ACH-000334,0.13492691075628124
ACH-000335,0.15424350778922066
ACH-000336,0.09758521626835133
ACH-000337,0.0312626135285754
ACH-000338,0.021673849995336038
ACH-000339,0.11554723667350875
ACH-000341,0.04450322736729235
ACH-000348,0.06460203824013443
ACH-000350,0.2407548905307946
ACH-000352,0.24327484146498635
ACH-000356,0.007193476492831881
ACH-000361,0.19167459876966766
ACH-000362,-0.01091251515264492
ACH-000363,0.06245201137320626
ACH-000364,0.16083704486502806
ACH-000365,0.1107964834000255
ACH-000366,0.0622966577638561
ACH-000368,0.22621936594786365
ACH-000374,0.10306654192606254
ACH-000375,0.09590041347573668
ACH-000376,0.1106823142100087
ACH-000381,0.20723208418376526
ACH-000383,0.02419474484951232
ACH-000387,0.14596039329880212
ACH-000389,0.16980182041880826
ACH-000390,-0.14839592886788633
ACH-000393,0.08814648516467866
ACH-000395,-0.07308218485671611
ACH-000396,-0.16344667458769085
ACH-000397,0.12006664924007827
ACH-000401,0.14075665815549868
ACH-000402,0.3639252343320758
ACH-000403,0.15989564848330273
ACH-000404,-0.0691121025640745
ACH-000406,0.1190458183079334
ACH-000407,0.01943058027536145
ACH-000408,0.11549025267578435
ACH-000410,0.011400538233707942
ACH-000411,-0.018940512549557385
ACH-000414,0.031658374246708205
ACH-000415,0.08827306522595812
ACH-000416,-0.029871367572668363
ACH-000420,0.09413409881275156
ACH-000421,0.12326365541540467
ACH-000424,0.03889590552707706
ACH-000425,0.03975562850196522
ACH-000426,0.2546570256799865
ACH-000427,-0.032921826718788766
ACH-000433,0.03136494063045722
ACH-000435,0.3411119259039296
ACH-000436,0.1225953560242182
ACH-000444,0.21256491922985152
ACH-000445,0.0920533255708292
ACH-000448,0.04893187717479558
ACH-000450,0.13885759592266292
ACH-000452,-0.02384485228987259
ACH-000454,0.21355404051255306
ACH-000458,0.25723607705111745
ACH-000459,0.2453467438177684
ACH-000460,0.18005769392572976
ACH-000461,0.08071851649202796
ACH-000463,0.01314938340004216
ACH-000464,0.007022798208987394
ACH-000466,0.04303319994628427
ACH-000467,0.1591758595577158
ACH-000468,0.14782908514371354
ACH-000469,0.09338319011420336
ACH-000470,0.002229786721577337
ACH-000471,0.12524914466751655
ACH-000472,0.05626526820582009
ACH-000473,0.20557842029404064
ACH-000475,0.035556675109463906
ACH-000476,0.058578897092693816
ACH-000477,0.09269979289915234
ACH-000479,0.10904906511717416
ACH-000480,0.08204091842929667
ACH-000481,0.1246502963492004
ACH-000483,0.06795915900918423
ACH-000484,0.03774581797930189
ACH-000485,0.28530611264155176
ACH-000486,0.007016018915420546
ACH-000487,0.09633653310354362
ACH-000488,0.1083486803802798
ACH-000490,0.12295109683171095
ACH-000491,0.004131449268573634
ACH-000495,-0.01471092315721376
ACH-000496,-0.05914279895063763
ACH-000499,0.17134985579005665
ACH-000500,-0.014791105774406316
ACH-000502,0.04967452544531716
ACH-000503,0.0986244111518051
ACH-000505,0.12289759882331534
ACH-000507,0.045230346483375615
ACH-000510,0.1356221284443758
ACH-000511,0.033918257216597726
ACH-000512,0.2686568613005389
ACH-000516,-0.006456930525876729
ACH-000517,0.09837062491651052
ACH-000518,0.1901052879316
ACH-000520,0.013549270163503315
ACH-000521,0.06845747819081882
ACH-000522,-0.02099902979752364
ACH-000524,0.07929747313225967
ACH-000527,0.05292878402876541
ACH-000528,0.21938407764856369
ACH-000537,0.10192017829618363
ACH-000541,-0.21961123324279985
ACH-000542,0.17540793095428697
ACH-000544,-0.05437857946700959
ACH-000545,0.07200501240386803
ACH-000547,0.6266381124616517
ACH-000548,0.1285874827323987
ACH-000549,0.0096616319785645
ACH-000550,0.0677763321177724
ACH-000552,0.06079192515628418
ACH-000556,0.0072666523744211705
ACH-000557,-0.12039294873904215
ACH-000569,0.09764914435013744
ACH-000570,0.04982460788975982
ACH-000571,0.06169305929026366
ACH-000573,0.1926706260636248
ACH-000576,-0.07216643738356301
ACH-000579,0.15541700945082612
ACH-000580,0.09139760919628076
ACH-000584,0.15329369370230894
ACH-000585,0.09927159848923993
ACH-000588,0.07747720172040555
ACH-000589,0.07246320110764777
ACH-000591,0.0246511037468653
ACH-000593,0.04005239452934412
ACH-000600,0.03653393277242718
ACH-000601,0.09788621833486316
ACH-000605,0.05839273113993348
ACH-000606,0.09258099747693696
ACH-000608,0.04121602232724148
ACH-000614,0.0033229480650581525
ACH-000616,0.1885083175591002
ACH-000618,0.024349791652031067
ACH-000619,0.059839265587534725
ACH-000620,0.15667406976401976
ACH-000621,0.17117636780400214
ACH-000622,0.008844065706163414
ACH-000623,-0.07669990283285905
ACH-000624,0.16187115532484606
ACH-000627,0.08987610545040266
ACH-000630,0.0003919528000807253
ACH-000631,0.01780012746672254
ACH-000632,0.01374605384365438
ACH-000633,0.10053162539031156
ACH-000637,0.276045922406966
ACH-000638,0.06021103180432848
ACH-000646,-0.02672386755989568
ACH-000647,0.05848832707928463
ACH-000648,-0.020850896309273143
ACH-000649,0.011704774672218388
ACH-000651,0.15562311315575025
ACH-000652,0.04069187676995534
ACH-000653,0.2509464985861615
ACH-000657,-0.005439721859543665
ACH-000658,-0.1135857338857013
ACH-000661,0.13336765059605085
ACH-000662,0.2198811826316134
ACH-000663,-0.16250333741095474
ACH-000665,0.10834095900481944
ACH-000671,0.14581299130533518
ACH-000672,0.27617457415574176
ACH-000673,-0.02454424065397277
ACH-000676,0.08887594238357131
ACH-000677,0.15573359539426584
ACH-000681,0.07793901573549895
ACH-000683,0.058831020207317626
ACH-000684,-0.017891968064353173
ACH-000688,-0.07028003737194458
ACH-000693,0.10788373697988517
ACH-000694,0.17056516777528616
ACH-000695,0.14240254959364998
ACH-000696,0.09413693982619084
ACH-000697,0.1424760898531095
ACH-000699,0.007752593336127505
ACH-000701,0.12489517066855482
ACH-000706,0.11503973168086293
ACH-000711,0.09626305871369703
ACH-000713,-0.2249830873155766
ACH-000714,-0.19847676428247416
ACH-000718,0.006986759367444142
ACH-000720,0.06497375462195003
ACH-000721,-0.012791838864986013
ACH-000724,0.16337332195544904
ACH-000725,0.21783790180313786
ACH-000732,0.09498251389536087
ACH-000734,-0.003125638519068379
ACH-000735,0.09435593321111492
ACH-000736,0.08771206970610232
ACH-000738,0.17618749959694768
ACH-000746,0.21373380210006396
ACH-000747,0.0771952789730026
ACH-000748,0.003989420025798545
ACH-000753,0.1099503153865653
ACH-000756,0.12086594633448786
ACH-000757,0.2323745787519976
ACH-000758,0.10215393691516043
ACH-000760,0.13907486655430476
ACH-000762,-0.004875716584362344
ACH-000763,-0.002985879960780404
ACH-000764,0.2778251183378281
ACH-000765,0.03096883231688425
ACH-000766,0.1028410485967198
ACH-000767,0.14510110407620386
ACH-000768,0.04613613923643714
ACH-000769,0.07775922149817326
ACH-000770,-0.08375631032947506
ACH-000771,0.0047299518311716676
ACH-000773,0.19265701829831752
