,DPY30 (84661)
ACH-000234,-0.2275414615535241
ACH-000235,-0.18833899284936775
ACH-000237,-0.2628549033893406
ACH-000238,-0.4874700635681604
ACH-000242,-0.3499627938082585
ACH-000243,-0.4328661326019328
ACH-000244,-0.2776890509178329
ACH-000246,0.03878885353081298
ACH-000248,-0.3262048982653405
ACH-000250,-0.25850772051209925
ACH-000251,-0.696018233608788
ACH-000252,-0.25329601506625626
ACH-000253,-0.23582242008914064
ACH-000255,-0.3071161091578407
ACH-000256,-0.5761030882591786
ACH-000257,-0.3297704465258037
ACH-000258,-0.0657678104535431
ACH-000259,-0.2516861124339958
ACH-000260,-0.3925156706198517
ACH-000261,-0.4107842972602328
ACH-000262,-0.4507788378569531
ACH-000263,-0.2836626736558607
ACH-000264,-0.3565274434693498
ACH-000265,-0.4238761634518361
ACH-000266,-0.3325522648596259
ACH-000272,-0.4107806983243983
ACH-000274,-0.3079792931506222
ACH-000277,-0.03055904527471986
ACH-000278,-0.1890535889552925
ACH-000279,-0.21084374168755932
ACH-000280,-0.2766150957770128
ACH-000281,-0.4729809224320069
ACH-000288,-0.2015799608017036
ACH-000291,-0.23092863406599484
ACH-000293,-0.4451256793207916
ACH-000294,-0.4838640371104538
ACH-000295,-0.23838803483973
ACH-000296,-0.2927451152676119
ACH-000302,-0.3619839461263459
ACH-000304,-0.44342166203415995
ACH-000307,-0.4395371984666289
ACH-000308,-0.4488626102277339
ACH-000310,-0.0013000222781248824
ACH-000311,-0.4602531190081541
ACH-000312,-0.2299772744704096
ACH-000315,-0.7217294136838274
ACH-000316,-0.3757168441610039
ACH-000317,-0.483248084584992
ACH-000318,-0.44674419474123866
ACH-000319,-0.4065897711696613
ACH-000320,-0.3391867826849612
ACH-000322,-0.3109095635848518
ACH-000323,-0.2877615459898138
ACH-000324,-0.5042100788115286
ACH-000329,-0.1989506020905918
ACH-000330,-0.4797385583602831
ACH-000331,-0.5422504950501423
ACH-000332,-0.23739181565676604
ACH-000334,-0.33892532713790463
ACH-000335,-0.2905642940555736
ACH-000336,-0.23315112171116215
ACH-000337,-0.6538655176840381
ACH-000338,0.20688404470600685
ACH-000339,-0.16219811784443347
ACH-000341,-0.13313028283546618
ACH-000348,-0.3156614812186836
ACH-000350,-0.379004750567408
ACH-000352,-0.3693071278438654
ACH-000356,-0.7177784750779659
ACH-000361,-0.06043911157289511
ACH-000362,-0.4077736668705741
ACH-000363,-0.3088731744432874
ACH-000364,-0.2236691263182631
ACH-000365,-0.3850939461202256
ACH-000366,-0.4814399063863042
ACH-000368,-0.3926249174588445
ACH-000374,-0.2775128186040831
ACH-000375,-0.11299905179537872
ACH-000376,-0.1182866480490424
ACH-000381,-0.4298368382939217
ACH-000383,-0.05480305803080104
ACH-000387,-0.3982243838030919
ACH-000389,-0.3535624965588973
ACH-000390,-0.4221403038422695
ACH-000393,-0.16260388026910366
ACH-000395,-0.0017511854594491145
ACH-000396,-0.14470716296088515
ACH-000397,-0.2795453573038524
ACH-000401,-0.3683310608328259
ACH-000402,-0.22338598678001373
ACH-000403,-0.2660979259391309
ACH-000404,-0.6202948735975315
ACH-000406,-0.1832229136089426
ACH-000407,-0.6483181290871317
ACH-000408,-0.4713408450405008
ACH-000410,-0.4685077240798827
ACH-000411,-0.28853319282065626
ACH-000414,-0.4503017522479066
ACH-000415,-0.3833905866697036
ACH-000416,-0.40695993173765466
ACH-000420,-0.2611347667995971
ACH-000421,-0.5315590114066069
ACH-000424,-0.3385168564007856
ACH-000425,-0.34988371146011554
ACH-000426,-0.2966668614216592
ACH-000427,-0.03093644321996475
ACH-000433,-0.15606500661844205
ACH-000435,-0.6707032965274072
ACH-000436,-0.0021491702755714907
ACH-000444,-0.3762628286128841
ACH-000445,-0.5293072881651835
ACH-000448,-0.4918618549232841
ACH-000450,-0.21131369199936365
ACH-000452,-0.23196324891681985
ACH-000454,-0.4477230215630103
ACH-000458,-0.5244577177548571
ACH-000459,-0.2986780997547081
ACH-000460,-0.4838082447481945
ACH-000461,-0.14171916092287049
ACH-000463,-0.2657606958065664
ACH-000464,-0.433781325927986
ACH-000466,-0.28763061749426017
ACH-000467,-0.4010452577719811
ACH-000468,-0.3282996097389621
ACH-000469,-0.2145089205067211
ACH-000470,-0.15918224331289302
ACH-000471,-0.3060605915166552
ACH-000472,-0.4322851219094879
ACH-000473,-0.6576022617855961
ACH-000475,-0.4266407868739392
ACH-000476,-0.1451387584910489
ACH-000477,-0.4546352150427195
ACH-000479,0.0029805502365068443
ACH-000480,-0.5908157388610129
ACH-000481,-0.4048480331896579
ACH-000483,-0.5688727163725744
ACH-000484,-0.5554530840286941
ACH-000485,-0.31331980526556874
ACH-000486,-0.657258653469452
ACH-000487,-0.3813573936026226
ACH-000488,-0.3912537993463489
ACH-000490,-0.09543936584775464
ACH-000491,-0.4519683347783934
ACH-000495,-0.5527498198855471
ACH-000496,-0.3587145502493194
ACH-000499,-0.39871652486869824
ACH-000500,-0.24805747428344802
ACH-000502,-0.4029198175686354
ACH-000503,-0.2656274037238056
ACH-000505,-0.4403835124609994
ACH-000507,-0.3599272314978025
ACH-000510,-0.10841772847983144
ACH-000511,-0.31387899896338456
ACH-000512,-0.05534792830188663
ACH-000516,-0.123932923753219
ACH-000517,-0.2069792336372351
ACH-000518,-0.5211081557263573
ACH-000520,-0.06318030188225983
ACH-000521,-0.5367357777471025
ACH-000522,-0.3366333326487285
ACH-000524,-0.5233804061999396
ACH-000527,-0.5500704565669448
ACH-000528,-0.18417997650109552
ACH-000537,-0.3582120947853462
ACH-000541,0.004484454680250581
ACH-000542,-0.3058530384442167
ACH-000544,-0.5570498273210641
ACH-000545,-0.2713306660007657
ACH-000547,-0.6730531370505846
ACH-000548,-0.453619438256273
ACH-000549,-0.3417133465917181
ACH-000550,-0.20522798573395706
ACH-000552,-0.5115574893065025
ACH-000556,-0.4639521609143849
ACH-000557,-0.4751257405534864
ACH-000569,-0.29473404093759115
ACH-000570,-0.3995844740080362
ACH-000571,-0.3257879931774145
ACH-000573,-0.4354425287673844
ACH-000576,-0.3435328750310176
ACH-000579,-0.30715329603205577
ACH-000580,-0.4710625944079253
ACH-000584,-0.4238957356974982
ACH-000585,-0.18819507406551467
ACH-000588,-0.10950471474518933
ACH-000589,-0.3867353098264794
ACH-000591,-0.1918673605946712
ACH-000593,-0.5290429614425417
ACH-000600,-0.1050505586653666
ACH-000601,-0.15531103525015436
ACH-000605,-0.34453295183971083
ACH-000606,-0.36534074433940295
ACH-000608,-0.2115289186161058
ACH-000614,-0.4649712385543208
ACH-000616,-0.24913607410724986
ACH-000618,-0.4506108640823834
ACH-000619,-0.39465330675248855
ACH-000620,-0.2819585159214205
ACH-000621,-0.4050617402035168
ACH-000622,-0.3805477636138514
ACH-000623,-0.2432381091321972
ACH-000624,-0.25967026847072033
ACH-000627,-0.4841615834653274
ACH-000630,-0.5327534921766681
ACH-000631,-0.3600268959030177
ACH-000632,-0.2561312841686
ACH-000633,-0.5250116979686482
ACH-000637,-0.3285439371204737
ACH-000638,-0.4222520604777765
ACH-000646,-0.1431765923546649
ACH-000647,-0.15192731833845596
ACH-000648,-0.462791247618349
ACH-000649,-0.332495140304016
ACH-000651,-0.35289921778231803
ACH-000652,-0.4578502408656914
ACH-000653,-0.3299606328006058
ACH-000657,-0.25696650658403075
ACH-000658,-0.34779383777733874
ACH-000661,-0.5047526246300101
ACH-000662,-0.10666211147120276
ACH-000663,-0.3777696023805247
ACH-000665,-0.4104010790407371
ACH-000671,-0.3358624338924129
ACH-000672,-0.7484580378114044
ACH-000673,-0.12587231184360706
ACH-000676,-0.26948696563488617
ACH-000677,-0.1544829652224629
ACH-000681,-0.2869343453302602
ACH-000683,-0.4101507987383569
ACH-000684,-0.4858520079944504
ACH-000688,0.10735001642302354
ACH-000693,-0.1477467411240697
ACH-000694,-0.2659812415310487
ACH-000695,-0.2812439106527509
ACH-000696,-0.3220823999824765
ACH-000697,-0.3378820489762047
ACH-000699,-0.3264502876980676
ACH-000701,-0.28359890323075804
ACH-000706,-0.3951811438001481
ACH-000711,-0.20352193633910606
ACH-000713,-0.2609365137660609
ACH-000714,-0.34256929644455913
ACH-000718,-0.16304296699015033
ACH-000720,-0.3749670601984743
ACH-000721,-0.1748391894764283
ACH-000724,-0.10901972354128908
ACH-000725,-0.12693677552254354
ACH-000732,-0.5115495753553647
ACH-000734,-0.2884889442453835
ACH-000735,-0.3587509375286146
ACH-000736,-0.3120032429245466
ACH-000738,-0.1845034691066912
ACH-000746,-0.30291698213955665
ACH-000747,-0.4341573165803799
ACH-000748,-0.1200329046500841
ACH-000753,-0.2821317625910245
ACH-000756,-0.566241428424088
ACH-000757,-0.3604083087065383
ACH-000758,-0.2445165570810716
ACH-000760,-0.26719894568107605
ACH-000762,-0.4834559658958541
ACH-000763,-0.3022392454448465
ACH-000764,-0.18117130232549056
ACH-000765,-0.4273298468775153
ACH-000766,-0.17871578524086815
ACH-000767,-0.12494839876711272
ACH-000768,-0.4416874256740391
ACH-000769,-0.26752057807450785
ACH-000770,-0.3033590645403869
ACH-000771,-0.6756312422094914
ACH-000773,-0.2832894827908108
ACH-000776,-0.5078223545394408
ACH-000777,-0.28505334547042555
ACH-000778,-0.4574267375785844
ACH-000781,-0.284633021444253
ACH-000782,-0.4249168111151532
ACH-000783,-0.3628397817257207
ACH-000784,-0.4503582576929983
ACH-000785,-0.2949353719731348
ACH-000787,-0.37847782863145213
ACH-000788,-0.4469350664723565
ACH-000791,-0.1662236411188492
ACH-000792,-0.4996463287196278
ACH-000794,-0.3763613858255849
ACH-000796,-0.384557290780593
ACH-000798,-0.3608977264874017
ACH-000799,-0.12665530968227792
ACH-000800,-0.6616687239689361
ACH-000802,-0.2754307526387331
ACH-000804,-0.5504682808553525
ACH-000805,-0.3806072790123472
ACH-000809,-0.24367629180122866
ACH-000810,-0.18524782670793047
ACH-000811,-0.29516127707462186
ACH-000817,-0.24726809248351886
ACH-000819,-0.3894505659199122
ACH-000820,-0.022531499438444028
ACH-000821,-0.4816145443069895
ACH-000822,-0.2681773464335677
ACH-000823,-0.5012433126758088
ACH-000824,-0.14217614444093998
ACH-000827,-0.4895249215909948
ACH-000829,-0.3597603825757295
ACH-000831,-0.3969196945027068
ACH-000832,-0.42787015982477256
ACH-000833,-0.3845028934299996
ACH-000834,-0.17698907212200893
ACH-000835,-0.2871408607847778
ACH-000836,0.04067139581907972
ACH-000837,-0.3657538541291073
ACH-000838,-0.35667617927690143
ACH-000839,-0.2142863082595116
ACH-000840,-0.5682280974712869
ACH-000841,-0.059527906836579124
ACH-000843,-0.5571264156334271
ACH-000846,-0.6034181884938199
ACH-000847,-0.19371926455017865
ACH-000848,-0.4827626748645129
ACH-000849,-0.1941496835522652
ACH-000851,-0.5255101899815846
ACH-000855,-0.5997257927876848
ACH-000856,-0.4005589007681756
ACH-000858,-0.2547461446263094
ACH-000859,-0.41176532702762536
ACH-000861,-0.17910375351113228
ACH-000862,-0.17039040026346042
ACH-000865,-0.23606178702033395
ACH-000866,-0.4475971593863085
ACH-000867,-0.2296831434261777
ACH-000869,-0.2811383157218622
ACH-000872,-0.5340611419446117
ACH-000873,-0.4697783602286345
ACH-000876,-0.2849399870125848
ACH-000878,-0.33074237133056256
ACH-000880,-0.28459141204818017
ACH-000881,-0.4092177695750977
ACH-000882,-0.39535990648217867
ACH-000884,-0.5689158396937409
ACH-000885,-0.31209331787765393
ACH-000887,-0.2640712806318667
ACH-000889,-0.3896420980881861
ACH-000896,-0.5417878418097115
ACH-000898,-0.2289832719032208
ACH-000900,-0.18631985746776028
ACH-000901,-0.2064221407421677
ACH-000905,-0.3854786473772496
ACH-000906,-0.28247876288766405
ACH-000907,-0.240461445330914
ACH-000910,0.0018561868825186024
ACH-000911,-0.3920821387903348
ACH-000912,-0.3961253791127833
ACH-000913,-0.2444136186387155
ACH-000915,-0.4638271943112536
ACH-000916,-0.3829160445378709
ACH-000917,-0.5021381194071752
ACH-000920,-0.09541366538383364
ACH-000921,-0.3085533006551267
ACH-000924,-0.3564065258712347
ACH-000926,0.029298392048021107
ACH-000928,-0.4677614740150449
ACH-000929,-0.3113989937583865
ACH-000932,-0.2926666584209496
ACH-000935,-0.02507010837995658
ACH-000936,-0.4778949375288745
ACH-000937,-0.3318374909969574
ACH-000938,-0.2639693938374294
ACH-000939,-0.1405061911770653
ACH-000941,-0.32130488134074603
ACH-000943,-0.42460777480747336
ACH-000946,-0.27473633202445763
ACH-000947,-0.4225643175759236
ACH-000948,-0.5839293703457211
ACH-000950,-0.4681776775323784
ACH-000953,-0.13891428001684536
ACH-000954,-0.43397423244472205
ACH-000957,-0.6841590988840085
ACH-000958,-0.3745100903870874
ACH-000960,-0.318221838930057
ACH-000963,-0.2344972855095233
ACH-000968,-0.359398537957209
ACH-000969,-0.3410383855785352
ACH-000972,-0.5343901569166871
ACH-000973,-0.2220069637190933
ACH-000974,-0.40778802654601737
ACH-000978,-0.8791130913025254
ACH-000984,-0.4159025948028429
ACH-000986,-0.3280101742420552
ACH-000988,-0.8534254623321466
ACH-000993,-0.14706804689155756
ACH-000994,-0.3345914751085907
ACH-000996,-0.3412928455111956
ACH-001001,-0.1040774468432309
ACH-001020,-0.02999073073229645
ACH-001028,-0.2325891304985541
ACH-001031,-0.4396505476529761
ACH-001038,-0.3608009138710377
ACH-001048,-0.15062183590736333
ACH-001050,-0.22528050841612166
ACH-001053,-0.4534524979648537
ACH-001054,-0.3223800858400601
ACH-001061,-0.4243680492713812
ACH-001067,-0.4224575495479738
ACH-001075,-0.4788182770611996
ACH-001096,-0.482744885874822
ACH-001111,-0.16778654384254474
ACH-001119,-0.3481075546960347
ACH-001128,0.7854293874746279
ACH-001134,-0.3620712038785435
ACH-001151,-0.5456928382786329
ACH-001163,-0.4445679141879176
ACH-001164,-0.4282154497906531
ACH-001183,-0.3254102188940236
ACH-001192,-0.3992746965722598
ACH-001193,-0.16021873250390928
ACH-001196,-0.30347894746250265
ACH-001197,-0.403746671971635
ACH-001205,-0.4749904826136498
ACH-001211,-0.1951341643826456
ACH-001212,-0.4289980542686869
ACH-001228,-0.17259163113309914
ACH-001232,-0.3581012155657124
ACH-001239,-0.30410094752968114
ACH-001270,-0.28358751723354725
ACH-001274,-0.04691767809169554
ACH-001275,-0.2455645908031745
ACH-001277,-0.2995122567286569
ACH-001278,-0.3202472817399675
ACH-001280,-0.0720123586524602
ACH-001283,-0.44121403796466296
ACH-001289,-0.03860458784389402
ACH-001300,-0.270473969935205
ACH-001301,-0.3600372115520382
ACH-001302,-0.34696724723082484
ACH-001306,-0.1971127291406651
ACH-001318,-0.30520225185125105
ACH-001322,-0.4246535857154758
ACH-001328,-0.3136377930788067
ACH-001332,-0.467795856674036
ACH-001336,-0.3293018568102653
ACH-001346,-0.6710414300297433
ACH-001353,-0.36133860566704096
ACH-001354,-0.2380146515524721
ACH-001367,-0.18357199497033294
ACH-001368,-0.3778429676716229
ACH-001374,-0.27057370846890266
ACH-001377,-0.6556621112196862
ACH-001380,-0.4915858081313126
ACH-001391,-0.5888912326864919
ACH-001408,-0.3785482729809482
ACH-001430,-0.3017271892771077
ACH-001431,-0.5463877868080143
ACH-001450,-0.6549841850056395
ACH-001496,-0.2046747157812561
ACH-001500,0.003845477493020256
ACH-001523,-0.4135369906143277
ACH-001532,-0.4798472935632775
ACH-001550,0.02283163334757776
ACH-001552,-0.3078456639572107
ACH-001554,-0.34214182487647365
ACH-001654,-0.4302255052169885
ACH-001735,-0.3461999038658947
ACH-001736,-0.3233008939123833
ACH-001737,-0.3339378724194121
ACH-001740,-0.25594112783776324
ACH-001745,-0.39891154435865706
ACH-001765,-0.2789314753573441
