,MEI4 (101928601)
ACH-000004,0.1129634152330956
ACH-000005,0.1880892288511718
ACH-000007,0.09117125158961982
ACH-000009,-0.10737301470122927
ACH-000011,-0.042859901130702566
ACH-000012,0.01930765346890797
ACH-000013,-0.017219412059353772
ACH-000014,-0.12140535343083984
ACH-000015,-0.022363221515298903
ACH-000017,0.09236460703291807
ACH-000018,0.1099972250614121
ACH-000019,0.10998561032450173
ACH-000021,-0.2411381615160734
ACH-000022,-0.052994286319256866
ACH-000025,0.03661200911498919
ACH-000028,-0.011065882090715214
ACH-000030,-0.052352135362644166
ACH-000035,0.1477224659749202
ACH-000036,0.030294441622447394
ACH-000037,-0.01851912774886788
ACH-000039,-0.02452282155119004
ACH-000040,-0.09745373752880558
ACH-000041,-0.09369423545541876
ACH-000042,0.02489812266102769
ACH-000045,-0.02167304578670777
ACH-000047,0.05937042617564627
ACH-000052,0.048296776449575855
ACH-000053,-0.0589299973200295
ACH-000054,-0.07792812220359442
ACH-000055,0.0035727775880409185
ACH-000060,-0.1415442546730713
ACH-000067,-0.060238564826818726
ACH-000070,-0.026398876853008228
ACH-000075,0.08798332733485521
ACH-000078,0.05536501290228856
ACH-000082,-0.06431807031720897
ACH-000085,-0.06533677083950316
ACH-000086,-0.19671790057791586
ACH-000087,0.047082526053881024
ACH-000092,-0.023576413127610864
ACH-000095,-0.10622058317951766
ACH-000097,-0.03265676461749732
ACH-000098,0.010093540001992269
ACH-000099,-0.043818424466831526
ACH-000108,-0.07104021692700681
ACH-000113,-0.02274364099164264
ACH-000116,0.05276885436427115
ACH-000118,-0.0073230604427255985
ACH-000120,0.01591740814492555
ACH-000123,-0.1035526304376794
ACH-000127,0.01863335177839825
ACH-000128,-0.06834783825988006
ACH-000132,-0.07916905729331637
ACH-000133,-0.033353293815866616
ACH-000137,-0.08695581231839923
ACH-000138,-0.025809470595281585
ACH-000142,-0.028882037928258088
ACH-000143,0.08375922343818502
ACH-000146,-0.08654522047962597
ACH-000148,-0.0945168315178702
ACH-000150,-0.0960541632357646
ACH-000152,0.06855106946581473
ACH-000153,0.004102388213261726
ACH-000159,-0.040213394061961234
ACH-000160,-0.038086538576352365
ACH-000163,-0.0784934328084968
ACH-000167,0.00333753718370828
ACH-000168,-0.07379696649712977
ACH-000169,-0.0028838938446291576
ACH-000178,0.01708926731992802
ACH-000183,-0.03919537842309628
ACH-000188,-0.0326728301799698
ACH-000189,-0.13648266527046748
ACH-000190,0.07461748518670168
ACH-000198,0.04195614726779042
ACH-000203,-0.4161824880232377
ACH-000204,-0.12478714149072173
ACH-000206,0.091250466772586
ACH-000207,-0.10942934789136746
ACH-000208,0.024532219845437096
ACH-000210,0.06702075078532177
ACH-000211,-0.09750755750659128
ACH-000215,0.049464387393141566
ACH-000221,-0.1805748611967137
ACH-000222,-0.011091298324789018
ACH-000223,-0.04717291767645499
ACH-000226,-0.1423882500452286
ACH-000227,-0.01836137094802983
ACH-000228,0.08203625393926657
ACH-000231,-0.045736993215406835
ACH-000232,-0.049092101482122494
ACH-000233,0.06036614214721853
ACH-000234,-0.018113587504982483
ACH-000235,-0.052656026705659616
ACH-000237,0.059880514070543414
ACH-000238,-0.04062152054904302
ACH-000242,-0.12861935506188096
ACH-000243,-2.6801164910440602e-05
ACH-000244,0.11674971790283367
ACH-000246,-0.041715974272905326
ACH-000248,-0.04957506791901288
ACH-000250,0.0039476400000624644
ACH-000251,-0.09004008149619312
ACH-000252,-0.032464662162667135
ACH-000253,0.04951610957967091
ACH-000255,-0.05898179423393447
ACH-000256,-0.1176383675037023
ACH-000257,0.10261281084968946
ACH-000258,-0.007212543784884195
ACH-000259,0.03594529992819091
ACH-000260,-0.033876494056710345
ACH-000261,0.038353818832930514
ACH-000262,0.06219824937434629
ACH-000263,-0.08654185610696312
ACH-000264,-0.12271385915628025
ACH-000265,-0.0616592180500851
ACH-000266,-0.038062081927376236
ACH-000272,-0.11028077096580996
ACH-000274,-0.015130651989125644
ACH-000277,0.05497403269199494
ACH-000278,-0.17092790657324733
ACH-000279,-0.07605234592285243
ACH-000280,-0.019385622054591527
ACH-000281,0.010742279846800087
ACH-000288,0.03198639293854486
ACH-000291,0.007394683722726581
ACH-000293,0.0913426149962552
ACH-000294,-0.08073956884215483
ACH-000295,0.12052350195710596
ACH-000296,0.07952998909697583
ACH-000302,-0.1449547583096112
ACH-000304,0.1174313468653644
ACH-000307,0.07596395669094652
ACH-000308,-0.10248937947871416
ACH-000310,-0.030373997233338643
ACH-000311,-0.0015067074312800075
ACH-000312,-0.011480660793100651
ACH-000315,-0.06258289637235849
ACH-000316,0.10251320740643363
ACH-000317,-0.06947710218849595
ACH-000318,-0.02131533396443854
ACH-000319,-0.08154221648637908
ACH-000320,-0.05411886269288664
ACH-000322,0.008273238089120956
ACH-000323,0.0069409274199356535
ACH-000324,-0.004260270880260244
ACH-000329,0.06706998984461257
ACH-000330,-0.29972401232875884
ACH-000331,0.0893851058906735
ACH-000332,0.02162687287425956
ACH-000334,-0.15292672228319035
ACH-000335,0.12456063604198768
ACH-000336,-0.0420737216536425
ACH-000337,0.08126101936261583
ACH-000338,-0.11438719278465495
ACH-000339,-0.025077812130735386
ACH-000341,0.1070668935959034
ACH-000348,-0.011201438516837059
ACH-000350,0.16843366913721208
ACH-000352,-0.0958455183624387
ACH-000356,-0.2597721449378732
ACH-000361,0.021535618452853983
ACH-000362,-0.0600132999789184
ACH-000363,0.0007428467815486674
ACH-000364,0.01165614687921181
ACH-000365,-0.06442149853702897
ACH-000366,0.029397781320932306
ACH-000368,-0.04722278690679293
ACH-000374,-0.042770446371296775
ACH-000375,-0.027148876397369404
ACH-000376,-0.07429430701846843
ACH-000381,-0.12499840894015544
ACH-000383,0.014699754291426437
ACH-000387,-0.04829698492828698
ACH-000389,-0.20761877118341265
ACH-000390,-0.025497570448670927
ACH-000393,-0.04381864935353757
ACH-000395,-0.037328001501128735
ACH-000396,0.012857695709876594
ACH-000397,-0.011527581727859736
ACH-000401,0.058264076911879986
ACH-000402,-0.2560251749698953
ACH-000403,0.052602565368174335
ACH-000404,-0.3258792459643854
ACH-000406,-0.017747527170871476
ACH-000407,0.010583195455455056
ACH-000408,-0.019367740839209925
ACH-000410,-0.08180789418999215
ACH-000411,0.01825168841882932
ACH-000414,0.11035625192154656
ACH-000415,-0.014896379821760238
ACH-000416,-0.01705046707521756
ACH-000420,-0.15067215842418893
ACH-000421,0.025378691155655067
ACH-000424,0.009398231550752766
ACH-000425,0.14164820337329045
ACH-000426,-0.16717220273152442
ACH-000427,-0.041863132535795634
ACH-000433,-0.045777643494526205
ACH-000435,0.04844164520394528
ACH-000436,-0.091691886462594
ACH-000444,-0.08258927613379335
ACH-000445,0.037458771205572575
ACH-000448,-0.033034679868008385
ACH-000450,0.08526925228721287
ACH-000452,-0.046060861528884535
ACH-000454,0.010522905081125156
ACH-000458,-0.06930334231950029
ACH-000459,-0.05679112366964836
ACH-000460,-0.007532171738924101
ACH-000461,-0.020048890674951667
ACH-000463,0.07096440410720904
ACH-000464,-0.10022509065708972
ACH-000466,-0.015592219796583097
ACH-000467,0.054359978552910034
ACH-000468,-0.009091626626691959
ACH-000469,0.024842212282683875
ACH-000470,-0.12430206559970633
ACH-000471,-0.007349413434504264
ACH-000472,0.0426951712839177
ACH-000473,0.1007027699660298
ACH-000475,-0.07689839595117859
ACH-000476,0.04561488939075512
ACH-000477,0.049420237620613525
ACH-000479,-0.042529205134237184
ACH-000480,0.021398419921635933
ACH-000481,-0.04905239913134368
ACH-000483,0.0414983272646146
ACH-000484,0.002621234749504043
ACH-000485,0.03778322264604755
ACH-000486,0.05946141372224669
ACH-000487,-0.08569604825969107
ACH-000488,-0.013666757823594269
ACH-000490,0.047301575968632936
ACH-000491,0.0672990147156529
ACH-000495,0.1448406663093407
ACH-000496,-0.10163795409667764
ACH-000499,0.0845221593649475
ACH-000500,-0.13212712818938713
ACH-000502,-0.09955621899160097
ACH-000503,-0.026416494021564083
ACH-000505,-0.12847670599991065
ACH-000507,-0.07886159529146981
ACH-000510,0.031648326004701764
ACH-000511,-0.08454367116166492
ACH-000512,-0.05726112475709962
ACH-000516,-0.009491294720414595
ACH-000517,-0.037801001553450335
ACH-000518,0.06896141774277109
ACH-000520,-0.02320697043242252
ACH-000521,-0.006652009735751759
ACH-000522,-0.000557026256825573
ACH-000524,0.09359010142392936
ACH-000527,-0.06132245255953055
ACH-000528,0.027167489856538968
ACH-000537,-0.06885272882556191
ACH-000541,0.09633818159746428
ACH-000542,-0.02008117321598307
ACH-000544,0.13198507187753314
ACH-000545,-0.13551250519860486
ACH-000547,-0.1428888717753364
ACH-000548,0.07355344298508687
ACH-000549,0.08626586174040596
ACH-000550,-0.16166553961946484
ACH-000552,0.1135411918608851
ACH-000556,-0.08330445791454888
ACH-000557,0.12893422426772966
ACH-000569,0.02558774340840404
ACH-000570,0.04742640306708806
ACH-000571,-0.060538715168614025
ACH-000573,-0.04094868290974563
ACH-000576,0.07016695518258988
ACH-000579,-0.17533150433521474
ACH-000580,0.06286654967130686
ACH-000584,0.016621891698238047
ACH-000585,-0.03649224667083556
ACH-000588,0.03124945598177529
ACH-000589,-0.08979070824232467
ACH-000591,0.11101509307354092
ACH-000593,-0.059203099282952996
ACH-000600,-0.008432774069921514
ACH-000601,-0.03529142553173284
ACH-000605,-0.02124208722436297
ACH-000606,-0.03978743703444532
ACH-000608,-0.0979755715993614
ACH-000614,-0.1158925595528447
ACH-000616,0.06012092444666721
ACH-000618,-0.1219804376332042
ACH-000619,0.09947992159818322
ACH-000620,-0.08266927834969587
