,DROSHA (29102)
ACH-000757,-0.23531378476542025
ACH-000758,-0.4385280588844789
ACH-000760,-0.17631773741199944
ACH-000762,-0.19708876458180144
ACH-000763,-0.31221298873220515
ACH-000764,-0.28658426013632793
ACH-000765,-0.3267655682362129
ACH-000766,-0.3805265502557022
ACH-000767,-0.4663161290993767
ACH-000768,-0.49683110679403797
ACH-000769,-0.4402592517064636
ACH-000770,-0.6049256567995861
ACH-000771,-0.5148457415696389
ACH-000773,-0.2987079292663229
ACH-000776,-0.20490751239125748
ACH-000777,-0.2730483200919738
ACH-000778,-0.2802912735394063
ACH-000781,-0.4632892418884286
ACH-000782,-0.3891876523335554
ACH-000783,-0.13223059117824762
ACH-000784,-0.26075561738279224
ACH-000785,-0.08207885798153985
ACH-000787,-0.24602850384928124
ACH-000788,-0.227432700966894
ACH-000791,-0.3030365096092731
ACH-000792,-0.6245522533162483
ACH-000794,-0.4194982610194703
ACH-000796,-0.3465546596602979
ACH-000798,-0.230054220674932
ACH-000799,-0.5711411541171676
ACH-000800,-0.21826917469065826
ACH-000802,-0.4727668366909586
ACH-000804,-0.2928684311398589
ACH-000805,-0.6026475957998998
ACH-000809,-0.2569717554792865
ACH-000810,-0.3938647632821413
ACH-000811,-0.5484549718869465
ACH-000817,-0.7204325427410181
ACH-000819,-0.3623611923574464
ACH-000820,-0.1474302707738687
ACH-000821,-0.15241906795103285
ACH-000822,-0.4730804939197429
ACH-000823,-0.2761342318672427
ACH-000824,-0.2198755305318717
ACH-000827,-0.6711409341816689
ACH-000829,-0.2506980251321364
ACH-000831,-0.352435260047267
ACH-000832,-0.4290593201782084
ACH-000833,-0.3260769489375103
ACH-000834,-0.4880369390189704
ACH-000835,-0.3793775772167065
ACH-000836,-0.2959577874841512
ACH-000837,-0.4584349340401214
ACH-000838,-0.3642709456868489
ACH-000839,-0.3471474864852333
ACH-000840,-0.7600046227756784
ACH-000841,-0.10656419659837382
ACH-000843,-0.27541816841913314
ACH-000846,-0.3776622698874202
ACH-000847,-0.2804771317709513
ACH-000848,-0.1622285290688272
ACH-000849,-0.31830712298531205
ACH-000851,-0.37338081934161776
ACH-000855,-0.4137720817900526
ACH-000856,-0.4399269611983021
ACH-000858,-0.0516323774144412
ACH-000859,-0.32578347087115
ACH-000861,-0.2191028709737084
ACH-000862,-0.5486058173250618
ACH-000865,-0.27239648603750155
ACH-000866,-0.5030810203526702
ACH-000867,-0.18277097669625494
ACH-000869,-0.4954007019686879
ACH-000872,-0.4759769099227092
ACH-000873,-0.3646816699903058
ACH-000876,-0.3094609409623228
ACH-000878,-0.19676847300472766
ACH-000880,-0.35501482084038843
ACH-000881,-0.413768465454031
ACH-000882,-0.14839909998026599
ACH-000884,-0.33291843100974666
ACH-000885,-0.4242370237704197
ACH-000887,-0.3142600257558556
ACH-000889,-0.258300567739106
ACH-000896,-0.11802670725533487
ACH-000898,-0.5705361766481624
ACH-000900,-0.2688039611401188
ACH-000901,-0.17257095216166554
ACH-000905,-0.4525792335246693
ACH-000906,-0.37898422663615694
ACH-000907,-0.12236472313867547
ACH-000910,-0.2956289671407809
ACH-000911,-0.028372437603148355
ACH-000912,-0.2402650107135701
ACH-000913,-0.3556412280848711
ACH-000915,-0.31941660764302804
ACH-000916,-0.055295750790340215
ACH-000917,-0.35497624073752976
ACH-000920,-0.4937677465031916
ACH-000921,-0.29698911112961696
ACH-000924,-0.11308302198365365
ACH-000926,-0.2985024631328635
ACH-000928,-0.4757909181286426
ACH-000929,-0.4850752271607318
ACH-000932,-0.13824564923390498
ACH-000935,-0.2185776854397912
ACH-000936,-0.3421443877017496
ACH-000937,-0.4640033247212076
ACH-000938,-0.4770980894816183
ACH-000939,-0.2908358327787106
ACH-000941,-0.3830657572238169
ACH-000943,-0.4992241531828392
ACH-000946,-0.42550139106877616
ACH-000947,-0.4094083050436972
ACH-000948,-0.6188658311473055
ACH-000950,-0.24573937531019036
ACH-000953,-0.35648270915421715
ACH-000954,-0.08200801837494122
ACH-000957,-0.5508922979496128
ACH-000958,-0.19749188258297007
ACH-000960,-0.4753163292777993
ACH-000963,-0.2018589345920111
ACH-000968,-0.38374335905555
ACH-000969,-0.3103612788232297
ACH-000972,-0.3529079385252376
ACH-000973,-0.2164656478424088
ACH-000974,-0.3174742018572294
ACH-000978,-0.3014781364684102
ACH-000984,-0.3983478036372172
ACH-000986,-0.23379557638547235
ACH-000988,-0.526126351313624
ACH-000993,-0.458055299075109
ACH-000994,-0.2005692782889201
ACH-000996,-0.3023699311541173
ACH-001001,-0.11317414670777445
ACH-001020,-0.4414000553578251
ACH-001028,-0.4463746105264344
ACH-001031,-0.4822627638999895
ACH-001038,-0.3419890639473299
ACH-001048,-0.6124636542529975
ACH-001050,-0.3713317268446489
ACH-001053,-0.14284083452909618
ACH-001054,-0.42519374917673575
ACH-001061,-0.3773722724657957
ACH-001067,-0.5383897761947439
ACH-001075,-0.10325654405442528
ACH-001096,-0.406497926354146
ACH-001111,-0.005007398545796283
ACH-001119,-0.6345100923998152
ACH-001128,-0.3011368738806192
ACH-001134,-0.4948142682472269
ACH-001151,-0.5623756846375265
ACH-001163,-0.4607535294116846
ACH-001164,-0.4543794025396952
ACH-001183,-0.456614229070785
ACH-001192,-0.7286552204639846
ACH-001193,-0.609433048587163
ACH-001196,-0.4375684707145451
ACH-001197,-0.4748458062170221
ACH-001205,-0.4625865141677658
ACH-001211,-0.7305241956679573
ACH-001212,-0.5967235840902811
ACH-001228,-0.4225649969921301
ACH-001232,-0.4409627169277265
ACH-001239,-0.34446496105513075
ACH-001270,-0.2339175678366513
ACH-001274,-0.35346350518824426
ACH-001275,-0.4008719551396169
ACH-001277,-0.7075196983394404
ACH-001278,-0.5902910263019715
ACH-001280,-0.2717508055618065
ACH-001283,-0.3552377134761076
ACH-001289,-0.2760681406510207
ACH-001300,-0.2926399418435405
ACH-001301,-0.6042814531370271
ACH-001302,-0.2997052765930327
ACH-001306,-0.4684003346325217
ACH-001318,-0.5095371944975468
ACH-001322,-0.2795764105871101
ACH-001328,-0.5051473129310093
ACH-001332,-0.18307853068766045
ACH-001336,-0.2826340359923359
ACH-001346,-0.44297462367252016
ACH-001353,-0.20085459017436508
ACH-001354,-0.10253558310756604
ACH-001367,-0.2851564846266564
ACH-001368,-0.15847712168498904
ACH-001374,-0.4972658666401253
ACH-001377,-0.3478412813393671
ACH-001380,-0.3298992670444856
ACH-001391,-0.4772932467736807
ACH-001408,-0.37852708840387983
ACH-001430,-0.2909763142769511
ACH-001431,-0.3810075053695369
ACH-001450,-0.6375789204713553
ACH-001496,-0.2738523658268085
ACH-001500,-0.06869270776033222
ACH-001523,-0.2433755107738042
ACH-001532,-0.5903217150189131
ACH-001550,-0.5670102936585085
ACH-001552,-0.2531552322718281
ACH-001554,-0.3340355971900972
ACH-001654,-0.4652619062964008
ACH-001735,-0.4888779209400322
ACH-001736,-0.1971377030262396
ACH-001737,0.14197106010453328
ACH-001740,-0.5829882636670182
ACH-001745,-0.3871394158603493
ACH-001765,-0.4418352727296254
