,SCG2 (7857)
ACH-000004,-0.026918478667546642
ACH-000005,0.06759013711631515
ACH-000007,0.002125522506069465
ACH-000009,-0.2469635905597984
ACH-000011,-0.2415183546186168
ACH-000012,-0.05679089984495909
ACH-000013,0.00986928983408228
ACH-000014,-0.0351543387592049
ACH-000015,-0.05519134441992312
ACH-000017,-0.08241287238737356
ACH-000018,-0.11548865483420545
ACH-000019,0.05026469319460284
ACH-000021,0.03039637857201202
ACH-000022,0.008691947125107572
ACH-000025,-0.060271707836554764
ACH-000028,-0.026417525936298925
ACH-000030,-0.07292409874817593
ACH-000035,-0.16248099522068676
ACH-000036,-0.1014455486147417
ACH-000037,-0.15618326533881194
ACH-000039,-0.02422704654356943
ACH-000040,-0.12199279022287825
ACH-000041,-0.1561855172409522
ACH-000042,-0.10496818475885736
ACH-000045,-0.006286487209776968
ACH-000047,-0.023880982106349997
ACH-000052,-0.06888234534920852
ACH-000053,-0.040341979232248616
ACH-000054,-0.05259150073116152
ACH-000055,-0.08476381889578123
ACH-000060,0.023605786521858043
ACH-000067,-0.16287810534885566
ACH-000070,0.0492385471057669
ACH-000075,0.10465655996662132
ACH-000078,-0.19813534670905605
ACH-000082,-0.11432659342483467
ACH-000085,-0.05348152214080632
ACH-000086,-0.04642160802444927
ACH-000087,-0.04999255889553585
ACH-000092,-0.026820658788761675
ACH-000095,-0.03981491824975068
ACH-000097,-0.09400495439823342
ACH-000098,-0.07053375720687717
ACH-000099,-0.15647926154208047
ACH-000108,-0.03253545159989077
ACH-000113,-0.14959077995160486
ACH-000116,-0.07136887572961832
ACH-000118,-0.023878884167072727
ACH-000120,-0.17396516737472748
ACH-000123,-0.031720334280526626
ACH-000127,-0.09524880422406616
ACH-000128,0.02511153547995813
ACH-000132,0.06136175514562435
ACH-000133,-0.1569340224908854
ACH-000137,-0.026871181695901514
ACH-000138,-0.09029097013993936
ACH-000142,-0.053735434158781896
ACH-000143,-0.10284539451798322
ACH-000146,0.06521628028280707
ACH-000148,-0.10081251563396873
ACH-000150,-0.06485508786799203
ACH-000152,-0.03544659730172019
ACH-000153,0.13483000857209232
ACH-000159,-0.13655318111118006
ACH-000160,0.361005451254045
ACH-000163,-0.01749737941896251
ACH-000167,0.9556986968204684
ACH-000168,-0.03435185103152643
ACH-000169,-0.09379651746990103
ACH-000178,0.022010379442337042
ACH-000183,-0.1282214357770852
ACH-000188,-0.07739527188525154
ACH-000189,-0.06377509287881343
ACH-000190,0.24750464215601506
ACH-000198,-0.0884988212058057
ACH-000203,-0.2878010832525176
ACH-000204,-0.10583703335153714
