,DLAT (1737)
ACH-000004,0.08921538760423796
ACH-000005,0.143149735915736
ACH-000007,-0.17699687589598795
ACH-000009,-0.08307607298417091
ACH-000011,0.11093019980706156
ACH-000012,-0.0049814800458627155
ACH-000013,-0.01113321186682754
ACH-000014,0.034600778386428534
ACH-000015,0.04704779339880866
ACH-000017,-0.0088817765240531
ACH-000018,-0.07716613492996753
ACH-000019,-0.4098366031095985
ACH-000021,0.02330784323157115
ACH-000022,-0.0034695023724567032
ACH-000025,-0.041941742628213485
ACH-000028,-0.6052920987009844
ACH-000030,0.16144626684285854
ACH-000035,0.2021958720859919
ACH-000036,0.09936441456161596
ACH-000037,0.017101052231580084
ACH-000039,0.10779950419759438
ACH-000040,0.12372784871659535
ACH-000041,-0.04511051520451685
ACH-000042,0.12101579173131083
ACH-000045,0.01384290480621427
ACH-000047,-0.1554552093812137
ACH-000052,0.04772486146682383
ACH-000053,-0.06297308223027777
ACH-000054,-0.1114138629967843
ACH-000055,0.1528385185974927
ACH-000060,0.09537953629099544
ACH-000067,0.031554423792045073
ACH-000070,-0.12107426177437533
ACH-000075,0.13693823164797755
ACH-000078,0.016964837377257538
ACH-000082,-0.07860097145841631
ACH-000085,-0.10471643961026668
ACH-000086,-0.0080141751689269
ACH-000087,0.09511045109939667
ACH-000092,-0.02729590448377069
ACH-000095,-0.09224221414292752
ACH-000097,0.0781231360013569
ACH-000098,0.010239284692205395
ACH-000099,0.4091004671401313
ACH-000108,0.09792860661788046
ACH-000113,-0.012915996459499177
ACH-000116,-0.0018921729003990148
ACH-000118,-0.1627659287980547
ACH-000120,0.05182173665052107
ACH-000123,-0.03724870559234037
ACH-000127,-0.0557114626866172
ACH-000128,0.004761074884006259
ACH-000132,-0.14489519463363654
ACH-000133,0.0720912861670012
ACH-000137,-0.004815587259852382
ACH-000138,-0.1712542425759373
ACH-000142,0.11403762477006615
ACH-000143,-0.19031386864152647
ACH-000146,-0.05804623124950022
ACH-000148,-0.13219071629849022
ACH-000150,-0.12379763691014226
ACH-000152,-0.019090272339413083
ACH-000153,0.05507239125060446
ACH-000159,0.07309514498445653
ACH-000160,-0.07849255061840855
ACH-000163,0.09937702474601078
ACH-000167,0.09232945617856372
ACH-000168,-0.022084651166016312
ACH-000169,0.08377145108564181
ACH-000178,0.07814768440815457
ACH-000183,0.01767816277091754
ACH-000188,-0.11938423990356238
ACH-000189,-0.1342590230721713
ACH-000190,-0.08956679955719855
ACH-000198,-0.1764366040163091
ACH-000203,0.3144651131966171
ACH-000204,0.019383824803906508
ACH-000206,0.07157200566891
ACH-000207,0.1268628644638347
ACH-000208,0.06787725671797795
ACH-000210,-0.1873736759226018
ACH-000211,-0.038805557697916535
ACH-000215,0.009030517237903327
ACH-000221,0.13545008758132693
ACH-000222,-0.08507117685012525
ACH-000223,0.039619845738213234
ACH-000226,-0.01312058492501406
ACH-000227,-0.030272127092505617
ACH-000228,0.13790829545986802
ACH-000231,0.05021231255234234
ACH-000232,0.1755502865949435
ACH-000233,-0.12661371548269645
ACH-000234,-0.14122505608254332
ACH-000235,-0.011398261674020778
ACH-000237,0.06887483714233536
ACH-000238,0.08436905795616241
ACH-000242,0.05879433426018595
ACH-000243,0.0508531661177452
ACH-000244,-0.018823121690047188
ACH-000246,-0.040042302539321686
ACH-000248,0.0971575022916634
ACH-000250,0.0352150890070274
ACH-000251,0.20637347557952126
ACH-000252,-0.16377204935223272
ACH-000253,-0.06665905725190467
ACH-000255,-0.0325508259468604
ACH-000256,-0.0049025292069623215
ACH-000257,0.090721643498027
ACH-000258,-0.08724696839550365
ACH-000259,-0.05436198290637143
ACH-000260,-0.021750079633481897
ACH-000261,0.09284486072898504
ACH-000262,-0.036985542794612164
ACH-000263,-0.020280388623193386
ACH-000264,-0.0897327483750175
ACH-000265,0.1319589233869374
ACH-000266,0.009269303222248736
ACH-000272,-0.01752456801626159
ACH-000274,-0.02817092837696045
ACH-000277,-0.12860991555958895
ACH-000278,0.011332081183290273
ACH-000279,-0.03584143470261132
ACH-000280,0.2834224555774737
ACH-000281,-0.027279025553204245
ACH-000288,0.057992056401312525
ACH-000291,0.04531970827498509
ACH-000293,-0.11518934730065125
ACH-000294,0.059435281784885226
ACH-000295,-0.03225197326158928
ACH-000296,-0.07433951045791322
ACH-000302,0.5176692652420444
ACH-000304,-0.11382077601756205
ACH-000307,-0.03375009926788477
ACH-000308,-0.11237936881733934
ACH-000310,-0.05691573356350595
ACH-000311,-0.07080667108240765
ACH-000312,-0.19461451902821664
ACH-000315,-0.19392074375043025
ACH-000316,-0.058762038274238725
ACH-000317,-0.09571220124281192
ACH-000318,0.08798273649317674
ACH-000319,-0.03440262315070248
ACH-000320,0.2037132604553812
ACH-000322,-0.0632588028724837
ACH-000323,-0.025542038052760303
ACH-000324,0.02722023367202645
ACH-000329,-0.011134432877749135
ACH-000330,-0.2206120493096845
ACH-000331,0.10566587306568244
ACH-000332,-0.038992517610123234
ACH-000334,-0.00635173335377716
ACH-000335,0.2186274291556954
ACH-000336,-0.11174203852583743
ACH-000337,-0.045098185135212125
ACH-000338,-0.17490704261090126
ACH-000339,0.08559196443172791
ACH-000341,0.06954146627436429
ACH-000348,-0.01140097961001669
ACH-000350,-0.11682503890206232
ACH-000352,-0.12020247125119235
ACH-000356,-0.05571796610733407
ACH-000361,0.04478185136860336
ACH-000362,-0.09766582832424152
ACH-000363,-0.012379022967206868
ACH-000364,-0.048743519332972426
ACH-000365,-0.09590943081620336
ACH-000366,-0.12831931361159649
ACH-000368,-0.06659859569839299
ACH-000374,-0.10471157970337927
ACH-000375,-0.14366417597771408
ACH-000376,-0.06103708709228666
ACH-000381,-0.04630587330751989
ACH-000383,-0.03814476488799028
