,ANKS3 (124401)
ACH-000468,-0.06576537970053667
ACH-000469,-0.028783268023381357
ACH-000470,0.08985405712512873
ACH-000471,-0.164017730032629
ACH-000472,-0.17505681286273767
ACH-000473,-0.0584907241654344
ACH-000475,-0.10256182642049418
ACH-000476,-0.662024271849754
ACH-000477,-0.09712112063198294
ACH-000479,-0.062496206214256216
ACH-000480,-0.12313578089840922
ACH-000481,-0.1233157059586574
ACH-000483,-0.13319773346420627
ACH-000484,-0.3109836501427524
ACH-000485,-0.005511591752466773
ACH-000486,-0.12636071211284355
ACH-000487,-0.1767566293923063
ACH-000488,-0.12077269634494345
ACH-000490,-0.013790907674892643
ACH-000491,-0.3219083611796197
ACH-000495,-0.4218445276911292
ACH-000496,-0.190386306790686
ACH-000499,-0.12759758743127148
ACH-000500,-0.20658930014608054
ACH-000502,-0.1855937045928058
ACH-000503,-0.06079029508309035
ACH-000505,-0.099768223728243
ACH-000507,-0.03864552134167594
ACH-000510,-0.16504812305026184
ACH-000511,-0.12700214045080366
ACH-000512,-0.3292259729197144
ACH-000516,-0.02071547485784379
ACH-000517,-0.09540111517008512
ACH-000518,-0.1672056494434892
ACH-000520,-0.013591127428320622
ACH-000521,0.2569721328616476
ACH-000522,-0.1019303045095146
ACH-000524,-0.07017809418374749
ACH-000527,-0.22846331346722215
ACH-000528,-0.062107671049716075
ACH-000537,-0.18115201974575107
ACH-000541,-0.22512192322137167
ACH-000542,-0.1002599299401912
ACH-000544,0.03467857582674818
ACH-000545,0.1376481526582329
ACH-000547,-0.22640998985502206
ACH-000548,-0.08291977655740637
ACH-000549,-0.12396451701712215
ACH-000550,0.06083404274991101
ACH-000552,0.015109067231637057
ACH-000556,-0.13927003055142392
ACH-000557,-0.18434510139204285
ACH-000569,-0.04431866922758265
ACH-000570,-0.21649556370071327
ACH-000571,0.013564325021792287
ACH-000573,0.05669402909727282
ACH-000576,-0.12704982584469346
ACH-000579,-0.13694349817598006
ACH-000580,-0.2834526260298188
ACH-000584,-0.1833967625082225
ACH-000585,-0.16626226140581976
ACH-000588,-0.09410971533551113
ACH-000589,-0.3431752051120405
ACH-000591,0.06288570357187519
ACH-000593,-0.15734606053250774
ACH-000600,-0.026631968266331414
ACH-000601,-0.08414629818480192
ACH-000605,-0.003664397552566353
ACH-000606,-0.17397611255593998
ACH-000608,-0.17883758472163208
ACH-000614,-0.1526770970963125
ACH-000616,-0.1228918732205802
ACH-000618,-0.04049683359202659
ACH-000619,-0.12734286443303827
ACH-000620,-0.3674637630703416
ACH-000621,-0.0017720908249290802
ACH-000622,-0.039317380386299366
ACH-000623,-0.14051892522592507
ACH-000624,-0.03923587574105023
ACH-000627,0.1652763831805671
ACH-000630,-0.17161545213772866
ACH-000631,0.12144098504944315
ACH-000632,-0.16469865683891075
ACH-000633,0.06206293613263859
ACH-000637,-0.1097542248765086
ACH-000638,-0.11911613895964385
ACH-000646,-0.15510343040981445
ACH-000647,-0.07849920108801829
ACH-000648,-0.10290487091828204
ACH-000649,-0.11259195803135727
ACH-000651,0.022022203005202818
ACH-000652,0.05501321920483855
ACH-000653,-0.0731044908131897
ACH-000657,-0.10003656386318258
ACH-000658,-0.11995987119712667
ACH-000661,-0.07883089740018681
ACH-000662,-0.4266656608660211
ACH-000663,-0.4405688164741165
ACH-000665,-0.031027543291044925
ACH-000671,-0.2739052459667496
ACH-000672,-0.10497585487090977
ACH-000673,-0.1055485232318646
ACH-000676,0.010814872749040687
ACH-000677,0.05693614938677261
ACH-000681,0.3667178075229344
ACH-000683,-0.1249526423790438
ACH-000684,0.4547457245214477
ACH-000688,-0.04666171934270303
ACH-000693,-0.01886425751505558
ACH-000694,-0.05620412342717857
ACH-000695,0.3015755918553123
ACH-000696,-0.11453602797749908
ACH-000697,-0.07874931635034768
ACH-000699,-0.1405019224173487
ACH-000701,-0.21861056195747525
ACH-000706,0.04055152858210394
ACH-000711,-0.09479198467142802
ACH-000713,-0.3295234955883981
ACH-000714,-0.20140785372475445
ACH-000718,-0.1094962907147408
ACH-000720,-0.05409959638737001
ACH-000721,-0.1836341073418644
ACH-000724,-0.08972947829672051
ACH-000725,-0.2893343851527076
ACH-000732,-0.022640447967506253
ACH-000734,-0.0564456696125021
ACH-000735,-0.09662160632265253
ACH-000736,-0.10108307846490217
ACH-000738,-0.03414542512691987
ACH-000746,-0.09623331396867137
ACH-000747,-0.1320129018599264
ACH-000748,-0.11103380556985598
ACH-000753,-0.12202951749725925
ACH-000756,-0.1632288754240294
ACH-000757,-0.22223280940634527
ACH-000758,-0.07336726687741714
ACH-000760,-0.05418453878177284
ACH-000762,0.07976883243605525
ACH-000763,-0.030719431418932786
ACH-000764,-0.23539328084287456
ACH-000765,-0.1380168721670859
ACH-000766,-0.0804912156964859
ACH-000767,-0.03771683978409246
ACH-000768,-0.16066943936065958
ACH-000769,-0.14476145034145535
ACH-000770,-0.08478409769706988
ACH-000771,-0.18958823800327992
ACH-000773,-0.13244865825166918
ACH-000776,-0.036531437970453266
ACH-000777,-0.04964960417064088
ACH-000778,-0.2069071392461113
ACH-000781,0.0260768232925302
ACH-000782,-0.053634846438410586
ACH-000783,-0.12888464372473754
ACH-000784,-0.13636763000346422
ACH-000785,-0.02986734072652354
ACH-000787,-0.3652115497259675
ACH-000788,-0.2070386076854525
ACH-000791,-0.17846925600014502
ACH-000792,-0.049164909170424334
ACH-000794,-0.007136643056411245
ACH-000796,-0.123172569081723
ACH-000798,0.01875658742278233
ACH-000799,-0.014254454375609456
ACH-000800,-0.05209504168568692
ACH-000802,-0.14771541959732007
ACH-000804,-0.00566112792981418
ACH-000805,-0.0880421729840708
ACH-000809,-0.060385010793134734
ACH-000810,-0.059860048507721475
ACH-000811,-0.06488880813033547
ACH-000817,-0.12534453508032795
ACH-000819,0.027131256828138876
ACH-000820,0.07771661437247103
ACH-000821,-0.1453936989645538
ACH-000822,-0.042779182254471866
ACH-000823,-0.06927755538772505
ACH-000824,-0.10754920048750816
ACH-000827,-0.10132823938889196
ACH-000829,-0.08025224518923271
ACH-000831,-0.2054466194880167
ACH-000832,-0.12990868137938946
ACH-000833,0.12456027523589375
ACH-000834,-0.18782830093669506
ACH-000835,-0.1178730294041632
ACH-000836,-0.0897405853185914
ACH-000837,-0.0553851293563004
ACH-000838,-0.07970094904535527
ACH-000839,0.02597133280228464
ACH-000840,-0.019932646562173167
ACH-000841,-0.4149180561425284
ACH-000843,-0.045632821762093684
ACH-000846,-0.17161950889946784
ACH-000847,-0.21059707202813607
ACH-000848,-0.11470338229757568
ACH-000849,-0.10161546807923977
ACH-000851,-0.0786271189543926
ACH-000855,-0.009362278363526185
ACH-000856,-0.014246220815762234
ACH-000858,-0.07831641808004454
ACH-000859,0.0017517624506875368
ACH-000861,-0.03548734083064617
ACH-000862,-0.09948036092826212
ACH-000865,-0.02222077291706012
ACH-000866,-0.06565226371408435
ACH-000867,-0.10943491928763548
ACH-000869,-0.04635023731981268
ACH-000872,-0.11186532458189477
ACH-000873,-0.10339805147675388
ACH-000876,-0.2484860957404297
ACH-000878,-0.07608615244569072
ACH-000880,-0.20776216514319445
ACH-000881,-0.01841340111574231
ACH-000882,0.08016367039618452
ACH-000884,-0.11886294190118565
ACH-000885,0.08850594764348735
ACH-000887,0.0063782199621836315
ACH-000889,-0.05940362773963179
ACH-000896,-0.19518963488513386
ACH-000898,-0.1589429428257511
ACH-000900,-0.1759783304415562
ACH-000901,-0.11780175706259112
ACH-000905,-0.13767482548169865
ACH-000906,-0.0890727534083201
ACH-000907,0.12210337954801327
ACH-000910,-0.08914036855092143
ACH-000911,-0.13266393368397886
ACH-000912,0.09037083301394792
ACH-000913,-0.06384601176765199
ACH-000915,0.050029712452512635
ACH-000916,-0.13625229029109653
ACH-000917,-0.041556940533699134
ACH-000920,-0.12303371222372862
ACH-000921,-0.08452769169262671
ACH-000924,-0.05367733181242724
ACH-000926,-0.19123285709861876
ACH-000928,-0.1346492064396936
ACH-000929,-0.2112864949179013
ACH-000932,-0.04396955564467132
ACH-000935,-0.06931114648929954
ACH-000936,-0.25016900296779826
ACH-000937,-0.09666786534494676
ACH-000938,-0.1511418029833235
ACH-000939,-0.2134967358276891
ACH-000941,-0.1727925457708102
ACH-000943,-0.047000545409426164
ACH-000946,-0.1660196006386735
ACH-000947,-0.09882306364066884
ACH-000948,0.04499125958402492
ACH-000950,0.00985615236082843
ACH-000953,-0.15682493688595678
ACH-000954,-0.2502086948250346
ACH-000957,-0.19736619692476584
ACH-000958,-0.07259572747851196
ACH-000960,-0.2321969799528708
ACH-000963,-0.07747503495562985
ACH-000968,-0.09315941804368508
ACH-000969,-0.05108785624493771
ACH-000972,-0.024913403833546642
ACH-000973,-0.07243921877532046
ACH-000974,-0.20250183674914413
ACH-000978,0.2050907650143352
ACH-000984,-0.13481881425361866
ACH-000986,-0.0835939024737412
ACH-000988,-0.1240333919648408
ACH-000993,-0.1842603007764745
ACH-000994,-0.21299099941109706
ACH-000996,-0.19965530490009295
ACH-001001,-0.14060597837868594
ACH-001020,-0.05850240588378582
ACH-001028,-0.08543352367724831
ACH-001031,-0.07324542185790145
ACH-001038,-0.08019069396483611
ACH-001048,-0.14770888674996724
ACH-001050,-0.05699652674843396
ACH-001053,-0.11372444354469485
ACH-001054,0.0557105170274844
ACH-001061,-0.022547974189762312
ACH-001067,0.13580659265680142
ACH-001075,-0.07866422380042165
ACH-001096,-0.1187195717860822
ACH-001111,0.1340072773898567
ACH-001119,-0.04938729481214295
ACH-001128,0.021353170636930176
ACH-001134,0.004831405595180857
ACH-001151,0.022580957017326705
ACH-001163,-0.07119046373434401
ACH-001164,0.034237000307523933
ACH-001183,-0.18857445569378176
ACH-001192,-0.13737810848016266
ACH-001193,-0.1650727727782962
ACH-001196,0.07549879314910929
ACH-001197,-0.12535908114468006
ACH-001205,-0.032175659310504166
ACH-001211,0.006155262887118138
ACH-001212,-0.24711500099023398
ACH-001228,0.06609121161281804
ACH-001232,-0.007009252337804317
ACH-001239,-0.112409446548598
ACH-001270,-0.21728417708282569
ACH-001274,-0.008018986382867032
ACH-001275,0.0680962783668188
ACH-001277,0.04153004970115171
ACH-001278,-0.08772152078011082
ACH-001280,-0.14998201530551425
ACH-001283,-0.06604150644167862
ACH-001289,-0.09486810435084662
ACH-001300,-0.14644603421109004
ACH-001301,-0.0577756868436809
ACH-001302,-0.1885843753837307
ACH-001306,-0.04621292243828374
ACH-001318,-0.2339724299863568
ACH-001322,-0.08709876181284462
ACH-001328,-0.0575394737279209
ACH-001332,0.08382590333736824
ACH-001336,-0.16904268649536489
ACH-001346,-0.13713905153263256
ACH-001353,-0.11685739400300935
ACH-001354,-0.157637205327625
ACH-001367,0.014720110510691452
ACH-001368,-0.02478174244755869
ACH-001374,-0.15690541460146246
ACH-001377,-0.0624662379024722
ACH-001380,-0.0979233133801488
ACH-001391,-0.12348015254600585
ACH-001408,0.026088763451910763
ACH-001430,-0.006289224056588096
ACH-001431,0.04983452187822701
ACH-001450,0.016118394387780247
ACH-001496,-0.13013916806475545
ACH-001500,-0.04991572667151736
ACH-001523,-0.16421591009960027
ACH-001532,0.022690444400146986
ACH-001550,-0.1180951105857624
ACH-001552,0.06447743671449843
ACH-001554,-0.1013864194871031
ACH-001654,-0.0765072272818331
ACH-001735,-0.14059535638304535
ACH-001736,-0.2545879295729014
ACH-001737,-0.1491476205266392
ACH-001740,-0.18160106506442855
ACH-001745,-0.2030287304942408
ACH-001765,-0.09673457739081158
