,FUT4 (2526)
ACH-000004,-0.16029318324056058
ACH-000005,-0.003660697063677185
ACH-000007,-0.20441366495581045
ACH-000009,-0.06616785266993137
ACH-000011,-0.11387775805432432
ACH-000012,0.005003421099738665
ACH-000013,-0.14086304864511098
ACH-000014,-0.07574377592867337
ACH-000015,-0.013110483994460792
ACH-000017,-0.08668773588918381
ACH-000018,-0.10250253413086377
ACH-000019,0.08484812279043083
ACH-000021,-0.09470919918693384
ACH-000022,-0.043382670648478484
ACH-000025,-0.04750985169178215
ACH-000028,-0.20127298679483047
ACH-000030,0.005421135063860385
ACH-000035,-0.07582294608550041
ACH-000036,-0.20144261458203186
ACH-000037,-0.011440521096504952
ACH-000039,-0.09132903665047833
ACH-000040,0.02261207113718072
ACH-000041,-0.06412228698555222
ACH-000042,-0.006095518970921125
ACH-000045,0.0345183429448865
ACH-000047,0.07148515419086514
ACH-000052,-0.16905875221945402
ACH-000053,-0.049823088315178364
ACH-000054,-0.11464482172407935
ACH-000055,-0.1029189853891801
ACH-000060,-0.02227358166696254
ACH-000067,0.0160722216624345
ACH-000070,-0.20097749256024072
ACH-000075,-0.3015322631675309
ACH-000078,-0.1711600449202214
ACH-000082,-0.27782404798658794
ACH-000085,-0.0551084391874813
ACH-000086,-0.10848981874551722
ACH-000087,-0.13144634403489994
ACH-000092,-0.11997126809834552
ACH-000095,-0.2646229139886303
ACH-000097,-0.16119658069374634
ACH-000098,0.07917962987712494
ACH-000099,-0.10023736352736493
ACH-000108,0.041543657897354716
ACH-000113,-0.07785959683680595
ACH-000116,-0.35101047220187664
ACH-000118,-0.09337405966460917
ACH-000120,-0.11089665579029466
ACH-000123,0.04103147324542103
ACH-000127,-0.11618530584001535
ACH-000128,-0.057024684391724416
ACH-000132,-0.2389983366242432
ACH-000133,-0.1745992626185428
ACH-000137,0.058759171241105884
ACH-000138,-0.17384605505922687
ACH-000142,-0.21908743216114165
ACH-000143,0.023978602506161
ACH-000146,-0.010747317307605194
ACH-000148,-0.05555343216363418
ACH-000150,-0.12853873104820868
ACH-000152,0.0012008917023175832
ACH-000153,-0.08101368268505467
ACH-000159,-0.08826756033824916
ACH-000160,-0.036200701091717934
ACH-000163,-0.0024001867077892325
ACH-000167,-0.2607365413573571
ACH-000168,0.07762561100090792
ACH-000169,-0.09207291818764553
ACH-000178,-0.0962970671454278
ACH-000183,-0.0497641577423529
ACH-000188,-0.12441139032989827
ACH-000189,-0.2837840759234137
ACH-000190,-0.1579811372734846
ACH-000198,-0.07539910343543635
ACH-000203,0.3175341873663674
ACH-000204,-0.259995894965464
ACH-000206,-0.12325573367183068
ACH-000207,-0.4195688814491093
ACH-000208,-0.025821426820267286
ACH-000210,0.1279486737668462
ACH-000211,-0.1815588322036566
ACH-000215,-0.15586828260968466
ACH-000221,-0.0007793441948936825
ACH-000222,-0.1511630532045566
ACH-000223,-0.08785287549231698
ACH-000226,-0.2175560122357185
ACH-000227,0.04324619496490988
ACH-000228,-0.26306144448004953
ACH-000231,-0.07098061910059382
ACH-000232,-0.0660155226085003
ACH-000233,0.04041229746652285
ACH-000234,-0.17654414144286895
ACH-000235,0.007366802470147014
ACH-000237,-0.22037899142850093
ACH-000238,-0.08940185958959479
ACH-000242,-0.15681271527921434
ACH-000243,-0.053774562828842035
ACH-000244,-0.06390041565589788
ACH-000246,-0.19401745939622145
ACH-000248,0.021829004437878424
ACH-000250,-0.13329704609141746
ACH-000251,-0.15677136987339393
ACH-000252,-0.019084700592202512
ACH-000253,-0.02547260828352252
ACH-000255,-0.1565720509589281
ACH-000256,-0.18246225407918987
ACH-000257,-0.0020776261362802782
ACH-000258,-0.10923781912605844
ACH-000259,-0.06790831603356998
ACH-000260,-0.03468607849717377
ACH-000261,-0.07857576424709664
ACH-000262,0.0969402829981308
ACH-000263,-0.03964542858401991
ACH-000264,-0.08858514749680704
ACH-000265,-0.18415590872555826
ACH-000266,-0.13581769460200072
ACH-000272,-0.13968344169309005
ACH-000274,-0.2000681238437464
ACH-000277,-0.042034190696568656
ACH-000278,-0.3431256558226934
ACH-000279,-0.04496475108059909
ACH-000280,0.0190254751981624
ACH-000281,-0.0026179997746383498
ACH-000288,-0.08080743358189578
ACH-000291,-0.10076811129221223
ACH-000293,-0.19856177717509546
ACH-000294,-0.2164704911924576
ACH-000295,-0.09244302516765117
ACH-000296,-0.014640094807775431
ACH-000302,-0.14405561358403635
ACH-000304,-0.18849342355372584
ACH-000307,-0.13844092030322128
ACH-000308,-0.12739959878501456
ACH-000310,-0.19487027408977733
ACH-000311,-0.10088019597591212
ACH-000312,-0.07854646028352409
ACH-000315,-0.12521994402902187
ACH-000316,-0.3338353936554707
ACH-000317,-0.19176140839101047
ACH-000318,-0.10554312406534176
ACH-000319,-0.2384344723997701
ACH-000320,-0.007239292097246486
ACH-000322,-0.044156144269102686
ACH-000323,0.0014175060091433267
ACH-000324,-0.15634063474038912
ACH-000329,-0.0964973488678425
ACH-000330,-0.12599104960984306
ACH-000331,-0.13072225633580598
ACH-000332,-0.07282464623342008
ACH-000334,-0.03549683783256699
ACH-000335,-0.27153479699012817
ACH-000336,-0.1293831297972121
ACH-000337,-0.3175891199305757
ACH-000338,-0.06889485195765242
ACH-000339,-0.0340706653690292
ACH-000341,-0.02698388556349426
ACH-000348,-0.11479237239964855
ACH-000350,0.03700295212490621
ACH-000352,-0.0964325036784759
ACH-000356,0.07586642573092249
ACH-000361,-0.2985723530301563
ACH-000362,-0.19063089420578685
ACH-000363,0.027621956483671318
ACH-000364,0.08590225864440526
ACH-000365,0.04255590580972512
ACH-000366,-0.1317329873180853
ACH-000368,-0.01047165635367318
ACH-000374,-0.2214037572275933
ACH-000375,-0.09543063065305674
ACH-000376,-0.18308503528892045
ACH-000381,-0.05769252797572811
ACH-000383,-0.13218104396281966
ACH-000387,-0.18620753617777447
ACH-000389,-0.007188768123288042
ACH-000390,-0.07639393384057294
ACH-000393,-0.2650879913389264
ACH-000395,-0.015319560270942684
ACH-000396,-0.06932919536077624
ACH-000397,-0.2194406422527166
ACH-000401,-0.14170646966345796
ACH-000402,-0.2499301178757775
ACH-000403,-0.17542189632475802
ACH-000404,0.1202975387860978
ACH-000406,-0.13184432047832298
ACH-000407,-0.2702963274901174
ACH-000408,-0.2373630355395272
ACH-000410,-0.12677475359260384
ACH-000411,-0.1810390217720052
ACH-000414,-0.0894439992583579
ACH-000415,-0.23358233679044324
ACH-000416,-0.07237486650878436
ACH-000420,-0.3269266954724369
ACH-000421,0.01986597357563057
ACH-000424,-0.2099305720692029
ACH-000425,-0.17111990973483954
ACH-000426,-0.03739365243164626
ACH-000427,-0.05482451939017784
ACH-000433,-0.1346453068531658
ACH-000435,-0.010714767430931044
ACH-000436,-0.008645195324733956
ACH-000444,-0.19209696866926687
ACH-000445,-0.3071703769302249
ACH-000448,-0.15621852919476406
ACH-000450,0.061005596265484574
ACH-000452,-0.1154631655132531
ACH-000454,0.09224593895536466
ACH-000458,-0.011625835125304169
ACH-000459,-0.13683333892776267
ACH-000460,-0.16324539014350353
ACH-000461,0.00814194541632237
ACH-000463,-0.2321180401929211
ACH-000464,-0.1285136195391073
ACH-000466,-0.2326722471031557
ACH-000467,-0.12440563954151924
ACH-000468,-0.05778263414124193
ACH-000469,-0.0763147466138478
ACH-000470,-0.034326476841491725
ACH-000471,-0.0917474419506642
ACH-000472,-0.09334068268706247
ACH-000473,-0.006499403036111723
ACH-000475,-0.05132716422115936
ACH-000476,-0.10285113900679548
ACH-000477,-0.02041065495504621
ACH-000479,-0.013340780882257514
ACH-000480,-0.04204790146897232
ACH-000481,-0.13163835737984456
ACH-000483,-0.16083786336034697
ACH-000484,-0.03014099473254239
ACH-000485,-0.09534913780150618
ACH-000486,-0.1949713557387192
ACH-000487,-0.12988059486717846
ACH-000488,-0.14933251049290253
ACH-000490,-0.05485675251127668
ACH-000491,-0.1781587983787653
ACH-000495,-0.16177083132559428
ACH-000496,-0.039275379851268034
ACH-000499,0.1302661109516706
ACH-000500,-0.2376737311439061
ACH-000502,-0.17553883033397769
ACH-000503,-0.549756203104255
ACH-000505,-0.07390855458420148
ACH-000507,-0.14286910093270047
ACH-000510,-0.09607944842790636
ACH-000511,-0.1590106230049452
ACH-000512,0.018461599615228842
ACH-000516,-0.08704477471716826
ACH-000517,-0.16319319582032138
ACH-000518,-0.11708883919891733
ACH-000520,0.015380329052531744
ACH-000521,-0.08214493604385417
ACH-000522,-0.10562985154902284
ACH-000524,-0.16805030680045618
ACH-000527,-0.09148708383417006
ACH-000528,-0.06874462460023557
ACH-000537,-0.0381704167080808
ACH-000541,0.06105853065009147
ACH-000542,0.041545065125297084
ACH-000544,-0.12712139659046093
ACH-000545,-0.17899796065332418
ACH-000547,-0.07652580307095291
ACH-000548,-0.2415237200881941
ACH-000549,-0.08540430830268668
ACH-000550,-0.09146568439105936
ACH-000552,-0.2691742416778469
ACH-000556,-0.00769010928710138
ACH-000557,-0.11556909251520076
ACH-000569,0.01833280434320809
ACH-000570,-0.11531543064554735
ACH-000571,-0.20605163977011892
ACH-000573,-0.08357850732555888
ACH-000576,-0.07596724423956289
ACH-000579,-0.4943692468404007
ACH-000580,0.08059481997804897
ACH-000584,-0.19401617270296087
ACH-000585,-0.09918648857262244
ACH-000588,-0.2367687089523457
ACH-000589,-0.02208191789321704
ACH-000591,-0.09025984965745656
ACH-000593,-0.09818463928331347
ACH-000600,-0.11831950387019065
ACH-000601,-0.07570240906427347
ACH-000605,-0.06468112757300334
ACH-000606,-0.017723202228543816
ACH-000608,-0.17863809517328352
ACH-000614,0.06267941482918582
ACH-000616,0.0059719597770415325
ACH-000618,-0.3339877165624007
ACH-000619,-0.10325791730339996
ACH-000620,0.009818874331102857
ACH-000621,-0.059167253528257586
ACH-000622,-0.0062873563773513715
ACH-000623,-0.08383928433468969
ACH-000624,-0.16800088807728086
ACH-000627,-0.07413304694500546
ACH-000630,-0.2210532767420107
ACH-000631,-0.16783098333831534
ACH-000632,-0.0883989683903617
ACH-000633,0.04429361616765985
ACH-000637,-0.29382684953415644
ACH-000638,-0.03816971636550138
ACH-000646,-0.08285673793504897
ACH-000647,-0.16125443973459552
ACH-000648,-0.06315851506054365
ACH-000649,-0.08454903277281435
ACH-000651,-0.14492360207625185
ACH-000652,-0.0625163680414435
ACH-000653,-0.12197970232127853
ACH-000657,-0.10273701198339504
ACH-000658,0.006583593308799464
ACH-000661,0.0017634561199731012
ACH-000662,0.07851780399828807
ACH-000663,-0.19351235265685604
ACH-000665,-0.05898792587591705
ACH-000671,-0.19652039168443186
ACH-000672,-0.015002791210971225
ACH-000673,-0.16784534521856087
ACH-000676,-0.02728473429175253
ACH-000677,-0.11377447065215222
ACH-000681,-0.07674348818774858
ACH-000683,-0.11159605451155397
ACH-000684,-0.15889683938239738
ACH-000688,-0.1533183198390017
ACH-000693,-0.12372536884103776
ACH-000694,-0.10922252635200708
ACH-000695,-0.2333862524030421
ACH-000696,-0.03147190946250879
ACH-000697,-0.10663874562898112
ACH-000699,-0.12735956940144927
ACH-000701,-0.1308187585654433
ACH-000706,-0.12143561663935667
ACH-000711,-0.10770478313668216
ACH-000713,-0.23743978993681356
ACH-000714,-0.1261855504216959
ACH-000718,-0.07327487769263008
ACH-000720,-0.12448281530939052
ACH-000721,-0.09808880191590323
ACH-000724,-0.09813136939604264
ACH-000725,-0.06722548568686552
ACH-000732,-0.3287890278261113
ACH-000734,-0.09894360689673508
ACH-000735,-0.2529567241026238
ACH-000736,-0.18714993910588806
ACH-000738,-0.09161262567993866
ACH-000746,-0.037554451194799
ACH-000747,-0.2576791738545852
ACH-000748,-0.2948327732150977
ACH-000753,-0.0404244345220116
ACH-000756,-0.06982160209777091
ACH-000757,-0.07070053987556034
ACH-000758,-0.2709391641615497
ACH-000760,-0.16384811992965825
ACH-000762,-0.22493559029020874
ACH-000763,-0.07638887402974759
ACH-000764,-0.1199172542703076
ACH-000765,-0.0969547464992418
ACH-000766,-0.05759178334315825
ACH-000767,-0.06208862656808789
ACH-000768,-0.09643159920463724
ACH-000769,-0.1129977626259004
ACH-000770,-0.17569520826885804
ACH-000771,-0.17868375612872245
ACH-000773,-0.054754088270493086
ACH-000776,-0.16709033060127373
ACH-000777,0.04630604355345783
ACH-000778,-0.06543681134047975
ACH-000781,-0.07709156769892937
ACH-000782,0.01866572915830972
ACH-000783,-0.10448651567016233
ACH-000784,-0.04019724859168219
ACH-000785,-0.14533547569517372
ACH-000787,-0.008189774860639355
ACH-000788,-0.08562026034623947
ACH-000791,0.008371164895447819
ACH-000792,-0.12474050119730487
ACH-000794,-0.2311066540120052
ACH-000796,-0.11059070062738734
ACH-000798,-0.12854998089726272
ACH-000799,-0.15847552965230885
ACH-000800,0.1228712801646154
ACH-000802,-0.08861029550727981
ACH-000804,-0.005298182335030068
ACH-000805,-0.2322500289682476
ACH-000809,-0.08633137793320049
ACH-000810,-0.2952104794030749
ACH-000811,-0.11069013059468168
ACH-000817,-0.1910279450472482
ACH-000819,0.038850107262607535
ACH-000820,-0.1602989704731408
ACH-000821,-0.10426171010410884
ACH-000822,-0.11135657358592163
ACH-000823,-0.22292753324756728
ACH-000824,-0.08051226905280945
ACH-000827,-0.11904943541761225
ACH-000829,-0.04916549024333542
ACH-000831,-0.07592323047844414
ACH-000832,-0.2398705642776475
ACH-000833,0.05943848939116101
ACH-000834,-0.049092492683387896
ACH-000835,-0.2068948205541945
ACH-000836,-0.14494283324024293
ACH-000837,0.032413208573842965
ACH-000838,-0.24634608924930115
ACH-000839,-0.3731588556004777
ACH-000840,-0.3815763157523306
ACH-000841,-0.010639636255177193
ACH-000843,-0.03562961146149595
ACH-000846,-0.14716047978361022
ACH-000847,-0.2372267113478913
ACH-000848,-0.09046060531542698
ACH-000849,-0.15559599263990842
ACH-000851,-0.11297615310013302
ACH-000855,-0.226502990901255
ACH-000856,-0.05402056919249393
ACH-000858,-0.1433250745725932
ACH-000859,-0.16967313863901048
ACH-000861,-0.12994391472668462
ACH-000862,-0.13580818488727767
ACH-000865,-0.2372161858912378
ACH-000866,-0.10797693837844226
ACH-000867,-0.19364264102658216
ACH-000869,-0.09185048601554016
ACH-000872,-0.03946619515577883
ACH-000873,-0.15175749045542378
ACH-000876,-0.09006985353862028
ACH-000878,0.28255853109147555
ACH-000880,-0.4619352197920534
ACH-000881,-0.2686689820411802
