,MFN2 (9927)
ACH-000277,-0.6330017639872381
ACH-000278,-0.1366971272688145
ACH-000279,-0.5463355936740872
ACH-000280,-0.33755880864780985
ACH-000281,-0.660576495172422
ACH-000288,-0.6016392128347552
ACH-000291,-0.08962106172244473
ACH-000293,-0.3696155565549373
ACH-000294,-0.08438448086776648
ACH-000295,-0.5864759112848729
ACH-000296,-0.5341137885958336
ACH-000302,-0.3427279756733017
ACH-000304,-0.7004667950426647
ACH-000307,-0.7264335306224614
ACH-000308,-0.4773093614284315
ACH-000310,-0.369422986336425
ACH-000311,-0.3806080398461152
ACH-000312,-0.2780626064408219
ACH-000315,-0.5142268808866741
ACH-000316,-0.7653201870123879
ACH-000317,-0.8678580505574546
ACH-000318,-0.5894450387200126
ACH-000319,-0.6298347358162795
ACH-000320,-0.4854147773004077
ACH-000322,-0.6581212664865524
ACH-000323,-0.7177817963795289
ACH-000324,-0.2697884003584925
ACH-000329,-0.5099278722948978
ACH-000330,-0.5758171775231181
ACH-000331,-0.8106790948905634
ACH-000332,-0.4300450974709175
ACH-000334,-0.4000794758405892
ACH-000335,-0.8371324018548087
ACH-000336,-0.30193394641089644
ACH-000337,-0.2871439188907153
ACH-000338,-0.3630399848338574
ACH-000339,-0.2310263532274753
ACH-000341,-0.4045629042751672
ACH-000348,-0.6928499583551961
ACH-000350,-0.15878701952238097
ACH-000352,-0.8229805050186028
ACH-000356,-0.3559780753201707
ACH-000361,-0.8369953384005671
ACH-000362,-0.2394578273879686
ACH-000363,-0.09562261453309012
ACH-000364,-0.596339197362166
ACH-000365,-0.5857820756073758
ACH-000366,-0.2997510646545609
ACH-000368,-0.3651151135510636
ACH-000374,-1.0459947734384256
ACH-000375,-0.5371940601209501
ACH-000376,-0.7748802431884676
ACH-000381,-0.7140377431985571
ACH-000383,-0.3892135943511449
ACH-000387,-0.6820077423256059
ACH-000389,-0.5426845711969587
ACH-000390,-0.8304087825317801
ACH-000393,-0.20879059364940444
ACH-000395,-0.461704106595525
ACH-000396,-0.4979258867511899
ACH-000397,-0.13636536600694146
ACH-000401,-0.5082817209896101
ACH-000402,-0.4083587992688192
ACH-000403,-0.4592633744219419
ACH-000404,-0.6491681996369735
ACH-000406,-0.5652858906531323
ACH-000407,-0.4129744771782034
ACH-000408,-0.9083207405086036
ACH-000410,-0.24660802478709645
ACH-000411,-0.6665579763008258
ACH-000414,-0.7523601264601978
ACH-000415,-0.7228683281153904
ACH-000416,-0.3730566243463495
ACH-000420,-0.6066895554988639
ACH-000421,-0.3348054567242044
ACH-000424,-0.6330998535973383
ACH-000425,-0.4185351404274093
ACH-000426,-0.27901726782679737
ACH-000427,-0.7961224575791768
ACH-000433,-0.3734288152795909
ACH-000435,-0.9459477749442556
ACH-000436,-0.28061639078056444
ACH-000444,-0.3838077214310016
ACH-000445,-0.494940762357054
ACH-000448,-0.40699815799085376
ACH-000450,-0.4947452979188545
ACH-000452,-0.5146654074898325
ACH-000454,-0.7729767709103459
ACH-000458,-0.437039164185956
ACH-000459,-1.01292093890466
ACH-000460,-0.40267166363962736
ACH-000461,-0.6210390949373115
ACH-000463,-0.4558968639102013
ACH-000464,-0.5947868814400861
ACH-000466,-0.4324689702447975
ACH-000467,-0.6564431881037824
ACH-000468,-0.3214852285365524
ACH-000469,-0.5202041078626083
ACH-000470,-0.2729223111824397
ACH-000471,-0.9457907658828498
ACH-000472,-0.3284873819236843
ACH-000473,-0.2912107352144007
ACH-000475,-0.6724558153846534
ACH-000476,-0.6503386145091474
ACH-000477,-0.4611578013873951
ACH-000479,-0.7100468066413412
ACH-000480,-0.6064529953460317
ACH-000481,-0.2772071551144078
ACH-000483,-0.3864043996369333
ACH-000484,-0.547345520049067
ACH-000485,-0.4467093133078469
ACH-000486,-0.44711557624963066
ACH-000487,-0.6512344062755594
ACH-000488,-0.6343262687131883
ACH-000490,-0.7251225106321889
ACH-000491,-0.7987664285869426
ACH-000495,-0.6160262351940554
ACH-000496,-0.4784288958133974
ACH-000499,-0.6502840196721924
ACH-000500,-0.6131278283261331
ACH-000502,-0.5206686043020664
ACH-000503,-0.444279136073821
ACH-000505,-0.2645583274331352
ACH-000507,-0.7758921892728448
ACH-000510,-0.2442708850558945
ACH-000511,-0.715249434499926
ACH-000512,-0.6833613629986348
ACH-000516,-0.09172761964108478
ACH-000517,-0.4212183223481986
ACH-000518,-0.7350518011159289
ACH-000520,-0.5527239333195922
ACH-000521,-0.551838311384963
ACH-000522,-0.9520353529580516
ACH-000524,-0.2569698694813193
ACH-000527,-0.6494493239734644
ACH-000528,-0.8454442245245491
ACH-000537,-0.7767772322805753
ACH-000541,-0.2513275190532854
ACH-000542,-0.3627589904819736
ACH-000544,-0.8416840388706848
ACH-000545,-0.5902564165570701
ACH-000547,-0.7475481601111422
ACH-000548,-0.18368912085608466
ACH-000549,-0.5113372155326096
ACH-000550,-0.7488866944423281
ACH-000552,-0.6997848100019932
ACH-000556,-0.3141272752826252
ACH-000557,-0.16542783931436394
ACH-000569,-0.6394217898383984
ACH-000570,-0.6322044150739484
ACH-000571,-0.4246700169681251
ACH-000573,-0.7050577125381747
ACH-000576,-0.13635007496824988
ACH-000579,-0.2485439857199715
ACH-000580,-0.24938158442516625
ACH-000584,-0.5772321974487286
ACH-000585,-0.6292224038583321
ACH-000588,-0.5698422548149814
ACH-000589,-0.6032753083198164
ACH-000591,-0.4789733898026651
ACH-000593,-0.6674363730726189
ACH-000600,-0.7216318150362104
ACH-000601,-0.6030580017925568
ACH-000605,-0.7977649653802871
ACH-000606,-0.6672046282902341
ACH-000608,-0.7679472139237988
ACH-000614,-0.7208954261214268
ACH-000616,-0.22239957374637825
ACH-000618,-0.7065708689720618
ACH-000619,-0.5644152523990874
ACH-000620,-0.535350062291109
ACH-000621,-0.27297060211912194
ACH-000622,-0.4273973344627821
ACH-000623,-0.3873294530926996
ACH-000624,-0.2669062979461555
ACH-000627,-0.4220964844069092
ACH-000630,-0.7097453090040529
ACH-000631,-0.5311613148406538
ACH-000632,-0.7457298450964319
ACH-000633,-0.5476712019600122
ACH-000637,-0.2693618371953587
ACH-000638,-0.4281923772241769
ACH-000646,-0.8465421145882471
ACH-000647,-0.5692039106605855
ACH-000648,-0.5080215184446203
ACH-000649,-0.3655377308985675
ACH-000651,-0.8057903157058033
ACH-000652,-0.4954828125940432
ACH-000653,-0.3184654439077988
ACH-000657,-0.4857187437827298
ACH-000658,-0.5167983592360818
ACH-000661,-0.5090943682774404
ACH-000662,-0.4633568645829256
ACH-000663,-0.422392910821933
ACH-000665,-0.2282583420185025
ACH-000671,-0.7471153415355825
ACH-000672,-0.2163720628335224
ACH-000673,-0.3539280567557899
ACH-000676,-0.6739656408869944
ACH-000677,-0.6888263704269548
ACH-000681,-0.8302806116149075
ACH-000683,-0.597077568267278
ACH-000684,-0.4776809462270809
ACH-000688,-0.3356121725058304
ACH-000693,-0.8299143351371392
ACH-000694,-0.8066701278476153
ACH-000695,-0.2673000947432932
ACH-000696,-0.5320045292084001
ACH-000697,-0.5869753589269404
ACH-000699,-0.624581292341116
ACH-000701,-0.3892220661381493
ACH-000706,-0.7659855645772253
ACH-000711,-0.8030569594392982
ACH-000713,-0.6081916882024839
ACH-000714,-0.053664415432853566
ACH-000718,-0.5696225863555769
ACH-000720,-0.3996908059891961
ACH-000721,-0.3765817874845687
ACH-000724,-0.5078567476466512
ACH-000725,-0.675161232532048
ACH-000732,-0.5048875611746072
ACH-000734,-0.8217450383150927
ACH-000735,-0.3436426279443309
ACH-000736,-0.4480430619889284
ACH-000738,-0.7709504523899842
ACH-000746,-0.7052734214309742
ACH-000747,-0.697849580549713
ACH-000748,-0.470805695557105
ACH-000753,-0.4328641169596697
ACH-000756,-0.2253371166171575
ACH-000757,-0.5360388156649603
ACH-000758,-0.5067303193459856
ACH-000760,-0.6499969372071209
ACH-000762,-0.4589037385484703
ACH-000763,-0.2306466566813691
ACH-000764,-0.5692768925987789
ACH-000765,-0.8325933680862679
ACH-000766,-0.3493167559675889
ACH-000767,-0.5174613281337506
ACH-000768,-0.29972306218183625
ACH-000769,-0.6248116394516757
ACH-000770,-0.6024782713322622
ACH-000771,-0.460787629899333
ACH-000773,-0.6161629259301341
ACH-000776,-0.5867558380774355
ACH-000777,-0.6279227866427486
ACH-000778,-0.42227331545270813
ACH-000781,-0.7982262629653454
ACH-000782,-0.4113114727717332
ACH-000783,-0.3768260288579671
ACH-000784,-0.8842445538387329
ACH-000785,-0.5807293999128869
ACH-000787,-0.5871224484558261
ACH-000788,-0.7034849036752697
ACH-000791,-0.15559414759329485
ACH-000792,-0.42766656962278665
ACH-000794,-0.6158146658104356
ACH-000796,0.09260376464243282
ACH-000798,-0.622167152558501
ACH-000799,-0.5456324947308555
ACH-000800,-0.188355946062412
ACH-000802,-0.8858395252436114
ACH-000804,-0.559852283940391
ACH-000805,-0.6198919206162702
ACH-000809,-0.6619399753538397
ACH-000810,-0.32143922733787705
ACH-000811,-0.3181160059608937
ACH-000817,-0.4637027069890203
ACH-000819,-0.5391925737255331
ACH-000820,-0.7825707257845537
ACH-000821,-0.21799307453112945
ACH-000822,-0.1969405059024996
ACH-000823,-0.7704047071143489
ACH-000824,-0.620600290425577
ACH-000827,-0.6002934063122074
ACH-000829,-0.850699098831155
ACH-000831,-0.7236811267935706
ACH-000832,-0.5863981225058065
ACH-000833,-0.5447066328863192
ACH-000834,-0.7282937797679506
ACH-000835,-0.5624361942878338
ACH-000836,-0.3106504141206152
ACH-000837,-0.32113975329227223
ACH-000838,-0.6878533225515546
ACH-000839,-0.5603235012396363
ACH-000840,-0.0807280655074439
ACH-000841,-0.4915605712500938
ACH-000843,-0.456251780163266
ACH-000846,-0.20228509966318045
ACH-000847,-0.8322954086866289
ACH-000848,-0.5653503009065336
ACH-000849,-0.8937726194761434
ACH-000851,-0.5623109359519163
ACH-000855,-0.8683371071830713
ACH-000856,-0.380875071693063
ACH-000858,-0.7803786247478078
ACH-000859,-0.6096363820731435
ACH-000861,-0.3906198129461956
ACH-000862,-0.6563561811868963
ACH-000865,-0.7078187783635745
ACH-000866,-0.6001652506308467
ACH-000867,-0.6818766211434709
ACH-000869,-0.8959824864207595
ACH-000872,-0.7384643067200735
ACH-000873,-0.41098379928014217
ACH-000876,-0.6360903338105254
ACH-000878,-0.5613679735115884
ACH-000880,-0.4236611509118713
ACH-000881,-0.4213481450673411
ACH-000882,-0.6536113058203288
ACH-000884,-0.6229712411722714
ACH-000885,-0.4487213473273364
ACH-000887,-0.7969980348685584
ACH-000889,-0.3765384738259844
ACH-000896,-0.5168391407784202
ACH-000898,-0.6881397560051644
ACH-000900,-0.5522582160566705
ACH-000901,-0.4165087421055801
ACH-000905,-0.5120920831148004
ACH-000906,-0.4526606213741257
ACH-000907,-0.8393092183413748
ACH-000910,-0.3896366045470404
ACH-000911,-0.4771053337337049
ACH-000912,-0.5232105345452456
ACH-000913,-0.5316926380558141
ACH-000915,-0.6969412731008721
ACH-000916,-0.24074609025767185
ACH-000917,-0.6814420429952304
ACH-000920,-0.4982993757685928
ACH-000921,-0.3626386445228293
ACH-000924,-0.7068298149187051
ACH-000926,-0.4494242201838372
ACH-000928,-0.6286041150248757
ACH-000929,-0.543315626115273
ACH-000932,-0.19575264232456865
ACH-000935,-0.8861625961443125
ACH-000936,-0.6554093263764855
ACH-000937,-0.4019284546754871
ACH-000938,-0.7666674492939152
ACH-000939,-0.5144098573355561
ACH-000941,-0.4311193544295046
ACH-000943,-0.6669982910826879
ACH-000946,-0.3442056578511373
ACH-000947,-0.6794073622710404
ACH-000948,-0.5362812434299757
ACH-000950,-0.3976482013786223
ACH-000953,-0.41546541096606027
ACH-000954,-0.7698898023777185
ACH-000957,-0.5923778494364589
ACH-000958,-0.3409911842985605
ACH-000960,-0.494163587578397
ACH-000963,-0.6204702756828543
ACH-000968,-0.5614832688166143
ACH-000969,-0.5934249253420223
ACH-000972,-0.3087559706925733
ACH-000973,-0.3951590709776777
ACH-000974,-0.4140362938450176
ACH-000978,-0.29003859516239805
ACH-000984,-0.4838470821012266
ACH-000986,-0.7375467230909639
ACH-000988,-0.4114731183956691
ACH-000993,-0.473538542421589
ACH-000994,-0.7559955076138904
ACH-000996,-0.1311886272946602
ACH-001001,-0.6948498750665314
ACH-001020,-0.5078985129463078
ACH-001028,-0.8445536744932951
ACH-001031,-0.4351995308502842
ACH-001038,-0.3007556236125726
ACH-001048,-0.6274843175171964
ACH-001050,-0.3920160084345599
ACH-001053,-0.7596693680145766
ACH-001054,-0.554776300070628
ACH-001061,-0.7216875980648849
ACH-001067,-0.5027558939874908
ACH-001075,-0.5552707494284447
ACH-001096,-0.3004793302832938
ACH-001111,-0.5128536663179575
ACH-001119,-0.7956056721583934
ACH-001128,-0.33175123375294685
ACH-001134,-0.30310640422936824
ACH-001151,-0.1155963406275986
ACH-001163,-0.3921384599598836
ACH-001164,-0.3678840563823048
ACH-001183,-0.5809906286441336
ACH-001192,-0.4834857949786653
ACH-001193,-0.6571880461298296
ACH-001196,-0.3670884356178557
ACH-001197,-0.8238004976746636
ACH-001205,-0.6685473416136445
ACH-001211,-0.2819499987332728
ACH-001212,-0.4613319474267418
ACH-001228,-0.34470610496484994
ACH-001232,-0.7047001146495823
ACH-001239,-0.6775868126107274
ACH-001270,-0.6255229659398648
ACH-001274,-0.39450163612677697
ACH-001275,-0.5322444422871291
ACH-001277,-0.5448776563493761
ACH-001278,-0.5727581394410043
ACH-001280,-0.5095080471523182
ACH-001283,-0.5970956952946102
ACH-001289,-0.2861297950687236
ACH-001300,-0.5906508418475921
ACH-001301,-0.6018861935885285
ACH-001302,-0.8042811018453577
ACH-001306,-0.4611348064180012
ACH-001318,-0.7510106925813193
ACH-001322,-0.500407050892122
ACH-001328,-0.6733768742226871
ACH-001332,-1.0126183284841013
ACH-001336,-0.06440381902477679
ACH-001346,-0.6231493695710654
ACH-001353,-0.2919203216603494
ACH-001354,-0.3657023360748911
ACH-001367,-0.8161532033890725
ACH-001368,-0.3078304195476819
ACH-001374,-0.5716183058152883
ACH-001377,-0.8306904466898766
ACH-001380,-0.7574194913420201
ACH-001391,-0.12348839969217865
ACH-001408,-0.5725033092870756
ACH-001430,-0.6619434952436828
ACH-001431,-0.4907919440656677
ACH-001450,-0.6552759044180431
ACH-001496,-0.30690161325397275
ACH-001500,-0.8120454389500316
ACH-001523,-0.5555750835787435
ACH-001532,-0.40871964004921
ACH-001550,-0.711644319450662
ACH-001552,-0.2457094203346441
ACH-001554,-0.3139459276151554
ACH-001654,-0.5216392988962978
ACH-001735,-0.2398783163385055
ACH-001736,-0.5359024358871564
ACH-001737,-0.04979524243198719
ACH-001740,-0.624929609964954
ACH-001745,-0.3530465230820691
ACH-001765,-0.6340425617821722
