,RHBDF2 (79651)
ACH-000198,-0.04729054270516592
ACH-000203,-0.43993001789575054
ACH-000204,-0.11670313472539885
ACH-000206,-0.13518537232436506
ACH-000207,-0.1426509747804569
ACH-000208,-0.25752538569069183
ACH-000210,-0.3160856541334981
ACH-000211,-0.17389358419092402
ACH-000215,-0.30265411361393785
ACH-000221,-0.3469811733908913
ACH-000222,-0.2447601007644875
ACH-000223,-0.2844837848210662
ACH-000226,-0.14384190527924334
ACH-000227,-0.2771542790029444
ACH-000228,-0.23982730335292676
ACH-000231,-0.20843584331158946
ACH-000232,-0.12852215834122047
ACH-000233,-0.2424471352275071
ACH-000234,-0.1844892235232401
ACH-000235,-0.17871266259537452
ACH-000237,-0.24824522574560914
ACH-000238,-0.2948931711042682
ACH-000242,0.22696645646317845
ACH-000243,-0.22212330023321844
ACH-000244,0.04469634118238629
ACH-000246,-0.2294266183594811
ACH-000248,-0.3453327699487174
ACH-000250,-0.22743572999799366
ACH-000251,-0.34104748976538984
ACH-000252,-0.029075740474843206
ACH-000253,-0.17954877937450547
ACH-000255,-0.2712838359223174
ACH-000256,-0.24187018031669966
ACH-000257,-0.24939055742438754
ACH-000258,-0.17847479039221464
ACH-000259,-0.2314945212088401
ACH-000260,-0.2488114999338008
ACH-000261,-0.2935557541234141
ACH-000262,-0.06623937739519882
ACH-000263,-0.0783234407773581
ACH-000264,-0.21029355345290698
ACH-000265,-0.07986235104556402
ACH-000266,-0.15965637268694105
ACH-000272,-0.10238581248839004
ACH-000274,-0.25667831991900925
ACH-000277,-0.27629898971275946
ACH-000278,-0.23857934572478706
ACH-000279,-0.1763976521469579
ACH-000280,-0.07602916788042127
ACH-000281,-0.3473242093977835
ACH-000288,-0.229890266150972
ACH-000291,-0.2263065981535337
ACH-000293,-0.13318186387986536
ACH-000294,-0.1406616957504633
ACH-000295,-0.32290601050154183
ACH-000296,-0.29088696367278744
ACH-000302,-0.15722679935414866
ACH-000304,0.015428353014578832
ACH-000307,-0.19425218214546106
ACH-000308,-0.0671717526313035
ACH-000310,-0.3155215244406324
ACH-000311,-0.0832762150623139
ACH-000312,-0.22314071559417925
ACH-000315,-0.09381283728278893
ACH-000316,-0.19421610712459147
ACH-000317,-0.09723668985656836
ACH-000318,-0.122613339219489
ACH-000319,-0.20433648303151064
ACH-000320,-0.14255768039626848
ACH-000322,-0.4087096907105061
ACH-000323,-0.2502242783782107
ACH-000324,-0.09616111369184067
ACH-000329,-0.24339309801646666
ACH-000330,-0.07465191626504601
ACH-000331,-0.1568892903267229
ACH-000332,-0.13626383679595835
ACH-000334,-0.19092415059519555
ACH-000335,-0.09782089246714856
ACH-000336,-0.3278957195722381
ACH-000337,-0.3884559213855161
ACH-000338,-0.24592973762483836
ACH-000339,-0.1682674018603745
ACH-000341,-0.1446329166175888
ACH-000348,-0.16228168885398125
ACH-000350,-0.2030400570177804
ACH-000352,-0.2503469138034826
ACH-000356,-0.07529369321798557
ACH-000361,-0.28155104106217393
ACH-000362,-0.101921121993434
ACH-000363,-0.15754368211913647
ACH-000364,-0.1394933858634846
ACH-000365,-0.09413196894791837
ACH-000366,-0.1635374296425558
ACH-000368,-0.06558937229103103
ACH-000374,-0.3155986946724214
ACH-000375,-0.018380387027476196
ACH-000376,-0.16984893727672656
ACH-000381,-0.031050333722997488
ACH-000383,-0.18156596179990814
ACH-000387,-0.24523306533347944
ACH-000389,-0.29633010947258354
ACH-000390,-0.16794757537476654
ACH-000393,-0.22211812212895912
ACH-000395,0.05253068558910142
ACH-000396,-0.01328325598395872
ACH-000397,-0.07145728733376447
ACH-000401,-0.15091879747014006
ACH-000402,-0.2397059317490068
ACH-000403,-0.09722065060150638
ACH-000404,-0.48367928437651897
ACH-000406,-0.1236172125945108
ACH-000407,-0.3279171613678933
ACH-000408,0.0017465304669855538
ACH-000410,-0.1857104594225649
ACH-000411,-0.3149418518774478
ACH-000414,-0.13035915730473574
ACH-000415,-0.28245730073167
ACH-000416,-0.3072423021976188
ACH-000420,-0.2959972608108052
ACH-000421,-0.179343295511393
ACH-000424,-0.19762394047639906
ACH-000425,-0.2708566805847441
ACH-000426,-0.12801244698148934
ACH-000427,-0.4280557540236685
ACH-000433,-0.1185969903128144
ACH-000435,-0.032741532152628684
ACH-000436,-0.023609507299280418
ACH-000444,-0.2060777350232826
ACH-000445,-0.12934367446128078
ACH-000448,-0.17647185907986007
ACH-000450,-0.13163865380655138
ACH-000452,-0.11552228686271795
ACH-000454,-0.06480934230743518
ACH-000458,-0.19953867103269773
ACH-000459,-0.06269963774860599
ACH-000460,-0.15977184898369348
ACH-000461,-0.09224377756576474
ACH-000463,-0.2597283672414395
ACH-000464,-0.2323566333193877
ACH-000466,-0.11430603963633075
ACH-000467,-0.2360191918951316
ACH-000468,-0.27359800738776474
ACH-000469,-0.14294836806729622
ACH-000470,-0.029964884522581482
ACH-000471,-0.07827696158329489
ACH-000472,-0.25618412549483915
ACH-000473,-0.1324778548200276
ACH-000475,-0.2409184156195649
ACH-000476,-0.21071089070517368
ACH-000477,-0.19928356610995915
ACH-000479,-0.08422190810398937
ACH-000480,-0.2993279138143554
ACH-000481,-0.15080250613071525
ACH-000483,-0.13132032882353425
ACH-000484,-0.22627112854215856
ACH-000485,-0.1428839065517612
ACH-000486,-0.09558451292472188
ACH-000487,-0.1624282609501532
ACH-000488,-0.2600480659201263
ACH-000490,-0.2122967786494718
ACH-000491,-0.2909406498037605
ACH-000495,-0.07350282238651089
ACH-000496,-0.10831320407902198
ACH-000499,-0.1450820779476533
ACH-000500,-0.3552181192843698
ACH-000502,-0.24875505476795
ACH-000503,-0.19321855367592344
ACH-000505,-0.1854179798661718
ACH-000507,-0.21125654714826264
ACH-000510,-0.16602026336018907
ACH-000511,-0.29214156665246754
ACH-000512,-0.1575903350693003
ACH-000516,-0.2515219981226584
ACH-000517,-0.2269508027298527
ACH-000518,-0.31280923883346995
ACH-000520,-0.12572929543970773
ACH-000521,-0.2589370967639715
ACH-000522,-0.08841920235033192
ACH-000524,-0.21364176139713198
ACH-000527,-0.2675850291996228
ACH-000528,-0.21144989255994884
ACH-000537,-0.05050802537716358
ACH-000541,-0.10658792849452006
ACH-000542,-0.24731472195921397
ACH-000544,-0.19756304638354588
ACH-000545,-0.1566572800052373
ACH-000547,-0.23602669195095935
ACH-000548,-0.1968721041053467
ACH-000549,-0.1906686528741048
ACH-000550,-0.1682106289833129
ACH-000552,-0.051422773625448885
ACH-000556,-0.26274752593031
ACH-000557,-0.04492303169821065
ACH-000569,-0.3645641982294369
ACH-000570,-0.13384523609546414
ACH-000571,-0.21544427845014003
ACH-000573,-0.14538394455924106
ACH-000576,-0.3251439185154726
ACH-000579,-0.156021977176919
ACH-000580,-0.4624341519397357
ACH-000584,-0.1631604670260883
ACH-000585,-0.17126818575096428
ACH-000588,-0.16542603933666927
ACH-000589,-0.20633994114695126
ACH-000591,-0.3628988007782751
ACH-000593,-0.17919766385564742
ACH-000600,-0.1206896967684898
ACH-000601,-0.2568677685615873
ACH-000605,-0.1782556731985198
ACH-000606,-0.18801507940850276
ACH-000608,-0.18939083534413992
ACH-000614,-0.2035650526958552
ACH-000616,-0.3223980795980189
ACH-000618,-0.1437229693877675
ACH-000619,-0.1574693779894077
ACH-000620,-0.18721017794393724
ACH-000621,-0.3249644841309351
ACH-000622,-0.2812748569895534
ACH-000623,-0.15497960931320848
ACH-000624,-0.3152301541713081
ACH-000627,-0.13379918355660064
ACH-000630,-0.1156599813969898
ACH-000631,-0.2889329730148647
ACH-000632,-0.2185863342826895
ACH-000633,-0.27822435142203017
ACH-000637,-0.28824869425439203
ACH-000638,-0.18491514056750732
ACH-000646,-0.455983905355399
ACH-000647,-0.2707487411294345
ACH-000648,-0.04295600244554159
ACH-000649,-0.19937985109861672
ACH-000651,-0.2175982119145165
ACH-000652,-0.30058626191665805
ACH-000653,-0.16210458846890113
ACH-000657,-0.17550807698229914
ACH-000658,-0.15619920547826974
ACH-000661,-0.3697217622773301
ACH-000662,-0.4146786995410276
ACH-000663,-0.2004033262945728
ACH-000665,-0.1719646328298663
ACH-000671,-0.1604979315746684
ACH-000672,0.09285748750516304
ACH-000673,-0.2612941946373548
ACH-000676,-0.3782678800464329
ACH-000677,-0.05642243082373104
ACH-000681,-0.15882595081818274
ACH-000683,-0.07710972943943385
ACH-000684,-0.3029198647491306
ACH-000688,-0.1585431316560835
ACH-000693,-0.11745688195106199
ACH-000694,-0.14149345392385376
ACH-000695,-0.17441637018839048
ACH-000696,-0.2290213563488425
ACH-000697,-0.20563135594781204
ACH-000699,-0.19566017248390824
ACH-000701,-0.22354605471013128
ACH-000706,-0.18597788248772767
ACH-000711,-0.2829067859834947
ACH-000713,-0.14872663521423612
ACH-000714,-0.4211487081269805
ACH-000718,-0.04626526575683945
ACH-000720,-0.30664889543713897
ACH-000721,-0.08818189674579041
ACH-000724,-0.211061680993992
ACH-000725,-0.20053915063793493
ACH-000732,-0.05174891299097397
ACH-000734,-0.05359356452057478
ACH-000735,-0.15754740192673822
ACH-000736,-0.14019536308506197
ACH-000738,-0.24904191067265505
ACH-000746,-0.05724452483348873
ACH-000747,-0.10183910927366696
ACH-000748,-0.1429506879392367
ACH-000753,-0.14418677851775138
ACH-000756,-0.17792201943541233
ACH-000757,-0.09889692045981807
ACH-000758,-0.316454065806606
ACH-000760,-0.19001954927515974
ACH-000762,-0.06373021616142686
ACH-000763,-0.1487177292013318
ACH-000764,-0.16168694044753493
ACH-000765,-0.2911437497190533
ACH-000766,-0.2500804890600917
ACH-000767,-0.3136823605369411
ACH-000768,-0.3305677698101787
ACH-000769,-0.2333680626792649
ACH-000770,-0.14113781316133664
ACH-000771,-0.20609027416432013
ACH-000773,-0.08830613309785826
ACH-000776,-0.32403485720266084
ACH-000777,-0.23466066637443944
ACH-000778,-0.015179078012324463
ACH-000781,-0.213744435604262
ACH-000782,-0.19373382834018665
ACH-000783,-0.11404891278539868
ACH-000784,-0.19861959387064373
ACH-000785,-0.15243121788162106
ACH-000787,-0.1365572592835563
ACH-000788,-0.3125817594514331
ACH-000791,-0.22603461628673704
ACH-000792,-0.07138597660284526
ACH-000794,-0.14518556582556766
ACH-000796,-0.03166089114114728
ACH-000798,-0.3399049781516076
ACH-000799,-0.20976127573157827
ACH-000800,-0.3124108057659736
ACH-000802,-0.13675896904523493
ACH-000804,-0.029001209273754443
ACH-000805,-0.2583154363183544
ACH-000809,-0.16028967288151305
ACH-000810,-0.24917232834638786
ACH-000811,-0.23415279625122176
ACH-000817,-0.1926449273194095
ACH-000819,-0.1960956702928792
ACH-000820,-0.1614161914633042
ACH-000821,0.12617207357534307
ACH-000822,-0.21847737987309107
ACH-000823,-0.026446770392451368
ACH-000824,-0.07703930472215104
ACH-000827,-0.2090192317733611
ACH-000829,-0.09167259815651904
ACH-000831,-0.21185747786728526
ACH-000832,-0.1773636292163355
ACH-000833,-0.14550734678674734
ACH-000834,-0.14855287669270315
ACH-000835,-0.16905516649134186
ACH-000836,-0.0449259131459227
ACH-000837,-0.17252878523650172
ACH-000838,-0.11766597118416793
ACH-000839,-0.2147089592885816
ACH-000840,0.038805086429906745
ACH-000841,-0.06488806841449209
ACH-000843,-0.3178867864480929
ACH-000846,-0.14207413042126135
ACH-000847,-0.13172840501444416
ACH-000848,-0.06001256963399265
ACH-000849,-0.16130124301389642
ACH-000851,-0.1183685293684988
ACH-000855,-0.10582716599466196
ACH-000856,-0.11761815811375355
ACH-000858,-0.19808571803198452
ACH-000859,-0.3002437056493986
ACH-000861,-0.1396411226880651
ACH-000862,-0.13995109218845111
ACH-000865,-0.14778224213518698
ACH-000866,-0.06951672757880963
ACH-000867,-0.17513909116343288
ACH-000869,-0.1894452279490133
ACH-000872,-0.2628692809393461
ACH-000873,-0.16604267031145714
ACH-000876,-0.07417308805021383
ACH-000878,0.17911336876047726
ACH-000880,-0.21648566867047386
ACH-000881,-0.3874802697512918
ACH-000882,-0.2476754130645959
ACH-000884,-0.2896291025505984
ACH-000885,-0.2637961068255112
ACH-000887,-0.1585668913819501
ACH-000889,-0.1553003338487637
ACH-000896,-0.14264885649252831
ACH-000898,-0.0353857539280118
ACH-000900,-0.12061405932759893
ACH-000901,-0.21601259195182934
ACH-000905,-0.2992866285430692
ACH-000906,-0.13496365457067536
ACH-000907,-0.2540163308888533
ACH-000910,-0.19749631656042635
ACH-000911,-0.2334284950914839
ACH-000912,-0.1848729039732057
ACH-000913,-0.15608476548922345
ACH-000915,-0.1079847299725578
ACH-000916,-0.22695244046294366
ACH-000917,-0.3440415440519665
ACH-000920,-0.13976742127329042
ACH-000921,-0.1940701060485047
ACH-000924,-0.12885736272809686
ACH-000926,-0.1814837943793786
ACH-000928,-0.2690039041732424
ACH-000929,-0.2148829547462171
ACH-000932,-0.18314354292607804
ACH-000935,-0.21740967806738115
ACH-000936,-0.18355000492398915
ACH-000937,-0.13813842233408574
ACH-000938,-0.049884669999836206
ACH-000939,0.029016673096881888
ACH-000941,-0.12212417590616367
ACH-000943,-0.17587291742880254
ACH-000946,-0.17392355116840744
ACH-000947,-0.21210823284976502
ACH-000948,-0.13265206556648634
ACH-000950,-0.1350166362932981
ACH-000953,-0.1884809159389611
ACH-000954,-0.5435643427639055
ACH-000957,-0.06891149155131579
ACH-000958,-0.13438459888475915
ACH-000960,-0.0013142191789515824
ACH-000963,-0.07718467299919479
ACH-000968,-0.17732419456031812
ACH-000969,0.0038517270180708674
ACH-000972,-0.1149011296521448
ACH-000973,-0.09027807796797943
ACH-000974,-0.0810695750198316
ACH-000978,-0.2860191008033243
ACH-000984,-0.19593110038211886
ACH-000986,-0.13624930722511386
ACH-000988,-0.2150327959662948
ACH-000993,-0.2483982593992613
ACH-000994,-0.04283917051293182
ACH-000996,-0.35852914174432793
ACH-001001,-0.2461923848891999
ACH-001020,-0.1794782993601778
ACH-001028,-0.1609799799825539
ACH-001031,-0.20591808874514594
ACH-001038,-0.14098819044164804
ACH-001048,-0.09090284997483183
ACH-001050,-0.5407553020217458
ACH-001053,-0.4747677037210873
ACH-001054,-0.16410206258705076
ACH-001061,-0.2779417485780743
ACH-001067,-0.2653774247403352
ACH-001075,-0.21364038983015984
ACH-001096,-0.21386367365839026
ACH-001111,-0.1508755460382648
ACH-001119,-0.3644027912069249
ACH-001128,-0.10155287230557963
ACH-001134,-0.19401385347178005
ACH-001151,-0.21700430471024865
ACH-001163,-0.20272861119629546
ACH-001164,-0.23927528524188416
ACH-001183,-0.23358897871835124
ACH-001192,-0.2069171543641708
ACH-001193,-0.19605941824290274
ACH-001196,-0.38698191391235054
ACH-001197,-0.0919212605799138
ACH-001205,-0.26365989595357425
ACH-001211,-0.18205010911497085
ACH-001212,-0.41158999243823785
ACH-001228,-0.1702421114936143
ACH-001232,-0.262979431288229
ACH-001239,-0.2298582799385176
ACH-001270,-0.10107446112071376
ACH-001274,-0.212485617813066
ACH-001275,-0.1021568978266868
ACH-001277,-0.10983772727450856
ACH-001278,-0.07609205775895575
ACH-001280,-0.029153390035122306
ACH-001283,0.0010005066152879696
ACH-001289,-0.1183662800440144
ACH-001300,-0.3376223184931644
ACH-001301,-0.3282497273259053
ACH-001302,-0.5815001731173144
ACH-001306,-0.07901201917584938
ACH-001318,-0.19630076569341431
ACH-001322,-0.2291780159099383
ACH-001328,-0.22920345596107775
ACH-001332,-0.3364272466431509
ACH-001336,-0.1956213724470336
ACH-001346,-0.23498467199984965
ACH-001353,-0.14983177118937355
ACH-001354,-0.22564688246432185
ACH-001367,-0.388366915774815
ACH-001368,-0.07553419455665553
ACH-001374,-0.2600209514477252
ACH-001377,-0.11524801001985195
ACH-001380,-0.23060143079407205
ACH-001391,-0.05054376121087571
ACH-001408,-0.16539240281097964
ACH-001430,-0.10425181408322227
ACH-001431,-0.3427371298465011
ACH-001450,-0.14317401941984856
ACH-001496,-0.16602805365995776
ACH-001500,-0.18514211297760705
ACH-001523,-0.12032635731559033
ACH-001532,-0.2876654065110005
ACH-001550,-0.1057020880513114
ACH-001552,-0.197035788919012
ACH-001554,-0.177954483829948
ACH-001654,-0.25675979205607685
ACH-001735,-0.15359099481564278
ACH-001736,-0.01548667843667831
ACH-001737,0.12198232269130167
ACH-001740,-0.1357671030818999
ACH-001745,-0.08214480388841239
ACH-001765,-0.18052812630412055
