,DepMap_ID
46668,ACH-000144
62418,ACH-000200
63462,ACH-000203
166485,ACH-000482
172877,ACH-000499
192228,ACH-000546
214670,ACH-000594
255876,ACH-000675
308959,ACH-000770
317240,ACH-000781
404177,ACH-000847
409294,ACH-000853
476051,ACH-000913
560432,ACH-000950
599620,ACH-000962
651256,ACH-000976
685505,ACH-000983
734288,ACH-000990
831809,ACH-000994
841620,ACH-000995
872543,ACH-000998
886505,ACH-000999
948394,ACH-001145
955899,ACH-001190
955900,ACH-001190
998106,ACH-001369
1097224,ACH-001861
1100262,ACH-002045
1122608,ACH-002147
1134975,ACH-002168
1168739,ACH-002238
1196691,ACH-002277
