,ALKBH7 (84266)
ACH-000004,-0.26957764233425097
ACH-000005,-0.2889163549628771
ACH-000007,-0.019242118841709892
ACH-000009,-0.07137387263432447
ACH-000011,-0.12964147022108266
ACH-000012,-0.2267028655368913
ACH-000013,-0.1934362411626336
ACH-000014,-0.06251965081249869
ACH-000015,-0.2110884496350664
ACH-000017,-0.09001348425826187
ACH-000018,-0.1270098932558554
ACH-000019,-0.5463339458635567
ACH-000021,-0.1429194948938929
ACH-000022,-0.06921745085210675
ACH-000025,-0.098669902122382
ACH-000028,-0.12156017589040595
ACH-000030,-0.05225798370114893
ACH-000035,-0.08672233540543511
ACH-000036,-0.03445729835184816
ACH-000037,-0.18438812879151412
ACH-000039,0.15313816080612325
ACH-000040,-0.1940220410033707
ACH-000041,-0.08040486248324248
ACH-000042,-0.04906409743468952
ACH-000045,-0.18307746779955986
ACH-000047,-0.07285464835800745
ACH-000052,0.05630191105407153
ACH-000053,-0.11651084486756537
ACH-000054,-0.07213707023750518
ACH-000055,-0.05912017590238008
ACH-000060,-0.007184040786370091
ACH-000067,-0.2562296397565953
ACH-000070,-0.04726720305690986
ACH-000075,0.0044054910240305676
ACH-000078,-0.11379144359849055
ACH-000082,-0.12391177886082505
ACH-000085,0.012810550807310354
ACH-000086,-0.2032233614758754
ACH-000087,0.1992712076922544
ACH-000092,-0.14055357013934214
ACH-000095,-0.16871595120361996
ACH-000097,-0.15636352701446127
ACH-000098,-0.3514739848390091
ACH-000099,-0.12218272640235728
ACH-000108,-0.12508230211645022
ACH-000113,-0.09521680758979192
ACH-000116,-0.17506221446372086
ACH-000118,-0.2512938766938576
ACH-000120,-0.1242762893061864
ACH-000123,-0.16137592658633093
ACH-000127,-0.15252698467847184
ACH-000128,-0.31445489183837866
ACH-000132,-0.09876886545171704
ACH-000133,-0.08121153675787117
ACH-000137,-0.11419264919808796
ACH-000138,-0.16479792204914884
ACH-000142,0.0386203441550218
ACH-000143,-0.10304820106051256
ACH-000146,-0.12926157243269448
ACH-000148,-0.04820902815332346
ACH-000150,-0.07567382383111393
ACH-000152,-0.01933422324431881
ACH-000153,0.18370641357714845
