,PSMA1 (5682)
ACH-000004,-1.7932385433451845
ACH-000005,-1.8574056808122263
ACH-000007,-1.3207920117788374
ACH-000009,-1.485283635955646
ACH-000011,-1.4126503831830322
ACH-000012,-1.553565116186878
ACH-000013,-1.4377970571250909
ACH-000014,-1.7234200047278692
ACH-000015,-1.4732486819774735
ACH-000017,-1.2421097993876629
ACH-000018,-1.3751740644825956
ACH-000019,-1.6136298789575003
ACH-000021,-1.527072863829391
ACH-000022,-1.3454136536715613
ACH-000025,-1.4073486374024091
ACH-000028,-1.4353753511826055
ACH-000030,-1.5864473114940827
ACH-000035,-1.4754835148854604
ACH-000036,-1.4671173406747096
ACH-000037,-1.704105450904095
ACH-000039,-1.3056906663271215
ACH-000040,-1.4805852934376882
ACH-000041,-1.4412974214328484
ACH-000042,-1.249445815400607
ACH-000045,-1.4623723489745055
ACH-000047,-1.3850142108417591
ACH-000052,-1.3404604785882233
ACH-000053,-1.5647574985887078
ACH-000054,-1.5019521564686713
ACH-000055,-1.6178124126882072
ACH-000060,-1.5186961020159297
ACH-000067,-1.4815521633854674
ACH-000070,-1.4997750049049532
ACH-000075,-1.3595765607716552
ACH-000078,-1.4908308693075103
ACH-000082,-1.5609816706334567
ACH-000085,-1.375292293846321
ACH-000086,-1.6077920948654705
ACH-000087,-1.5132008245377948
ACH-000092,-1.6183479784991583
ACH-000095,-1.5809247241352755
ACH-000097,-1.5118066614588015
ACH-000098,-1.400690847452153
ACH-000099,-1.6227982137588648
ACH-000108,-1.3816038680816314
ACH-000113,-1.383422600464592
ACH-000116,-1.4789005318004091
ACH-000118,-1.4539454622150851
ACH-000120,-1.5554701402582232
ACH-000123,-1.5226870796779917
ACH-000127,-1.49408557430365
ACH-000128,-1.5441917896141153
ACH-000132,-1.5679096707162117
ACH-000133,-1.2789955534014483
ACH-000137,-1.5508269122477245
ACH-000138,-1.544673710982564
ACH-000142,-1.3885319899491833
ACH-000143,-1.5908325817489015
ACH-000146,-1.467468276380106
ACH-000148,-1.5721949814558118
ACH-000150,-1.4765815819383064
ACH-000152,-1.4715342335866508
ACH-000153,-1.199511490683928
ACH-000159,-1.5261505290221673
ACH-000160,-1.536999575945175
ACH-000163,-1.359632443471207
ACH-000167,-1.5388945436383168
ACH-000168,-1.4626966802195744
ACH-000169,-1.3905028999558693
ACH-000178,-1.374661034736436
ACH-000183,-1.5595293485677744
ACH-000188,-1.5370521037829052
ACH-000189,-1.2664432777336407
ACH-000190,-1.5549739976673354
ACH-000198,-1.6430376376185805
ACH-000203,-1.4064236400800088
ACH-000204,-1.5081041108290254
ACH-000206,-1.9025205564780021
ACH-000207,-1.8019310226326133
ACH-000208,-1.5468912677210482
ACH-000210,-1.5234255838662758
ACH-000211,-1.3321815600803144
ACH-000215,-1.5585184918128343
ACH-000221,-1.5674694391873447
ACH-000222,-1.4895410120266357
ACH-000223,-1.6651569523595608
ACH-000226,-1.4390517175507742
ACH-000227,-1.4950451048694289
ACH-000228,-1.3382679722812698
ACH-000231,-1.6116416473887625
ACH-000232,-1.6572047912544472
ACH-000233,-1.8108287877477334
ACH-000234,-1.5899800748459534
ACH-000235,-1.4481250638825212
ACH-000237,-1.4526430241376382
ACH-000238,-1.4768216564425043
ACH-000242,-1.6831304829896696
ACH-000243,-1.4004512427030449
ACH-000244,-1.5177363565466981
ACH-000246,-1.5802403006486172
ACH-000248,-1.4148573057205511
ACH-000250,-1.5699819435391984
ACH-000251,-1.860091893800075
ACH-000252,-1.6566739253402554
ACH-000253,-1.4044614927366954
ACH-000255,-1.463961039582984
ACH-000256,-1.6273610478978011
ACH-000257,-1.6814213338760235
ACH-000258,-1.5575483004158652
ACH-000259,-1.6141226815344285
ACH-000260,-1.5159649577404952
ACH-000261,-1.2742907198485605
ACH-000262,-1.2972199742655284
ACH-000263,-1.4404468887656472
ACH-000264,-1.5415572479588486
ACH-000265,-1.3830706433393625
ACH-000266,-1.4325767630240256
ACH-000272,-1.6017449969595974
ACH-000274,-1.6629796041985927
ACH-000277,-1.4605560054984812
ACH-000278,-1.6137505494274154
ACH-000279,-1.6441561318593634
ACH-000280,-1.2869801559949117
ACH-000281,-1.1810598039916478
ACH-000288,-1.5518191949175768
ACH-000291,-1.4348965934950255
ACH-000293,-1.6207449367001292
ACH-000294,-1.4641072939484685
ACH-000295,-1.7343191434427756
ACH-000296,-1.256688967764379
ACH-000302,-1.2840394383236131
ACH-000304,-1.6263570269480987
ACH-000307,-1.263147995588094
ACH-000308,-1.7921647159702352
ACH-000310,-1.50685514261835
ACH-000311,-1.5276619210068885
ACH-000312,-1.4909651274596092
ACH-000315,-1.5091815568900253
ACH-000316,-1.2824141750107356
ACH-000317,-1.6906142847782872
ACH-000318,-1.3110148764085745
ACH-000319,-1.4522184422496658
ACH-000320,-1.5351483583946608
ACH-000322,-1.7004359443441868
ACH-000323,-1.4085151101780833
ACH-000324,-1.5970009739395206
ACH-000329,-1.6238955850508068
ACH-000330,-1.1884343831403392
ACH-000331,-1.459804611929439
ACH-000332,-1.4657310320003796
ACH-000334,-1.5632384278002345
ACH-000335,-1.5101958296762406
ACH-000336,-1.615379555063977
ACH-000337,-1.4481955397688506
ACH-000338,-1.0779385834854645
ACH-000339,-1.4052465670046708
ACH-000341,-1.1943936226011886
ACH-000348,-1.6927395862020878
ACH-000350,-1.4325793570863046
ACH-000352,-1.4100377267469946
ACH-000356,-1.516616156254021
ACH-000361,-1.4582418528500576
ACH-000362,-1.5583216036458518
ACH-000363,-1.4815781059107678
ACH-000364,-1.2117404816157882
ACH-000365,-1.379132970210074
ACH-000366,-1.4251356391603942
ACH-000368,-1.3716491493026006
ACH-000374,-1.6786667344109787
ACH-000375,-1.4306421960676827
ACH-000376,-1.4182017145947527
ACH-000381,-1.4866592100718146
ACH-000383,-1.6604304842774988
ACH-000387,-1.7157583267380123
ACH-000389,-1.3548128235246926
ACH-000390,-1.4979433213673057
ACH-000393,-1.4374992730762732
ACH-000395,-1.5579494625780776
ACH-000396,-1.2374589845841757
ACH-000397,-1.5260949724199089
ACH-000401,-1.060360643194422
ACH-000402,-1.4957211489754711
ACH-000403,-1.6566248293453218
ACH-000404,-1.5768408092787234
ACH-000406,-1.5072380065266913
ACH-000407,-1.3391985333627063
ACH-000408,-1.5042553502979463
ACH-000410,-1.2251818498357956
ACH-000411,-1.3892562144008964
ACH-000414,-1.616107717016743
ACH-000415,-1.4716763307381688
ACH-000416,-1.4236690848920104
ACH-000420,-1.4548318079024405
ACH-000421,-1.412868594172725
ACH-000424,-1.4782543861546824
ACH-000425,-1.4241937114555523
ACH-000426,-1.65285249956158
ACH-000427,-1.7280150865554162
ACH-000433,-1.4432652039500071
ACH-000435,-1.68027839902964
ACH-000436,-1.5641512371980228
ACH-000444,-1.4953763245432377
ACH-000445,-1.5036228405426812
ACH-000448,-1.5859170799959108
ACH-000450,-1.3539956996691844
ACH-000452,-1.4909903634893602
ACH-000454,-1.2640898681249602
ACH-000458,-1.3411884610793028
ACH-000459,-1.8857155194244248
ACH-000460,-1.4846838429143754
ACH-000461,-1.7171297172679034
ACH-000463,-1.4084338412198367
ACH-000464,-1.4588389536017092
ACH-000466,-1.414389736369683
ACH-000467,-1.2371203143742242
ACH-000468,-1.378604705931747
ACH-000469,-1.537308990281162
ACH-000470,-1.8436973877730116
ACH-000471,-1.6181400957039755
ACH-000472,-1.5436409838282932
ACH-000473,-1.3639606497035075
ACH-000475,-1.6751323933884332
ACH-000476,-1.5267545245503888
ACH-000477,-1.6921595568312386
ACH-000479,-1.4950316495659628
ACH-000480,-1.2638887770126443
ACH-000481,-1.3413899467180483
ACH-000483,-1.444583926294421
ACH-000484,-1.5631119517914036
ACH-000485,-1.5904593953619488
ACH-000486,-1.4583724563713003
ACH-000487,-1.5131292731599424
ACH-000488,-1.3746288470286976
ACH-000490,-1.4743007198063038
ACH-000491,-1.4240571391536767
ACH-000495,-1.3057288158965077
ACH-000496,-1.341905029421354
ACH-000499,-1.5313395102021017
ACH-000500,-1.7256858472712782
ACH-000502,-1.4624457488848548
ACH-000503,-1.1281935979017543
ACH-000505,-1.3328784413280046
ACH-000507,-1.4827242882082017
ACH-000510,-1.4601253587295457
ACH-000511,-1.2472117081079717
ACH-000512,-1.2906958479641348
ACH-000516,-1.486862346825518
ACH-000517,-1.589520615176503
ACH-000518,-1.409072400091144
ACH-000520,-1.6591406364937569
ACH-000521,-1.5351227721609613
ACH-000522,-1.671349282869055
ACH-000524,-1.4301028487911085
ACH-000527,-1.295840244757274
ACH-000528,-1.5300373540491607
ACH-000537,-1.6555106857365407
ACH-000541,-1.332513214698148
ACH-000542,-1.564971787161476
ACH-000544,-1.6251205970165428
ACH-000545,-1.5092243296416106
ACH-000547,-1.4253551774598272
ACH-000548,-1.4279496597442276
ACH-000549,-1.3718811284220267
ACH-000550,-1.4437886207923687
ACH-000552,-1.3686161725585233
ACH-000556,-1.5167609873809813
ACH-000557,-1.6679996350248971
ACH-000569,-1.5550020686932755
ACH-000570,-1.4927262996268518
