,DPYSL3 (1809)
ACH-000004,0.024270620803421208
ACH-000005,0.15454127362504486
ACH-000007,0.2892135086753885
ACH-000009,0.1139201729008776
ACH-000011,-0.035032548150098285
ACH-000012,0.13311409623330334
ACH-000013,0.036599015782778785
ACH-000014,0.1604372754825035
ACH-000015,-0.019455056209437945
ACH-000017,0.12697935454746925
ACH-000018,0.1164569273034088
ACH-000019,-0.08657152275847152
ACH-000021,0.1542663245603581
ACH-000022,0.08884434119477476
ACH-000025,0.2015564540722084
ACH-000028,0.040629127883870325
ACH-000030,0.021333331555309597
ACH-000035,0.045166522858381616
ACH-000036,0.1458009394327879
ACH-000037,-0.0678262511212837
ACH-000039,-0.06780173457583898
ACH-000040,0.07244539150842133
ACH-000041,0.14629355476099767
ACH-000042,0.11237964774217983
ACH-000045,0.09778853957474164
ACH-000047,0.09589369653277034
ACH-000052,0.028188198314300576
ACH-000053,0.015565876524613276
ACH-000054,-0.08744546188965674
ACH-000055,-0.07876172120304241
ACH-000060,0.04413841778925038
ACH-000067,-0.03249048522643418
ACH-000070,0.16508820483663242
ACH-000075,0.0619237680093596
ACH-000078,0.13113313272694305
ACH-000082,0.1467004035388406
ACH-000085,0.08307119332153788
ACH-000086,0.20831248538141614
ACH-000087,0.2573635950587468
ACH-000092,0.1555703087963959
ACH-000095,0.07746421907381887
ACH-000097,0.04444058361563915
ACH-000098,0.09143272361911232
ACH-000099,0.057051855442293624
ACH-000108,-0.005661520431550447
ACH-000113,0.12542157749603491
ACH-000116,0.12143332114741524
ACH-000118,-0.10543107385338783
ACH-000120,0.07882804031907142
ACH-000123,0.13182712550047185
ACH-000127,0.13669828857868316
ACH-000128,0.0645462295840012
ACH-000132,0.049567385877720034
ACH-000133,0.08502679377370052
ACH-000137,0.08795467685640965
ACH-000138,0.06066315294833227
ACH-000142,0.09581995154208406
ACH-000143,-0.018675099229788883
ACH-000146,0.11115353102675413
ACH-000148,0.08376843058466836
ACH-000150,0.02460649624563346
ACH-000152,0.06245905962979799
ACH-000153,0.0920427610560293
ACH-000159,0.047834645764744686
ACH-000160,0.10945575765215093
ACH-000163,0.11424546893854788
ACH-000167,0.08600283733575713
ACH-000168,0.03533009317829396
ACH-000169,0.15081133743393985
ACH-000178,0.05400746751147541
ACH-000183,0.19273664609844665
ACH-000188,0.049938288513604
ACH-000189,0.2624318421814733
ACH-000190,0.01661625879856109
ACH-000198,0.17627547739298824
ACH-000203,0.13784557646987075
ACH-000204,0.01967677679062517
ACH-000206,0.12467718889532925
ACH-000207,0.0038902978964581733
ACH-000208,0.14176702479512945
ACH-000210,0.0178984424139948
ACH-000211,0.04255196034029047
ACH-000215,0.14089841650822182
ACH-000221,-0.006254619338815046
ACH-000222,0.19717591987771768
ACH-000223,0.08323936370680789
ACH-000226,0.0446212386105253
ACH-000227,0.19959162183422452
ACH-000228,0.14166067128858276
ACH-000231,0.06959573335995753
ACH-000232,-0.08378441856121137
ACH-000233,-0.054274891177158016
ACH-000234,0.0566015686428494
ACH-000235,0.08974635480716771
ACH-000237,0.04504619643288822
ACH-000238,0.10804520364472284
ACH-000242,0.2772649696313762
ACH-000243,0.09263293655972647
ACH-000244,0.02395191331964461
ACH-000246,0.11400833138261872
ACH-000248,0.12865769287726847
ACH-000250,0.004317185803104679
ACH-000251,-0.09440845975890276
ACH-000252,-0.0077895928997627015
ACH-000253,0.14517023178445784
ACH-000255,-0.055219697559997005
ACH-000256,0.11637871069213444
ACH-000257,0.10684233017884487
