,MAFG (4097)
ACH-000189,0.02712443495368616
ACH-000190,-0.02731213086774624
ACH-000198,-0.2885570458451799
ACH-000203,-0.14282135748787309
ACH-000204,-0.11941265257897947
ACH-000206,-0.029943849605834162
ACH-000207,-0.13388456919629593
ACH-000208,-0.11916162146205345
ACH-000210,-0.06665965482727655
ACH-000211,-0.1060412445629772
ACH-000215,-0.20932132320381755
ACH-000221,-0.19890690552940515
ACH-000222,-0.22763586884099066
ACH-000223,-0.024890569327475902
ACH-000226,-0.10049782054818432
ACH-000227,-0.13485605677028994
ACH-000228,-0.0052230580822099325
ACH-000231,-0.25286487670349805
ACH-000232,-0.14634512761152968
ACH-000233,-0.11535681417722195
ACH-000234,-0.4312988332472156
ACH-000235,-0.14106457742172873
ACH-000237,-0.4093969777079852
ACH-000238,-0.2641062329900407
ACH-000242,0.006395853158581925
ACH-000243,-0.1958717776930892
ACH-000244,-0.17264490078075606
ACH-000246,-0.17524672455618706
ACH-000248,-0.6562672314860148
ACH-000250,-0.2473056347330047
ACH-000251,-0.13878761290628905
ACH-000252,-0.2005792231327144
ACH-000253,-0.18121303527601035
ACH-000255,-0.22040258068701746
ACH-000256,-0.4002423705168941
ACH-000257,-0.4280655746209037
ACH-000258,-0.2821514873890472
ACH-000259,-0.22108777756597586
ACH-000260,-0.2994997156181036
ACH-000261,-0.22251635948821646
ACH-000262,-0.2064655591651061
ACH-000263,-0.05752966332641521
ACH-000264,-0.11666123956810527
ACH-000265,0.06431624217806366
ACH-000266,-0.2645110356928569
ACH-000272,-0.2771297760227939
ACH-000274,-0.2027442624949065
ACH-000277,-0.20358762690735505
ACH-000278,-0.29695011188150144
ACH-000279,-0.24079739653054574
ACH-000280,-0.16797910111577205
ACH-000281,-0.4403761762869181
ACH-000288,-0.3023009058239989
ACH-000291,-0.18609889097388266
ACH-000293,-0.06862349589096338
ACH-000294,-0.15150373465238615
ACH-000295,-0.38840024247861343
ACH-000296,-0.14904883706926333
ACH-000302,-0.2561882464951878
ACH-000304,-0.2155763797907189
ACH-000307,-0.20246480412504944
ACH-000308,-0.2467070979181025
ACH-000310,-0.34131982006532524
ACH-000311,-0.19909234394534914
ACH-000312,-0.3060022473817577
ACH-000315,0.12160740895387367
ACH-000316,-0.3708684234834749
ACH-000317,-0.11930799064609875
ACH-000318,-0.09639965320064688
ACH-000319,-0.09849172554240318
ACH-000320,-0.1911730808053808
ACH-000322,-0.3027925829405748
ACH-000323,-0.3093969500271749
ACH-000324,-0.285330521234348
ACH-000329,-0.2483887413952353
ACH-000330,0.002206214165137766
ACH-000331,-0.038243821916219375
ACH-000332,-0.1769840558659971
ACH-000334,0.0824866164855324
ACH-000335,0.17719742447277234
ACH-000336,-0.35225930398720817
ACH-000337,-0.1530216285077924
ACH-000338,-0.2240265786362516
ACH-000339,-0.21044236581291212
ACH-000341,-0.03218053966206047
ACH-000348,-0.21520619939304764
ACH-000350,-0.26688545437992844
ACH-000352,-0.3361850025766953
ACH-000356,-0.1845894268139721
ACH-000361,-0.33441265535507336
ACH-000362,-0.20279175473024166
ACH-000363,-0.040151098468440366
ACH-000364,-0.06661999548651745
ACH-000365,-0.06732666148617808
ACH-000366,-0.3744136282614161
ACH-000368,-0.1893530688166615
ACH-000374,-0.2949539921565427
ACH-000375,-0.221901636879396
ACH-000376,-0.03755777100970612
ACH-000381,-0.06573510623732531
ACH-000383,-0.15213321557089401
ACH-000387,-0.21971485379961256
ACH-000389,-0.19805591632732847
ACH-000390,-0.10530932076982384
ACH-000393,-0.09346180403217913
ACH-000395,-0.2553154762849485
ACH-000396,-0.16765870194411334
ACH-000397,-0.19145861955349536
ACH-000401,-0.3946595305971781
ACH-000402,-0.19607628818643588
ACH-000403,-0.2559408368886401
ACH-000404,-0.4664406154852626
ACH-000406,-0.06505825222819041
ACH-000407,-0.33936646375904755
ACH-000408,-0.05893691366647245
ACH-000410,-0.09495320865437036
ACH-000411,-0.17448580550145965
ACH-000414,-0.12555747221937952
ACH-000415,-0.08875274718858726
ACH-000416,-0.08511896429958221
ACH-000420,-0.3798367336601392
ACH-000421,-0.2320313757746751
ACH-000424,-0.09542982916614468
ACH-000425,-0.17296095140674494
ACH-000426,-0.2296904181547435
ACH-000427,-0.2980385798166641
ACH-000433,-0.4121978411488957
ACH-000435,0.17829656204392175
ACH-000436,-0.10492971431193954
ACH-000444,-0.13749976556414614
ACH-000445,-0.020927796446040932
ACH-000448,-0.12309603770767565
ACH-000450,-0.1476447747356183
ACH-000452,-0.17949666533660222
ACH-000454,0.03856789520652818
ACH-000458,-0.1874975756034304
ACH-000459,-0.17342882370746207
ACH-000460,-0.14383776917731064
ACH-000461,-0.04516303622758868
ACH-000463,0.013700842585357273
ACH-000464,-0.32706556380430946
ACH-000466,-0.0867890950395068
ACH-000467,-0.12661170833328128
ACH-000468,-0.13233279279405408
ACH-000469,-0.11534794436077292
ACH-000470,-0.08851319269380198
ACH-000471,-0.34896239113978433
ACH-000472,-0.1692695045833529
ACH-000473,0.0104047651965584
ACH-000475,-0.5896648385726557
ACH-000476,-0.34989158915853835
ACH-000477,-0.23499994385313314
ACH-000479,-0.2444296666254137
ACH-000480,-0.26528136086196696
ACH-000481,-0.2749871353388709
ACH-000483,-0.016724387023019816
ACH-000484,-0.0148857080214182
ACH-000485,-0.2793247281054447
ACH-000486,-0.04689302368762565
ACH-000487,-0.09329132509520804
ACH-000488,-0.06152605684327379
ACH-000490,-0.1458134729396358
ACH-000491,-0.08026293709489979
ACH-000495,-0.13764371927282526
ACH-000496,-0.09948545837798947
ACH-000499,-0.2143167627460645
ACH-000500,0.1703339378804158
ACH-000502,-0.2572772246190648
ACH-000503,-0.3597205065080029
ACH-000505,-0.12964348643619458
ACH-000507,-0.17959998585463327
ACH-000510,-0.11513187208877244
ACH-000511,-0.09788347788342124
ACH-000512,0.10050084522901856
ACH-000516,-0.04976939949029133
ACH-000517,-0.17180980099226192
ACH-000518,-0.07641152731150799
ACH-000520,-0.22893306858955145
ACH-000521,-0.5300054725478173
ACH-000522,-0.13086966116434698
ACH-000524,-0.20852875372423205
ACH-000527,-0.19252845621984147
ACH-000528,-0.13474440861068152
ACH-000537,-0.08297618533887638
ACH-000541,0.06280809884263433
ACH-000542,-0.10664478941741988
ACH-000544,-0.22196391947895816
ACH-000545,-0.21392844201861533
ACH-000547,-0.24868511491679565
ACH-000548,-0.2380233330891637
ACH-000549,-0.12464898436536713
ACH-000550,-0.1911199545172267
ACH-000552,-0.05678305532208624
ACH-000556,-0.1979626548269802
ACH-000557,-0.05547142899930977
ACH-000569,-0.2094040214430071
ACH-000570,-0.15355535093028316
ACH-000571,-0.2537985650162757
ACH-000573,-0.057835734802057635
ACH-000576,-0.6274261266970128
ACH-000579,0.0348821735828047
ACH-000580,-0.13329629049126265
ACH-000584,-0.1687594921087639
ACH-000585,-0.13375174872957732
ACH-000588,-0.16690327252351275
ACH-000589,-0.13102818761640958
ACH-000591,-0.2215504258077957
ACH-000593,-0.15061009045623747
ACH-000600,-0.1984088908573768
ACH-000601,-0.14510502329037386
ACH-000605,-0.434374532440155
ACH-000606,-0.11692157192035185
ACH-000608,-0.12891265958568804
ACH-000614,-0.03853424730567751
ACH-000616,-0.2211380358898059
ACH-000618,-0.16055426702816705
ACH-000619,-0.17337066335202786
ACH-000620,-0.1285871155256435
ACH-000621,-0.2769365590811231
ACH-000622,-0.2719884127113987
ACH-000623,-0.3602454776586157
ACH-000624,-0.17142069522051565
ACH-000627,-0.06485624169143264
ACH-000630,-0.19993099124555894
ACH-000631,-0.4661188724355992
ACH-000632,-0.24882661734596614
ACH-000633,-0.2355588396060679
ACH-000637,-0.1203616282876713
ACH-000638,-0.30575946341448124
ACH-000646,-0.3015775186926179
ACH-000647,-0.3470513996966676
ACH-000648,-0.4169963444356508
ACH-000649,-0.15919555937873706
ACH-000651,-0.22490252004760275
ACH-000652,-0.1185044344030134
ACH-000653,-0.07003923920430419
ACH-000657,-0.11826641057920208
ACH-000658,-0.09775379035673552
ACH-000661,-0.29810872788412435
ACH-000662,-0.2180483280173564
ACH-000663,-0.13627325051198516
ACH-000665,-0.04895614771015516
ACH-000671,-0.24732925505936404
ACH-000672,-0.4529254259924078
ACH-000673,-0.20902542221998946
ACH-000676,-0.17919992506991714
ACH-000677,-0.14222630843005127
ACH-000681,-0.2030462906771074
ACH-000683,-0.31770666651845353
ACH-000684,-0.30689963935940506
ACH-000688,-0.0399193838175879
ACH-000693,-0.16001876042215374
ACH-000694,-0.17967258465594116
ACH-000695,0.026575366083002136
ACH-000696,-0.06670275293123287
ACH-000697,0.09798128081009044
ACH-000699,-0.2372653806986356
ACH-000701,-0.10620432077086364
ACH-000706,-0.20830652860865811
ACH-000711,-0.2203038686720792
ACH-000713,-0.1925186048447548
ACH-000714,-0.3976239559732645
ACH-000718,-0.3594052283764916
ACH-000720,-0.19613600183877009
ACH-000721,-0.1779913072490057
ACH-000724,-0.0901034401198762
ACH-000725,-0.18417451139591
ACH-000732,-0.037914388020857205
ACH-000734,-0.20991120161643007
ACH-000735,-0.16961617054800754
ACH-000736,-0.1872964755833942
ACH-000738,-0.03320153708153392
ACH-000746,-0.22537504516285325
ACH-000747,-0.05314999208843822
ACH-000748,-0.10444897548982246
ACH-000753,-0.14137496338291553
ACH-000756,-0.07293751092802128
ACH-000757,0.1558422039481328
ACH-000758,-0.054858914474724255
ACH-000760,-0.21991390728133534
ACH-000762,-0.255865521150118
ACH-000763,-0.15042803808714245
ACH-000764,-0.2464706994861265
ACH-000765,-0.2524273493120464
ACH-000766,-0.3319015697265692
ACH-000767,-0.20209081943168347
ACH-000768,-0.11378821389271787
ACH-000769,-0.5205954185581914
ACH-000770,-0.36135351301282376
ACH-000771,-0.17045705107944742
ACH-000773,-0.13982964295308756
ACH-000776,-0.4065203468247279
ACH-000777,-0.14899623911932106
ACH-000778,-0.19950558629493395
ACH-000781,-0.14956851528406567
ACH-000782,-0.258538789519893
ACH-000783,-0.22990427694483365
ACH-000784,-0.13488586709215905
ACH-000785,-0.16032171076032847
ACH-000787,-0.18132014074237085
ACH-000788,-0.13712703338768584
ACH-000791,-0.17077864928265218
ACH-000792,-0.2999148219537777
ACH-000794,-0.1937007364381739
ACH-000796,-0.00535603633904374
ACH-000798,-0.2770424533972627
ACH-000799,-0.1707056316558398
ACH-000800,-0.17029136098242467
ACH-000802,-0.10652178081290156
ACH-000804,-0.11265988014935675
ACH-000805,-0.31949001496474555
ACH-000809,-0.20248732292984695
ACH-000810,0.05596391182633741
ACH-000811,-0.38977766936598335
ACH-000817,-0.31298526824409634
ACH-000819,-0.1187041637619644
ACH-000820,0.13340929588946496
ACH-000821,-0.07940102865880322
ACH-000822,-0.2103104316260493
ACH-000823,-0.17749313316055634
ACH-000824,-0.13227314909582338
ACH-000827,-0.11680931579335074
ACH-000829,-0.08548525597662476
ACH-000831,-0.10702669600996624
ACH-000832,-0.10749716501413124
ACH-000833,-0.11953916868506395
ACH-000834,-0.15375737745741394
ACH-000835,-0.2269133213159233
ACH-000836,-0.21593941789987225
ACH-000837,-0.14943470397612213
ACH-000838,-0.06414506071583466
ACH-000839,-0.22203882793062346
ACH-000840,0.019407041565177627
ACH-000841,-0.12486457548862133
ACH-000843,-0.07875310177628472
ACH-000846,-0.17483575009857885
ACH-000847,-0.2875907454554694
ACH-000848,-0.22179705682587564
ACH-000849,-0.12783687623851386
ACH-000851,-0.10278698798061256
ACH-000855,0.08104078242793795
ACH-000856,-0.07168056049881874
ACH-000858,-0.14450938523084494
ACH-000859,-0.07014094961698855
ACH-000861,0.01779636886406039
ACH-000862,-0.10074213971766588
ACH-000865,-0.18610625241827766
ACH-000866,-0.09654231201388433
ACH-000867,-0.06891184870387213
ACH-000869,-0.07680684446958617
ACH-000872,-0.3811722841704119
ACH-000873,-0.12635053475017316
ACH-000876,-0.08462915786933857
ACH-000878,-0.10523157879670356
ACH-000880,-0.20755495577369645
ACH-000881,0.039434697982858764
ACH-000882,-0.08767606687832627
ACH-000884,-0.23836160430912245
ACH-000885,-0.14001141002199244
ACH-000887,-0.16760167095046125
ACH-000889,-0.1116559415080453
ACH-000896,-0.023051584304830938
ACH-000898,-0.00855347242152844
ACH-000900,-0.03859766484118685
ACH-000901,-0.13112914787189844
ACH-000905,-0.09681356586593592
ACH-000906,-0.07340824918698388
ACH-000907,-0.07416342232046667
ACH-000910,-0.2618970182383463
ACH-000911,-0.09073812089161498
ACH-000912,-0.27632675410273905
ACH-000913,-0.18166754124420895
ACH-000915,-0.2665181929071499
ACH-000916,-0.2695012877583374
ACH-000917,-0.252057024370225
ACH-000920,-0.28202607029435145
ACH-000921,-0.29074380382439435
ACH-000924,-0.2977379083883468
ACH-000926,-0.212161538582578
ACH-000928,-0.1595072927304106
ACH-000929,0.014977071703765775
ACH-000932,-0.10226684942058226
ACH-000935,-0.19036497230988506
ACH-000936,-0.2174133294575349
ACH-000937,-0.20933324353242289
ACH-000938,-0.030018698729861668
ACH-000939,-0.38105811564399145
ACH-000941,-0.051857321156616856
ACH-000943,-0.08177904498054776
ACH-000946,0.043868211038674616
ACH-000947,-0.12123859098907695
ACH-000948,-0.010563431010161349
ACH-000950,-0.00029935642199286705
ACH-000953,-0.2275584112040126
ACH-000954,-0.22407927994814145
ACH-000957,-0.01859599115481022
ACH-000958,-0.02265522073433909
ACH-000960,-0.16230148102748826
ACH-000963,-0.4398227749048771
ACH-000968,-0.15909340093884278
ACH-000969,0.0861086963428658
ACH-000972,0.006238690651146012
ACH-000973,-0.15777187496983042
ACH-000974,-0.097126334777968
ACH-000978,-0.1763805933985418
ACH-000984,-0.0823296235308452
ACH-000986,-0.03162781979873281
ACH-000988,-0.0485265721782179
ACH-000993,-0.2827091581472228
ACH-000994,0.019760727309901242
ACH-000996,-0.07123187768583726
ACH-001001,-0.16444060205374011
ACH-001020,-0.18498407018082
ACH-001028,-0.08414171909286401
ACH-001031,-0.04576556418012695
ACH-001038,-0.025031056149211885
ACH-001048,-0.22417108105197295
ACH-001050,-0.094848043190117
ACH-001053,0.025786147210063344
ACH-001054,-0.3758629358799653
ACH-001061,-0.04918665517094745
ACH-001067,-0.0608373251118086
ACH-001075,-0.04090865051157497
ACH-001096,-0.4159120122820245
ACH-001111,-0.045785588287521266
ACH-001119,-0.11385043121782093
ACH-001128,-0.3042496573980743
ACH-001134,-0.2267468382569204
ACH-001151,-0.14528762996154498
ACH-001163,-0.17465645157579554
ACH-001164,-0.26461735698484457
ACH-001183,-0.24617011031559305
ACH-001192,-0.2386024978803836
ACH-001193,0.009585293224656895
ACH-001196,-0.22551996362460755
ACH-001197,-0.19014852381734196
ACH-001205,-0.16071699090222585
ACH-001211,-0.08474581664441146
ACH-001212,-0.2579237294566249
ACH-001228,-0.22128084648737606
ACH-001232,-0.5328603143726944
ACH-001239,-0.09176296231784152
ACH-001270,-0.16408564065063405
ACH-001274,-0.068759302582292
ACH-001275,-0.1562917990131217
ACH-001277,-0.1525791213310043
ACH-001278,-0.1305369989859486
ACH-001280,-0.4111860199688848
ACH-001283,-0.3225394180713476
ACH-001289,-0.4066990987435846
ACH-001300,-0.21663028504868528
ACH-001301,-0.3877458558722871
ACH-001302,-0.3384449484280699
ACH-001306,0.015300607124576187
ACH-001318,-0.07566000359129156
ACH-001322,-0.22875150763381766
ACH-001328,-0.2680426480477288
ACH-001332,-0.06522814945354218
ACH-001336,-0.2018948321345128
ACH-001346,-0.137017677686577
ACH-001353,-0.2761187165033867
ACH-001354,-0.1550274572397092
ACH-001367,-0.5069309234767891
ACH-001368,-0.1899745045830772
ACH-001374,0.12516617826769572
ACH-001377,-0.15197306713233694
ACH-001380,-0.12771948543110653
ACH-001391,-0.08703590436639758
ACH-001408,-0.27226200861075645
ACH-001430,-0.057563510787640514
ACH-001431,-0.3748984311591792
ACH-001450,-0.2574432947425147
ACH-001496,-0.01940525149688496
ACH-001500,-0.29067391365489864
ACH-001523,-0.12397471470746385
ACH-001532,-0.17624845260193697
ACH-001550,-0.26213131225578123
ACH-001552,-0.06655897832907033
ACH-001554,-0.07001410097335341
ACH-001654,-0.4203973552705177
ACH-001735,-0.16889693177343534
ACH-001736,0.02453968639318773
ACH-001737,-0.3693459917434915
ACH-001740,-0.2578325849453653
ACH-001745,-0.188004691492599
ACH-001765,-0.21152606854964254
