,UVRAG (7405)
ACH-000542,-0.19590365880868096
ACH-000544,-0.3090332480851242
ACH-000545,-0.13765499714645388
ACH-000547,-0.045346936176001
ACH-000548,-0.3204348884218388
ACH-000549,-0.13363313561416662
ACH-000550,-0.03886109742742267
ACH-000552,-0.17355505354141446
ACH-000556,-0.22965632058044064
ACH-000557,-0.03646341379674372
ACH-000569,0.030187830772224374
ACH-000570,-0.17108686509100035
ACH-000571,-0.11378401629187156
ACH-000573,-0.2793368937026328
ACH-000576,-0.12249638992840706
ACH-000579,-0.14204957892030234
ACH-000580,-0.12494212307191002
ACH-000584,-0.02503721647093514
ACH-000585,-0.1376225951912781
ACH-000588,-0.1764043433671792
ACH-000589,-0.1301251061071181
ACH-000591,-0.23748875101169994
ACH-000593,-0.21384873234146973
ACH-000600,-0.4712711212073257
ACH-000601,-0.32894392985945586
ACH-000605,-0.33715182927497245
ACH-000606,-0.3582407548962235
ACH-000608,-0.035881126285966666
ACH-000614,-0.05226890419136497
ACH-000616,-0.13640643228488386
ACH-000618,-0.2828626189746499
ACH-000619,-0.21497657886650334
ACH-000620,-0.3914261546682848
ACH-000621,-0.2188913796910163
ACH-000622,-0.05282962414526983
ACH-000623,-0.11696557141667845
ACH-000624,-0.024549155871950005
ACH-000627,-0.09165555198078726
ACH-000630,-0.4610292913368138
ACH-000631,-0.4607529071076067
ACH-000632,-0.14605840146804416
ACH-000633,-0.1614455853879685
ACH-000637,-0.2242523466900676
ACH-000638,-0.17463854111414112
ACH-000646,-0.4599686271493265
ACH-000647,-0.1051128791414209
ACH-000648,-0.1980598035941204
ACH-000649,-0.2477379769300382
ACH-000651,-0.05386917633109831
ACH-000652,-0.1378614534492521
ACH-000653,-0.18725539033102206
ACH-000657,-0.23462592070714355
ACH-000658,-0.062210814796882424
ACH-000661,-0.15507302647263527
ACH-000662,0.16706604268840303
ACH-000663,-0.1313130937177018
ACH-000665,-0.2193590314850356
ACH-000671,-0.34507993517249463
ACH-000672,-0.21215306738362047
ACH-000673,-0.4295128894666307
ACH-000676,-0.024976331521984287
ACH-000677,-0.1284477806730487
ACH-000681,-0.2716031617849925
ACH-000683,-0.5191828377453322
ACH-000684,-0.16406246707234562
ACH-000688,-0.31422824686092743
ACH-000693,-0.3686505952102936
ACH-000694,-0.2358881899391532
ACH-000695,0.015461152166530422
ACH-000696,-0.25511550061956845
ACH-000697,-0.13996597542155734
ACH-000699,-0.2757713025612544
ACH-000701,-0.013075002005753046
ACH-000706,-0.055835861284808185
ACH-000711,-0.09616758945096952
ACH-000713,-0.05235758790907371
ACH-000714,0.005514773337904464
ACH-000718,-0.4091656446242464
ACH-000720,-0.2270959485019777
ACH-000721,-0.15529363792412762
ACH-000724,-0.24887726227768375
ACH-000725,-0.3914465184839703
ACH-000732,-0.4808983351521304
ACH-000734,-0.1460808218670749
ACH-000735,-0.13111251577218472
ACH-000736,0.007255678999179863
ACH-000738,-0.13379035334221448
ACH-000746,-0.025179824242623057
ACH-000747,-0.1440992432201147
ACH-000748,-0.2646105157921901
ACH-000753,-0.1903948653791928
ACH-000756,-0.08758824554817382
ACH-000757,-0.2643383002233042
ACH-000758,-0.3284005236697164
ACH-000760,-0.21073887148837708
ACH-000762,-0.12562500417093264
ACH-000763,-0.0634938069975753
ACH-000764,-0.3683482224698488
ACH-000765,-0.23958303150751295
ACH-000766,-0.03725495183749437
ACH-000767,-0.18691902695646545
ACH-000768,-0.307531385198509
ACH-000769,-0.2583432038382302
ACH-000770,-0.29211664890980144
ACH-000771,-0.3618367173729571
ACH-000773,0.011570576038236786
ACH-000776,-0.11928527733849688
ACH-000777,-0.25164139887943043
ACH-000778,-0.28661062471141874
ACH-000781,-0.32368050676575066
ACH-000782,-0.20240386791123044
ACH-000783,-0.4574605905631401
ACH-000784,-0.11382165984725752
ACH-000785,-0.36305665767724377
ACH-000787,-0.18606294123791284
ACH-000788,-0.17317989465289155
ACH-000791,-0.1798148775499966
ACH-000792,-0.2209710535053612
ACH-000794,-0.2136844132725841
ACH-000796,-0.22401416548432102
ACH-000798,-0.20436222433550005
ACH-000799,-0.2599866379281249
ACH-000800,-0.2229198157273328
ACH-000802,-0.3834770707383974
ACH-000804,-0.03840008778443877
ACH-000805,-0.17730138916171084
ACH-000809,0.00031191670250359704
ACH-000810,-0.0961961079891169
ACH-000811,-0.15658304221881095
ACH-000817,-0.14066014351221004
ACH-000819,-0.08188321839711395
ACH-000820,-0.2618969779327545
ACH-000821,-0.03915647999296865
ACH-000822,-0.253670509873702
ACH-000823,-0.11849105267807615
ACH-000824,-0.31224779766771943
ACH-000827,-0.14249851671068164
ACH-000829,-0.16965169268101146
ACH-000831,-0.1472674250807969
ACH-000832,-0.17591671457506666
ACH-000833,-0.13843361387301453
ACH-000834,-0.07534015774388378
ACH-000835,-0.1079787679107349
ACH-000836,-0.25105118230972673
ACH-000837,-0.3029763689818621
ACH-000838,-0.2441330594161703
ACH-000839,-0.2515390562176373
ACH-000840,-0.09457913773586483
ACH-000841,-0.2978111658861207
ACH-000843,-0.27929083847747416
ACH-000846,-0.1699691229890132
ACH-000847,-0.4077434562904548
ACH-000848,-0.18967894373477906
ACH-000849,-0.04096947567591715
ACH-000851,-0.13141409270805993
ACH-000855,0.030200873286694137
ACH-000856,-0.2376377083821935
ACH-000858,-0.11783906402451352
ACH-000859,-0.057020945520681786
ACH-000861,-0.2024587334556477
ACH-000862,-0.2331271579397677
ACH-000865,-0.1283602599978011
ACH-000866,-0.3157307127842409
ACH-000867,-0.1209856954774175
ACH-000869,-0.1583794251442048
ACH-000872,-0.5315716426787929
ACH-000873,-0.3364967929628914
ACH-000876,-0.4695328225510895
ACH-000878,-0.2868791239135622
ACH-000880,-0.4463756050579745
ACH-000881,-0.1642269085655547
ACH-000882,-0.2458062825257195
ACH-000884,-0.2189320094414574
ACH-000885,-0.4015850906952614
ACH-000887,-0.34126040536190994
ACH-000889,-0.13719042695943556
ACH-000896,-0.1962467158621289
ACH-000898,-0.3672762433078059
ACH-000900,-0.09937085679417634
ACH-000901,-0.24394725892057936
ACH-000905,0.005206465602652253
ACH-000906,-0.2285314136451373
ACH-000907,-0.2866918386334985
ACH-000910,-0.09546107990559688
ACH-000911,-0.19373516716471625
ACH-000912,-0.13466101191902072
ACH-000913,-0.2626099864278059
ACH-000915,-0.12440477238624904
ACH-000916,-0.33909623945206474
ACH-000917,-0.3834665177259831
ACH-000920,-0.3437180522913224
ACH-000921,-0.4704919011355915
ACH-000924,-0.2955889544092226
ACH-000926,-0.28990243260057685
ACH-000928,-0.2343933352621082
ACH-000929,-0.41990373761419264
ACH-000932,-0.3169358980920078
ACH-000935,-0.4336527259732725
ACH-000936,-0.31357097787365923
ACH-000937,-0.2186839928334537
ACH-000938,-0.16331573926335782
ACH-000939,-0.23063568323321415
ACH-000941,-0.2888345785646542
ACH-000943,-0.6115375725661298
ACH-000946,-0.1823995360961467
ACH-000947,-0.35439329163442523
ACH-000948,-0.5323654613230214
ACH-000950,-0.3752261838174639
ACH-000953,0.0003866942484515088
ACH-000954,-0.11658952928629145
ACH-000957,-0.2757957649844233
ACH-000958,-0.22755846094109805
ACH-000960,-0.1772076832410458
ACH-000963,-0.4528107122592774
ACH-000968,-0.07206768596284761
ACH-000969,-0.2761625475639734
ACH-000972,-0.18813928401980726
ACH-000973,-0.20624374737500276
ACH-000974,-0.19826371476898724
ACH-000978,-0.18171965816404773
ACH-000984,-0.18404481512474175
ACH-000986,-0.1708924917481454
ACH-000988,-0.20003954149368092
ACH-000993,-0.02128166444841786
ACH-000994,-0.22135862231359227
ACH-000996,0.01979109654059624
ACH-001001,-0.2103621709431384
ACH-001020,-0.13231051750777087
ACH-001028,-0.14875490126112534
ACH-001031,-0.21535407622811287
ACH-001038,-0.16212150481448204
ACH-001048,-0.057773517202909325
ACH-001050,-0.2313533063882067
ACH-001053,0.01904236360240178
ACH-001054,-0.16320395376646524
ACH-001061,-0.30386481243481683
ACH-001067,-0.12286754061649335
ACH-001075,-0.2491919857407377
ACH-001096,-0.297131267319708
ACH-001111,-0.010149838137046695
ACH-001119,-0.05167036623931173
ACH-001128,-0.3593031511020745
ACH-001134,-0.09092283787765347
ACH-001151,-0.177719126687929
ACH-001163,-0.2200919204958333
ACH-001164,-0.060260596443903934
ACH-001183,-0.17800234934533454
ACH-001192,-0.1672312533637983
ACH-001193,-0.4797278908261225
ACH-001196,-0.10944764991114216
ACH-001197,-0.26129097851932337
ACH-001205,-0.2256927295198603
ACH-001211,-0.3590510850010853
ACH-001212,-0.1658456856717549
ACH-001228,0.01077900620019658
ACH-001232,-0.19258287060482154
ACH-001239,-0.06514360067891056
ACH-001270,-0.11081121806485687
ACH-001274,-0.3363465484128779
ACH-001275,-0.05802197592118726
ACH-001277,-0.12383157911041337
ACH-001278,-0.2052673548428469
ACH-001280,0.002586247913818855
ACH-001283,-0.23661029638839395
ACH-001289,-0.2537526638221849
ACH-001300,-0.1293502214966587
ACH-001301,0.07494301832913375
ACH-001302,0.06614736053190183
ACH-001306,-0.3491428392673478
ACH-001318,-0.13315917278161954
ACH-001322,-0.24060655897323
ACH-001328,-0.3433617934435102
ACH-001332,-0.08643572262641105
ACH-001336,-0.19963599896216694
ACH-001346,0.0023895417321075267
ACH-001353,-0.05393542566100119
ACH-001354,-0.08202282458359557
ACH-001367,-0.36993535746091705
ACH-001368,-0.23514180312430774
ACH-001374,-0.09839963417777392
ACH-001377,-0.22281318757520105
ACH-001380,-0.2137140962281116
ACH-001391,-0.3370682663569426
ACH-001408,-0.283754283598205
ACH-001430,-0.20865384345984006
ACH-001431,-0.4964656857957033
ACH-001450,-0.16724770868406785
ACH-001496,-0.29567701846240163
ACH-001500,-0.16421101559509158
ACH-001523,-0.16873409074873644
ACH-001532,-0.19602723834202027
ACH-001550,-0.2360702732935697
ACH-001552,-0.2555477545265938
ACH-001554,-0.21718319511561807
ACH-001654,-0.2303416467543718
ACH-001735,-0.2604928372942113
ACH-001736,-0.098704278125889
ACH-001737,-0.3802808470944678
ACH-001740,-0.16765945905781718
ACH-001745,-0.19032645105285415
ACH-001765,-0.07640918371106609
