,PLVAP (83483)
ACH-000004,0.044831274021346616
ACH-000005,-0.26011626961909234
ACH-000007,0.14013141391834302
ACH-000009,0.05330277339504328
ACH-000011,0.2087078586499269
ACH-000012,-0.02983260430391685
ACH-000013,-0.04629080183633607
ACH-000014,0.0015229508804032574
ACH-000015,-0.10284975124673718
ACH-000017,-0.23768405105826906
ACH-000018,-0.010899185249843093
ACH-000019,-0.2322735200139885
ACH-000021,-0.14902589173416667
ACH-000022,-0.09214697082641124
ACH-000025,-0.001332643082865286
ACH-000028,-0.057008725467380124
ACH-000030,-0.1309496818192564
ACH-000035,-0.2566312889630754
ACH-000036,0.058742555134629636
ACH-000037,0.004280208738693167
ACH-000039,-0.0061962446085520794
ACH-000040,-0.06464371075010056
ACH-000041,0.048382815052333585
ACH-000042,-0.03626468276029665
ACH-000045,-0.2170604497972413
ACH-000047,-0.010200394412909123
ACH-000052,-0.08958996775021369
ACH-000053,-0.025259035037128445
ACH-000054,0.15510133485958907
ACH-000055,0.0726505925417055
ACH-000060,0.00980704916891918
ACH-000067,-0.07891191550029546
ACH-000070,0.03363599595978525
ACH-000075,-0.10555454033859923
ACH-000078,0.05771273956203215
ACH-000082,0.04860490169466539
ACH-000085,-0.07144661062360297
ACH-000086,-0.05078754381084663
ACH-000087,-0.03423189691303847
ACH-000092,-7.449108233413608e-05
ACH-000095,-0.059477027538760274
ACH-000097,-0.06284997803326964
ACH-000098,-0.10054332020722433
ACH-000099,0.03973057199149712
ACH-000108,-0.2831600086527074
ACH-000113,-0.012953180004308888
ACH-000116,-0.20140632368410816
ACH-000118,-0.11818863202975675
ACH-000120,-0.06051983257472868
ACH-000123,-0.15282608367896053
ACH-000127,-0.11087111353819576
ACH-000128,-0.2983160125025578
ACH-000132,-0.11481704332705807
ACH-000133,0.010009117827097142
ACH-000137,-0.20323603114244776
ACH-000138,-0.005246842845107006
ACH-000142,-0.099721857639461
ACH-000143,-0.10381857402812064
ACH-000146,-0.10023940083162718
ACH-000148,0.049693090745886834
ACH-000150,-0.12031794381949155
ACH-000152,-0.011765626794698805
ACH-000153,0.2627196528261719
ACH-000159,0.03662970707620543
ACH-000160,0.07478706604347522
ACH-000163,-0.15862650453225274
ACH-000167,0.030469092606487887
ACH-000168,-0.06237474117940131
ACH-000169,0.1229786363419669
ACH-000178,-0.15421154063912831
ACH-000183,-0.0920401626169879
ACH-000188,-0.20661545566285364
ACH-000189,-0.021220414850899923
ACH-000190,0.10439069596641508
ACH-000198,0.00636036494497722
ACH-000203,0.4764749742958474
ACH-000204,0.16626293632153344
ACH-000206,0.04839157155947328
ACH-000207,-0.0739687636434729
ACH-000208,-0.3965220541243246
ACH-000210,-0.017087028462698942
ACH-000211,-0.019424276371188
ACH-000215,0.018541326053706127
ACH-000221,-0.2425396552366701
ACH-000222,-0.18085565460842684
ACH-000223,0.004186148370381978
ACH-000226,0.014213571789348678
ACH-000227,0.14551129992649092
ACH-000228,-0.19866253572522646
ACH-000231,0.11224300522238682
ACH-000232,-0.040140262384564654
ACH-000233,-0.1686330588535528
ACH-000234,-0.06774988878768509
ACH-000235,-0.028250399191230725
ACH-000237,-0.10761991552677806
ACH-000238,-0.0635251067481483
ACH-000242,-0.09225673994197016
ACH-000243,-0.17161800760926396
ACH-000244,0.05797007475900376
ACH-000246,-0.004336923379124468
ACH-000248,-0.2043358478987984
ACH-000250,-0.022215260522150868
ACH-000251,-0.0822630557827482
ACH-000252,-0.2923560480507942
ACH-000253,-0.05314323557702908
ACH-000255,-0.1102369331250571
ACH-000256,0.06928092805070257
ACH-000257,-0.10358692266906984
ACH-000258,0.1974770660855392
ACH-000259,0.06327829749537403
ACH-000260,-0.037849836681275936
ACH-000261,0.032262494865871315
ACH-000262,-0.09294877333134767
ACH-000263,-0.10987396459847096
ACH-000264,0.058324749935858476
ACH-000265,-0.04077023540997173
ACH-000266,-0.05628239134159742
ACH-000272,-0.020937158301063845
ACH-000274,0.057781275876467475
ACH-000277,0.022755503101454223
ACH-000278,-0.003623426623797353
ACH-000279,0.047169797867401116
ACH-000280,-0.11564388019948665
ACH-000281,-0.05221744745448578
ACH-000288,0.07529247458899721
ACH-000291,-0.025343053287155498
ACH-000293,0.07974576672200083
ACH-000294,-0.1198337288089488
ACH-000295,-0.15415742257381454
ACH-000296,-0.2168995697260335
ACH-000302,-0.1306207338801708
ACH-000304,-0.05190856823937267
ACH-000307,-0.1232017203997446
ACH-000308,0.027975557521631784
ACH-000310,0.1218390897356846
ACH-000311,0.04195589548615995
ACH-000312,-0.15079419378107475
ACH-000315,-0.17757002301809455
ACH-000316,0.03196453863313647
ACH-000317,-0.023662566809624117
ACH-000318,-0.050469758480911765
ACH-000319,-0.049658975069462666
ACH-000320,-0.008149933974183225
ACH-000322,-0.13666184200794093
ACH-000323,-0.10898347517632023
ACH-000324,0.004448242938085757
ACH-000329,-0.041015560066268164
ACH-000330,-0.12431932844516776
ACH-000331,-0.11294008471347895
ACH-000332,-0.03197765233708737
ACH-000334,0.057238246097607075
ACH-000335,-0.00032571374241100425
ACH-000336,0.047735362518089235
ACH-000337,-0.000825346280557738
ACH-000338,-0.35249967059259546
ACH-000339,-0.1501762761360083
ACH-000341,-0.06568451791559865
ACH-000348,-0.00031422033395770826
ACH-000350,0.03994452994268547
ACH-000352,-0.12490506406076507
ACH-000356,0.12459060017604096
ACH-000361,-0.21970462492006335
ACH-000362,-0.04161234925740488
ACH-000363,-0.16521326137119774
ACH-000364,-0.12294083072622478
ACH-000365,0.0606145937306715
ACH-000366,-0.06647115321124025
ACH-000368,-0.030606077210306486
ACH-000374,-0.1822730416717407
ACH-000375,-0.08061846739777014
ACH-000376,0.09565641403481503
ACH-000381,0.020359081684514845
ACH-000383,-0.030031658546453077
ACH-000387,0.003224894560228017
ACH-000389,0.045470388483418736
ACH-000390,-0.07980950710803053
ACH-000393,-0.09052496131740756
ACH-000395,-0.3961363051642157
ACH-000396,0.09956600291000416
ACH-000397,0.08013918308608839
ACH-000401,-0.062490499183138815
ACH-000402,-0.15661572759654566
ACH-000403,-0.02033695996100284
ACH-000404,-0.0440471967858912
ACH-000406,-0.05368644722001408
ACH-000407,0.07422309301424715
ACH-000408,-0.12662936586821152
ACH-000410,-0.028901949019602725
ACH-000411,-0.07357808365981912
ACH-000414,0.07074696426211259
ACH-000415,-0.09663568966318084
ACH-000416,-0.22921645778783065
ACH-000420,0.030229760175194624
ACH-000421,-0.12494530535085592
ACH-000424,0.012175776944142009
ACH-000425,-0.03242887916152128
ACH-000426,-0.014553960490436574
ACH-000427,-0.2293146282920472
ACH-000433,-0.28284080169508496
ACH-000435,0.04657771743338801
ACH-000436,-0.05950373928652952
ACH-000444,0.02390126432602819
ACH-000445,-0.2572180872590444
ACH-000448,0.003801962498402506
ACH-000450,-0.08384173315491708
ACH-000452,-0.05641803462528884
ACH-000454,-0.4852605341679293
ACH-000458,-0.0551394828957773
ACH-000459,-0.13917203146868112
ACH-000460,0.05110172592188264
ACH-000461,-0.12295410715440518
ACH-000463,-0.016651695284435417
ACH-000464,0.10097025197028536
ACH-000466,-0.07541299990740846
ACH-000467,-0.03673060623305937
ACH-000468,-0.14589085985516825
ACH-000469,-0.05333032990740801
ACH-000470,0.03709578929500528
ACH-000471,-0.026477554395320544
ACH-000472,-0.06131326327118222
ACH-000473,-0.14417568256837301
ACH-000475,0.08536186711851995
ACH-000476,0.09113564001771107
ACH-000477,-0.013565505616925568
ACH-000479,0.14151884813239907
ACH-000480,0.036375008932170994
ACH-000481,0.051876073682608034
ACH-000483,-0.008125787631818086
ACH-000484,-0.03732960947038407
ACH-000485,-0.02483347953132698
ACH-000486,-0.08150322347065922
ACH-000487,-0.006038112938607829
ACH-000488,-0.12572551484858244
ACH-000490,-0.10712179469617283
ACH-000491,0.06505928481877954
ACH-000495,0.02273855584283329
ACH-000496,0.07155010877766578
ACH-000499,0.07273953771554145
ACH-000500,0.3564869756397925
ACH-000502,-0.16526722444752578
ACH-000503,0.2372298822788205
ACH-000505,-0.13355984268464444
ACH-000507,-0.14762157288321962
ACH-000510,0.039516962135138216
ACH-000511,-0.13439224215289228
ACH-000512,0.18249565104582988
ACH-000516,-0.012474876384317796
ACH-000517,-0.0017216010461153
ACH-000518,-0.06998995298057373
ACH-000520,0.05292909340309068
ACH-000521,-0.03451040213004385
ACH-000522,-0.20460003602122126
ACH-000524,-0.1501166413075948
ACH-000527,-0.08202282853701279
ACH-000528,-0.026585263164585232
ACH-000537,-0.023556445150328897
ACH-000541,0.034466785400798915
ACH-000542,-0.04016763031668405
ACH-000544,-0.01790231784278291
ACH-000545,-0.08393287458291053
ACH-000547,-0.008641908100851409
ACH-000548,-0.3095635206598458
ACH-000549,-0.10558753763907078
ACH-000550,0.05787843729045005
ACH-000552,-0.03588912301971886
ACH-000556,-0.29277460232334457
ACH-000557,-0.1075873863965835
ACH-000569,-0.22687104633814334
ACH-000570,0.03190641535418858
ACH-000571,-0.049427021183730435
ACH-000573,-0.03303693570391038
ACH-000576,-0.05117512904149373
ACH-000579,-0.15846944948468786
ACH-000580,-0.08524194443073198
ACH-000584,-0.05531840803923938
ACH-000585,-0.19282007709589769
ACH-000588,-0.05111334119798256
ACH-000589,-0.10148072859900432
ACH-000591,-0.13083339471495076
ACH-000593,-0.03692560230808786
ACH-000600,-0.12474329414249613
ACH-000601,-0.07688352262349953
ACH-000605,-0.16369310439348533
ACH-000606,-0.08633547959583215
ACH-000608,-0.15917273388059108
ACH-000614,0.13621941793098924
ACH-000616,-0.06669043568205835
ACH-000618,-0.10403819548641108
ACH-000619,-0.1585928714280333
ACH-000620,-0.1402873812430947
ACH-000621,-0.06099576140000024
ACH-000622,0.12080632982401425
ACH-000623,0.08600282985378732
ACH-000624,-0.13965985643344644
ACH-000627,0.006561862771492672
ACH-000630,-0.020571694254261055
ACH-000631,-0.014671389998437891
ACH-000632,0.06502250823479494
ACH-000633,-0.07670271736154102
ACH-000637,-0.15058161717467364
ACH-000638,-0.01431364264974616
ACH-000646,-0.05215921513025658
ACH-000647,-0.054782472272074716
ACH-000648,0.18339174884635492
ACH-000649,-0.04093094100314781
ACH-000651,-0.03144272599147931
ACH-000652,-0.06807272350682332
ACH-000653,0.10582080241178096
ACH-000657,-0.08007604995851438
ACH-000658,-0.13613091571444902
ACH-000661,-0.1043204148145719
ACH-000662,-0.5156847203890986
ACH-000663,0.008479768253025948
ACH-000665,-0.19481309979286668
ACH-000671,0.019281899153468948
ACH-000672,0.2273723268929544
ACH-000673,-0.010962766696240887
ACH-000676,0.0009886954038673538
ACH-000677,-0.05639844585819428
ACH-000681,0.1396636861119794
ACH-000683,-0.10239344028280087
ACH-000684,0.07737155933696305
ACH-000688,0.021197543966369244
ACH-000693,-0.10330377598429263
ACH-000694,-0.04585261586884674
ACH-000695,0.07387000348728769
ACH-000696,0.0175188458471269
ACH-000697,0.06651391119174839
ACH-000699,0.06871776711642456
ACH-000701,-0.12757398647957682
ACH-000706,-0.055327310296665065
ACH-000711,-0.10738872220313714
ACH-000713,-0.09395258360773906
ACH-000714,-0.09449012749233987
ACH-000718,0.16839123533282205
ACH-000720,-0.09641289237371267
ACH-000721,-0.09152135832007746
ACH-000724,-0.12087328240958667
ACH-000725,-0.1693190356932803
ACH-000732,-0.0903892485315396
ACH-000734,-0.16240159125620862
ACH-000735,0.05191747977507917
ACH-000736,-0.0037083285611092037
ACH-000738,-0.10885561558427087
ACH-000746,-0.016556782343420968
ACH-000747,-0.09342758667948814
ACH-000748,-0.11620222926663296
ACH-000753,-0.023435932660063816
ACH-000756,-0.2295187537415707
ACH-000757,0.02710959361954592
ACH-000758,-0.09255895744421216
ACH-000760,-0.013332191832478898
ACH-000762,-0.20809335989289335
ACH-000763,-0.02866725114977836
ACH-000764,-0.039140518822863735
ACH-000765,-0.1280615448805983
ACH-000766,-0.04780124287571415
ACH-000767,0.00531178674750476
ACH-000768,-0.3170094491483857
ACH-000769,-0.1884662561243313
ACH-000770,0.03531781444817294
ACH-000771,0.05587678829853162
ACH-000773,-0.05875044543050175
ACH-000776,-0.3152119952442623
ACH-000777,-0.1006177585609696
ACH-000778,-0.20549757875830688
ACH-000781,-0.1689045670187182
ACH-000782,-0.0012570323916002092
ACH-000783,0.11997383337186993
ACH-000784,-0.016268844364187685
ACH-000785,0.06673701951372989
ACH-000787,0.06736004045169677
ACH-000788,-0.0479067205601613
ACH-000791,-0.001345815547017858
ACH-000792,-0.2605874918733484
ACH-000794,-0.14265695043502266
