,WARS (7453)
ACH-000189,-0.8325069894268771
ACH-000190,-0.8036735463153579
ACH-000198,-0.8064968089154032
ACH-000203,-0.5513794830977128
ACH-000204,-0.8067716565882027
ACH-000206,-0.9617823064877066
ACH-000207,-1.067678682293969
ACH-000208,-0.7018460074839115
ACH-000210,-1.3047009551557789
ACH-000211,-0.7216871206371319
ACH-000215,-0.8899686459804222
ACH-000221,-0.963314490359188
ACH-000222,-0.9952478931059452
ACH-000223,-0.7215457672702065
ACH-000226,-0.7660957036954971
ACH-000227,-0.7929170334195434
ACH-000228,-1.0142216103986579
ACH-000231,-0.9498021578439364
ACH-000232,-0.954764464248266
ACH-000233,-0.8322135773105851
ACH-000234,-0.8075550740875914
ACH-000235,-0.8905679298941205
ACH-000237,-0.7329075661214773
ACH-000238,-0.7410455333724174
ACH-000242,-0.9003059071634449
ACH-000243,-1.0088378596614649
ACH-000244,-0.8591247395109189
ACH-000246,-1.0056200444919925
ACH-000248,-0.9979391517118436
ACH-000250,-0.9802096093842232
ACH-000251,-1.0750005960678148
ACH-000252,-0.9570309998120551
ACH-000253,-0.952783059788476
ACH-000255,-0.7408879089741458
ACH-000256,-0.8834639439951736
ACH-000257,-0.9379790300194986
ACH-000258,-1.1197109795781657
ACH-000259,-1.36381228448656
ACH-000260,-0.9848325138521544
ACH-000261,-0.8414891637640358
ACH-000262,-0.9712765919025608
ACH-000263,-1.006051158245006
ACH-000264,-0.9242770087635132
ACH-000265,-0.8360248722990182
ACH-000266,-0.9915459564486214
ACH-000272,-1.099791664538627
ACH-000274,-0.6788136712993263
ACH-000277,-1.1093929191406622
ACH-000278,-0.7129691681204915
ACH-000279,-1.2105472106259134
ACH-000280,-0.9679843241880464
ACH-000281,-1.2531056713176856
ACH-000288,-0.931220699147668
ACH-000291,-0.989772374427116
ACH-000293,-0.7027390627328144
ACH-000294,-1.1652616771557005
ACH-000295,-0.908234781530246
ACH-000296,-0.7478523172695462
ACH-000302,-1.03900643890955
ACH-000304,-0.7651706547351731
ACH-000307,-0.9900711124843112
ACH-000308,-1.2668227851102312
ACH-000310,-0.9925416784564536
ACH-000311,-0.8408884941265201
ACH-000312,-1.0168462418515782
ACH-000315,-1.2055648998563964
ACH-000316,-0.9382856091479688
ACH-000317,-1.0911199088931742
ACH-000318,-0.7470241400540506
ACH-000319,-0.8707123927826701
ACH-000320,-0.9064426486938312
ACH-000322,-0.8733933676044578
ACH-000323,-0.9722991628361054
ACH-000324,-0.916094821376936
ACH-000329,-0.8711200023073278
ACH-000330,-0.8923243829447579
ACH-000331,-0.9541266914514476
ACH-000332,-0.8814254949502592
ACH-000334,-1.073428318064329
ACH-000335,-0.9325568278368388
ACH-000336,-0.9438799431660188
ACH-000337,-0.8442625684994206
ACH-000338,-1.089166395651926
ACH-000339,-0.7607374811814878
ACH-000341,-1.2538209974756742
ACH-000348,-1.1259711964072658
ACH-000350,-0.9239908094974716
ACH-000352,-1.093206259937986
ACH-000356,-0.9038600139889916
ACH-000361,-0.812009822430595
ACH-000362,-0.8860817150873705
ACH-000363,-0.5984294878966874
ACH-000364,-1.0434613409761415
ACH-000365,-1.0014476622997333
ACH-000366,-1.1304348504787185
ACH-000368,-0.9561773828519956
ACH-000374,-0.8890501802629455
ACH-000375,-0.8464790021005404
ACH-000376,-0.8688132331983157
ACH-000381,-0.681590340621254
ACH-000383,-0.9729391501581152
ACH-000387,-0.7708680116385155
ACH-000389,-1.0776798346612193
ACH-000390,-0.9695548818863272
ACH-000393,-0.7954387640068966
ACH-000395,-0.8738806230799699
ACH-000396,-0.9372594404823138
ACH-000397,-0.8708316179796445
ACH-000401,-0.8836035713191432
ACH-000402,-1.1339572601392731
ACH-000403,-1.1417451760338733
ACH-000404,-1.3369562593913706
ACH-000406,-1.3756023695445094
ACH-000407,-0.9892357667041152
ACH-000408,-0.6344953399274966
ACH-000410,-0.974254054001238
ACH-000411,-1.0895269500299338
ACH-000414,-0.9573448316746044
ACH-000415,-0.8378721930104488
ACH-000416,-1.0240429324847842
ACH-000420,-1.0488919605101097
ACH-000421,-0.8378266949568824
ACH-000424,-0.8712398927898656
ACH-000425,-0.9786820474183084
ACH-000426,-0.7604671192807987
ACH-000427,-1.0375826973628441
ACH-000433,-0.8990435544496146
ACH-000435,-0.9039608639898312
ACH-000436,-0.7813623461101467
ACH-000444,-1.1525494895601682
ACH-000445,-0.5747159451910667
ACH-000448,-1.0205425947553597
ACH-000450,-0.7426817936368401
ACH-000452,-1.1066506675616141
ACH-000454,-0.8979193921125609
ACH-000458,-0.7304672970936028
ACH-000459,-1.0229973671822894
ACH-000460,-0.8782806035725017
ACH-000461,-0.7766564987592677
ACH-000463,-0.8540415066691351
ACH-000464,-0.8806131625300792
ACH-000466,-0.9968811825902482
ACH-000467,-0.9407868135855392
ACH-000468,-0.8238098219771808
ACH-000469,-0.7877025735951354
ACH-000470,-0.8349936190518289
ACH-000471,-1.0164896967703976
ACH-000472,-0.7895444500250222
ACH-000473,-0.8935536864646526
ACH-000475,-1.1019250154962388
ACH-000476,-1.0818828141810628
ACH-000477,-0.6608356167136225
ACH-000479,-0.656400946191081
ACH-000480,-1.0447719222874017
ACH-000481,-0.9036089954015968
ACH-000483,-1.0645728299105792
ACH-000484,-0.7701406260634418
ACH-000485,-0.9490126627909028
ACH-000486,-0.6440545424190726
ACH-000487,-1.0218474885243172
ACH-000488,-0.8754164530590782
ACH-000490,-0.9542528488671584
ACH-000491,-0.7436964110103327
ACH-000495,-1.2782950325687632
ACH-000496,-0.8171631132057113
ACH-000499,-0.7539684934640641
ACH-000500,-1.1170432006388715
ACH-000502,-0.8057052383367918
ACH-000503,-0.8879126967125646
ACH-000505,-0.9992035143701616
ACH-000507,-0.8408413316110961
ACH-000510,-0.8185260198712287
ACH-000511,-0.9665479726530772
ACH-000512,-0.7085992091719243
ACH-000516,-0.9039914083711904
ACH-000517,-0.9570310780991016
ACH-000518,-1.065652348378861
ACH-000520,-0.834953299668731
ACH-000521,-1.064224749148356
ACH-000522,-0.8731092079939236
ACH-000524,-1.1606000999224335
ACH-000527,-1.0310270882284236
ACH-000528,-0.8326128407266092
ACH-000537,-1.3856668644449766
ACH-000541,-0.550309157819224
ACH-000542,-0.9158306986429788
ACH-000544,-0.7778825668108692
ACH-000545,-0.8937099681381364
ACH-000547,-0.8404949552941162
ACH-000548,-0.7004948413981082
ACH-000549,-0.5826172179611804
ACH-000550,-0.9892790875581892
ACH-000552,-1.022880093407795
ACH-000556,-0.7503923362719991
ACH-000557,-0.8791532657642606
ACH-000569,-0.5901198650880719
ACH-000570,-0.9722463687560264
ACH-000571,-1.04998040987222
ACH-000573,-1.0573076771038463
ACH-000576,-0.8467268770892978
ACH-000579,-0.8424732389508839
ACH-000580,-0.9092795159341344
ACH-000584,-1.0991870588323072
ACH-000585,-1.1789967530497107
ACH-000588,-0.922341037065792
ACH-000589,-0.9315129246276284
ACH-000591,-1.065205195001307
ACH-000593,-0.9346168990892451
ACH-000600,-1.0063755925350821
ACH-000601,-0.7706562553604561
ACH-000605,-0.8465409074719636
ACH-000606,-0.730004804801265
ACH-000608,-0.7265176561449728
ACH-000614,-0.8306931231517133
ACH-000616,-0.8212662383718541
ACH-000618,-0.9989626813332986
ACH-000619,-0.8705947385947377
ACH-000620,-0.8309973978010219
ACH-000621,-1.0036581242552065
ACH-000622,-1.0710158873177549
ACH-000623,-1.1885369184266146
ACH-000624,-1.06395611889468
ACH-000627,-0.8675941337264682
ACH-000630,-0.9276632497421864
ACH-000631,-0.7371546793254772
ACH-000632,-0.8034223917407444
ACH-000633,-0.9264833188984452
ACH-000637,-0.8998151995163389
ACH-000638,-0.8316696152205801
ACH-000646,-0.7947927347944352
ACH-000647,-1.0386376514138258
ACH-000648,-0.9689610600258352
ACH-000649,-0.9581782824952396
ACH-000651,-1.0829399288878565
ACH-000652,-0.9904581459761441
ACH-000653,-0.8905432187870485
ACH-000657,-0.9777253535917546
ACH-000658,-0.8797885369911791
ACH-000661,-0.9852102960823244
ACH-000662,-0.6898569112867652
ACH-000663,-0.9103808673703426
ACH-000665,-1.0126982882572673
ACH-000671,-0.938592505589252
ACH-000672,-0.9774209224286741
ACH-000673,-0.8549355375441943
ACH-000676,-0.8526580399245244
ACH-000677,-0.9980518094906764
ACH-000681,-0.9289090685527388
ACH-000683,-0.8452786935728146
ACH-000684,-1.1414117625243787
ACH-000688,-0.911174894548424
ACH-000693,-1.0358971390852634
ACH-000694,-0.8176285346648481
ACH-000695,-0.7706136543462697
ACH-000696,-0.9702151139570726
ACH-000697,-0.8331972706636297
ACH-000699,-0.8214369664634411
ACH-000701,-0.9174769231011478
ACH-000706,-0.9108140620225952
ACH-000711,-1.0804644499414258
ACH-000713,-0.5682928251531956
ACH-000714,-0.9523317386844158
ACH-000718,-0.8949580509067773
ACH-000720,-0.7499659430705576
ACH-000721,-0.7814840464217953
ACH-000724,-0.8440896545713822
ACH-000725,-0.7380043153674106
ACH-000732,-0.7561683837063392
ACH-000734,-1.013097726855277
ACH-000735,-0.8691246233079671
ACH-000736,-1.1030839729871371
ACH-000738,-0.8445925766766995
ACH-000746,-1.110222381273985
ACH-000747,-1.0963933841302342
ACH-000748,-0.9719218307114126
ACH-000753,-1.0231869104501796
ACH-000756,-0.8534777756292656
ACH-000757,-0.9549143451744592
ACH-000758,-1.0687658248111644
ACH-000760,-0.9205552891789066
ACH-000762,-0.8316559951697128
ACH-000763,-0.9761556982862359
ACH-000764,-0.7870407515079241
ACH-000765,-1.1170503990612433
ACH-000766,-1.0846089483921726
ACH-000767,-0.963455667216222
ACH-000768,-1.0420023162388181
ACH-000769,-0.99423049201374
ACH-000770,-1.048571831953957
ACH-000771,-0.7600883431059324
ACH-000773,-0.8090250282742528
ACH-000776,-0.7730334163291486
ACH-000777,-0.9873361610119796
ACH-000778,-0.8760532611111519
ACH-000781,-1.0205435744395908
ACH-000782,-1.0265647341955133
ACH-000783,-1.153521180223894
ACH-000784,-0.9589330550550882
ACH-000785,-0.7138465233626431
ACH-000787,-0.9227201567079892
ACH-000788,-0.9232223636501002
ACH-000791,-1.09139464311582
ACH-000792,-0.9803923107255372
ACH-000794,-0.7632413252521141
ACH-000796,-0.7484742234530571
ACH-000798,-1.1186768826837326
ACH-000799,-0.9599176860144824
ACH-000800,-0.7014063250084127
ACH-000802,-0.9629531223801364
ACH-000804,-0.8440774156858746
ACH-000805,-0.7270463403149704
ACH-000809,-0.944402232466776
ACH-000810,-1.1082058510768442
ACH-000811,-1.0196883667694767
ACH-000817,-1.0780461036750613
ACH-000819,-0.9719125155687762
ACH-000820,-1.344710661517636
ACH-000821,-0.9545870630114118
ACH-000822,-0.8990773727316581
ACH-000823,-0.8364079539466853
ACH-000824,-1.2082553706543215
ACH-000827,-1.0699328213424038
ACH-000829,-0.7725380262037199
ACH-000831,-0.9061190975543664
ACH-000832,-0.7953096130503404
ACH-000833,-0.8216647365050489
ACH-000834,-0.8302767011292661
ACH-000835,-1.1400986172155336
ACH-000836,-0.8247568171781153
ACH-000837,-1.0845789146653653
ACH-000838,-0.9635988099764192
ACH-000839,-0.7576277158796345
ACH-000840,-0.9165339813857336
ACH-000841,-0.7153659220960292
ACH-000843,-0.8975038634225543
ACH-000846,-0.6628323794571583
ACH-000847,-1.0506423084611385
ACH-000848,-0.9602220838200513
ACH-000849,-0.9325811643637356
ACH-000851,-1.034471029744003
ACH-000855,-0.8365680201222526
ACH-000856,-0.8497795786644701
ACH-000858,-0.7844324750624211
ACH-000859,-0.9404131859954602
ACH-000861,-1.0306946177741028
ACH-000862,-0.9595472746944832
ACH-000865,-0.96243259026949
ACH-000866,-1.2125065912870712
ACH-000867,-0.7715699777623369
ACH-000869,-0.9602998308624041
ACH-000872,-0.92749440371153
ACH-000873,-1.018430592063654
ACH-000876,-0.8297224060643834
ACH-000878,-1.0520847994525229
ACH-000880,-0.7707352748741503
ACH-000881,-1.1807461230823608
ACH-000882,-0.7915329806746777
ACH-000884,-1.1133578108516746
ACH-000885,-0.9955377799730812
ACH-000887,-0.8904626133341207
ACH-000889,-0.8401709541438391
ACH-000896,-0.9442176009484076
ACH-000898,-0.9714111380506656
ACH-000900,-0.9417914402003664
ACH-000901,-1.0154254553197521
ACH-000905,-0.8262747867394024
ACH-000906,-0.998839529326552
ACH-000907,-1.0038569309065979
ACH-000910,-0.9199740204369624
ACH-000911,-0.9907959948394904
ACH-000912,-1.0227488095339468
ACH-000913,-0.9608645710635876
ACH-000915,-0.9600827804217076
ACH-000916,-0.8396360664455825
ACH-000917,-0.9237372459129956
ACH-000920,-1.0540073281547315
ACH-000921,-0.8343609030418886
ACH-000924,-0.8723581906924726
ACH-000926,-0.9632988017194808
ACH-000928,-0.8192076106768119
ACH-000929,-0.9495684521328184
ACH-000932,-0.8951816773293442
ACH-000935,-0.6403706177840037
ACH-000936,-1.0645535324402566
ACH-000937,-1.0145572451481386
ACH-000938,-1.0312893271159247
ACH-000939,-1.202405805847311
ACH-000941,-0.9938019429529278
ACH-000943,-0.7741784481483326
ACH-000946,-0.8259744626623396
ACH-000947,-0.9147445370724542
ACH-000948,-0.9046862706177372
ACH-000950,-0.8651403446259066
ACH-000953,-0.9125133646729708
ACH-000954,-0.7412881322285525
ACH-000957,-0.8670586269766858
ACH-000958,-0.912456388734034
ACH-000960,-1.0340674581371396
ACH-000963,-0.8231616937795562
ACH-000968,-0.9924850336544592
ACH-000969,-0.9365803617167492
ACH-000972,-0.9726139825518724
ACH-000973,-0.6230616801626202
ACH-000974,-0.9902450390527608
ACH-000978,-1.2703467244026527
ACH-000984,-0.9907153190024456
ACH-000986,-1.0060965698000115
ACH-000988,-1.0444185485732644
ACH-000993,-0.8365191942931829
ACH-000994,-0.7539780244237754
ACH-000996,-0.9122874798722864
ACH-001001,-0.7657098438743096
ACH-001020,-1.0234058379092903
ACH-001028,-0.9144199472010388
ACH-001031,-0.96619044091738
ACH-001038,-1.0716993723406751
ACH-001048,-0.9498694596937458
ACH-001050,-1.026421915406492
ACH-001053,-1.2222595633919162
ACH-001054,-1.1232445791198478
ACH-001061,-0.931179427431422
ACH-001067,-0.7962502218317031
ACH-001075,-1.035218288266015
ACH-001096,-1.093157517908368
ACH-001111,-0.9674996080040188
ACH-001119,-0.7333452727362421
ACH-001128,-1.2275789145434668
ACH-001134,-0.7766903772691965
ACH-001151,-1.0701292067466637
ACH-001163,-0.9422787656436428
ACH-001164,-0.9085606792536314
ACH-001183,-0.9433154754169684
ACH-001192,-1.071380112399969
ACH-001193,-1.0781134202914089
ACH-001196,-1.2024464702337043
ACH-001197,-0.9291886811596004
ACH-001205,-0.9447785741631723
ACH-001211,-1.0032102347395715
ACH-001212,-0.8244412465992009
ACH-001228,-1.1075000388493683
ACH-001232,-0.9470456451522141
ACH-001239,-0.9554405750377004
ACH-001270,-0.8722350179577248
ACH-001274,-1.0036406435840914
ACH-001275,-0.8808722906980256
ACH-001277,-1.1865031149248664
ACH-001278,-1.1686618682619725
ACH-001280,-1.0127228325205322
ACH-001283,-0.9578625973020176
ACH-001289,-0.8613696850458478
ACH-001300,-1.0557914539685425
ACH-001301,-1.267446884999298
ACH-001302,-0.8413573986831954
ACH-001306,-1.010197236708351
ACH-001318,-0.998097603174976
ACH-001322,-1.0780174977490962
ACH-001328,-0.7626175171250774
ACH-001332,-1.061453889011624
ACH-001336,-0.9282773735141449
ACH-001346,-0.739885514361133
ACH-001353,-0.7498577723348785
ACH-001354,-1.3001550349999529
ACH-001367,-0.884790304882638
ACH-001368,-0.9771867298210992
ACH-001374,-0.8901562430733063
ACH-001377,-0.9681158878435441
ACH-001380,-0.901103136601104
ACH-001391,-1.0463890828542886
ACH-001408,-0.8576951588653443
ACH-001430,-1.0808865009403872
ACH-001431,-1.0044374694486344
ACH-001450,-0.954788158682304
ACH-001496,-0.9315050643506898
ACH-001500,-0.962005368768194
ACH-001523,-1.1478086637488742
ACH-001532,-0.8577375327890836
ACH-001550,-0.8963633468693509
ACH-001552,-0.8010310569024219
ACH-001554,-0.9075178094928691
ACH-001654,-0.9695594678838808
ACH-001735,-0.9269878079382132
ACH-001736,-0.9143006172038044
ACH-001737,-0.901527529568144
ACH-001740,-1.059794699508342
ACH-001745,-0.8866338716065958
ACH-001765,-0.9275480065516809
