,PIGR (5284)
ACH-000004,0.26715001518629994
ACH-000005,0.29642357871739694
ACH-000007,0.05784672412811327
ACH-000009,-0.043252599913020585
ACH-000011,0.08690450401468716
ACH-000012,-0.032188218325959216
ACH-000013,0.18597717176982895
ACH-000014,0.022743934277281632
ACH-000015,0.15166006091940615
ACH-000017,0.22161806407520013
ACH-000018,0.1565102796334555
ACH-000019,0.14217119578623166
ACH-000021,0.1332767597154123
ACH-000022,0.05233847048780147
ACH-000025,0.03799876855431485
ACH-000028,0.1146109894051328
ACH-000030,0.2093554556142264
ACH-000035,0.179164177946722
ACH-000036,0.1308995868554414
ACH-000037,0.16848084908497118
ACH-000039,0.1603984260518976
ACH-000040,0.1831463182332479
ACH-000041,0.2550669472876466
ACH-000042,0.0736974479102867
ACH-000045,-0.024019362103557252
ACH-000047,0.01731459901322122
ACH-000052,0.1463882501329089
ACH-000053,0.03139887356205304
ACH-000054,0.07791625864807898
ACH-000055,0.28859754151491634
ACH-000060,0.1651245634569142
ACH-000067,0.0969003083114328
ACH-000070,0.17796355916716508
ACH-000075,0.026812112004664827
ACH-000078,0.16059290336478116
ACH-000082,0.1180487594746692
ACH-000085,0.14800313839384902
ACH-000086,0.08361222032721102
ACH-000087,0.10913390002840352
ACH-000092,0.1292178428556205
ACH-000095,0.058476367259743076
ACH-000097,0.025347924989987204
ACH-000098,0.0694954934428227
ACH-000099,-0.062114254318775465
ACH-000108,0.042273503502534684
ACH-000113,0.028466969621651093
ACH-000116,0.10755720088422743
ACH-000118,0.17612549746806494
ACH-000120,-0.024348422350150112
ACH-000123,0.20994656829749547
ACH-000127,0.056802294981008424
ACH-000128,0.0666056017794139
ACH-000132,0.05731848844150408
ACH-000133,-0.03876574623742005
ACH-000137,0.07398307596768973
ACH-000138,0.09984737733081027
ACH-000142,0.04627916948062697
ACH-000143,0.3026869962040239
ACH-000146,0.0964885364192702
ACH-000148,0.031294575231126526
ACH-000150,0.13270684098102425
ACH-000152,0.14594786302457444
ACH-000153,-0.02392232519769976
ACH-000159,0.1085086902483982
ACH-000160,0.1566119359844788
ACH-000163,0.08220731118980959
ACH-000167,0.10924510090297508
ACH-000168,0.1885830600303998
ACH-000169,0.18852018541240198
ACH-000178,0.10628100211416798
ACH-000183,0.1551093899909395
ACH-000188,0.11958510580645598
ACH-000189,0.14272980913807753
ACH-000190,0.2732531925123673
ACH-000198,0.07021390586055629
ACH-000203,-0.19310738570402936
ACH-000204,-0.009400328525480691
ACH-000206,0.060377405709789576
ACH-000207,0.2470077447444141
ACH-000208,0.08595758922006062
ACH-000210,0.2495536127406665
ACH-000211,0.12539370576900816
ACH-000215,0.04067353640148565
ACH-000221,0.1065470217400196
ACH-000222,0.21662603987153134
ACH-000223,0.09655866070143757
ACH-000226,0.10713694332087582
ACH-000227,0.3104062814722318
ACH-000228,0.059479934115356174
ACH-000231,0.13051668911768455
ACH-000232,0.16988052280880134
ACH-000233,0.024317963426410696
ACH-000234,0.07137721210039805
ACH-000235,0.027820926443347948
ACH-000237,-0.0015224279067161054
ACH-000238,0.13566840025032564
ACH-000242,0.12672041283187474
ACH-000243,0.1102697844270316
ACH-000244,0.1648462558778552
ACH-000246,0.004682104339613661
ACH-000248,0.14753804869949974
ACH-000250,0.13706733215290104
ACH-000251,0.1298524492226217
ACH-000252,-0.10746966064045077
ACH-000253,0.0925865448548998
ACH-000255,0.11835989881197988
ACH-000256,0.047354203985873575
ACH-000257,0.058987117469664514
ACH-000258,-0.0719249769833997
ACH-000259,0.06944482633016558
ACH-000260,0.0824226571020235
ACH-000261,0.1091048976995523
ACH-000262,-0.030824747662470838
ACH-000263,0.09991208206817843
ACH-000264,0.07932352363631548
ACH-000265,0.25947449918621257
ACH-000266,0.02802894549508299
ACH-000272,0.09774343461065316
ACH-000274,0.1486527006521038
ACH-000277,0.12189841491361147
ACH-000278,-0.024357448715830104
ACH-000279,0.09527285283642584
ACH-000280,0.10814805389602887
ACH-000281,0.07042715603753484
ACH-000288,0.17332454577631146
ACH-000291,0.1983787543002384
ACH-000293,-0.002538568811219639
ACH-000294,0.07792960928030875
ACH-000295,0.07576000605960642
ACH-000296,0.053484128475172005
ACH-000302,0.1086756002132868
ACH-000304,0.18584382908246652
ACH-000307,0.12416506657274512
ACH-000308,0.19115228942542428
ACH-000310,0.030551570798718636
ACH-000311,-0.0728848187987976
ACH-000312,0.1759649970849481
ACH-000315,-0.07093734999259442
ACH-000316,0.23705832232958385
ACH-000317,0.1375415241524702
ACH-000318,0.13169849489985105
ACH-000319,0.17771124448234074
ACH-000320,0.11590206731926515
ACH-000322,-0.02092718312496079
ACH-000323,0.03420506571126053
ACH-000324,0.08386243805151755
ACH-000329,0.10033009609180818
ACH-000330,0.061558101137388875
ACH-000331,0.20487077915805588
ACH-000332,0.13033151644998855
ACH-000334,0.21064483826065225
ACH-000335,0.15210238193669745
ACH-000336,0.3319188362433282
ACH-000337,-0.13046928308426434
ACH-000338,-0.32162686777985683
ACH-000339,0.225952819509794
ACH-000341,0.09486516566356533
ACH-000348,0.056423501259035926
ACH-000350,-0.10500929110255808
ACH-000352,0.011750176171354685
ACH-000356,0.025453539629555214
ACH-000361,0.08941604872878317
ACH-000362,-0.04134312437637583
ACH-000363,0.2293975969389643
ACH-000364,0.0047192027407559
ACH-000365,0.13468329428358894
ACH-000366,0.1610073244731789
ACH-000368,0.12899166746295435
ACH-000374,0.07243353175491409
ACH-000375,0.2353664957391204
ACH-000376,0.11354038241269893
ACH-000381,0.07342568732939013
ACH-000383,0.11467129226532673
ACH-000387,0.10999888996902313
ACH-000389,0.0981273447039546
ACH-000390,0.01613802006336347
ACH-000393,0.2184242365434488
ACH-000395,0.1557527579624097
ACH-000396,-0.09281564981751833
ACH-000397,0.15727970339851033
ACH-000401,0.003635962046486657
ACH-000402,0.10713083951128524
ACH-000403,0.19001601719045494
ACH-000404,-0.10924807980060502
ACH-000406,0.07631321420242235
ACH-000407,0.13875563014025152
ACH-000408,0.0068640371962876935
ACH-000410,-0.006313791505002323
ACH-000411,0.0962367808944098
ACH-000414,0.2013657647580948
ACH-000415,0.1346473955830947
ACH-000416,0.0274350845991942
ACH-000420,0.14048879973519138
ACH-000421,0.18062846364809776
ACH-000424,-0.05974458098415945
ACH-000425,0.10978545751886523
ACH-000426,0.0033958019224483386
ACH-000427,0.10260106014315214
ACH-000433,0.052809889608791384
ACH-000435,0.034674234875719114
ACH-000436,0.2971983940145453
ACH-000444,0.048525688464876704
ACH-000445,0.06652764967687316
ACH-000448,-0.10787886556749676
ACH-000450,0.1565257805507525
ACH-000452,0.14483403321362046
ACH-000454,0.08729238866602307
ACH-000458,0.12359637469677087
ACH-000459,-0.09631535159678917
ACH-000460,0.08122245209126372
ACH-000461,0.20078574479036912
ACH-000463,-0.10810141282900868
ACH-000464,0.2426702779088497
ACH-000466,0.030961357074612162
ACH-000467,0.14035432892369734
ACH-000468,0.12468724323200896
ACH-000469,0.1064544959302869
ACH-000470,0.24125473007401144
ACH-000471,0.14627872727697327
ACH-000472,0.09467847835590006
ACH-000473,-0.0029711319456391452
ACH-000475,0.12582005512596212
ACH-000476,-0.0074597256760645814
ACH-000477,0.10464751249597327
ACH-000479,0.2030125461481865
ACH-000480,0.2474659283643413
ACH-000481,0.13257786577398312
ACH-000483,0.15956270923260588
ACH-000484,0.05334677514885911
ACH-000485,0.1363216801581293
ACH-000486,0.1584257831585221
ACH-000487,0.12106276910562885
ACH-000488,0.1801988958555488
ACH-000490,0.055826222812278635
ACH-000491,0.4048296489530269
ACH-000495,-0.007418201727167531
ACH-000496,0.18307916842640504
ACH-000499,0.1413867118485813
ACH-000500,0.2627822991685962
ACH-000502,-0.011061771123550607
ACH-000503,0.1313083761150959
ACH-000505,0.1237428790793456
ACH-000507,0.13440072424349586
ACH-000510,0.03457850872622988
ACH-000511,0.13325561655232035
ACH-000512,-0.0047754755218764175
ACH-000516,-0.008363036974109008
ACH-000517,0.11490716832372252
ACH-000518,0.1601906702267619
ACH-000520,0.08598782730820594
ACH-000521,0.08610554672149036
ACH-000522,0.09102056235949783
ACH-000524,0.1369528799293074
ACH-000527,0.1160849791315742
ACH-000528,0.03911384831709599
ACH-000537,0.1586467883821558
ACH-000541,-0.0029474360678146795
ACH-000542,0.12649925121581612
ACH-000544,0.23504593914166036
ACH-000545,0.08901368445005985
ACH-000547,0.0005943912068342843
ACH-000548,0.002743855508078753
ACH-000549,0.05301692196295098
ACH-000550,0.10361213314447333
ACH-000552,0.03431977625521377
ACH-000556,0.09870580980641552
ACH-000557,0.042208256715794236
ACH-000569,0.09410094430792504
ACH-000570,0.15093753514722272
ACH-000571,0.0959926399766558
ACH-000573,0.11318143028368825
ACH-000576,0.04606264753303845
ACH-000579,0.2454050331409986
ACH-000580,0.1171377116540904
ACH-000584,-0.004611564291550086
ACH-000585,0.07609300518435143
ACH-000588,-0.04080746507574067
ACH-000589,0.07994037973791218
ACH-000591,0.24890978782440534
ACH-000593,0.09338377104295256
ACH-000600,0.09563345227640606
ACH-000601,0.0838313348245052
ACH-000605,0.21714851100152813
ACH-000606,0.0438759713313931
ACH-000608,0.1692561834642814
ACH-000614,0.1983866683140608
ACH-000616,0.12121912109841353
ACH-000618,0.07311808394154769
ACH-000619,0.010600002006523165
ACH-000620,0.0901078631755636
ACH-000621,0.07907946536024746
ACH-000622,0.07388101945424999
ACH-000623,0.23575624318510785
ACH-000624,0.09274801085680023
ACH-000627,0.03695049175611577
ACH-000630,-0.0016357913312108376
ACH-000631,0.18142810775970195
ACH-000632,0.1951758649054892
ACH-000633,0.12285273306695628
ACH-000637,0.03636483943982072
ACH-000638,0.027474724311537718
ACH-000646,0.15698599312209868
ACH-000647,0.1882297714297844
ACH-000648,0.16210507679065947
ACH-000649,0.0683017920448953
ACH-000651,0.10440296737219336
ACH-000652,0.07182663525476803
ACH-000653,-0.050543743319250864
ACH-000657,0.08980803354407238
ACH-000658,-0.05628333945748477
ACH-000661,0.013901434363960435
ACH-000662,0.23273657775848425
ACH-000663,0.006309554438662038
ACH-000665,0.11191139451458484
ACH-000671,0.14089996910397765
ACH-000672,0.03781454131678316
ACH-000673,0.11667363319221828
ACH-000676,0.07141337122379443
ACH-000677,0.10792513567164792
ACH-000681,0.1934034064147516
ACH-000683,0.14816218966641298
ACH-000684,0.19526315735174074
ACH-000688,0.09517335178911394
ACH-000693,0.182604913737734
ACH-000694,0.07869212639386265
ACH-000695,0.1412245158161172
ACH-000696,0.11195180383849028
ACH-000697,-0.015199571474888318
ACH-000699,0.11148583680188023
ACH-000701,0.20842559093153465
ACH-000706,-0.054780996132546944
ACH-000711,0.14733441706053885
ACH-000713,0.04906343911686703
ACH-000714,-0.045487485101751095
ACH-000718,0.18387575123426686
ACH-000720,0.13547919971116354
ACH-000721,0.1761788349516165
ACH-000724,0.1842065409899195
ACH-000725,0.0382907550155218
ACH-000732,0.03168461562100703
ACH-000734,0.1650925784383492
ACH-000735,0.002224314926549139
ACH-000736,0.09781161830920787
ACH-000738,0.13208807460515415
ACH-000746,0.09741904603830484
ACH-000747,0.13619251363025564
ACH-000748,0.10006253111685476
ACH-000753,0.11961584494466153
ACH-000756,0.15701355642552595
ACH-000757,0.21829909701026715
ACH-000758,0.17868092638947092
ACH-000760,0.08842593004810928
ACH-000762,0.23669799797066585
ACH-000763,0.17513378308738442
ACH-000764,0.2050646372235095
ACH-000765,0.1529595638133714
ACH-000766,0.207375093035376
ACH-000767,0.09492348437266196
ACH-000768,0.14016310912246951
ACH-000769,0.11398268589794805
ACH-000770,0.06431892531439704
ACH-000771,-0.024467377536612142
ACH-000773,0.14726350859233053
ACH-000776,0.060190698727610764
ACH-000777,0.09711690188105007
ACH-000778,0.0863919327628038
ACH-000781,0.1026677830937506
ACH-000782,0.11677506638112685
ACH-000783,0.12072284664363435
ACH-000784,0.04355559834475527
ACH-000785,0.14298379250961693
ACH-000787,0.01915453958714991
