,TNRC6B (23112)
ACH-000231,-0.3535506889201013
ACH-000232,-0.13246816287604227
ACH-000233,-0.3935944928916236
ACH-000234,-0.052575341018670285
ACH-000235,-0.13557959572980702
ACH-000237,-0.11051906925813017
ACH-000238,-0.15173710706876428
ACH-000242,0.19364135009263764
ACH-000243,-0.13989514415106205
ACH-000244,-0.23447668812207306
ACH-000246,0.02504195498143216
ACH-000248,-0.09735416589611864
ACH-000250,-0.11247003190397176
ACH-000251,-0.1870485254058392
ACH-000252,-0.2715249874927146
ACH-000253,-0.2919504581540237
ACH-000255,-0.07571261778238136
ACH-000256,-0.3173021257674533
ACH-000257,0.01864521501033413
ACH-000258,-0.1976096470791361
ACH-000259,-0.05878872132599559
ACH-000260,-0.02530307053840561
ACH-000261,-0.23588240651059006
ACH-000262,-0.03880243087434047
ACH-000263,0.2383191095192368
ACH-000264,-0.1914180594567228
ACH-000265,-0.2817413655787808
ACH-000266,-0.15579072171742642
ACH-000272,-0.14952665902052872
ACH-000274,-0.09793412211553434
ACH-000277,0.02084219688277197
ACH-000278,-0.06256194004892135
ACH-000279,-0.2294475270557164
ACH-000280,-0.11940879438977715
ACH-000281,-0.2741008172104761
ACH-000288,-0.13356524710681622
ACH-000291,-0.2346290949364091
ACH-000293,-0.13141746895334455
ACH-000294,0.032762126725644984
ACH-000295,-0.0954516921994482
ACH-000296,-0.011735905280524112
ACH-000302,-0.30951265484052665
ACH-000304,-0.5566060076533064
ACH-000307,-0.04588773836037735
ACH-000308,-0.1977283976700725
ACH-000310,-0.06273875182181304
ACH-000311,-0.0947642443313322
ACH-000312,-0.06699450735928174
ACH-000315,-0.2760392066053226
ACH-000316,-0.18689750890369408
ACH-000317,0.054733406663964194
ACH-000318,0.03896083976171615
ACH-000319,-0.1880436530703484
ACH-000320,-0.2520671123895542
ACH-000322,-0.11774792616888427
ACH-000323,-0.15071187154742724
ACH-000324,-0.02601422031131884
ACH-000329,-0.011512525483261272
ACH-000330,-0.2331207103723282
ACH-000331,0.03829650390084655
ACH-000332,-0.1777384376073144
ACH-000334,-0.12419945847634803
ACH-000335,-0.09656886367017628
ACH-000336,-0.10734294091253167
ACH-000337,-0.3423853444026975
ACH-000338,-0.38436856349334025
ACH-000339,-0.08010063058658504
ACH-000341,-0.1124566353902212
ACH-000348,-0.20211895677866434
ACH-000350,-0.1170110794723884
ACH-000352,-0.11803883436882093
ACH-000356,0.03324891949191388
ACH-000361,-0.08247031703053448
ACH-000362,-0.13874707786386356
ACH-000363,-0.07391541702046439
ACH-000364,-0.2158899059553104
ACH-000365,-0.08248774105279805
ACH-000366,-0.10608385798180747
ACH-000368,-0.256381482086224
ACH-000374,-0.03217564192961107
ACH-000375,-0.28254991950428343
ACH-000376,-0.12853556425955634
ACH-000381,-0.2387660677287186
ACH-000383,-0.06700685285124207
ACH-000387,-0.2764942663859431
ACH-000389,-0.27336058287766885
ACH-000390,-0.11705669238321705
ACH-000393,-0.24396096661259545
ACH-000395,-0.14207895816106553
ACH-000396,-0.33338493360471666
ACH-000397,-0.15999055888480362
ACH-000401,-0.1345340849841858
ACH-000402,-0.2558185280690017
ACH-000403,-0.17211838060179951
ACH-000404,-0.3916715614662363
ACH-000406,-0.17545291600322635
ACH-000407,-0.1258329469354591
ACH-000408,-0.22152022978853095
ACH-000410,-0.0459663468663136
ACH-000411,0.051983765386242366
ACH-000414,-0.12149416254879318
ACH-000415,-0.1802621788460258
ACH-000416,-0.15748447859358367
ACH-000420,-0.20431327212368744
ACH-000421,-0.10923833029450833
ACH-000424,0.00901782951452915
ACH-000425,-0.2809542281896089
ACH-000426,-0.03060605634085911
ACH-000427,-0.2414024877819928
ACH-000433,-0.1844353436964501
ACH-000435,-0.4969504255861783
ACH-000436,0.04698285743825721
ACH-000444,-0.024753023248124843
ACH-000445,-0.4855183407931959
ACH-000448,-0.17411211219141626
ACH-000450,-0.05345808668371721
ACH-000452,-0.2874898594980445
ACH-000454,-0.3146880849992451
ACH-000458,-0.34681217995035624
ACH-000459,0.15347572845773955
ACH-000460,-0.18372069438791047
ACH-000461,-0.28877951579287203
ACH-000463,-0.059683854565396925
ACH-000464,-0.015419363612953646
ACH-000466,-0.3701939426092597
ACH-000467,-0.1405441962959972
ACH-000468,-0.16292296224531788
ACH-000469,-0.1914896572398889
ACH-000470,-0.03190265389139755
ACH-000471,-0.07445312072311988
ACH-000472,-0.25035796305545804
ACH-000473,-0.2621409763139989
ACH-000475,-0.1807854115292397
ACH-000476,-0.2289214198379805
ACH-000477,-0.13443460360513654
ACH-000479,0.021331551470514125
ACH-000480,-0.2239119470314561
ACH-000481,-0.242521638375034
ACH-000483,-0.2917699988598755
ACH-000484,-0.3225817943697902
ACH-000485,0.04377990368242053
ACH-000486,-0.2959296987448483
ACH-000487,-0.16759876027427115
ACH-000488,-0.08114805749508101
ACH-000490,-0.1509023540518681
ACH-000491,0.04031139002287429
ACH-000495,0.10807278064009153
ACH-000496,-0.030136256896209038
ACH-000499,-0.3028132919772955
ACH-000500,0.3747700561678851
ACH-000502,-0.13751577320282055
ACH-000503,0.12638853089024132
ACH-000505,-0.04368036806683665
ACH-000507,-0.08793436743856144
ACH-000510,-0.06212706959791003
ACH-000511,-0.2491567280477469
ACH-000512,-0.2943585959589917
ACH-000516,-0.2306934310861369
ACH-000517,-0.09910026185108743
ACH-000518,-0.1423975387476118
ACH-000520,-0.06757688250564356
ACH-000521,-0.061933926124898266
ACH-000522,0.12490268146482407
ACH-000524,-0.13606879081391035
ACH-000527,-0.2145201761765597
ACH-000528,-0.3463515385964616
ACH-000537,-0.08750665327290208
ACH-000541,-0.06793820367402187
ACH-000542,-0.06489350095129487
ACH-000544,0.19468799581007212
ACH-000545,-0.11791581661988533
ACH-000547,-0.16683763743036314
ACH-000548,-0.23964160816595226
ACH-000549,-0.15011819829633968
ACH-000550,-0.04182519082784314
ACH-000552,-0.005670183088650603
ACH-000556,-0.07376451745145962
ACH-000557,0.17366358114512212
ACH-000569,-0.10031998347801424
ACH-000570,-0.307863786745457
ACH-000571,-0.23582604814074026
ACH-000573,-0.10484893826272904
ACH-000576,-0.11685020908388903
ACH-000579,-0.1370313182736548
ACH-000580,-0.06369647854923037
ACH-000584,-0.2287098383678645
ACH-000585,-0.030016735271929093
ACH-000588,-0.02665871043075964
ACH-000589,-0.005016824764015247
ACH-000591,-0.2382820346145873
ACH-000593,0.1715712057952551
ACH-000600,-0.047964280818774185
ACH-000601,-0.1953341294886376
ACH-000605,-0.1987431312808913
ACH-000606,-0.13932641587926572
ACH-000608,-0.16719905013808314
ACH-000614,0.050310076302082576
ACH-000616,-0.13292405762180404
ACH-000618,-0.16199987819139305
ACH-000619,-0.2452726142573305
ACH-000620,-0.12202196335169467
ACH-000621,-0.15161326683395918
ACH-000622,-0.06224233079411257
ACH-000623,-0.17867463337295147
ACH-000624,-0.11724798407315963
ACH-000627,-0.10718465257478013
ACH-000630,-0.22127914403503132
ACH-000631,0.1580449421437923
ACH-000632,-0.10246580599254096
ACH-000633,-0.2225356692692088
ACH-000637,-0.16345142372270474
ACH-000638,-0.1856228414264674
ACH-000646,-0.35735242481877194
ACH-000647,-0.18242390501009545
ACH-000648,-0.04661618553051319
ACH-000649,-0.06369396481820873
ACH-000651,-0.3058867367622171
ACH-000652,-0.03054200728843477
ACH-000653,-0.2681100897939068
ACH-000657,-0.2194224799492884
ACH-000658,-0.0005099685852089916
ACH-000661,0.0024276588030001287
ACH-000662,0.011211905003067669
ACH-000663,-0.13746096709303932
ACH-000665,-0.17362527963856855
ACH-000671,-0.08956693486180306
ACH-000672,-0.09593427020370124
ACH-000673,-0.2794563180844084
ACH-000676,-0.062216533376930165
ACH-000677,-0.1827023469770993
ACH-000681,-0.07614517031429048
ACH-000683,-0.07736237731751591
ACH-000684,-0.0649387033253877
ACH-000688,-0.3032251815110797
ACH-000693,-0.2149539628457717
ACH-000694,-0.18592581476839365
ACH-000695,-0.0672766918154969
ACH-000696,-0.0909118026193044
ACH-000697,-0.13813138119442114
ACH-000699,-0.25429490406855104
ACH-000701,-0.15048700320207808
ACH-000706,-0.13262692237029575
ACH-000711,-0.25548637755912074
ACH-000713,-0.11777598316572895
ACH-000714,-0.15272252057770744
ACH-000718,0.03050006460709442
ACH-000720,-0.20581667444628907
ACH-000721,-0.09397039741612984
ACH-000724,-0.2868893559595158
ACH-000725,-0.3691174340291401
ACH-000732,-0.2730182786445526
ACH-000734,-0.15201224826299808
ACH-000735,-0.0675134006180867
ACH-000736,-0.052875090953238
ACH-000738,0.0023708977515838185
ACH-000746,-0.01249089786805082
ACH-000747,-0.2792225745167904
ACH-000748,-0.017642379866930038
ACH-000753,-0.2030379353473401
ACH-000756,-0.4809191173920269
ACH-000757,-0.26413681296609764
ACH-000758,-0.2765854153009515
ACH-000760,-0.111430023265003
ACH-000762,0.042041417337985436
ACH-000763,-0.1355182442564269
ACH-000764,-0.09940560264774778
ACH-000765,-0.18050508293822715
ACH-000766,-0.194275959686572
ACH-000767,-0.06227954344534985
ACH-000768,-0.18762194429285048
ACH-000769,-0.33328185413285033
ACH-000770,-0.07153378063633334
ACH-000771,-0.12950694614997832
ACH-000773,-0.07715303439479533
ACH-000776,-0.1099395542899332
ACH-000777,-0.3041706713463041
ACH-000778,-0.19827074207171635
ACH-000781,-0.16932216111343326
ACH-000782,-0.15359242131504364
ACH-000783,-0.005608318684778144
ACH-000784,-0.10664174761243396
ACH-000785,-0.0029557472990183625
ACH-000787,-0.08707704558693348
ACH-000788,-0.3005277932257193
ACH-000791,-0.2927666795982629
ACH-000792,0.04280133742421085
ACH-000794,-0.0752931517621081
ACH-000796,0.000440632061968904
ACH-000798,-0.09905339605809843
ACH-000799,-0.05470644936119517
ACH-000800,-0.1523064447660702
ACH-000802,-0.04209208141820689
ACH-000804,0.03896175954572015
ACH-000805,-0.28283724830723705
ACH-000809,-0.2675153679702889
ACH-000810,-0.06562927780371375
ACH-000811,-0.06678363642272782
ACH-000817,-0.10482638229967038
ACH-000819,-0.09282033984372598
ACH-000820,-0.057146888218499614
ACH-000821,-0.4312573916021205
ACH-000822,-0.08904880778644388
ACH-000823,-0.1244658946460922
ACH-000824,-0.24432498510392545
ACH-000827,-0.06836066427205
ACH-000829,-0.3841189937958081
ACH-000831,-0.1293328091350991
ACH-000832,-0.15326177098731075
ACH-000833,0.1327302829044956
ACH-000834,-0.2687527217395773
ACH-000835,-0.1504960277589216
ACH-000836,-0.3557047845552893
ACH-000837,-0.08080937738056973
ACH-000838,0.04664407498821972
ACH-000839,-0.060845352162783285
ACH-000840,-0.1033432295497012
ACH-000841,-0.10893265525071537
ACH-000843,-0.06787083937855395
ACH-000846,-0.2417508183546318
ACH-000847,0.13952591011851173
ACH-000848,-0.15851926729275292
ACH-000849,0.032752749717523275
ACH-000851,-0.13326439688617478
ACH-000855,-0.3284498259664343
ACH-000856,-0.023356587606044074
ACH-000858,-0.15161611423384858
ACH-000859,-0.39344959164524906
ACH-000861,0.03752962097674482
ACH-000862,-0.11768177016756935
ACH-000865,-0.051238688600059375
ACH-000866,-0.09978990767656032
ACH-000867,-0.09498932168652212
ACH-000869,-0.13258771053867902
ACH-000872,-0.2527534125659838
ACH-000873,-0.3058798058699513
ACH-000876,0.02563834426693804
ACH-000878,-0.09277380401984567
ACH-000880,-0.13135218849297398
ACH-000881,-0.15466387809321538
ACH-000882,-0.30283428033954923
ACH-000884,-0.20619562018211265
ACH-000885,-0.272979962752663
ACH-000887,-0.08916584735002303
ACH-000889,-0.08891593919223474
ACH-000896,-0.17777740077986506
ACH-000898,-0.04302635177399622
ACH-000900,-0.2857275810998025
ACH-000901,-0.15439361897508322
ACH-000905,-0.22667739470421094
ACH-000906,-0.15372321255992885
ACH-000907,-0.03612410284750115
ACH-000910,-0.22638055165500115
ACH-000911,-0.19815093938328232
ACH-000912,-0.06969022687131697
ACH-000913,-0.10268921611149047
ACH-000915,-0.2380516927899181
ACH-000916,-0.023463354398019404
ACH-000917,-0.1307795091017381
ACH-000920,0.16773333568747426
ACH-000921,-0.29353723594044195
ACH-000924,-0.14429643066467598
ACH-000926,-0.1834834045410143
ACH-000928,-0.11586888966350326
ACH-000929,0.03506793670026346
ACH-000932,0.026410441729021437
ACH-000935,-0.02632560731760552
ACH-000936,-0.07738932687050068
ACH-000937,-0.192929811957893
ACH-000938,-0.04431080665725315
ACH-000939,-0.2805360130764176
ACH-000941,-0.11654506714485667
ACH-000943,-0.1020710406673912
ACH-000946,-0.15062455488115514
ACH-000947,-0.06993200112499443
ACH-000948,-0.14831375716808748
ACH-000950,-0.2740555609952026
ACH-000953,-0.05962595450647186
ACH-000954,-0.4560399161920516
ACH-000957,0.18122979876752326
ACH-000958,-0.09481935675792703
ACH-000960,-0.08089057245120543
ACH-000963,-0.11498981391823505
ACH-000968,-0.3311433802489737
ACH-000969,-0.2619284713368472
ACH-000972,0.0117629887078904
ACH-000973,0.04518863628564064
ACH-000974,-0.17879980689503686
ACH-000978,-0.217671470136633
ACH-000984,-0.07415841459629792
ACH-000986,-0.11135390002831187
ACH-000988,-0.13046630286015984
ACH-000993,-0.014696878108924873
ACH-000994,-0.12232510165523625
ACH-000996,-0.13311696927691274
ACH-001001,-0.3219810225984124
ACH-001020,-0.2133433095365129
ACH-001028,-0.11754840637693162
ACH-001031,-0.13961690113028766
ACH-001038,-0.17907235195385834
ACH-001048,-0.1943039436149189
ACH-001050,-0.2659470523661572
ACH-001053,-0.22794243219148497
ACH-001054,-0.012892337374245251
ACH-001061,-0.2443370472754492
ACH-001067,-0.12629553443598046
ACH-001075,0.0587594606578442
ACH-001096,-0.08780188726301819
ACH-001111,-0.377310113100752
ACH-001119,-0.2287432529692645
ACH-001128,-0.21682581462252498
ACH-001134,0.0151032112793443
ACH-001151,-0.049198376246653165
ACH-001163,-0.24485298813743986
ACH-001164,-0.00043522898311417564
ACH-001183,-0.3164540084457654
ACH-001192,-0.2138661217719625
ACH-001193,-0.39575069531210544
ACH-001196,-0.2704897327824265
ACH-001197,-0.2976671586144199
ACH-001205,-0.0552646240708814
ACH-001211,0.17278811423618975
ACH-001212,-0.05036146257002034
ACH-001228,-0.06725508002665385
ACH-001232,0.009980265275874528
ACH-001239,-0.2055985221143628
ACH-001270,-0.25567440209827763
ACH-001274,-0.08465829724411125
ACH-001275,-0.23812857830194006
ACH-001277,-0.005234705613013506
ACH-001278,-0.14544018779290868
ACH-001280,-0.14905686286597503
ACH-001283,-0.2629857158534705
ACH-001289,0.11095963718852883
ACH-001300,-0.05150419833627934
ACH-001301,-0.3168942479170494
ACH-001302,-0.06789693471422345
ACH-001306,-0.4271905444022431
ACH-001318,-0.1789983779212525
ACH-001322,-0.17489649722541206
ACH-001328,-0.013701005043364509
ACH-001332,-0.4370812800461587
ACH-001336,-0.2355174710154309
ACH-001346,-0.2254203382267909
ACH-001353,-0.01761966891204809
ACH-001354,-0.09441977649976324
ACH-001367,-0.34070674313624594
ACH-001368,-0.15137487935248106
ACH-001374,-0.18758729105512745
ACH-001377,0.03256050627311454
ACH-001380,-0.015211478478590171
ACH-001391,-0.2910991849277795
ACH-001408,-0.2061669306717573
ACH-001430,-0.21971755570540902
ACH-001431,-0.0855076444244423
ACH-001450,-0.2315865881365867
ACH-001496,-0.10113823351962917
ACH-001500,-0.2488152943076314
ACH-001523,-0.014180891836809791
ACH-001532,-0.1807563855421377
ACH-001550,-0.1408639736923193
ACH-001552,-0.1991408186801978
ACH-001554,-0.1833894525879016
ACH-001654,-0.2065395642318857
ACH-001735,-0.1952303374704964
ACH-001736,-0.006744470985458304
ACH-001737,0.14758165795738296
ACH-001740,-0.07025572439951983
ACH-001745,-0.1761128354733307
ACH-001765,-0.2306932567005127
