,LRRC3C (100505591)
ACH-000548,-0.2666294839418931
ACH-000549,-0.3612901869363778
ACH-000550,-0.31034748305966603
ACH-000552,-0.3771843117479203
ACH-000556,-0.31663546765206896
ACH-000557,-0.1284369840885003
ACH-000569,-0.18009320430419026
ACH-000570,-0.346835619600846
ACH-000571,-0.1983765857694928
ACH-000573,-0.1527035270543136
ACH-000576,-0.18223452141661056
ACH-000579,-0.17344779332186794
ACH-000580,-0.2191346487876553
ACH-000584,-0.24395621019606675
ACH-000585,-0.15661650517911838
ACH-000588,-0.2608944813587091
ACH-000589,-0.2740814380488317
ACH-000591,-0.34319488410418714
ACH-000593,-0.18205079032135124
ACH-000600,-0.2426782723025947
ACH-000601,-0.26545177939377496
ACH-000605,-0.19860857977632126
ACH-000606,-0.2263679634712896
ACH-000608,-0.21301076819493253
ACH-000614,-0.13822064999713507
ACH-000616,-0.14325470814005828
ACH-000618,-0.2688633257246281
ACH-000619,-0.1954553294206786
ACH-000620,-0.13732703143956393
ACH-000621,-0.20044455560829105
ACH-000622,-0.2794957972536571
ACH-000623,-0.22113439891799025
ACH-000624,-0.17569113233465647
ACH-000627,-0.13146364734206126
ACH-000630,-0.12483228878041985
ACH-000631,-0.1371033161872881
ACH-000632,-0.3528695300929277
ACH-000633,-0.2215408703274482
ACH-000637,-0.3306855576745994
ACH-000638,-0.12433320159747398
ACH-000646,-0.14775146448372664
ACH-000647,-0.28707294315231113
ACH-000648,0.04344112684514646
ACH-000649,-0.2632958074864664
ACH-000651,-0.3377727931713433
ACH-000652,-0.11612183253668285
ACH-000653,-0.3047644112367916
ACH-000657,-0.1886366689936264
ACH-000658,-0.25851657919427296
ACH-000661,-0.09332074267067446
ACH-000662,-0.132455238737623
ACH-000663,-0.3302983403265175
ACH-000665,-0.06494626012440913
ACH-000671,-0.1372814621159992
ACH-000672,-0.3690615106952276
ACH-000673,-0.2094890755393784
ACH-000676,-0.31719927905458195
ACH-000677,-0.18243992176509552
ACH-000681,-0.20623078483734364
ACH-000683,-0.13136307578261466
ACH-000684,-0.16859918161725165
ACH-000688,-0.2312760849676211
ACH-000693,-0.2536209427605733
ACH-000694,-0.2606100893842752
ACH-000695,-0.08437310191664793
ACH-000696,-0.2303417160510097
ACH-000697,-0.12755976437746258
ACH-000699,-0.1750965579175383
ACH-000701,-0.09301922709142348
ACH-000706,-0.225024271175501
ACH-000711,-0.15673028161024655
ACH-000713,-0.2732310832616989
ACH-000714,-0.26277167297043397
ACH-000718,-0.2634400100945706
ACH-000720,-0.2830929469177489
ACH-000721,-0.2147142770440156
ACH-000724,-0.18142833760348293
ACH-000725,-0.018406950397986076
ACH-000732,-0.2828035722497271
ACH-000734,-0.14232784113114313
ACH-000735,-0.2315823271078161
ACH-000736,-0.2416034624040292
ACH-000738,-0.2213718971455005
ACH-000746,-0.33335068247569016
ACH-000747,-0.23078052782792965
ACH-000748,-0.10858946251109053
ACH-000753,-0.12799092423205413
ACH-000756,-0.2676925679101433
ACH-000757,-0.19726141129914126
ACH-000758,-0.25643547554752416
ACH-000760,-0.2774418691617265
ACH-000762,-0.12284436581764464
ACH-000763,-0.23015198962817976
ACH-000764,-0.1736453697941309
ACH-000765,-0.04308466774742658
ACH-000766,-0.3001855145449692
ACH-000767,-0.1124889377006614
ACH-000768,-0.22035453741585814
ACH-000769,-0.15207913865283146
ACH-000770,-0.2489784021165877
ACH-000771,-0.16230274787266855
ACH-000773,-0.3328846271075775
ACH-000776,-0.2708907629582186
ACH-000777,-0.1378852576617459
ACH-000778,-0.3335698295638637
ACH-000781,-0.17163944734791542
ACH-000782,-0.3084906515458104
ACH-000783,-0.20237974388692986
ACH-000784,-0.2492074223620485
ACH-000785,-0.21170611292801766
ACH-000787,-0.06001562334943394
ACH-000788,-0.2141390637086181
ACH-000791,-0.28194536158161154
ACH-000792,-0.16014816720917044
ACH-000794,-0.1693635029534888
ACH-000796,-0.14480091533105824
ACH-000798,-0.3464131635571783
ACH-000799,-0.07376647359614373
ACH-000800,-0.2971027300003795
ACH-000802,-0.2249183642069687
ACH-000804,-0.14229886291385346
ACH-000805,-0.04467156787596386
ACH-000809,-0.44445086840409015
ACH-000810,-0.1670114879484963
ACH-000811,-0.3632969570408474
ACH-000817,-0.2860649411533148
ACH-000819,-0.12770950014199514
ACH-000820,-0.35106909054301705
ACH-000821,-0.6312268156231178
ACH-000822,-0.18825497662168106
ACH-000823,-0.20162571648194064
ACH-000824,-0.11835018240098295
ACH-000827,-0.24921347524347756
ACH-000829,-0.16467130030720356
ACH-000831,-0.19861871681366305
ACH-000832,-0.2893005004483511
ACH-000833,-0.309721451606169
ACH-000834,-0.16676273827175586
ACH-000835,-0.090303060450704
ACH-000836,-0.12528786436652176
ACH-000837,-0.13697603915642406
ACH-000838,-0.4192385663690259
ACH-000839,-0.25169101294917345
ACH-000840,-0.5822014975047627
ACH-000841,-0.26476614274942273
ACH-000843,-0.29574076944878114
ACH-000846,-0.3258665621982376
ACH-000847,-0.3668801056356935
ACH-000848,-0.21791922228914168
ACH-000849,-0.15566824625243253
ACH-000851,-0.05132487539425581
ACH-000855,-0.34004607843923906
ACH-000856,-0.17767295669355482
ACH-000858,-0.16679991901854793
ACH-000859,-0.004622480861615458
ACH-000861,-0.1605452473844571
ACH-000862,-0.1115070793319255
ACH-000865,-0.14775057870399136
ACH-000866,-0.2497744961489559
ACH-000867,-0.2373592951816803
ACH-000869,-0.08538227287601284
ACH-000872,-0.1957669185310908
ACH-000873,-0.260063264875772
ACH-000876,-0.19061580914331736
ACH-000878,-0.3878223552777653
ACH-000880,-0.3942649467916313
ACH-000881,-0.16798732665384108
ACH-000882,-0.06646295190098175
ACH-000884,-0.2416830407220555
ACH-000885,-0.2333542426931721
ACH-000887,-0.23997227838898455
ACH-000889,-0.12868833923972445
ACH-000896,-0.19999825892312387
ACH-000898,-0.08345542773950279
ACH-000900,-0.3044132507047039
ACH-000901,-0.08207699536174361
ACH-000905,-0.14702541995424964
ACH-000906,-0.1371610586058976
ACH-000907,0.0016517917849083019
ACH-000910,-0.30934964952378946
ACH-000911,-0.21857685077809366
ACH-000912,-0.2776143988067295
ACH-000913,-0.16521007262077847
ACH-000915,-0.2623298612589662
ACH-000916,-0.3562612184779209
ACH-000917,-0.17162292745587698
ACH-000920,0.5397695950078489
ACH-000921,-0.13250803121887295
ACH-000924,-0.30521716312511943
ACH-000926,-0.22475239795428406
ACH-000928,-0.1017449742735084
ACH-000929,-0.1331093235903483
ACH-000932,-0.3069724542824741
ACH-000935,-0.13650062594252915
ACH-000936,-0.008756906399782575
ACH-000937,-0.18070937852599409
ACH-000938,-0.20293657380112776
ACH-000939,-0.10315896736267588
ACH-000941,-0.17283888488485466
ACH-000943,-0.09446333378402057
ACH-000946,-0.14926789809442215
ACH-000947,-0.22896977959835904
ACH-000948,-0.07270920519886556
ACH-000950,-0.3199257057701842
ACH-000953,-0.2140199540053092
ACH-000954,-0.3713963404701392
ACH-000957,-0.1215580896701214
ACH-000958,-0.10441720277593708
ACH-000960,-0.303209293100232
ACH-000963,-0.13901746145198576
ACH-000968,-0.22341932182798066
ACH-000969,-0.06626936277444036
ACH-000972,-0.3814882654779788
ACH-000973,-0.26008176278666034
ACH-000974,-0.12181432918842483
ACH-000978,-0.17150221052311615
ACH-000984,-0.23556394150320534
ACH-000986,-0.2221387075128782
ACH-000988,-0.23609442704979886
ACH-000993,-0.19993470460951954
ACH-000994,-0.16864036419691164
ACH-000996,-0.4839662368278535
ACH-001001,-0.2465496572740282
ACH-001020,-0.3695488099660077
ACH-001028,-0.09178497477880204
ACH-001031,-0.2205282790229781
ACH-001038,-0.11092242143689844
ACH-001048,-0.23227935864695576
ACH-001050,-0.3124100086847579
ACH-001053,-0.2587622257739919
ACH-001054,-0.26567969578852074
ACH-001061,-0.20075579031734195
ACH-001067,-0.1746808356626201
ACH-001075,-0.19603510001028385
ACH-001096,-0.15714840098496433
ACH-001111,-0.32865884856886896
ACH-001119,-0.10768858637539856
ACH-001128,-0.3279462858882773
ACH-001134,-0.1200255826914242
ACH-001151,-0.19897134306308192
ACH-001163,-0.2804541873802156
ACH-001164,-0.28620738809593776
ACH-001183,-0.019431262635147217
ACH-001192,-0.3590581223802704
ACH-001193,-0.4707497691428797
ACH-001196,-0.227719211729467
ACH-001197,-0.2831278255565757
ACH-001205,-0.16416692886272571
ACH-001211,-0.07027615022048724
ACH-001212,0.08101166245425133
ACH-001228,-0.18911566959688486
ACH-001232,-0.2244403863249964
ACH-001239,-0.2938483134993232
ACH-001270,-0.2321055927758596
ACH-001274,-0.12943000643682864
ACH-001275,-0.2017586652081087
ACH-001277,0.0871225708998457
ACH-001278,-0.2702156976739506
ACH-001280,-0.14011076123703295
ACH-001283,-0.388059461917782
ACH-001289,-0.1617671972331563
ACH-001300,-0.3324953926829566
ACH-001301,-0.14176505308917225
ACH-001302,-0.6999406154248392
ACH-001306,-0.144930274136485
ACH-001318,-0.2251401634470355
ACH-001322,-0.23188197832566404
ACH-001328,-0.18133180778622995
ACH-001332,-0.7181537867372809
ACH-001336,-0.16660515099345324
ACH-001346,-0.2265833108636603
ACH-001353,-0.1513264250260344
ACH-001354,-0.2285883343763413
ACH-001367,-0.17310447703252593
ACH-001368,-0.23084879684567355
ACH-001374,-0.05400453326549131
ACH-001377,-0.14888031624554598
ACH-001380,-0.057964704049243226
ACH-001391,-0.06999336154770204
ACH-001408,-0.17999532472470464
ACH-001430,-0.03992307281915357
ACH-001431,-0.05820899645221465
ACH-001450,-0.11320378759558394
ACH-001496,-0.14069563279252068
ACH-001500,-0.23046745627074566
ACH-001523,-0.28884374450698364
ACH-001532,-0.17281223864480852
ACH-001550,-0.2759928548485482
ACH-001552,-0.17286829300188214
ACH-001554,-0.15753003014321307
ACH-001654,-0.34315929341514884
ACH-001735,-0.2178538163097907
ACH-001736,-0.18001077135643329
ACH-001737,-0.5998905259542627
ACH-001740,-0.16888033270426078
ACH-001745,-0.14998135672845814
ACH-001765,-0.14498403194209628
