,IFNG (3458)
ACH-000004,0.13146764471049766
ACH-000005,0.08736277691961959
ACH-000007,0.09398061039848504
ACH-000009,0.14936804573573226
ACH-000011,0.15326184104723034
ACH-000012,0.1499252484465752
ACH-000013,0.07643633359789738
ACH-000014,0.17166146954056513
ACH-000015,0.07722346341412607
ACH-000017,0.2359029480134078
ACH-000018,0.08142571943062449
ACH-000019,0.2328544936313109
ACH-000021,0.1802791702059659
ACH-000022,0.06601787706287758
ACH-000025,0.23085415882374544
ACH-000028,0.11131301266330997
ACH-000030,0.09345777204246478
ACH-000035,0.19287304210216288
ACH-000036,0.1429404980588046
ACH-000037,0.12195897731250305
ACH-000039,0.13261348868354053
ACH-000040,0.22492729191674385
ACH-000041,0.16218346141556989
ACH-000042,0.1346123997651685
ACH-000045,0.16056831448130002
ACH-000047,0.1835653271293103
ACH-000052,0.18877002902473908
ACH-000053,0.17153422315563213
ACH-000054,0.097635114279619
ACH-000055,0.10848611699226708
ACH-000060,0.2187502283764263
ACH-000067,0.022256135304618268
ACH-000070,0.0974411440920212
ACH-000075,0.2355035771135688
ACH-000078,0.22148228963470226
ACH-000082,0.09313487244340593
ACH-000085,0.04271533629841818
ACH-000086,0.07602514861613216
ACH-000087,0.24618609141830985
ACH-000092,0.16595127925240966
ACH-000095,0.18652581943072646
ACH-000097,0.1168416655596774
ACH-000098,0.2136906700622401
ACH-000099,0.2487098476758582
ACH-000108,0.17293554246345208
ACH-000113,0.2999847394290928
ACH-000116,0.09773195798091563
ACH-000118,0.08161910155815105
ACH-000120,0.0809854622832438
ACH-000123,0.1872818740068169
ACH-000127,0.14862903049922832
ACH-000128,0.14404066618114425
ACH-000132,0.2442079571013758
ACH-000133,0.10885770537005406
ACH-000137,0.2020131170728464
ACH-000138,0.11279565475378805
ACH-000142,0.11060889170451983
ACH-000143,0.27070478698796563
ACH-000146,0.1783058564656872
ACH-000148,0.119977737271385
ACH-000150,0.08317264139534569
ACH-000152,0.21942546121437093
ACH-000153,0.13979304387943553
ACH-000159,0.21349504245006645
ACH-000160,0.22326970323700132
ACH-000163,0.1726849516830721
ACH-000167,0.21717627327273956
ACH-000168,0.17422114312536607
ACH-000169,0.14581005761225976
ACH-000178,0.1867497064583425
ACH-000183,0.096857872794886
ACH-000188,0.09386385090561183
ACH-000189,-0.08679846149830862
ACH-000190,0.2967008787355185
ACH-000198,0.16461467785256462
ACH-000203,0.0857527566539581
ACH-000204,0.10595420528060684
ACH-000206,0.20085673834970388
ACH-000207,0.07205523413081652
ACH-000208,0.26353053235258284
ACH-000210,0.2719964533613239
ACH-000211,0.17033213826034818
ACH-000215,0.11101287729964857
ACH-000221,0.16897122855542604
ACH-000222,0.10426951693502574
ACH-000223,0.07235850526287628
ACH-000226,0.1049520335953468
ACH-000227,0.22914030487101286
ACH-000228,0.23385925006927855
ACH-000231,0.1618256425050833
ACH-000232,0.07930335718481228
ACH-000233,0.1259452839554005
ACH-000234,0.17441922963714754
ACH-000235,0.11096655995839028
ACH-000237,0.0672889740680891
ACH-000238,0.04182855900057038
ACH-000242,0.15881510399331697
ACH-000243,0.09211512093749008
ACH-000244,-0.026535598121557456
ACH-000246,0.0982756945824769
ACH-000248,0.14912195656517258
ACH-000250,0.19311551891270487
ACH-000251,0.1758161748183861
ACH-000252,0.30689306666822497
ACH-000253,0.14732304507885774
ACH-000255,0.2300327290617913
ACH-000256,0.1035105128259287
ACH-000257,0.15817789471691693
ACH-000258,0.08554741846635566
ACH-000259,0.13075252577880922
ACH-000260,0.12300746817977885
ACH-000261,0.07491589206487191
ACH-000262,-0.22075639075165296
ACH-000263,0.14860637626238346
ACH-000264,0.14246229396765386
ACH-000265,0.2030885729925307
ACH-000266,0.08210287578450322
ACH-000272,0.21108007090892725
ACH-000274,0.17338227529371114
ACH-000277,0.17190243462299193
ACH-000278,0.04858745235875411
ACH-000279,0.1789703587082909
ACH-000280,0.10318945019870396
ACH-000281,0.1464421198252837
ACH-000288,0.10507101840503573
ACH-000291,0.1867508016734071
ACH-000293,0.15892901668386292
ACH-000294,0.034638602372804715
ACH-000295,0.036378864039510184
ACH-000296,0.1552728350548072
ACH-000302,0.1518952710174935
ACH-000304,-0.019985163402088696
ACH-000307,0.08805152996058364
ACH-000308,0.14428012769515808
ACH-000310,0.2453464693059213
ACH-000311,0.13686222275301074
ACH-000312,0.14670454508054342
ACH-000315,0.22125557359721088
ACH-000316,0.10822459439086113
ACH-000317,0.12270522126417707
ACH-000318,0.057366893904996386
ACH-000319,0.145929268120091
ACH-000320,0.21238587305626488
ACH-000322,0.13501483280546073
ACH-000323,0.2271982025817412
ACH-000324,0.23154689246045426
ACH-000329,0.11886160004419614
ACH-000330,0.17201338284204035
ACH-000331,0.12109880879869242
ACH-000332,0.1126499845899023
ACH-000334,0.1539035082948115
ACH-000335,0.00484915276213756
ACH-000336,0.11726229823453994
ACH-000337,0.11721225817915705
ACH-000338,0.09956910550764056
ACH-000339,0.12322008381280695
ACH-000341,0.16073820817872053
ACH-000348,0.14300683601546696
ACH-000350,0.1771684158062779
ACH-000352,0.2061405208654159
ACH-000356,0.14867714233438947
ACH-000361,-0.02201652269733577
ACH-000362,0.07719032594066637
ACH-000363,0.18978616793442216
ACH-000364,0.07130118036781707
ACH-000365,0.21426939469127465
ACH-000366,0.2232496473520414
ACH-000368,0.1722120402517039
ACH-000374,0.2207192476883896
ACH-000375,0.15583671113965264
ACH-000376,0.1665279344150884
ACH-000381,0.27984473751742445
ACH-000383,0.1331553490805127
ACH-000387,0.20907279312344929
ACH-000389,0.15813543136063024
ACH-000390,0.14587049296949411
ACH-000393,0.06478226467193067
ACH-000395,0.09914641759344496
ACH-000396,0.1847947476676173
ACH-000397,0.09651263062148313
ACH-000401,0.11209243910026596
ACH-000402,0.02887861295629662
ACH-000403,0.1971726145547152
ACH-000404,0.305108118100576
ACH-000406,0.1710954156797271
ACH-000407,0.12095521183047235
ACH-000408,0.033435520055259606
ACH-000410,0.11708914403125754
ACH-000411,0.1327832836087389
ACH-000414,0.0880250268780961
ACH-000415,0.16190312443995342
ACH-000416,0.13694664380999222
ACH-000420,0.20163538116122426
ACH-000421,0.22045363637121504
ACH-000424,0.1799250507938562
ACH-000425,0.11529855717353887
ACH-000426,0.06392763814863905
ACH-000427,0.2408782161369699
ACH-000433,0.011325888578599659
ACH-000435,0.1760233684176977
ACH-000436,-0.01864969263071735
ACH-000444,0.10269425038378867
ACH-000445,0.15301312762901656
ACH-000448,0.08602758388524427
ACH-000450,0.27198871483119635
ACH-000452,0.12734657376135494
ACH-000454,0.09684979199323862
ACH-000458,0.09733019106468227
ACH-000459,0.1477551372947151
ACH-000460,0.14913304653698514
ACH-000461,0.049646229677837085
ACH-000463,0.20100330287416449
ACH-000464,0.1955243580546822
ACH-000466,0.21826174049550928
ACH-000467,0.10043046147788508
ACH-000468,0.19305348396582106
ACH-000469,0.17885640803469652
ACH-000470,0.2027398504663792
ACH-000471,0.20179984788565436
ACH-000472,0.1131784851852888
ACH-000473,0.18739613449747936
ACH-000475,0.16351140989896415
ACH-000476,0.2846040679413869
ACH-000477,0.1645816115700466
ACH-000479,0.12985242303129282
ACH-000480,0.19478512831894
ACH-000481,0.10207710698230044
ACH-000483,0.14448708818217373
ACH-000484,0.11018805893990448
ACH-000485,0.0025823899958897964
ACH-000486,0.1741817839054035
ACH-000487,0.1734950901392869
ACH-000488,0.15598196602740313
ACH-000490,0.20410847778787736
ACH-000491,0.3257272756219502
ACH-000495,0.00647761740627205
ACH-000496,0.21260740726420696
ACH-000499,0.04455045370623152
ACH-000500,0.12363325251321558
ACH-000502,0.10572991713081344
ACH-000503,0.12562454959340505
ACH-000505,0.17737696252428525
ACH-000507,0.29397248769851153
ACH-000510,0.18802019270367928
ACH-000511,0.11987521015519274
ACH-000512,0.1105097075187514
ACH-000516,0.059883198159555874
ACH-000517,0.12479548791784985
ACH-000518,0.2006439949584453
ACH-000520,0.12233095917544873
ACH-000521,0.21007468614603125
ACH-000522,0.16417770602671794
ACH-000524,0.15436118954059586
ACH-000527,0.15295111570558187
ACH-000528,0.1430999819248357
ACH-000537,0.1571475810861853
ACH-000541,0.1618795430005166
ACH-000542,0.11844259081198184
ACH-000544,0.18372798952338626
ACH-000545,0.16293248649695333
ACH-000547,0.12957643588647047
ACH-000548,0.15295340237868035
ACH-000549,0.060248624184195125
ACH-000550,0.13070720212103035
ACH-000552,0.16050007267880187
ACH-000556,0.028600266867819912
ACH-000557,0.21370967386282286
ACH-000569,0.2559545858261926
ACH-000570,0.19243681562746395
ACH-000571,0.15135735315586146
ACH-000573,0.21169093339790104
ACH-000576,0.19363495488059115
ACH-000579,0.18625931780321006
ACH-000580,0.2716669161814103
ACH-000584,0.16506930612944634
ACH-000585,0.17776073342747362
ACH-000588,0.2648627064906423
ACH-000589,0.09005000907435583
ACH-000591,0.16427041155003708
ACH-000593,0.04830994228104124
ACH-000600,0.028262628864392517
ACH-000601,0.17704218350868625
ACH-000605,0.04951028314403631
