,TSG101 (7251)
ACH-000296,-0.5710787279198462
ACH-000302,-0.4456403139601572
ACH-000304,-0.7511458813231856
ACH-000307,-0.8996269187571091
ACH-000308,-0.9737807463240736
ACH-000310,-0.6757941102448178
ACH-000311,-0.7041157488038838
ACH-000312,-0.7055352991411822
ACH-000315,-0.7981781062243185
ACH-000316,-0.4325761696301207
ACH-000317,-0.8296295699109509
ACH-000318,-0.7216454366880654
ACH-000319,-0.8060462644614361
ACH-000320,-0.6936951200429401
ACH-000322,-0.8880790784205709
ACH-000323,-0.7821737262685701
ACH-000324,-0.7086057802215973
ACH-000329,-0.6169884281936089
ACH-000330,-0.7056413243134201
ACH-000331,-0.836976373335593
ACH-000332,-0.6579549798820699
ACH-000334,-0.6254714959716337
ACH-000335,-0.6526665925053101
ACH-000336,-0.6444771558804563
ACH-000337,-0.6051405075023876
ACH-000338,-0.5963989853210812
ACH-000339,-0.5824491599668696
ACH-000341,-0.4468707459328733
ACH-000348,-0.7798895912960307
ACH-000350,-0.8328221660720947
ACH-000352,-0.8784090784732794
ACH-000356,-0.9799097207377072
ACH-000361,-1.089448452388384
ACH-000362,-0.7011968203106943
ACH-000363,-0.9035826768748748
ACH-000364,-0.941530927513902
ACH-000365,-0.9466749873871182
ACH-000366,-0.5520213956067133
ACH-000368,-0.673697452680957
ACH-000374,-0.6248161221130181
ACH-000375,-0.6483929480285121
ACH-000376,-0.7384190834346707
ACH-000381,-0.4488630291064736
ACH-000383,-0.6882873106676101
ACH-000387,-0.7787872755834919
ACH-000389,-0.4239941832716996
ACH-000390,-0.7451028062103039
ACH-000393,-0.6617129932894371
ACH-000395,-0.6975375120584152
ACH-000396,-1.0498018198339631
ACH-000397,-0.9069492499444154
ACH-000401,-0.6486801424145878
ACH-000402,-1.0017847798893955
ACH-000403,-0.6943319770431411
ACH-000404,-0.9225955112989276
ACH-000406,-0.7602405463217551
ACH-000407,-0.6277134007688102
ACH-000408,-0.9313457720210032
ACH-000410,-0.7908423468094368
ACH-000411,-0.6052024977407648
ACH-000414,-0.7066257151607334
ACH-000415,-0.6366161413734436
ACH-000416,-0.7240430753641409
ACH-000420,-1.029468740000318
ACH-000421,-0.9637304490488297
ACH-000424,-0.5951031892831833
ACH-000425,-0.9048384430909971
ACH-000426,-0.4897468772807759
ACH-000427,-1.2369988314495688
ACH-000433,-0.5693944911216574
ACH-000435,-0.9978450729190572
ACH-000436,-0.719944320338351
ACH-000444,-0.6209976890635718
ACH-000445,-0.4568115941244215
ACH-000448,-0.6075616216333918
ACH-000450,-0.4111491207158831
ACH-000452,-0.7893830503493466
ACH-000454,-1.0368890000977975
ACH-000458,-0.78083097395696
ACH-000459,-0.7855714445670966
ACH-000460,-0.7591208837842481
ACH-000461,-0.6784384635908288
ACH-000463,-0.7313028762112362
ACH-000464,-0.8113265426646248
ACH-000466,-0.8498251736638067
ACH-000467,-0.7150246538753127
ACH-000468,-0.6839577835999482
ACH-000469,-0.6658683066787171
ACH-000470,-1.0875198773281058
ACH-000471,-0.7591166844554909
ACH-000472,-0.6296990748526778
ACH-000473,-0.7886481507271191
ACH-000475,-0.6675961522320882
ACH-000476,-0.7754545195916717
ACH-000477,-1.066572662683073
ACH-000479,-0.8814888459374212
ACH-000480,-0.8121159959527069
ACH-000481,-0.700137891874686
ACH-000483,-0.8732043698494272
ACH-000484,-0.8470881462457481
ACH-000485,-0.6702560909270711
ACH-000486,-0.698748512480943
ACH-000487,-0.5405841757982199
ACH-000488,-0.6747838580887828
ACH-000490,-0.7229328325824409
ACH-000491,-0.7449712829425573
ACH-000495,-0.7956556450885254
ACH-000496,-0.7359026239205841
ACH-000499,-0.9627045837250544
ACH-000500,0.03210399426272196
ACH-000502,-0.7321936112035381
ACH-000503,-0.9030346247215298
ACH-000505,-0.5120591285158902
ACH-000507,-0.7319731831018688
ACH-000510,-0.7363871179714574
ACH-000511,-0.7208479080643075
ACH-000512,-1.0343806513039122
ACH-000516,-0.549654600791088
ACH-000517,-0.7510001138024776
ACH-000518,-1.083379017269642
ACH-000520,-0.5356032103715077
ACH-000521,-0.7331206053402141
ACH-000522,-0.7300204561042165
ACH-000524,-1.0131431140044784
ACH-000527,-0.8259389591831253
ACH-000528,-0.8436714660057846
ACH-000537,-0.7921733169692579
ACH-000541,-0.6507488971259259
ACH-000542,-0.7051400892880422
ACH-000544,-1.060383577197784
ACH-000545,-0.7503682892907412
ACH-000547,-0.585022667101503
ACH-000548,-0.8489257590423164
ACH-000549,-0.6961340872023698
ACH-000550,-0.4927530220520041
ACH-000552,-0.7852447707982304
ACH-000556,-0.7661870231795898
ACH-000557,-0.6174756492698795
ACH-000569,-0.6037303495069204
ACH-000570,-0.6696230095985605
ACH-000571,-0.5292661719075364
ACH-000573,-0.9973729878848462
ACH-000576,-0.8217481383985579
ACH-000579,-0.8493532822331706
ACH-000580,-1.2681092657569193
ACH-000584,-0.7644604686030003
ACH-000585,-0.8404216981710918
ACH-000588,-0.7216571410704303
ACH-000589,-0.8701540749452648
ACH-000591,-0.7477026692403026
ACH-000593,-0.8087888166213294
ACH-000600,-0.8068606018505905
ACH-000601,-0.9413668129674349
ACH-000605,-0.6943989783524896
ACH-000606,-0.6553665729189782
ACH-000608,-0.8428945442585908
ACH-000614,-0.7756202575823503
ACH-000616,-0.7740738965996763
ACH-000618,-0.8804513324725114
ACH-000619,-0.8764214721493525
ACH-000620,-0.5349634131413341
ACH-000621,-0.6990558554992935
ACH-000622,-0.9194289713265384
ACH-000623,-0.6281397358594543
ACH-000624,-0.7867286750221615
ACH-000627,-0.7196136727771231
ACH-000630,-0.8116294569327471
ACH-000631,-0.8598592546053672
ACH-000632,-0.6069520108254783
ACH-000633,-0.8416621011038774
ACH-000637,-0.5777233495909301
ACH-000638,-0.8067978641883393
ACH-000646,-1.0629058341748947
ACH-000647,-0.7513806385546931
ACH-000648,-0.6765978645885485
ACH-000649,-0.7825150547847775
ACH-000651,-0.6918380444038815
ACH-000652,-0.7735111467248335
ACH-000653,-0.7832265208555441
ACH-000657,-0.7623414346298837
ACH-000658,-0.6542879206839809
ACH-000661,-0.8805047070372259
ACH-000662,-0.8884518199460735
ACH-000663,-0.7849012782398027
ACH-000665,-0.8117267796396541
ACH-000671,-0.689221770575548
ACH-000672,-0.7334667593123086
ACH-000673,-0.6186152316740984
ACH-000676,-0.7940358552737073
ACH-000677,-0.5811027571436983
ACH-000681,-0.634536904025507
ACH-000683,-0.7377361956971091
ACH-000684,-0.5272487043644071
ACH-000688,-0.9818225332593746
ACH-000693,-0.8191114162593487
ACH-000694,-0.6777066420746981
ACH-000695,-0.6631775805301782
ACH-000696,-0.7588920385570102
ACH-000697,-0.8613719747941685
ACH-000699,-1.005457133860118
ACH-000701,-0.6167102296361096
ACH-000706,-0.7287439483645622
ACH-000711,-0.7512444277297488
ACH-000713,-0.9251373201296132
ACH-000714,-0.7688961779868262
ACH-000718,-0.965861322710331
ACH-000720,-0.6594890769449514
ACH-000721,-0.4673205696652195
ACH-000724,-0.8573641748989691
ACH-000725,-1.1605842861427362
ACH-000732,-0.8917285986223127
ACH-000734,-0.6298088487856869
ACH-000735,-0.6153782514184858
ACH-000736,-0.7482484490530503
ACH-000738,-0.6494383032881316
ACH-000746,-0.9672161939076898
ACH-000747,-0.9313070891127624
ACH-000748,-0.6906252773361685
ACH-000753,-0.7035535743527749
ACH-000756,-0.6510056013793655
ACH-000757,-0.7442515187391945
ACH-000758,-0.7922649580376309
ACH-000760,-0.9106194743658984
ACH-000762,-0.7450259418677263
ACH-000763,-0.8359344808859408
ACH-000764,-0.6634433866549345
ACH-000765,-0.8968473978788906
ACH-000766,-0.7244858503159709
ACH-000767,-0.6123662461004615
ACH-000768,-0.6496354156424557
ACH-000769,-0.7060553864600535
ACH-000770,-0.7880657574883688
ACH-000771,-0.8499095519914793
ACH-000773,-0.8280069611812426
ACH-000776,-0.5297633962831486
ACH-000777,-0.6868469539251333
ACH-000778,-0.8227722705752574
ACH-000781,-0.7166450379595588
ACH-000782,-0.7434220419672546
ACH-000783,-0.7733641963891864
ACH-000784,-0.5734408357069303
ACH-000785,-0.7261746747341806
ACH-000787,-0.6136441874573574
ACH-000788,-0.9347816365110964
ACH-000791,-0.8185523233679174
ACH-000792,-0.7740057615592433
ACH-000794,-0.7253759139188629
ACH-000796,-0.7222959778954957
ACH-000798,-0.9951566052045177
ACH-000799,-0.8439366854858112
ACH-000800,-0.7532691516305005
ACH-000802,-0.9410744041833896
ACH-000804,-0.6301318740781748
ACH-000805,-0.6514884182242248
ACH-000809,-0.8330106207158755
ACH-000810,-0.7655362561708033
ACH-000811,-0.6388526407506896
ACH-000817,-1.099949904000388
ACH-000819,-0.948102915307416
ACH-000820,-0.8201617578358436
ACH-000821,-0.7735011766087487
ACH-000822,-0.7069945894643632
ACH-000823,-0.8734899778743379
ACH-000824,-0.8842215127153928
ACH-000827,-0.6811307343043326
ACH-000829,-0.8386988262274789
ACH-000831,-0.7690577115074962
ACH-000832,-0.7389233115731471
ACH-000833,-0.6390575139297929
ACH-000834,-0.8115296387260651
ACH-000835,-0.6861607734215676
ACH-000836,-0.5871865615849611
ACH-000837,-0.8429928003867752
ACH-000838,-0.6521647223087862
ACH-000839,-0.8025741937886192
ACH-000840,-0.6665814746146816
ACH-000841,-0.6828405494724961
ACH-000843,-0.7648125994760558
ACH-000846,-0.6663257322376316
ACH-000847,-0.7623351992177103
ACH-000848,-0.8530464425026684
ACH-000849,-0.7808514596943262
ACH-000851,-0.7105846474918699
ACH-000855,-0.9774925362857294
ACH-000856,-0.5701131951403154
ACH-000858,-0.7828719947014289
ACH-000859,-0.8947504471094256
ACH-000861,-0.6096607005843502
ACH-000862,-0.8500596479901489
ACH-000865,-0.6092363509583345
ACH-000866,-0.8155550547195692
ACH-000867,-0.920426525309102
ACH-000869,-0.920224744862369
ACH-000872,-0.7928971709524419
ACH-000873,-0.8170147061054854
ACH-000876,-0.5210320054916565
ACH-000878,-0.7021251208806295
ACH-000880,-0.7639121789120317
ACH-000881,-0.9179814945540644
ACH-000882,-0.8111661893274552
ACH-000884,-0.7907239348479398
ACH-000885,-0.5178106353447243
ACH-000887,-0.8179614643465627
ACH-000889,-0.5032904518675831
ACH-000896,-0.7109133161636682
ACH-000898,-0.9643143591851292
ACH-000900,-0.6826860045118609
ACH-000901,-0.5716971318959679
ACH-000905,-0.955436507749332
ACH-000906,-0.6267477371594122
ACH-000907,-0.5682812084114254
ACH-000910,-0.7008053320063514
ACH-000911,-0.8845677498057076
ACH-000912,-0.6760274277472694
ACH-000913,-0.769504027896
ACH-000915,-0.7030216548712257
ACH-000916,-0.23048061414871485
ACH-000917,-1.1891292513425142
ACH-000920,-0.9894810998790172
ACH-000921,-0.8046553355609091
ACH-000924,-0.7660305262888141
ACH-000926,-0.5097006774388696
ACH-000928,-0.5305940854455391
ACH-000929,-0.6665817955738351
ACH-000932,-0.7472210841866656
ACH-000935,-0.5667554106834716
ACH-000936,-0.6006227382407767
ACH-000937,-0.6869117149091533
ACH-000938,-0.4733690626047352
ACH-000939,-0.4085888396617445
ACH-000941,-0.7902431242088025
ACH-000943,-0.8126444123455829
ACH-000946,-0.8649985628399117
ACH-000947,-0.7190123961020093
ACH-000948,-0.7164198117090428
ACH-000950,-0.6113183378602141
ACH-000953,-0.598483937650345
ACH-000954,-0.7056200352668577
ACH-000957,-0.7474194525616388
ACH-000958,-0.8304300554540582
ACH-000960,-0.8435562447807592
ACH-000963,-0.4592063754030217
ACH-000968,-0.7825141480727371
ACH-000969,-0.8001830461421665
ACH-000972,-0.5426834322137605
ACH-000973,-0.5848183050661614
ACH-000974,-0.8151092818573927
ACH-000978,-0.4506877924842654
ACH-000984,-0.7509922488808622
ACH-000986,-0.9179732050629208
ACH-000988,-0.8524357503657879
ACH-000993,-0.8919387883148454
ACH-000994,-0.3877384603754055
ACH-000996,-0.7497662928537941
ACH-001001,-0.7466758072438571
ACH-001020,-0.6624987307322104
ACH-001028,-0.7147950360206206
ACH-001031,-0.6719967794195866
ACH-001038,-0.7790701969950881
ACH-001048,-0.8172357946676723
ACH-001050,-0.8748984352764525
ACH-001053,-0.5540339829270481
ACH-001054,-0.6197177444840699
ACH-001061,-0.87520067755455
ACH-001067,-0.6774661724171496
ACH-001075,-0.7081201988784156
ACH-001096,-0.9558507643688862
ACH-001111,-0.5519680974118157
ACH-001119,-0.8112172122469061
ACH-001128,-0.09933329761910406
ACH-001134,-0.7248324911754559
ACH-001151,-0.7282163604769913
ACH-001163,-0.8746301949993939
ACH-001164,-0.6836982745643396
ACH-001183,-0.9195589917939516
ACH-001192,-0.8569313204635002
ACH-001193,-0.7993130546600791
ACH-001196,-0.8143679151130816
ACH-001197,-0.5755176655461279
ACH-001205,-0.8327479912084287
ACH-001211,-0.6312138163174822
ACH-001212,-1.1655340909959877
ACH-001228,-0.6685572561316087
ACH-001232,-0.7253452862360806
ACH-001239,-0.6747260901769396
ACH-001270,-0.7983471236573249
ACH-001274,-0.6536778945194838
ACH-001275,-0.5225190285978684
ACH-001277,-0.8761953993562824
ACH-001278,-0.8520933501818023
ACH-001280,-0.7119815528085501
ACH-001283,-0.9664431914843149
ACH-001289,-0.8558250679823579
ACH-001300,-0.8271838796925323
ACH-001301,-0.7427037751605468
ACH-001302,-0.8996221628538328
ACH-001306,-0.7442695422116821
ACH-001318,-1.0835578644358643
ACH-001322,-0.6416872157135877
ACH-001328,-0.5591269733632296
ACH-001332,-0.9577032636083568
ACH-001336,-0.9918208903834044
ACH-001346,-0.7501526251759444
ACH-001353,-0.5476604802604094
ACH-001354,-0.7686276060787605
ACH-001367,-0.7103386013788661
ACH-001368,-0.8627085264101967
ACH-001374,-0.4305307564830829
ACH-001377,-0.8712464972017328
ACH-001380,-0.8048935221576389
ACH-001391,-0.687661559442134
ACH-001408,-0.9174645440756896
ACH-001430,-1.1538893863063258
ACH-001431,-0.8122379313614494
ACH-001450,-0.4061881803032633
ACH-001496,-0.4647919896647789
ACH-001500,-0.4002031266498324
ACH-001523,-0.7236724303866435
ACH-001532,-0.7988097130085581
ACH-001550,-0.3706943615978259
ACH-001552,-0.7806691649618382
ACH-001554,-0.8355997271830741
ACH-001654,-0.8349427803563363
ACH-001735,-0.7748725856839812
ACH-001736,-0.7140127447825139
ACH-001737,-0.8933138991138532
ACH-001740,-0.7441474502493884
ACH-001745,-0.7419230703738517
ACH-001765,-0.9626997842105204
