,UBE2J2 (118424)
ACH-000448,-0.25485210725917185
ACH-000450,-0.2744680414562852
ACH-000452,-0.4227223239066151
ACH-000454,-0.2350107999309499
ACH-000458,-0.4069421112617902
ACH-000459,-0.22057385572668872
ACH-000460,-0.3107548862321541
ACH-000461,-0.2377977924722876
ACH-000463,-0.2832876847836662
ACH-000464,-0.2668741597828149
ACH-000466,-0.36867416120143537
ACH-000467,-0.35096619773501003
ACH-000468,-0.4435638326194386
ACH-000469,-0.5336084388473654
ACH-000470,-0.2460010187536493
ACH-000471,-0.4773687556003946
ACH-000472,-0.33083182963704905
ACH-000473,-0.3093204186087577
ACH-000475,-0.5036418621073685
ACH-000476,-0.1769381904036575
ACH-000477,-0.2952887246580343
ACH-000479,-0.02727483993800096
ACH-000480,-0.2868720983731791
ACH-000481,-0.2548359625980163
ACH-000483,-0.2640792131690491
ACH-000484,-0.16870585033408173
ACH-000485,-0.31264810190106984
ACH-000486,-0.2692928076446495
ACH-000487,-0.4478304556775621
ACH-000488,-0.3476015186977123
ACH-000490,-0.33423802363763344
ACH-000491,-0.5175204744966654
ACH-000495,-0.17560263287050135
ACH-000496,-0.3471248426465404
ACH-000499,-0.24388077715467996
ACH-000500,-0.26270729633947343
ACH-000502,-0.3428103066378514
ACH-000503,-0.07225388179144827
ACH-000505,-0.3188759606507225
ACH-000507,-0.2920398116495689
ACH-000510,-0.33602229100375064
ACH-000511,-0.20338981035734907
ACH-000512,-0.8716111922086462
ACH-000516,-0.3435014488975818
ACH-000517,-0.44429224229098574
ACH-000518,-0.3654041896296884
ACH-000520,-0.17816443619469766
ACH-000521,-0.4791335707900132
ACH-000522,-0.3875139919872696
ACH-000524,-0.4867282129806096
ACH-000527,-0.23250014815453934
ACH-000528,-0.327016566737368
ACH-000537,-0.39271674173258586
ACH-000541,-0.4843726675087354
ACH-000542,-0.2974071349110639
ACH-000544,-0.2592529646174815
ACH-000545,-0.281030403744964
ACH-000547,-0.2845251574785101
ACH-000548,-0.3928496150244274
ACH-000549,-0.4247212332002543
ACH-000550,-0.5851334546394233
ACH-000552,-0.5625428941257545
ACH-000556,-0.2376327014115361
ACH-000557,-0.4716686127379874
ACH-000569,-0.34212360276345616
ACH-000570,-0.3101597371118016
ACH-000571,-0.4061644803639718
ACH-000573,-0.27194330929315536
ACH-000576,-0.5187181984237678
ACH-000579,-0.24444333050336944
ACH-000580,-0.3374817487233118
ACH-000584,-0.2255259941220757
ACH-000585,-0.4882285860435282
ACH-000588,-0.3974392203898449
ACH-000589,-0.3707491416898804
ACH-000591,-0.5528211275958663
ACH-000593,-0.3602406721066243
ACH-000600,-0.2379795532444816
ACH-000601,-0.2897465818980199
ACH-000605,-0.26312637927728266
ACH-000606,-0.1834868105138515
ACH-000608,-0.4052359782846264
ACH-000614,-0.2796577887940932
ACH-000616,-0.2929570716735801
ACH-000618,-0.22372787758042734
ACH-000619,-0.21848389666876933
ACH-000620,-0.6321903575955066
ACH-000621,-0.4052821470327678
ACH-000622,-0.21423856991886944
ACH-000623,-0.28623239071167145
ACH-000624,-0.2538943392040837
ACH-000627,-0.4733975231301957
ACH-000630,-0.30832292691706314
ACH-000631,-0.3998898690921568
ACH-000632,-0.28542617649555585
ACH-000633,-0.4778279129767082
ACH-000637,0.02522937810995154
ACH-000638,-0.2729108058779153
ACH-000646,-0.3181078093422789
ACH-000647,-0.2886181678545562
ACH-000648,-0.2301390050156415
ACH-000649,-0.3620201213579902
ACH-000651,-0.23177661841586786
ACH-000652,-0.5694606324561345
ACH-000653,-0.3253430281158485
ACH-000657,-0.5342842918279413
ACH-000658,-0.4891218102404108
ACH-000661,-0.10016338618346914
ACH-000662,-0.2567993171305338
ACH-000663,-0.40219528656288106
ACH-000665,-0.2493239771169447
ACH-000671,-0.8322164735902725
ACH-000672,-0.7013755197653786
ACH-000673,-0.29833353223681564
ACH-000676,-0.21914880859798025
ACH-000677,-0.2531399558618
ACH-000681,-0.4088550907666935
ACH-000683,-0.3867218403223797
ACH-000684,-0.21732520631993227
ACH-000688,-0.4927199720766125
ACH-000693,-0.20483658978654204
ACH-000694,-0.2328526859635488
ACH-000695,-0.3657326929538546
ACH-000696,-0.22209704499330485
ACH-000697,-0.6649781997491542
ACH-000699,-0.458751989593825
ACH-000701,-0.37313732300179137
ACH-000706,-0.25473436529340465
ACH-000711,-0.18446926247917675
ACH-000713,-0.2683707345524218
ACH-000714,-0.43276932962499226
ACH-000718,-0.4275761446457745
ACH-000720,-0.4677809499026202
ACH-000721,-0.3897471449308724
ACH-000724,-0.2633933949184588
ACH-000725,-0.31430793967627724
ACH-000732,-0.1423250522049439
ACH-000734,-0.27605178038949985
ACH-000735,-0.4811694332932159
ACH-000736,-0.06324874072782377
ACH-000738,-0.3179323735577889
ACH-000746,-0.4676844840617757
ACH-000747,-0.2969493531261883
ACH-000748,-0.2756981478726705
ACH-000753,-0.29642253624594345
ACH-000756,-0.18132327115992514
ACH-000757,-0.8953126012317741
ACH-000758,-0.12433713717936493
ACH-000760,-0.2864238839561501
ACH-000762,-0.4376545759030307
ACH-000763,-0.2507179641104325
ACH-000764,-0.12171333707972902
ACH-000765,-0.3673420799092372
ACH-000766,-0.3778582681415281
ACH-000767,-0.5533571750556073
ACH-000768,-0.24527412849885946
ACH-000769,-0.29376052634834143
ACH-000770,-0.2722984298602433
ACH-000771,-0.3031936025265827
ACH-000773,-0.3295552780022896
ACH-000776,-0.2591689501976714
ACH-000777,-0.3634923630233137
ACH-000778,-0.21975339230409585
ACH-000781,-0.1759659132922952
ACH-000782,-0.4246078631253326
ACH-000783,-0.4796058896318789
ACH-000784,-0.32760963505034196
ACH-000785,-0.3265864088849684
ACH-000787,-0.3500523403777141
ACH-000788,-0.2805031933157425
ACH-000791,-0.21702038784365885
ACH-000792,-0.3367494621358397
ACH-000794,-0.5117314502898622
ACH-000796,-0.17981961870160326
ACH-000798,-0.2987233394214505
ACH-000799,-0.16105280156419366
ACH-000800,-0.4934242390814776
ACH-000802,-0.3478068199410616
ACH-000804,-0.25560849802634505
ACH-000805,-0.3160218781345253
ACH-000809,-0.37949223533370857
ACH-000810,-0.2713333797230115
ACH-000811,-0.3356698386527942
ACH-000817,-0.3645471915005528
ACH-000819,-0.17441854891006658
ACH-000820,-0.4758996600702226
ACH-000821,-0.2970417827366545
ACH-000822,-0.3020947541536153
ACH-000823,-0.17545284312489706
ACH-000824,-0.7379396623341697
ACH-000827,-0.3062549774525352
ACH-000829,-0.2682440037530089
ACH-000831,-0.07861055685613817
ACH-000832,-0.3196450320027235
ACH-000833,-0.4241681033164021
ACH-000834,-0.3366463312058109
ACH-000835,-0.3133830457840472
ACH-000836,-0.3040580337386599
ACH-000837,-0.10553433354267512
ACH-000838,-1.0167134808392877
ACH-000839,-0.4011896401107625
ACH-000840,-0.18399859669559165
ACH-000841,-0.3724415599739893
ACH-000843,-0.24088792384657395
ACH-000846,-0.14437883105793428
ACH-000847,-0.6488923006196474
ACH-000848,-0.2980848617126133
ACH-000849,-0.4178628323098947
ACH-000851,-0.22284497878951506
ACH-000855,-0.18060761326097172
ACH-000856,-0.3129911653836666
ACH-000858,-0.34689417950252543
ACH-000859,-0.2671030113691493
ACH-000861,-0.2369146762702138
ACH-000862,-0.3702422014978039
ACH-000865,-0.26154882525990697
ACH-000866,-0.2675147692507404
ACH-000867,-0.31738999488447633
ACH-000869,-0.3426773240594959
ACH-000872,-0.3405045433717208
ACH-000873,-0.25551886717734146
ACH-000876,-0.3397728531850616
ACH-000878,-0.1324599661306876
ACH-000880,-0.5241721032092846
ACH-000881,-0.2710545709202704
ACH-000882,-0.1739159260176923
ACH-000884,-0.3220141554344095
ACH-000885,-0.2003442762804312
ACH-000887,-0.2503619469249675
ACH-000889,-0.5345458770411974
ACH-000896,-0.13219234752647002
ACH-000898,-0.38432310301672695
ACH-000900,-0.216730793466314
ACH-000901,-0.34414092822777703
ACH-000905,-0.3461349727426838
ACH-000906,-0.2566770079271055
ACH-000907,-0.309536339155457
ACH-000910,-0.4078136610869676
ACH-000911,-0.051799955571464384
ACH-000912,-0.2021518311558651
ACH-000913,-0.33661940534881185
ACH-000915,-0.3361285274085706
ACH-000916,-0.4480759086824519
ACH-000917,-0.4420630759891835
ACH-000920,-0.2707517451969882
ACH-000921,-0.2446351569416387
ACH-000924,-0.17915798757305568
ACH-000926,-0.3456578667674025
ACH-000928,-0.34266292115080993
ACH-000929,-0.2957764808065109
ACH-000932,-0.3726305380626436
ACH-000935,-0.3844000768404681
ACH-000936,-0.19626686987135286
ACH-000937,-0.2207879613340307
ACH-000938,-0.2808399977661304
ACH-000939,-0.1892996726388598
ACH-000941,-0.2845286049853509
ACH-000943,-0.1519976237976552
ACH-000946,-0.2140151070951149
ACH-000947,-0.3102076092899082
ACH-000948,-0.34157484234153
ACH-000950,-0.2937243658609261
ACH-000953,-0.29702076175312797
ACH-000954,0.036516934216569936
ACH-000957,-0.2631035479490425
ACH-000958,-0.1569090758286613
ACH-000960,-0.5839585583581944
ACH-000963,-0.3922190211148196
ACH-000968,-0.3950125921230222
ACH-000969,-0.1866151857416618
ACH-000972,0.07823194025258175
ACH-000973,-0.24223410415853894
ACH-000974,-0.3309565308608645
ACH-000978,-0.06913061896683584
ACH-000984,-0.3212414312239552
ACH-000986,-0.5410158977872026
ACH-000988,-0.35310585780082004
ACH-000993,-0.27612450557345963
ACH-000994,-0.15417004879748505
ACH-000996,-0.2065457767551937
ACH-001001,-0.14747167297425162
ACH-001020,-0.21051674977719087
ACH-001028,-0.18249377622269508
ACH-001031,-0.31634688742866346
ACH-001038,-0.33969969358183744
ACH-001048,-0.4238969385472851
ACH-001050,-0.2483002881901989
ACH-001053,-0.2528104317132435
ACH-001054,-0.4584605805008498
ACH-001061,-0.20003357633177807
ACH-001067,-0.343626897418725
ACH-001075,-0.27624646746324305
ACH-001096,-0.40439456124235135
ACH-001111,-0.21641773981726592
ACH-001119,-0.28686980304237114
ACH-001128,-0.7887089368265572
ACH-001134,-0.2284829896110804
ACH-001151,-0.2654577560929082
ACH-001163,-0.10217200510886236
ACH-001164,-0.5025769980472041
ACH-001183,-0.25988098421958145
ACH-001192,-0.3527264258603829
ACH-001193,-0.9109356019809196
ACH-001196,-0.3124774297527793
ACH-001197,-0.3647582910536151
ACH-001205,-0.27328382536818435
ACH-001211,-0.5422412064128367
ACH-001212,-0.5437876867089232
ACH-001228,-0.2842465757160089
ACH-001232,-0.3164341647631358
ACH-001239,-0.22931385334922824
ACH-001270,-0.3791484529929137
ACH-001274,-0.4118248620511008
ACH-001275,-0.19506183147007106
ACH-001277,-0.3073058271680255
ACH-001278,-0.3295564375296746
ACH-001280,-0.263392131777322
ACH-001283,-0.6718210589939194
ACH-001289,-0.3896616202445995
ACH-001300,-0.21858074278782136
ACH-001301,-0.17529245387048004
ACH-001302,-0.3522604638929459
ACH-001306,-0.2693407010367473
ACH-001318,-0.3379199969963124
ACH-001322,-0.09781543926346932
ACH-001328,-0.3884245420889579
ACH-001332,-0.13019393314843838
ACH-001336,-0.163686409806552
ACH-001346,-0.25406139068133193
ACH-001353,-0.2957367739726315
ACH-001354,-0.12765555274761
ACH-001367,-0.3524603047284142
ACH-001368,-0.4335387891611063
ACH-001374,-0.9269337928807424
ACH-001377,-0.07319189701445643
ACH-001380,-0.2367050283722032
ACH-001391,-0.3722393504396615
ACH-001408,-0.3050570206129499
ACH-001430,-0.06048120817673544
ACH-001431,-0.4534069407760797
ACH-001450,-0.2774809185180385
ACH-001496,-0.14093552028807435
ACH-001500,-0.4418756506749028
ACH-001523,-0.14481524602155132
ACH-001532,-0.5164987245177253
ACH-001550,-0.3522534744239951
ACH-001552,-0.1595772287645343
ACH-001554,-0.2635130035985687
ACH-001654,-0.3031530950988076
ACH-001735,-0.3655161535897689
ACH-001736,-0.1833729601330802
ACH-001737,-0.23352623179623336
ACH-001740,-0.2758891878675005
ACH-001745,-0.22515786644256786
ACH-001765,-0.14933238503105353
