,CPNE2 (221184)
ACH-000004,-0.16826842947181042
ACH-000005,-0.08760955211947681
ACH-000007,-0.1497752943884279
ACH-000009,0.0128091075779189
ACH-000011,-0.08391092502264222
ACH-000012,-0.1674458401011979
ACH-000013,-0.02611994089824384
ACH-000014,-0.16054247538494068
ACH-000015,0.04272937790832815
ACH-000017,-0.2034082889970496
ACH-000018,-0.16751482384695954
ACH-000019,-0.007388907872809401
ACH-000021,-0.1818921864907497
ACH-000022,-0.05491843997814669
ACH-000025,0.029739061133922037
ACH-000028,-0.07917697441589089
ACH-000030,-0.0868606263400019
ACH-000035,-0.2611838526469377
ACH-000036,-0.1038169035525086
ACH-000037,-0.19583449061954625
ACH-000039,-0.09648186298529147
ACH-000040,-0.043184313156660006
ACH-000041,-0.016660739394790094
ACH-000042,-0.044522373304843696
ACH-000045,-0.12975254032884434
ACH-000047,-0.016135358796284516
ACH-000052,-0.04379649861601425
ACH-000053,-0.1242924898817575
ACH-000054,-0.1264764513550401
ACH-000055,-0.20107168461454974
ACH-000060,-0.04154282998185632
ACH-000067,-0.233503485341767
ACH-000070,-0.08445799249367518
ACH-000075,-0.042638569570620864
ACH-000078,-0.013273825594866959
ACH-000082,-0.11740465137783605
ACH-000085,-0.0651290544580861
ACH-000086,-0.10532278680862499
ACH-000087,-0.09686559292305508
ACH-000092,-0.10790934562176163
ACH-000095,-0.09508204162049386
ACH-000097,-0.0205017738745778
ACH-000098,-0.15349028679465812
ACH-000099,-0.10250340226868376
ACH-000108,-0.05448140328719707
ACH-000113,-0.053206592151219284
ACH-000116,-0.06455596324001323
ACH-000118,-0.05451241404187873
ACH-000120,-0.296831826743826
ACH-000123,-0.1146338897493928
ACH-000127,-0.17105327006095092
ACH-000128,0.0472010221450813
ACH-000132,-0.17580117323788802
ACH-000133,-0.1819265055636388
ACH-000137,-0.2199601132882333
ACH-000138,-0.11933444066097056
ACH-000142,-0.12008482801315
ACH-000143,-0.050013808809304526
ACH-000146,-0.05865487413549185
ACH-000148,-0.15488886318656145
ACH-000150,-0.021212953699847246
ACH-000152,-0.0958538485418899
ACH-000153,-0.12733182337365187
ACH-000159,-0.012707048689167985
ACH-000160,-0.2473486987153642
ACH-000163,0.10377855414242174
ACH-000167,0.41633674530640175
ACH-000168,-0.1656942292287744
ACH-000169,-0.055111038173412674
ACH-000178,-0.17979670238374554
ACH-000183,-0.03084135809064005
ACH-000188,-0.11506387134540673
ACH-000189,-0.05275492791074714
ACH-000190,-5.0580452312924454e-05
ACH-000198,-0.1117692234156763
ACH-000203,-0.8246682984062856
ACH-000204,-0.12508400995021893
ACH-000206,-0.24298299763650205
ACH-000207,-0.001387886342792767
ACH-000208,0.08454173449109897
ACH-000210,-0.12102660911878665
ACH-000211,-0.035537995416005906
ACH-000215,-0.1005206484866772
ACH-000221,-0.03725780414102309
ACH-000222,-0.06439371286537504
ACH-000223,-0.22182102612430954
ACH-000226,-0.19140586455719552
ACH-000227,-0.17672645649549035
ACH-000228,0.04588756257234504
ACH-000231,-0.08962310775907861
ACH-000232,0.015638857763897774
ACH-000233,-0.08767544260852167
ACH-000234,-0.03326518139430598
ACH-000235,-0.07811302070788165
ACH-000237,-0.07472259250655046
ACH-000238,-0.0086900674709788
ACH-000242,-0.043792667053722686
ACH-000243,-0.052826885627576516
ACH-000244,-0.07910578750455928
ACH-000246,-0.04319277202241216
ACH-000248,-0.15203284485972335
ACH-000250,-0.04231206875508211
ACH-000251,-0.1585339146921778
ACH-000252,-0.16192630036445058
ACH-000253,-0.08531854005104925
ACH-000255,-0.0124458565064389
ACH-000256,0.01853357524242241
ACH-000257,-0.03718315928411504
ACH-000258,0.03819613727128442
ACH-000259,-0.08443525443232561
ACH-000260,-0.13087915708698006
ACH-000261,-0.0897635204676602
ACH-000262,-0.1859022149888309
ACH-000263,-0.06357426190057111
ACH-000264,-0.014611831697999731
ACH-000265,0.06955900602470863
ACH-000266,-0.09652969038086508
ACH-000272,-0.04556141454357958
ACH-000274,0.016028494874399123
ACH-000277,-0.13328395419740444
ACH-000278,-0.07531149480577297
ACH-000279,-0.07306253259752954
ACH-000280,0.047752046729419566
ACH-000281,-0.3228843726175224
ACH-000288,-0.2080585610663259
ACH-000291,-0.059071953929594676
ACH-000293,-0.07298246244022495
ACH-000294,-0.1216966451060992
ACH-000295,-0.26976934978914063
ACH-000296,0.16473516382237846
ACH-000302,0.01655928095099423
ACH-000304,-0.2157103803863296
ACH-000307,-0.11229752887306814
ACH-000308,-0.06925003593793089
ACH-000310,-0.14917691948296688
ACH-000311,0.01181546848474544
ACH-000312,-0.07372093704978121
ACH-000315,-0.09581461076366717
ACH-000316,-0.11899797917684148
ACH-000317,-0.107455049435325
ACH-000318,-0.05484802688250743
ACH-000319,-0.13306889729864751
ACH-000320,-0.07982515447925853
ACH-000322,-0.07016905711598688
ACH-000323,0.020104487251266574
ACH-000324,-0.05209303704887345
ACH-000329,-0.12184334555533713
ACH-000330,-0.17004340956493585
ACH-000331,-0.039432346348227024
ACH-000332,-0.0329322613735179
ACH-000334,-0.07944785691757554
ACH-000335,-0.3244457095558146
ACH-000336,-0.0706357885798516
ACH-000337,-0.09702624565945966
ACH-000338,0.028886335018315324
ACH-000339,-0.0864550962556316
ACH-000341,-0.007006889418280879
ACH-000348,-0.12117113898651387
ACH-000350,-0.15865428564075335
ACH-000352,-0.14664729106378274
ACH-000356,0.013547337632035613
ACH-000361,-0.07746678976829185
ACH-000362,-0.13959742644909948
ACH-000363,-0.10931251078956733
ACH-000364,-0.043732406454126745
ACH-000365,-0.06576009804981457
ACH-000366,-0.05590894899264783
ACH-000368,-0.12161566070067685
ACH-000374,-0.037295287803717735
ACH-000375,-0.19809760974372986
ACH-000376,-0.2002998497929809
ACH-000381,-0.08196222278392927
ACH-000383,-0.15403683986999644
ACH-000387,-0.09406386692010392
ACH-000389,-0.3273272388772908
ACH-000390,0.010931468109042644
ACH-000393,-0.07644389937061616
ACH-000395,-0.09564508481447356
ACH-000396,-0.23137264482145584
ACH-000397,-0.0892616563092565
ACH-000401,-0.1203572086903776
ACH-000402,-0.12479515699436147
ACH-000403,-0.012103496639929474
ACH-000404,-0.2753577565554149
ACH-000406,-0.10068339528619218
ACH-000407,-0.14839450713982594
ACH-000408,-0.2070798747735234
ACH-000410,-0.05487058728390783
ACH-000411,-0.11911113215331325
