,CHMP7 (91782)
ACH-000004,-0.5771330460983396
ACH-000005,-0.14765721224192313
ACH-000007,-0.735305107218855
ACH-000009,-0.2118153233567304
ACH-000011,-0.7001196838701387
ACH-000012,-0.5955602613637582
ACH-000013,-0.540687469777035
ACH-000014,-0.6369355804237777
ACH-000015,-0.6877730355927514
ACH-000017,-0.7674090053830309
ACH-000018,-0.7844460286023264
ACH-000019,-0.3518957570961289
ACH-000021,-0.5818342320135136
ACH-000022,-0.26403386617336977
ACH-000025,-0.7125055012017533
ACH-000028,-0.6081061084425883
ACH-000030,-0.6904193653566015
ACH-000035,-0.8488546553964498
ACH-000036,-0.7709792132824724
ACH-000037,-0.5134277870190447
ACH-000039,-0.9339094186230537
ACH-000040,-0.8129745023389422
ACH-000041,-0.5438549754076165
ACH-000042,-0.6422726497398271
ACH-000045,-0.4059163093312701
ACH-000047,-0.8027920258549839
ACH-000052,-0.5067341664897286
ACH-000053,-0.3677336921895197
ACH-000054,-0.6998547331899825
ACH-000055,-0.6459561466536217
ACH-000060,-0.6258378942031876
ACH-000067,-0.8288748049281094
ACH-000070,-0.20632791411411308
ACH-000075,-0.7473059554326356
ACH-000078,-0.1584381656244053
ACH-000082,-0.9688134640923336
ACH-000085,-0.8802636652878001
ACH-000086,-0.6112008556109321
ACH-000087,-0.5364494703691401
ACH-000092,-0.724770175903746
ACH-000095,-0.23945566452332764
ACH-000097,-0.7454309411716101
ACH-000098,-0.7668550555924577
ACH-000099,-0.5666867440803273
ACH-000108,-0.6719901380719406
ACH-000113,-0.7055975471596384
ACH-000116,-0.7453635655124671
ACH-000118,-0.5833792374914586
ACH-000120,-0.5999869821353234
ACH-000123,-0.3975035240164175
ACH-000127,-0.6366811828528051
ACH-000128,-0.7989913706433825
ACH-000132,-0.8003553954733773
ACH-000133,-0.5859758357763983
ACH-000137,-0.8790061034343142
ACH-000138,-0.7748960954854491
ACH-000142,-0.7610030874143687
ACH-000143,-0.3564488221886342
ACH-000146,-0.6400432816030467
ACH-000148,-0.5051987911236058
ACH-000150,-0.6798507391978365
ACH-000152,-0.7165769332875904
