,MIER2 (54531)
ACH-000004,0.03166518286684559
ACH-000005,-0.12923800536009986
ACH-000007,0.11109944719509228
ACH-000009,0.029408644874234318
ACH-000011,-0.10471518783095016
ACH-000012,0.011848288801484058
ACH-000013,0.11243683550414647
ACH-000014,0.12451636571694673
ACH-000015,0.07539016937980986
ACH-000017,0.02869165593733465
ACH-000018,-0.07664006010170357
ACH-000019,-0.08409756462974953
ACH-000021,0.09484042132393293
ACH-000022,0.035222721684576734
ACH-000025,0.18092461371559712
ACH-000028,0.1412586431079489
ACH-000030,0.0017877376880631613
ACH-000035,0.07733923145069395
ACH-000036,0.03834267180028602
ACH-000037,0.11723273444373107
ACH-000039,0.03485570227304128
ACH-000040,0.06937430069190985
ACH-000041,0.035007932258253716
ACH-000042,0.0728491327269418
ACH-000045,0.037767391651446255
ACH-000047,0.07659950741401488
ACH-000052,0.01867231684681136
ACH-000053,0.016954608064661737
ACH-000054,-0.09955123814150256
ACH-000055,0.05411667791959444
ACH-000060,0.11471263238090637
ACH-000067,-0.02412324502014497
ACH-000070,0.25166508853223396
ACH-000075,0.1571634274125451
ACH-000078,-0.15009735623739207
ACH-000082,0.05342026269319869
ACH-000085,-0.06805314556480951
ACH-000086,0.13957040444668095
ACH-000087,0.1693181708755695
ACH-000092,0.09311806998807624
ACH-000095,-0.0014746695523774832
ACH-000097,0.08412323292623401
ACH-000098,0.03531637880291296
ACH-000099,-0.014447894885702988
ACH-000108,0.0260980364984444
ACH-000113,-0.1108873498654079
ACH-000116,0.05521386749593954
ACH-000118,0.12647577626006148
ACH-000120,-0.10146029247997199
ACH-000123,-0.0069933139137922035
ACH-000127,0.15584103678129874
ACH-000128,0.09947906352265384
ACH-000132,0.04979802683317802
ACH-000133,0.0958529476369918
ACH-000137,0.00593134333636216
ACH-000138,0.05412933593888405
ACH-000142,-0.02712863914517873
ACH-000143,-0.005021838362101026
ACH-000146,0.041013212251785836
ACH-000148,0.07872836151808273
ACH-000150,-0.031639430433269056
ACH-000152,0.12860919921886374
ACH-000153,-0.003805509205431672
ACH-000159,-0.004022192755818865
ACH-000160,0.20414591531636134
ACH-000163,-0.02591889880153317
ACH-000167,0.3814950814895662
ACH-000168,0.028563057505295333
ACH-000169,0.03742778294010296
ACH-000178,0.09758274475317964
ACH-000183,-0.0071809584833612845
ACH-000188,0.12777408862725395
ACH-000189,-0.021688153069513168
ACH-000190,0.34878217409509704
ACH-000198,0.1544300427125934
ACH-000203,-0.24124435090887175
ACH-000204,0.023389782921907302
ACH-000206,0.13921525127007395
ACH-000207,0.04106568466328132
ACH-000208,0.02605657527169903
ACH-000210,0.011093106335258285
ACH-000211,0.08818911441466049
ACH-000215,0.15360016369691706
ACH-000221,-0.05476852320226151
ACH-000222,0.15040158267033735
ACH-000223,0.03291227906250019
ACH-000226,0.06970882733392764
ACH-000227,0.04063449839091639
ACH-000228,0.2060029334302637
ACH-000231,0.05479776452926078
ACH-000232,0.0851288136160609
ACH-000233,-0.012723948922374769
ACH-000234,-0.06408376342450216
ACH-000235,0.05461022706138705
ACH-000237,-0.034074424266377065
ACH-000238,0.0953665347675064
ACH-000242,0.15244747657490762
ACH-000243,0.13247424831629295
ACH-000244,-0.030801298741205605
ACH-000246,-0.007064364279610619
ACH-000248,0.019833253108786704
ACH-000250,0.08510289584597659
ACH-000251,0.18451920506948002
ACH-000252,-0.1691302194995716
ACH-000253,-0.06190956478865719
ACH-000255,0.13082762072262458
ACH-000256,0.13114411478415186
ACH-000257,0.01471791452798146
ACH-000258,-0.020031601234465048
ACH-000259,0.06922556557897727
ACH-000260,0.06961967784222263
ACH-000261,0.05210643428491215
ACH-000262,0.011135611092519879
ACH-000263,-0.20459737561741848
ACH-000264,0.09622115178367734
ACH-000265,0.2231727563605901
ACH-000266,0.06657884958603616
ACH-000272,0.026970367689412758
ACH-000274,-0.04972753943487338
ACH-000277,0.002802766873807698
ACH-000278,0.052348748241764866
ACH-000279,-0.017437459902176156
ACH-000280,-0.09727666731374393
ACH-000281,0.1421537667085251
ACH-000288,0.17222920933896027
ACH-000291,0.043310923177299065
ACH-000293,-0.09898051154935357
ACH-000294,0.011825601669440142
ACH-000295,0.03158395070168757
ACH-000296,0.025904362328230263
ACH-000302,0.1011527501190922
ACH-000304,0.18540214819026324
ACH-000307,0.016845437169704717
ACH-000308,0.08967149752423084
ACH-000310,0.03865743048569977
ACH-000311,-0.03440234684870518
ACH-000312,0.03968560937437406
ACH-000315,0.14655974673675248
ACH-000316,0.0607662134613414
ACH-000317,0.19235495221384588
ACH-000318,0.19596670316577064
ACH-000319,0.09096250954655916
ACH-000320,0.01445022347496849
ACH-000322,0.2171202572703971
ACH-000323,0.07352641577253244
ACH-000324,0.12285623277852613
ACH-000329,0.06594472039172873
ACH-000330,0.09479506654186967
ACH-000331,0.21833062847003648
ACH-000332,0.033517578112653386
ACH-000334,-0.046994673322949085
ACH-000335,0.10854435764160306
ACH-000336,-0.01898276898293575
ACH-000337,0.01866025445035112
ACH-000338,0.6565419343229948
ACH-000339,0.08793509275091127
ACH-000341,0.022246920253135
ACH-000348,0.029523920248944974
ACH-000350,0.08166893280281012
ACH-000352,0.03862943399338941
ACH-000356,-0.1423561150172934
ACH-000361,0.008997657697290957
ACH-000362,4.984287642310147e-05
ACH-000363,-0.01596887291698352
ACH-000364,0.23381862153740626
ACH-000365,0.035989909988467864
ACH-000366,-0.16986717285663788
ACH-000368,0.06252491943707582
ACH-000374,0.07905805260704082
ACH-000375,-0.0669538162080754
ACH-000376,0.16378157041907748
ACH-000381,-0.013288425633348314
ACH-000383,0.08469325898738105
ACH-000387,0.10744940698216468
ACH-000389,0.04644622518859798
ACH-000390,0.03349520623529144
ACH-000393,-0.07653659326965796
ACH-000395,0.1710430626223613
ACH-000396,-0.10967070144141366
ACH-000397,0.11973467609892265
ACH-000401,-0.0656893064143167
ACH-000402,-0.053086175950048636
