,DepMap_ID
100549,ACH-000314
125990,ACH-000381
141538,ACH-000421
219836,ACH-000605
254919,ACH-000673
311738,ACH-000775
312538,ACH-000776
447529,ACH-000889
527200,ACH-000938
546172,ACH-000945
560215,ACH-000950
623909,ACH-000969
746291,ACH-000991
746292,ACH-000991
822307,ACH-000993
840903,ACH-000995
861297,ACH-000997
871748,ACH-000998
871749,ACH-000998
1035216,ACH-001523
1095835,ACH-001814
1118955,ACH-002133
1122519,ACH-002147
1131936,ACH-002166
1144551,ACH-002187
1153993,ACH-002215
1201194,ACH-002287
