,CARD11 (84433)
ACH-000004,-0.2407610549070897
ACH-000005,-0.3650710759948241
ACH-000007,-0.14498422294920266
ACH-000009,-0.31714910578444994
ACH-000011,-0.24111092159463765
ACH-000012,-0.19076269699000648
ACH-000013,-0.21424214702642627
ACH-000014,-0.18035321623457992
ACH-000015,-0.3082629012569036
ACH-000017,-0.14315918780084785
ACH-000018,-0.4389666695967055
ACH-000019,-0.3230550135812064
ACH-000021,-0.12217531584987285
ACH-000022,-0.1691417348971287
ACH-000025,0.009584191445179378
ACH-000028,-0.13283657633869467
ACH-000030,-0.22669620351342895
ACH-000035,-0.20711699928777488
ACH-000036,-0.2842652618029438
ACH-000037,-0.0840711903807453
ACH-000039,-0.20253489518946302
ACH-000040,-0.13706341746313735
ACH-000041,-0.18530725098440526
ACH-000042,-0.26151956204168403
ACH-000045,-0.2922594692047084
ACH-000047,-0.2210733203068646
ACH-000052,-0.1861697407462376
ACH-000053,-0.280866401503167
ACH-000054,-0.20377189749070512
ACH-000055,-0.09384018878533276
ACH-000060,-0.25148911417814346
ACH-000067,-0.1830372998147629
ACH-000070,-0.3220524499878013
ACH-000075,-0.005614370551866776
ACH-000078,-0.24221143870113146
ACH-000082,-0.08367905419577247
ACH-000085,-0.2843112433852049
ACH-000086,-0.12015665411480582
ACH-000087,-0.2527418850097991
ACH-000092,-0.16618087532709036
ACH-000095,-0.20522148220220746
ACH-000097,-0.06299394838174059
ACH-000098,-0.16949147206081314
ACH-000099,-0.30067959956623963
ACH-000108,-0.17663520371096916
ACH-000113,-0.0933210652025523
ACH-000116,-0.2381478168068868
ACH-000118,-0.022704907815344486
ACH-000120,-0.3212633753500503
ACH-000123,-0.2394549738912769
ACH-000127,-0.21361342902265013
ACH-000128,-0.40747477791368814
ACH-000132,-0.2737108894453691
ACH-000133,-0.25005713070840185
ACH-000137,-0.20597098610381048
ACH-000138,-0.054616983832592295
ACH-000142,-0.2029618485723501
ACH-000143,-0.14501716950885082
ACH-000146,-0.13544247258626524
ACH-000148,-0.18512752286825784
ACH-000150,-0.14929930270063851
ACH-000152,-0.05932209025987334
ACH-000153,-0.39400546208229104
ACH-000159,-0.008857419217949514
