,SYF2 (25949)
ACH-000226,-1.0629258363690255
ACH-000227,-0.9691546279704346
ACH-000228,-1.1027436572694296
ACH-000231,-0.8355223719609469
ACH-000232,-0.8119851138471871
ACH-000233,-0.8882510841606311
ACH-000234,-0.8433318607728694
ACH-000235,-0.9590638726207398
ACH-000237,-1.0201223895485998
ACH-000238,-0.9291488945604008
ACH-000242,-1.4142514795499277
ACH-000243,-1.0134073612433534
ACH-000244,-0.9953293820822712
ACH-000246,-0.9014149283306104
ACH-000248,-1.0134281635356288
ACH-000250,-0.8975214748404835
ACH-000251,-1.2777022836945964
ACH-000252,-1.0176118139127324
ACH-000253,-0.8181140266803666
ACH-000255,-0.7865504093071405
ACH-000256,-0.9756940886033544
ACH-000257,-0.8511539159385851
ACH-000258,-1.0133530497321506
ACH-000259,-0.8879450794489123
ACH-000260,-0.9349383317883674
ACH-000261,-0.7908669358384521
ACH-000262,-0.723867886703715
ACH-000263,-0.8854831192054909
ACH-000264,-0.9440650843894388
ACH-000265,-0.7395622943342443
ACH-000266,-0.8931667639414804
ACH-000272,-0.8052022079365875
ACH-000274,-0.6979731496373845
ACH-000277,-0.9875984098495548
ACH-000278,-1.3679649860759855
ACH-000279,-0.9082762993293344
ACH-000280,-0.9172253632061836
ACH-000281,-0.7330239562434471
ACH-000288,-0.7611278854799916
ACH-000291,-1.0214782154644555
ACH-000293,-0.936634940293428
ACH-000294,-0.8740461221598208
ACH-000295,-0.7447626077683792
ACH-000296,-0.8068313741336222
ACH-000302,-0.9662007063660728
ACH-000304,-0.626779933078511
ACH-000307,-0.8696908565056264
ACH-000308,-0.9036940301740624
ACH-000310,-1.0263491138758458
ACH-000311,-0.8544857177249352
ACH-000312,-0.9338743075816508
ACH-000315,-0.8556643962409497
ACH-000316,-0.9230154933326684
ACH-000317,-1.024676373065306
ACH-000318,-0.9057505605200163
ACH-000319,-1.0870845573728791
ACH-000320,-0.8426326694592093
ACH-000322,-0.8830198158893471
ACH-000323,-1.0123605439885193
ACH-000324,-0.9360227787645122
ACH-000329,-0.6642833241201811
ACH-000330,-0.8422795609870525
ACH-000331,-0.9343750141953104
ACH-000332,-0.9007984687590302
ACH-000334,-0.8967010653877506
ACH-000335,-0.9468090382535881
ACH-000336,-0.9664315553026672
ACH-000337,-0.7894259723906759
ACH-000338,-0.5835975036476257
ACH-000339,-0.9083935239575344
ACH-000341,-0.6970043592962218
ACH-000348,-1.0830155414169629
ACH-000350,-0.7905821478987645
ACH-000352,-0.8687677630211853
ACH-000356,-0.5520013615564675
ACH-000361,-0.6252432195913219
ACH-000362,-0.8338823382054458
ACH-000363,-1.0114800076082242
ACH-000364,-0.9664204826977492
ACH-000365,-0.8259475859135534
ACH-000366,-0.7389432465043934
ACH-000368,-0.8169980721341904
ACH-000374,-0.8019081624235072
ACH-000375,-0.9640766508532951
ACH-000376,-0.9877849979188984
ACH-000381,-0.94370661464333
ACH-000383,-0.8462675368690277
ACH-000387,-1.041589417594327
ACH-000389,-0.9792432534841776
ACH-000390,-1.0857798121985325
ACH-000393,-0.7744125312218616
ACH-000395,-0.9753058493280292
ACH-000396,-0.9126278303462771
ACH-000397,-0.8740673386726693
ACH-000401,-0.7680185280617029
ACH-000402,-0.9539713351902974
ACH-000403,-0.926774967922816
ACH-000404,-1.3077238209296729
ACH-000406,-0.7070322673187394
ACH-000407,-0.8270674330081258
ACH-000408,-0.9253532082017628
ACH-000410,-0.8051420649916361
ACH-000411,-1.2481066199662894
ACH-000414,-0.8361498898275971
ACH-000415,-0.8463656889925779
ACH-000416,-0.9073158354094356
ACH-000420,-0.7671303698739881
ACH-000421,-0.9528901947740324
ACH-000424,-0.9424111734676898
ACH-000425,-0.7426142651233625
ACH-000426,-1.287911318690616
ACH-000427,-0.9714578170894708
ACH-000433,-0.8376642353950584
ACH-000435,-1.1293068036958136
ACH-000436,-0.6892798751005654
ACH-000444,-0.8803217900589708
ACH-000445,-0.6419214828887194
ACH-000448,-0.9214549730926598
ACH-000450,-0.8964533182091197
ACH-000452,-0.8032362093442721
ACH-000454,-1.021319742570192
ACH-000458,-0.9485978748294286
ACH-000459,-0.6808963534378774
ACH-000460,-1.0131554549205821
ACH-000461,-0.9828599766683188
ACH-000463,-0.7773094086906359
ACH-000464,-0.821367101093754
ACH-000466,-0.9226079590637231
ACH-000467,-0.9611678036623462
ACH-000468,-0.7411334707533933
ACH-000469,-0.9230728349904792
ACH-000470,-0.9992735626990972
ACH-000471,-0.7361092769481722
ACH-000472,-0.8657039768595193
ACH-000473,-0.8408343950934012
ACH-000475,-0.9264857448675738
ACH-000476,-0.9136484723436276
ACH-000477,-0.4679616669680429
ACH-000479,-0.3760305162294365
ACH-000480,-0.9710480625064256
ACH-000481,-0.8597334621149945
ACH-000483,-1.2490401935785695
ACH-000484,-0.9628864906656144
ACH-000485,-0.6448616868904677
ACH-000486,-0.8372621294370293
ACH-000487,-0.7533820906179799
ACH-000488,-0.9629707399569982
ACH-000490,-1.0329293371254544
ACH-000491,-0.6953558559230205
ACH-000495,-1.0972212935318577
ACH-000496,-0.9047159543418344
ACH-000499,-0.7668346910211173
ACH-000500,-1.0105662361000334
ACH-000502,-0.9264711232139922
ACH-000503,-0.7390396189450075
ACH-000505,-0.9160459864005206
ACH-000507,-0.9294362578605287
ACH-000510,-0.7756259446771316
ACH-000511,-1.0032736606978196
ACH-000512,-0.6970267668411774
ACH-000516,-0.984403162000736
ACH-000517,-1.1041149858744683
ACH-000518,-0.8138201174515175
ACH-000520,-0.7289911682864384
ACH-000521,-0.729601943246788
ACH-000522,-0.8644921547593037
ACH-000524,-0.8985569599189227
ACH-000527,-0.9095221577846654
ACH-000528,-0.9593331979051424
ACH-000537,-0.7002224769974648
ACH-000541,-0.7480009955092122
ACH-000542,-0.8885860060736057
ACH-000544,-0.9259621715326756
ACH-000545,-0.9983782331044168
ACH-000547,-0.5590873645505501
ACH-000548,-1.0297853265494603
ACH-000549,-0.939603080121762
ACH-000550,-0.6973020636144305
ACH-000552,-0.8596918910076123
ACH-000556,-0.9193280264594896
ACH-000557,-0.6860231076610636
ACH-000569,-0.6491755845202002
ACH-000570,-0.8633924753629101
ACH-000571,-0.6691740525036319
ACH-000573,-1.1741809312882459
ACH-000576,-0.8421871203694381
ACH-000579,-0.8552108132798181
ACH-000580,-1.0046200297153969
ACH-000584,-0.7976110738538246
ACH-000585,-0.9133997336340134
ACH-000588,-0.7875639012590696
ACH-000589,-0.904450365757414
ACH-000591,-0.8225550823433022
ACH-000593,-0.9119255851637152
ACH-000600,-1.0151617538210218
ACH-000601,-0.9468820482212644
ACH-000605,-1.0565065392859156
ACH-000606,-0.7751207182049406
ACH-000608,-0.9360228531240192
ACH-000614,-0.7875130115501091
ACH-000616,-0.8339852835706273
ACH-000618,-0.9396807095412346
ACH-000619,-0.9979247772754269
ACH-000620,-0.9424065372714768
ACH-000621,-0.8585610723915015
ACH-000622,-0.7306679121276344
ACH-000623,-0.8664488428382687
ACH-000624,-0.8982186670402467
ACH-000627,-0.8945459070759021
ACH-000630,-1.0281849023509386
ACH-000631,-0.6238265486553364
ACH-000632,-0.8926167226866409
ACH-000633,-0.9435375826613176
ACH-000637,-0.9936471735934762
ACH-000638,-0.8273388791112518
ACH-000646,-0.8228268525519792
ACH-000647,-0.9117921227932044
ACH-000648,-0.9607641618762244
ACH-000649,-0.8032205837371712
ACH-000651,-0.8260854118143479
ACH-000652,-0.8953034730459981
ACH-000653,-0.8185824462365222
ACH-000657,-0.8945290279301776
ACH-000658,-0.8524493724115834
ACH-000661,-0.9101177165571545
ACH-000662,-0.7329655117049526
ACH-000663,-0.8111371092194093
ACH-000665,-0.8076709729384971
ACH-000671,-0.6613446841670322
ACH-000672,-0.947402973489322
ACH-000673,-0.8589076172922556
ACH-000676,-0.9403833378432886
ACH-000677,-0.6172525430063597
ACH-000681,-0.7877847348023288
ACH-000683,-0.8968305136442559
ACH-000684,-0.8241854706616962
ACH-000688,-0.9907525989311152
ACH-000693,-0.9012983280301956
ACH-000694,-0.8215208456389927
ACH-000695,-0.7835078989400448
ACH-000696,-0.9228655805790484
ACH-000697,-0.6641905863267381
ACH-000699,-1.2186076239549573
ACH-000701,-1.0886363841322757
ACH-000706,-0.9227056688874992
ACH-000711,-0.9492505430748082
ACH-000713,-0.8994523518363793
ACH-000714,-0.640758288202173
ACH-000718,-0.8542024579930403
ACH-000720,-0.8969015570895734
ACH-000721,-0.7226174540646675
ACH-000724,-0.8934577429823738
ACH-000725,-0.7367150857802512
ACH-000732,-0.9887793399977912
ACH-000734,-0.927470426110556
ACH-000735,-0.9411163383497252
ACH-000736,-0.8132949420796994
ACH-000738,-0.8226948832488674
ACH-000746,-0.8602489226925425
ACH-000747,-0.8096614526615074
ACH-000748,-0.8004242159496389
ACH-000753,-0.8091001437315111
ACH-000756,-0.8296082241846483
ACH-000757,-0.7144677457465215
ACH-000758,-0.772355034820465
ACH-000760,-0.996578243783252
ACH-000762,-0.8411032711873991
ACH-000763,-0.9555316069354294
ACH-000764,-0.9107814212155974
ACH-000765,-0.7976951253491631
ACH-000766,-1.0033966847213016
ACH-000767,-0.8227660853356613
ACH-000768,-0.9849376157724484
ACH-000769,-0.8430729273788207
ACH-000770,-0.9492788756057468
ACH-000771,-0.9116600228485798
ACH-000773,-0.7649334501482279
ACH-000776,-0.7257197917289794
ACH-000777,-0.8243731597551817
ACH-000778,-1.168503186623761
ACH-000781,-0.8328003410587645
ACH-000782,-1.0006873304976078
ACH-000783,-0.9406950681456046
ACH-000784,-0.8336250564273018
ACH-000785,-0.7668803601954239
ACH-000787,-1.0154607235436404
ACH-000788,-0.9054388434561716
ACH-000791,-0.9374261494036766
ACH-000792,-0.7222148468514327
ACH-000794,-0.952939143276208
ACH-000796,-0.9803970011963298
ACH-000798,-1.0521261898968044
ACH-000799,-0.9987106821860032
ACH-000800,-0.9330205222100172
ACH-000802,-0.9900753335698188
ACH-000804,-0.9217518995483256
ACH-000805,-0.8321193591372453
ACH-000809,-0.8450060468701824
ACH-000810,-1.0672354959676231
ACH-000811,-0.723094343785795
ACH-000817,-0.7869052225744796
ACH-000819,-0.8396432672606916
ACH-000820,-0.8084162774440712
ACH-000821,-0.7142769937026968
ACH-000822,-0.8676292256924305
ACH-000823,-0.851769966070028
ACH-000824,-0.6043743599291352
ACH-000827,-0.924738275669132
ACH-000829,-0.9660582767209444
ACH-000831,-0.9699595754058012
ACH-000832,-0.97554040970461
ACH-000833,-0.9311934189352656
ACH-000834,-1.1406887049925682
ACH-000835,-0.9357067878305216
ACH-000836,-0.9185189658041004
ACH-000837,-0.8877728597440766
ACH-000838,-0.8374192133285141
ACH-000839,-0.8486425294744818
ACH-000840,-0.8568676088169751
ACH-000841,-0.6620164563455174
ACH-000843,-0.7549783738794346
ACH-000846,-1.1379808368665811
ACH-000847,-1.0427826443226709
ACH-000848,-0.9027533742629088
ACH-000849,-0.7803543346986254
ACH-000851,-0.8843697933474627
ACH-000855,-1.139234981128722
ACH-000856,-0.836295982271372
ACH-000858,-0.8595435977608367
ACH-000859,-1.2259968679949718
ACH-000861,-0.9120452231505786
ACH-000862,-0.8730484747256989
ACH-000865,-0.9422765581408736
ACH-000866,-0.949451679153011
ACH-000867,-0.9196296709220992
ACH-000869,-0.8950728262965473
ACH-000872,-1.182103032016416
ACH-000873,-0.4635171927759029
ACH-000876,-0.6538313947990058
ACH-000878,-0.7755560099099775
ACH-000880,-0.7853042794098368
ACH-000881,-0.8564202937139612
ACH-000882,-0.7789923577362281
ACH-000884,-0.94913245151585
ACH-000885,-0.8013171406135796
ACH-000887,-0.8748758562084694
ACH-000889,-0.7324845399047516
ACH-000896,-1.0185939094067809
ACH-000898,-0.8325124519466248
ACH-000900,-0.8876785830020796
ACH-000901,-0.8502677220453844
ACH-000905,-0.8678651989660708
ACH-000906,-0.8787679445343105
ACH-000907,-1.0313443433821765
ACH-000910,-0.9468308341778456
ACH-000911,-0.9095026432362191
ACH-000912,-0.832431296841038
ACH-000913,-0.8711444884524217
ACH-000915,-0.9213767974184829
ACH-000916,-0.6964411871716858
ACH-000917,-1.0217046393336835
ACH-000920,-0.5232068094311076
ACH-000921,-0.9634401561865358
ACH-000924,-0.9674754394887096
ACH-000926,-0.8757812566801043
ACH-000928,-1.0141919583633756
ACH-000929,-1.2790587532335178
ACH-000932,-0.866100549011251
ACH-000935,-1.1526988505710898
ACH-000936,-0.6715702825926679
ACH-000937,-0.8278446206109156
ACH-000938,-0.9338285247364478
ACH-000939,-1.2055655553364415
ACH-000941,-0.9211056979157984
ACH-000943,-1.0761566657436048
ACH-000946,-0.9363590725699291
ACH-000947,-0.8908320463276159
ACH-000948,-0.8529148579523943
ACH-000950,-0.686180024428516
ACH-000953,-0.7214896620098499
ACH-000954,-0.8927426742971654
ACH-000957,-0.898545012730624
ACH-000958,-1.2677505365962387
ACH-000960,-0.8749140213880116
ACH-000963,-0.6446736588096145
ACH-000968,-0.8217957074570121
ACH-000969,-1.0055935022266416
ACH-000972,-1.0767449780576976
ACH-000973,-0.948841053482349
ACH-000974,-0.9394377753130776
ACH-000978,-0.9464405344075868
ACH-000984,-0.9685335021755316
ACH-000986,-0.8525398510017774
ACH-000988,-1.1282247285132412
ACH-000993,-0.9183115239744534
ACH-000994,-0.9098730987485446
ACH-000996,-0.9368455831489751
ACH-001001,-0.7639288401225185
ACH-001020,-0.7773035256040722
ACH-001028,-0.7856617770795259
ACH-001031,-0.927223409577645
ACH-001038,-0.8053456769205322
ACH-001048,-0.7258793056324737
ACH-001050,-0.8757189005783598
ACH-001053,-0.8771085851757248
ACH-001054,-0.8780678437891332
ACH-001061,-1.033051831753392
ACH-001067,-0.7730202207613749
ACH-001075,-1.1560418860933943
ACH-001096,-1.01089946056617
ACH-001111,-0.7185929231002871
ACH-001119,-1.071961850587524
ACH-001128,-1.0528279591935406
ACH-001134,-0.7309767639217576
ACH-001151,-0.8534013236114754
ACH-001163,-0.8768991416248348
ACH-001164,-1.049310383833846
ACH-001183,-0.7381872199923091
ACH-001192,-0.7577817232680026
ACH-001193,-0.7053026827021882
ACH-001196,-0.9421244576616796
ACH-001197,-0.9064412869382504
ACH-001205,-0.957979054222167
ACH-001211,-1.0379081776192025
ACH-001212,-0.6599730412990749
ACH-001228,-0.9372845697965084
ACH-001232,-0.9678177339444964
ACH-001239,-0.8918042814205106
ACH-001270,-1.092581375255011
ACH-001274,-0.9172406998564041
ACH-001275,-0.7256747620783608
ACH-001277,-1.097685331910282
ACH-001278,-0.6245843726793792
ACH-001280,-0.8801344092069201
ACH-001283,-0.7655046627804085
ACH-001289,-0.7402529675574734
ACH-001300,-0.8395290555124411
ACH-001301,-0.9123915827302918
ACH-001302,-0.7793011599061033
ACH-001306,-1.031261384558553
ACH-001318,-0.9821359153029008
ACH-001322,-0.7593022692324009
ACH-001328,-0.9405249188425286
ACH-001332,-0.8794463435820726
ACH-001336,-0.9575619926241096
ACH-001346,-0.6966927330649434
ACH-001353,-1.0747077213691802
ACH-001354,-0.8847074039583412
ACH-001367,-1.0787532821434638
ACH-001368,-0.7643707448555894
ACH-001374,-1.123082352263964
ACH-001377,-0.974216666075706
ACH-001380,-0.9950332235426692
ACH-001391,-0.8196477094976662
ACH-001408,-0.9107024763836123
ACH-001430,-0.7858985553868364
ACH-001431,-0.7441939481676765
ACH-001450,-0.8889199397752539
ACH-001496,-0.8065969831339497
ACH-001500,-0.7307343053579554
ACH-001523,-0.9050809606249328
ACH-001532,-0.9789885072706459
ACH-001550,-0.9470867713292328
ACH-001552,-1.0581840364674702
ACH-001554,-0.9274342835910891
ACH-001654,-1.0760553427859385
ACH-001735,-0.8510560198679558
ACH-001736,-0.8844297425130926
ACH-001737,-0.5900495646085041
ACH-001740,-0.8210736446419703
ACH-001745,-0.7230331662255524
ACH-001765,-0.8227810194542177
